beta_i,beta_j,crossing_count,robust_crossing_count,fine_minus_coarse_gap_i,fine_minus_coarse_gap_j,mean_gap_min,z_gap_max_abs
0.13,0.39,0.0,0.0,-0.0140259355665463,-0.0191115042749601,0.3055395162646838,12.557001718520734
0.15,0.17,0.0,0.0,-0.016075984758535444,-0.018981822157888323,0.060291291518224904,1.7340841922567973
0.15,0.19,0.0,0.0,-0.016075984758535444,-0.019096087282801405,0.12562408581031556,3.7328677987882872
0.15,0.21,0.0,0.0,-0.016075984758535444,-0.014531996724180679,0.1708794694678708,6.017312735783631
0.15,0.23,0.0,0.0,-0.016075984758535444,-0.013579999755620686,0.2009686799832856,6.893820809398464
0.15,0.25,0.0,0.0,-0.016075984758535444,-0.01247223767601418,0.2228599970932515,7.1521561993959155
0.15,0.27,0.0,0.0,-0.016075984758535444,-0.013557569109624572,0.23010558672142686,7.762826764331573
0.15,0.29,0.0,0.0,-0.016075984758535444,-0.013192363745111596,0.23802783585919385,8.905139974696503
0.15,0.31,0.0,0.0,-0.016075984758535444,-0.015573892648762265,0.24371109247706643,9.123936926489211
0.15,0.33,0.0,0.0,-0.016075984758535444,-0.015213010357374823,0.24718383208971356,9.626645188533333
0.15,0.35,0.0,0.0,-0.016075984758535444,-0.015787443434635277,0.24832127668554363,9.412555833901989
0.15,0.37,0.0,0.0,-0.016075984758535444,-0.016707010060865127,0.2500731852986775,9.611418419740383
0.15,0.39,0.0,0.0,-0.016075984758535444,-0.0191115042749601,0.2495168499477051,9.88599766300205
0.17,0.19,0.0,0.0,-0.018981822157888323,-0.019096087282801405,0.06533279429209066,1.8690900131119232
0.17,0.21,0.0,0.0,-0.018981822157888323,-0.014531996724180679,0.10768234055029302,3.755837486372936
0.17,0.23,0.0,0.0,-0.018981822157888323,-0.013579999755620686,0.13777155106570782,4.60792256409844
0.17,0.25,0.0,0.0,-0.018981822157888323,-0.01247223767601418,0.1596628681756737,5.078771365992413
0.17,0.27,0.0,0.0,-0.018981822157888323,-0.013557569109624572,0.16690845780384908,5.427952188760865
0.17,0.29,0.0,0.0,-0.018981822157888323,-0.013192363745111596,0.17483070694161607,6.339899379573319
0.17,0.31,0.0,0.0,-0.018981822157888323,-0.015573892648762265,0.18051396355948865,6.440776573984872
0.17,0.33,0.0,0.0,-0.018981822157888323,-0.015213010357374823,0.18398670317213578,6.824543396051358
0.17,0.35,0.0,0.0,-0.018981822157888323,-0.015787443434635277,0.18512414776796585,6.6422458034964444
0.17,0.37,0.0,0.0,-0.018981822157888323,-0.016707010060865127,0.1875741493463993,6.808664516946256
0.17,0.39,0.0,0.0,-0.018981822157888323,-0.0191115042749601,0.18900084311603393,6.988220937282379
0.19,0.21,0.0,0.0,-0.019096087282801405,-0.014531996724180679,0.04223528113328928,1.6538299996477583
0.19,0.23,0.0,0.0,-0.019096087282801405,-0.013579999755620686,0.0723244916487041,2.631761458170302
0.19,0.25,0.0,0.0,-0.019096087282801405,-0.01247223767601418,0.09421580875866997,3.2213031393497356
0.19,0.27,0.0,0.0,-0.019096087282801405,-0.013557569109624572,0.10146139838684534,3.5253079210164446
0.19,0.29,0.0,0.0,-0.019096087282801405,-0.013192363745111596,0.10938364752461231,4.29336680857148
0.19,0.31,0.0,0.0,-0.019096087282801405,-0.015573892648762265,0.11506690414248491,4.401592750838381
0.19,0.33,0.0,0.0,-0.019096087282801405,-0.015213010357374823,0.11853964375513203,4.742698450576002
0.19,0.35,0.0,0.0,-0.019096087282801405,-0.015787443434635277,0.11967708835096211,4.5979352671349165
0.19,0.37,0.0,0.0,-0.019096087282801405,-0.016707010060865127,0.12212708992939555,4.747389345430373
0.19,0.39,0.0,0.0,-0.019096087282801405,-0.0191115042749601,0.12343219279682006,4.885905908197103
0.21,0.23,0.0,0.0,-0.014531996724180679,-0.013579999755620686,0.030089210515414813,1.3315350800411887
0.21,0.25,0.0,0.0,-0.014531996724180679,-0.01247223767601418,0.0519805276253807,2.121087983828736
0.21,0.27,0.0,0.0,-0.014531996724180679,-0.013557569109624572,0.05922611725355607,2.5095873616040247
0.21,0.29,0.0,0.0,-0.014531996724180679,-0.013192363745111596,0.06714836639132303,3.46703446625426
0.21,0.31,0.0,0.0,-0.014531996724180679,-0.015573892648762265,0.07163896716733059,3.6448263949439577
0.21,0.33,0.0,0.0,-0.014531996724180679,-0.015213010357374823,0.07516521596241078,4.128823460529657
0.21,0.35,0.0,0.0,-0.014531996724180679,-0.015787443434635277,0.07604406441067985,3.9660546794986584
0.21,0.37,0.0,0.0,-0.014531996724180679,-0.016707010060865127,0.07766707686942101,4.166563661518427
0.21,0.39,0.0,0.0,-0.014531996724180679,-0.0191115042749601,0.07709339244547952,4.411484544905634
0.23,0.25,0.0,0.0,-0.013579999755620686,-0.01247223767601418,0.021891317109965884,0.8552398886624433
0.23,0.27,0.0,0.0,-0.013579999755620686,-0.013557569109624572,0.028826736231609598,1.2435739009862496
0.23,0.29,0.0,0.0,-0.013579999755620686,-0.013192363745111596,0.036632853981065416,1.8404056371290867
0.23,0.31,0.0,0.0,-0.013579999755620686,-0.015573892648762265,0.040704011956102876,2.197584932203265
0.23,0.33,0.0,0.0,-0.013579999755620686,-0.015213010357374823,0.04440339576863185,2.590763302843795
0.23,0.35,0.0,0.0,-0.013579999755620686,-0.015787443434635277,0.045094576723223805,2.5052571574705276
0.23,0.37,0.0,0.0,-0.013579999755620686,-0.016707010060865127,0.046662542750411796,2.7424431433346768
0.23,0.39,0.0,0.0,-0.013579999755620686,-0.0191115042749601,0.04605218496150472,2.948918724560533
0.25,0.27,0.0,0.0,-0.01247223767601418,-0.013557569109624572,0.006160258194564977,0.25823983494121644
0.25,0.29,0.0,0.0,-0.01247223767601418,-0.013192363745111596,0.014327348885051314,0.6054613122063723
0.25,0.31,0.0,0.0,-0.01247223767601418,-0.015573892648762265,0.017749440411066846,0.839735222483383
0.25,0.33,0.0,0.0,-0.01247223767601418,-0.015213010357374823,0.021583062315101403,1.0311203210607451
0.25,0.35,0.0,0.0,-0.01247223767601418,-0.015787443434635277,0.022146073833671037,1.0433514655788212
0.25,0.37,0.0,0.0,-0.01247223767601418,-0.016707010060865127,0.023676508785874635,1.1710814288941107
0.25,0.39,0.0,0.0,-0.01247223767601418,-0.0191115042749601,0.023053105771932328,1.2727582473354837
0.27,0.29,0.0,0.0,-0.013557569109624572,-0.013192363745111596,0.007806117749455818,0.3743324397034741
0.27,0.31,0.0,0.0,-0.013557569109624572,-0.015573892648762265,0.011589182216501868,0.6633141337991525
0.27,0.33,0.0,0.0,-0.013557569109624572,-0.015213010357374823,0.015421910081810312,0.8993087938098017
0.27,0.35,0.0,0.0,-0.013557569109624572,-0.015787443434635277,0.01598581563910606,0.9111433296770417
0.27,0.37,0.0,0.0,-0.013557569109624572,-0.016707010060865127,0.017516250591309658,1.0711645719467238
0.27,0.39,0.0,0.0,-0.013557569109624572,-0.0191115042749601,0.01689284757736735,1.202564785572261
0.29,0.31,0.0,0.0,-0.013192363745111596,-0.015573892648762265,0.003301727714221929,0.3413328083160057
0.29,0.33,0.0,0.0,-0.013192363745111596,-0.015213010357374823,0.007135349618256487,0.6213392936830751
0.29,0.35,0.0,0.0,-0.013192363745111596,-0.015787443434635277,0.007698361136826121,0.6430938059252306
0.29,0.37,0.0,0.0,-0.013192363745111596,-0.016707010060865127,0.009228796089029719,0.842624550429798
0.29,0.39,0.0,0.0,-0.013192363745111596,-0.0191115042749601,0.008605393075087411,1.014631490317434
0.31,0.33,0.0,0.0,-0.015573892648762265,-0.015213010357374823,0.003472739612647116,0.25196312822925876
0.31,0.35,0.0,0.0,-0.015573892648762265,-0.015787443434635277,0.004390564767120929,0.3046410025940228
0.31,0.37,0.0,0.0,-0.015573892648762265,-0.016707010060865127,0.00592706837480779,0.4973227582285805
0.31,0.39,0.0,0.0,-0.015573892648762265,-0.0191115042749601,0.005303665360865482,0.663169316078457
0.33,0.35,0.0,0.0,-0.015213010357374823,-0.015787443434635277,0.0005630115185696338,0.08751364676255256
0.33,0.37,0.0,0.0,-0.015213010357374823,-0.016707010060865127,0.0020934464707732317,0.30163079733284026
0.33,0.39,0.0,0.0,-0.015213010357374823,-0.0191115042749601,0.0014700434568309245,0.49493516084200523
0.35,0.37,0.0,0.0,-0.015787443434635277,-0.016707010060865127,0.0015304349522035979,0.18235692004817186
0.35,0.39,0.0,0.0,-0.015787443434635277,-0.0191115042749601,0.0009070319382612907,0.3379950537020111
0.37,0.39,1.0,0.0,-0.016707010060865127,-0.0191115042749601,0.00018767406613278553,0.15667667311862743
