cell_id,series,dataset_id,seed,beta_ising,rewire_p,C,sigma_med,n_edges
cell_beta_0p39_p_0p00,beta,9,935234,0.39,0.0,0.04997075568097889,0.11620492702133248,2156
cell_beta_0p39_p_0p00,beta,10,1035234,0.39,0.0,0.028572754387961308,0.11282323962305742,2139
cell_beta_0p39_p_0p00,beta,11,1135234,0.39,0.0,0.03271273955838612,0.11209184880611274,2138
cell_beta_0p39_p_0p00,beta,12,1235234,0.39,0.0,0.05322967859673054,0.11631929289222104,2168
cell_beta_0p39_p_0p00,beta,13,1335234,0.39,0.0,0.04591320165772418,0.11580315539225047,2166
cell_beta_0p39_p_0p00,beta,14,1435234,0.39,0.0,0.04610915244969452,0.1159811866133472,2175
cell_beta_0p39_p_0p00,beta,15,1535234,0.39,0.0,0.04471505504251305,0.1155903192062355,2193
cell_beta_0p39_p_0p00,beta,16,1635234,0.39,0.0,0.04038278907938023,0.11593951446406928,2149
cell_beta_0p39_p_0p00,beta,17,1735234,0.39,0.0,0.04144828894461933,0.1148326749309981,2146
cell_beta_0p39_p_0p00,beta,18,1835234,0.39,0.0,0.045032095432127425,0.11421840918429989,2172
cell_beta_0p39_p_0p00,beta,19,1935234,0.39,0.0,0.035092216106471036,0.11401148725539739,2164
cell_beta_0p39_p_0p00,beta,20,2035234,0.39,0.0,0.04641633777116079,0.11029404288638428,2140
cell_beta_0p39_p_0p00,beta,21,2135234,0.39,0.0,0.03963704555415015,0.1135144418584283,2151
cell_beta_0p39_p_0p00,beta,22,2235234,0.39,0.0,0.04386842561127678,0.11023238547594613,2139
cell_beta_0p39_p_0p00,beta,23,2335234,0.39,0.0,0.05615359537553051,0.11353796658893572,2203
cell_beta_0p39_p_0p00,beta,24,2435234,0.39,0.0,0.04303522769128994,0.11585475219943596,2165
cell_beta_0p39_p_0p00,beta,25,2535234,0.39,0.0,0.039645222156175414,0.1166931899490982,2198
cell_beta_0p39_p_0p00,beta,26,2635234,0.39,0.0,0.024102634242839427,0.11584837267376034,2178
cell_beta_0p39_p_0p00,beta,27,2735234,0.39,0.0,0.052635656936164454,0.11666599176594525,2153
cell_beta_0p39_p_0p00,beta,28,2835234,0.39,0.0,0.03213230559535951,0.11403823819127284,2182
cell_beta_0p39_p_0p00,beta,29,2935234,0.39,0.0,0.055842118463614726,0.11380568142204295,2153
