beta,cell_id,dataset_tag,dataset_id,ref_id,radius,n_samples,sampler_method,logZ_inf,logZ_inf_stripped,logZ_inf_full,logZ_CE,reference_prior_log_weight,theta_ref_norm,theta_ref_norm_sq,ess_inf,ess_frac,ce_ref,err_ref,weighted_ce,weighted_gamma_ce,unweighted_l2_penalty,weighted_l2_penalty,weighted_ce_l2_ratio,weighted_error,weighted_accuracy,weighted_h,split_logZ_per_P_diff,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_min_ess_fraction,smc_mean_mh_acceptance,smc_min_mh_acceptance,direction_mean_projection,direction_sd_projection,samples_path,theta_path,dataset_path,radial_derivative_methodology_id,dlogZ_inf_dr,dlogZ_inf_stripped_dr,dlogZ_inf_full_dr,dlogZ_dr_split0,dlogZ_dr_split1,split_dlogZ_dr_per_P_diff,weighted_prior_radial_score,weighted_ce_radial_score,weighted_variable_radial_score,weighted_total_radial_score,weighted_radial_grad_ce,weighted_total_radial_score_sd,ce_replay_max_abs_diff,ce_replay_mean_abs_diff
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,1,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.8825510498209552,-1.8825510498209552,-10.185809067065833,-1.877583675589196,-8.303258017244877,205.58108694083808,42263.583307776425,917.6783335399523,0.8961702475976097,0.0027099749849355207,0.0,1.8204597868996004,1.8204597868996004,8.308007091777164,8.3080935668799,0.21911883541572497,0.1259970167119464,0.8740029832880536,1.8989211096814946,2.2362541039355273e-06,True,1,2,0,0.8952411207638132,0.8961712128945966,0.8952411207638131,0.9755859375,0.974609375,0.0006157514989694511,0.019927040692722976,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_001/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_001/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-27.67061355047548,-27.67061355047548,-27.67061355047548,-27.835563420050207,-27.505663680900753,0.00012962661656167144,0.001644503649749636,-27.572258054125225,-27.57061355047548,-27.67061355047548,0.5465481657876495,4.997731043548908,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,2,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-25.61621501539961,-25.61621501539961,-31.601934465555814,-22.505914719353825,-5.985719450156202,174.54888140946383,30467.312001295068,1022.2816550281145,0.9983219287383931,0.0027401641420640582,0.0,18.13958361529594,18.13958361529594,9.122009502293386,9.121311498241733,1.9887034467348925,0.4647602972579885,0.5352397027420115,6.014848848393672,3.0319616799135125e-05,True,7,13,6,0.7500000000108767,0.7705177491576285,0.7500000000108766,0.7017728365384616,0.455078125,-0.0013052171216255408,0.015819265249764913,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_002/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_002/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-4.378175256994711,-4.378175256994711,-4.378175256994711,-3.426575235736106,-5.329775278253317,0.0007478192701442873,-0.004236819234212318,-1.8739384377604993,-1.8781752569947114,-4.378175256994711,0.037145946260420226,5.995017308993319,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,4,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-7.672247313759686,-7.672247313759686,-13.659767579442097,-7.547835478815254,-5.987520265682411,174.57513612288398,30476.47815232347,1024.0,1.0,0.0027657033008148648,0.0,7.151985953561962,7.151985953561962,6.112858872655792,6.112858872655792,1.1699903600841206,0.3573493957519531,0.6426506042480469,3.7748246052358194,2.2526576417262392e-05,True,2,4,2,0.7500000000303405,0.8223774224171039,0.7500000000303411,0.93408203125,0.923828125,-0.00019569845523167257,0.019539243387777377,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_004/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_004/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-12.779004001408783,-12.779004001408783,-12.779004001408783,-12.811845238382055,-12.74616276443551,2.580843770001765e-05,-0.0006772139467641088,-12.27832678746202,-12.279004001408783,-12.779004001408783,0.24338583265307534,3.5214107189988373,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,6,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.006151716845660652,-0.006151716845660652,-4.6167155481516975,-0.006101898007304318,-4.610563831306036,153.19193810820374,23467.769901347725,1023.9855488083672,0.9999858875081711,0.0028580633017358586,0.0,0.006126869534273283,0.006126869534273283,4.610624749422024,4.610624825118348,0.0013288588351180828,0.002441709931926164,0.9975582900680738,0.06957868524687423,1.1185642535316047e-07,True,1,2,0,0.999983306736427,0.9999858875148315,0.9999833067364269,0.9990234375,0.998046875,-0.0003595470140034795,0.019168255497469373,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_006/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_006/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-1.0099328853430392,-1.0099328853430392,-1.0099328853430392,-0.9910959953676145,-1.0287697753184641,1.4803056955147206e-05,-0.0010993812312397376,-0.9988335041117995,-0.9999328853430391,-1.0099328853430392,0.019799271373708845,0.904363852416866,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,7,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-19.441969166096737,-19.441969166096737,-24.40741672934802,-18.32135905097584,-4.965447563251283,158.97838877328275,25274.128096949033,819.7998102247037,0.8005857521725622,0.0028869417160316906,0.0,15.310984025681703,15.310984025681703,6.056162106938611,6.050309773342534,2.5306115883754243,0.457752268105267,0.542247731894733,5.521230027672415,0.00023142230454742562,True,5,10,4,0.7500000000403052,0.7604179927688681,0.7500000000403051,0.80546875,0.646484375,0.007253113559152271,0.02245211664783695,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_007/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_007/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-5.543908295199398,-5.543908295199398,-5.543908295199398,-5.330610701478133,-5.757205888920665,0.00016762089879863716,0.026758526605832222,-4.070666821805231,-4.043908295199398,-5.543908295199398,0.08069036205242625,5.029700358287019,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,9,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.2467267265988737,-1.2467267265988737,-6.549824958485411,-1.2417475639200206,-5.303098231886537,164.29476559008955,26992.770000302473,965.0750928432026,0.94245614535469,0.002908498065986244,0.0,1.2119047423013094,1.2119047423013094,5.3078459147520185,5.307928195093446,0.22831973187232874,0.11438267501893794,0.885617324981062,1.547062624266795,4.922548205359715e-07,True,1,2,0,0.9409621062584956,0.9424585213298805,0.9409621062584964,0.970703125,0.9609375,0.0007747594998519858,0.01975564220836555,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_009/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_009/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-21.568239634958502,-21.568239634958502,-21.568239634958502,-21.6239653324922,-21.512513937424814,4.379229668659624e-05,0.0017003679309177257,-21.46994000288942,-21.4682396349585,-21.568239634958502,0.42558561236135173,4.141561910863224,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,10,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-26.39177897512323,-26.39177897512323,-32.75082465442779,-23.282395492017397,-6.359045679304557,179.9098177078177,32367.542507660193,1022.4104257365254,0.9984476813833256,0.0030290271573554075,0.0,19.113546010347683,19.113546010347683,9.452332195445068,9.453112488427315,2.02193151025621,0.46441823017682493,0.5355817698231751,6.171292176791084,0.0003625484898211509,True,7,13,6,0.7500000000152846,0.7743013116306062,0.7500000000248968,0.7131911057692307,0.47265625,0.0035570746118180137,0.01646482140862788,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_010/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_010/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-4.156341181519014,-4.156341181519014,-4.156341181519014,-4.080302142511474,-4.232380220526554,5.975562986840083e-05,0.012373276350895529,-1.6687144578699102,-1.6563411815190148,-4.156341181519014,0.033077915649192824,5.648046685946865,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,12,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-7.814248117144457,-7.814248117144457,-13.231909101924899,-7.6897803038816654,-5.417660984780441,166.05991211768253,27575.894412532445,1024.0,1.0,0.003058674067037103,0.0,7.289114718325436,7.289114718325436,5.54178523969183,5.54178523969183,1.3153008287146783,0.3660449981689453,0.6339550018310547,3.8106653048157195,2.4755469819943908e-05,True,2,4,2,0.7500000000748636,0.8172945993550998,0.7500000000748641,0.9365234375,0.896484375,0.0005320920811819972,0.01964664035597163,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_012/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_012/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-12.640041492297351,-12.640041492297351,-12.640041492297351,-12.596480516483716,-12.683602468110987,3.423259395963497e-05,0.0017514901772238524,-12.141792982474575,-12.140041492297351,-12.640041492297351,0.2406794057606021,3.4495923651761267,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,14,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.006775332091489318,-0.006775332091489318,-4.386491985054205,-0.006725504182516939,-4.379716652962715,149.30759446049694,22292.75776358022,1023.987459729634,0.9999877536422207,0.0031141737687798623,0.0,0.006692297811265508,0.006692297811265508,4.37980891879579,4.379808904417073,0.0015279885395265236,0.0022258582189836834,0.9977741417810163,0.077352505788642,1.2109669716565492e-07,True,1,2,0,0.9999865831619011,0.9999877536435905,0.999986583161901,0.9990234375,0.998046875,-0.001428076354589625,0.020031436424188073,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_014/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_014/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-1.3040887755653694,-1.3040887755653694,-1.3040887755653694,-1.274631197855594,-1.3335463532751448,2.3149373445796007e-05,-0.0042251454358530754,-1.289863630129516,-1.2940887755653694,-1.3040887755653694,0.025568185230952164,1.0553189008665664,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,15,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-19.06604875381829,-19.06604875381829,-27.017980944973118,-17.94807894927216,-7.951932191154829,201.1848275913919,40475.33485297808,983.8162774345138,0.9607580834321424,0.0032150530977478158,0.0,15.554054754000724,15.554054754000724,9.063484108458743,9.06383054743495,1.7160575401977807,0.43896859990676984,0.5610314000932302,5.566518167550225,0.0002810617101998472,True,5,10,4,0.7500000000096744,0.7924433983064871,0.7500000000205829,0.8177734375,0.69921875,0.0022481111527828538,0.018794194827042622,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_015/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_015/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-6.00223419019232,-6.00223419019232,-6.00223419019232,-6.164211741041899,-5.840256639342742,0.00012729080616862728,0.00873442914658477,-4.510968619338906,-4.50223419019232,-6.00223419019232,0.08941819781265446,4.929081372250638,0.0,0.0
