beta,cell_id,radius,ref_count,H_or_threshold,mode,Z_ratio,log_Z_ratio,ess_num,gate_count,weighted_error,weighted_h,dataset_tag,dataset_id,ref_id
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,absolute_h,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,2.0,absolute_h,0.720486356308648,-0.3278288001428864,581.5504080095259,610,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,4.0,absolute_h,1.0,0.0,917.6783335399523,1024,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,6.0,absolute_h,1.0,0.0,917.6783335399523,1024,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,8.0,absolute_h,1.0,0.0,917.6783335399523,1024,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,0.25,delta_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,0.5,delta_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,delta_ce,0.002456946227359402,-6.008836071169195,1.0,1,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,2.0,delta_ce,0.720486356308648,-0.3278288001428864,581.5504080095259,610,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,4.0,delta_ce,1.0,0.0,917.6783335399523,1024,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,0.1,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1259970167119464,1.8989211096814946,dataset_000_seed_001234,0,1
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,absolute_h,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,2.0,absolute_h,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,4.0,absolute_h,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,6.0,absolute_h,0.5331731625494981,-0.6289090247472133,534.5814274182604,535,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,8.0,absolute_h,1.0,0.0,1022.2816550281145,1024,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,0.25,delta_ce,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,0.5,delta_ce,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,delta_ce,0.0,-inf,0.0,0,0.4647602972579885,6.014848848393672,dataset_000_seed_001234,0,2
