branch,r,phi,phi_rel,Q,s,eta,A,p,t,cd,G_S,G_E,qref,alpha,beta,lambda_ref,lambda_shell
boundary_mixed_eta0,0.15,-1.0116498733417822,0.0,0.9796571428571428,0.0,0.0,0.0,0.9775011874729186,0.06256707891686879,0.9886865971949446,-0.4782078406646546,-0.3333714986945991,0.06328302527249907,0.1,1.0,1.0,1.0
boundary_mixed_eta0,0.6,0.3446189646129755,1.3562688379547576,0.845757142857143,0.0,0.0,0.0,0.6525142312406949,0.051118985539837604,0.8077835299389898,0.8904227491914084,-0.39163700266015455,0.06328302527249907,0.1,1.0,1.0,1.0
boundary_mixed_eta0,1.2,0.8220494923491853,1.8336993656909675,1.0372000000000001,0.0,0.0,0.0,0.0859640956421135,0.018554351593968052,0.2931963431595174,1.3739958203885432,-0.5160871538054405,0.06328302527249907,0.1,1.0,1.0,1.0
full_max_envelope,0.15,68.46885364425063,0.0,0.9796571428571428,-0.8,0.98,0.007937581059554366,0.999838008549805,0.033351291422543686,0.9886865971949446,69.00199148413715,-0.3303295707886171,0.06328302527249907,0.1,1.0,1.0,1.0
full_max_envelope,0.6,69.82465093601427,1.3557972917636363,0.845757142857143,-0.8,0.98,0.12259297921828285,0.997498102464933,-0.06369804478221522,0.8077835299389898,70.3706220740077,-0.39331053681007555,0.06328302527249907,0.1,1.0,1.0,1.0
full_max_envelope,1.2,70.29816202773843,1.829308383487799,0.6915000000000001,-0.8,0.98,0.34473225097613874,0.9929646479392624,-0.1829674006075632,0.15122092891531294,70.88757121175236,-0.592131200752695,0.06328302527249907,0.1,1.0,1.0,1.0
full_mixed_maxQ_min_s_eta,0.15,-1.0116498733417822,0.0,0.9796571428571428,0.0,0.0,0.0,0.9775011874729186,0.06256707891686879,0.9886865971949446,-0.4782078406646546,-0.3333714986945991,0.06328302527249907,0.1,1.0,1.0,1.0
full_mixed_maxQ_min_s_eta,0.6,0.3446189646129755,1.3562688379547576,0.845757142857143,0.0,0.0,0.0,0.6525142312406949,0.051118985539837604,0.8077835299389898,0.8904227491914084,-0.39163700266015455,0.06328302527249907,0.1,1.0,1.0,1.0
full_mixed_maxQ_min_s_eta,1.2,0.8220494923491853,1.8336993656909675,1.0372000000000001,0.0,0.0,0.0,0.0859640956421135,0.018554351593968052,0.2931963431595174,1.3739958203885432,-0.5160871538054405,0.06328302527249907,0.1,1.0,1.0,1.0
