branch,r,phi,phi_rel,Q,s,eta,A,p,t,cd,G_S,G_E,qref,alpha,beta,lambda_ref,lambda_shell
boundary_mixed_eta0,1.2,0.8330286330288592,0.0,0.8503351351351354,0.06666666666666665,0.0,0.0,0.05372695177846688,0.02990451683194903,0.2224916145104752,1.3937094173368247,-0.54450851452993,0.06328302527249907,0.1,1.0,1.0,1.0
full_max_envelope,1.2,1618.041420527157,0.0,0.8503351351351354,-0.9666666666666667,0.995,0.0619988384998272,0.9996884480477396,-0.21537638587148533,0.2224916145104752,1618.6049277471486,-0.5727728713674938,0.06328302527249907,0.1,1.0,1.0,1.0
full_mixed_maxQ_min_s_eta,1.2,0.8330286330288592,0.0,0.8503351351351354,0.06666666666666665,0.0,0.0,0.05372695177846688,0.02990451683194903,0.2224916145104752,1.3937094173368247,-0.54450851452993,0.06328302527249907,0.1,1.0,1.0,1.0
