rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
teacher_nn,0.03,60,1.0,0.634001602499925,1.4557685894668461e-05,2.442186909882884e-05,-2.633898735868321,-0.00021182685303940547,0.004958034913517117,True,claimable_rule_radius
teacher_nn,0.05,60,1.0,0.5488887821476044,0.00011593330394738904,6.838642419538233e-05,-4.25179153869785,-0.0008505527917798437,0.007279150896328025,True,claimable_rule_radius
teacher_nn,0.08,60,1.0,0.548761425712828,0.00041669555023633953,0.00015702055164996083,-9.501388719101493,-0.002923034900111325,0.013386582201286386,True,claimable_rule_radius
teacher_nn,0.12,60,1.0,0.6240822247419058,0.01715062348379772,0.008227971453002999,-42.46954569550901,-0.015938493635368933,0.061514202986365486,False,no_claim
teacher_nn,0.15,60,1.0,0.586445017351302,0.023734624028571634,0.009881025187735565,-66.211320316904,-0.025311480063081118,0.08931782960385819,False,no_claim
teacher_nn,0.2,60,1.0,0.6655968391030332,0.012252459505456389,0.005044408067690577,-67.65922094391108,-0.025883094996759407,0.08742675973549154,False,no_claim
teacher_nn,0.3,60,1.0,0.5732013552422248,0.007401288577128959,0.0004468927342562466,-96.24221589728761,-0.03716734093176791,0.13617636103142966,False,no_claim
teacher_nn,0.45,60,1.0,0.635069569612445,0.012149763350178946,0.001270950628790977,-151.7509883577812,-0.059081581934726304,0.22938125393594555,False,no_claim
teacher_nn,0.65,60,1.0,0.6213965776266327,0.01821103698905266,0.0006592345966461399,-196.16230101476694,-0.07661467023199665,0.307381289224206,False,no_claim
teacher_nn,0.85,60,1.0,0.5777074751948696,0.013708453839652957,0.0004748106611619215,-233.7786050017325,-0.09146516529199093,0.3736840196499907,False,no_claim
teacher_nn,1.0,60,1.0,0.602698532277087,0.014365995959159647,0.000560954237387551,-256.5434133863306,-0.10045245640316267,0.4143975182423848,False,no_claim
teacher_nn,1.25,60,1.0,0.6113589213973606,0.017863220818822877,0.000637452978922418,-280.8086297571798,-0.11003209176472968,0.4640787198595802,False,no_claim
teacher_nn,1.5,60,1.0,0.5715326242227451,0.019261210874570705,0.00047562866053629,-300.1587637512064,-0.11767130771183847,0.49933659360385474,False,no_claim
teacher_nn,1.75,60,1.0,0.6792561039358381,0.02027673514348214,0.0005371289176863465,-316.29428988469465,-0.12404143251779517,0.5336375383446559,False,no_claim
teacher_nn,2.0,60,1.0,0.6244700309846544,0.014799579932861582,0.00047871898965555677,-331.0699359141847,-0.12987469190567122,0.5544727497610149,False,no_claim
teacher_nn,2.25,60,1.0,0.608494102730492,0.020367524064573664,0.0005200499873566346,-340.29457420789953,-0.13351647567737074,0.578233708073689,False,no_claim
teacher_nn,2.5,60,1.0,0.6518468198515546,0.016782770429195123,0.0006255808101124454,-350.21502847137015,-0.13743295979244008,0.5902001240709042,False,no_claim
