run,radius,high_beta_count,slope_phi_energy_per_beta,slope_ci95_low,slope_ci95_high,slope_significant
90_dataset,0.58,6,0.0008301480391454644,0.00017790659638257942,0.0014823894819083494,yes
90_dataset,0.59,6,0.0008171414653388455,0.00015670951794364055,0.0014775734127340505,yes
90_dataset,0.6,6,0.0008075133051801122,0.00013985055846637792,0.0014751760518938466,yes
90_dataset,0.61,6,0.000795638396700904,0.0001260581415825124,0.0014652186518192955,yes
90_dataset,0.62,6,0.0007861375353072784,0.00010698109878567899,0.001465293971828878,yes
90_dataset,0.63,6,0.000772300556229491,8.496344067986637e-05,0.0014596376717791156,yes
90_dataset,0.64,6,0.0007615908234136945,7.257573839884572e-05,0.001450605908428543,yes
90_dataset,0.65,6,0.0007539462412757602,5.910929701302551e-05,0.001448783185538495,yes
90_dataset,0.66,6,0.0007412496793819829,4.030653476871026e-05,0.0014421928239952554,yes
90_dataset,0.67,6,0.0007331108239525039,2.454000509127883e-05,0.001441681642813729,yes
90_dataset,0.68,6,0.0007261878024415237,1.4317225122892135e-05,0.0014380583797601553,yes
90_dataset,0.69,6,0.000718189352352312,1.0303696929844048e-06,0.0014353483350116394,yes
90_dataset,0.7,6,0.0007075606749515737,-2.2235935997766388e-05,0.0014373572859009138,no
90_dataset,0.71,6,0.0006973456981090677,-3.663167415194767e-05,0.001431323070370083,no
90_dataset,0.72,6,0.0006906462352205371,-4.7190314219236256e-05,0.0014284827846603105,no
90_dataset,0.73,6,0.0006847508843844292,-5.697727916121318e-05,0.0014264790479300716,no
90_dataset,0.74,6,0.0006766311594241494,-6.668884707004765e-05,0.0014199511659183464,no
90_dataset,0.75,6,0.0006720755839183426,-7.615046261018527e-05,0.0014203016304468704,no
90_dataset,0.76,6,0.0006627241469924587,-9.24098160736247e-05,0.0014178581100585423,no
90_dataset,0.77,6,0.0006582090384696114,-0.000102153797843224,0.0014185718747824468,no
90_dataset,0.78,6,0.0006557919820970437,-0.00010847209454716185,0.0014200560587412493,no
90_dataset,0.79,6,0.0006440314335836992,-0.00012495581445272678,0.0014130186816201252,no
90_dataset,0.8,6,0.0006424717190322109,-0.00013087678016414264,0.0014158202182285645,no
90_dataset,0.81,6,0.0006348594125730211,-0.00014055445626946805,0.0014102732814155103,no
90_dataset,0.82,6,0.000633233111729207,-0.0001534869445263704,0.0014199531679847843,no
90_dataset,0.83,6,0.0006241203255116323,-0.00016110401188089614,0.0014093446629041607,no
90_dataset,0.84,6,0.000622795228251667,-0.00016373921965440988,0.001409329676157744,no
90_dataset,0.85,6,0.0006219685267406889,-0.000173035736726674,0.0014169727902080518,no
90_dataset,0.86,6,0.0006165782305638202,-0.0001769078325117708,0.0014100642936394113,no
90_dataset,0.87,6,0.0006126988986820923,-0.00018758385899082558,0.0014129816563550103,no
90_dataset,0.88,6,0.0006068881814141707,-0.0001954693645439112,0.0014092457273722526,no
90_dataset,0.89,6,0.0006032826783125563,-0.00020554879723830527,0.001412114153863418,no
90_dataset,0.9,6,0.0006013701132978033,-0.00021010165212124998,0.0014128418787168564,no
90_dataset,0.91,6,0.0005982667635893243,-0.00021112656630839846,0.0014076600934870471,no
90_dataset,0.92,6,0.0006032010915460643,-0.00021131204621061277,0.0014177142293027413,no
90_dataset,0.93,6,0.0005930854163121974,-0.00022090232007590483,0.0014070731527002997,no
90_dataset,0.94,6,0.0005910967656010399,-0.00023687505229715846,0.0014190685834992382,no
90_dataset,0.95,6,0.0005899926067175404,-0.00023241431957080278,0.0014123995330058835,no
90_dataset,0.96,6,0.0005900501779068254,-0.0002346135862438904,0.001414713942057541,no
90_dataset,0.97,6,0.0005861876908238121,-0.0002392845130940811,0.0014116598947417052,no
90_dataset,0.98,6,0.0005854932108589927,-0.0002485827322468065,0.0014195691539647917,no
90_dataset,0.99,6,0.0005842680985483379,-0.0002520246077845213,0.001420560804881197,no
90_dataset,1.0,6,0.0005818352492653393,-0.00024734272480130676,0.0014110132233319853,no
90_dataset,1.01,6,0.0005849469123319962,-0.00024566469518900785,0.0014155585198530004,no
90_dataset,1.02,6,0.0005882713089555553,-0.00024076876204836466,0.0014173113799594752,no
90_dataset,1.03,6,0.0005802285423587924,-0.0002506636048807886,0.0014111206895983735,no
90_dataset,1.04,6,0.0005855432144360747,-0.0002569940900544065,0.0014280805189265558,no
90_dataset,1.05,6,0.0005795458449943597,-0.00025242129543783973,0.0014115129854265591,no
90_dataset,1.06,6,0.0005828620548881435,-0.0002515777877201055,0.0014173018974963925,no
90_dataset,1.07,6,0.0005800503779771916,-0.0002599185779187151,0.0014200193338730982,no
90_dataset,1.08,6,0.0005787519634372784,-0.00025544820865791346,0.00141295213553247,no
90_dataset,1.09,6,0.000580515628413766,-0.0002636497750537097,0.0014246810318812417,no
90_dataset,1.1,6,0.0005825272710706141,-0.00025131110465205703,0.0014163656467932853,no
90_dataset,1.11,6,0.0005792994219331201,-0.00026491382753438366,0.001423512671400624,no
90_dataset,1.12,6,0.0005805897868344442,-0.00026501711238080224,0.0014261966860496908,no
90_dataset,1.13,6,0.0005792735996086774,-0.0002678212132689214,0.0014263684124862764,no
90_dataset,1.14,6,0.0005878633545062448,-0.0002609820082191415,0.001436708717231631,no
90_dataset,1.15,6,0.0005857467327789768,-0.00025386659303311193,0.0014253600585910655,no
90_dataset,1.16,6,0.0005817869272777357,-0.00025960179021643757,0.0014231756447719089,no
90_dataset,1.17,6,0.0005898663307652046,-0.00024682308261261333,0.0014265557441430225,no
90_dataset,1.18,6,0.0005912969050768741,-0.0002576906586909234,0.0014402844688446714,no
90_dataset,1.19,6,0.00059529976207627,-0.00025625559703615775,0.001446855121188698,no
90_dataset,1.2,6,0.0005985337092226623,-0.00025525285453391116,0.0014523202729792358,no
90_dataset,1.21,6,0.0005964291905639034,-0.00025142304490825417,0.001444281426036061,no
90_dataset,1.22,6,0.0005971692580406242,-0.0002405141036921852,0.0014348526197734334,no
90_dataset,1.23,6,0.0005981946245864219,-0.000249819925217452,0.0014462091743902958,no
90_dataset,1.24,6,0.0005939677559022767,-0.00024595149348282796,0.0014338870052873812,no
90_dataset,1.25,6,0.0006097846795034299,-0.00022813257286994487,0.0014477019318768047,no
90_dataset,1.26,6,0.0005984654235550222,-0.0002346291867910801,0.0014315600339011244,no
90_dataset,1.27,6,0.000607890153076952,-0.00024604535092777194,0.001461825657081676,no
90_dataset,1.28,6,0.0006118916201783858,-0.00023846530681284075,0.0014622485471696123,no
90_dataset,1.29,6,0.0006045669104050989,-0.00024087847081123042,0.0014500122916214283,no
90_dataset,1.3,6,0.0006103173588058663,-0.00023662172043748052,0.001457256438049213,no
90_dataset,1.31,6,0.0006149352721809363,-0.0002355388698790531,0.0014654094142409256,no
90_dataset,1.32,6,0.0006179937504221602,-0.00021808422849025526,0.0014540717293345757,no
90_dataset,1.33,6,0.0006207175608820205,-0.0002188337114743229,0.001460268833238364,no
90_dataset,1.34,6,0.0006197165827985055,-0.00021310078703401557,0.0014525339526310266,no
90_dataset,1.35,6,0.0006270317138082293,-0.00020527211455730846,0.0014593355421737672,no
90_dataset,1.36,6,0.0006227888405811868,-0.00022071921403538064,0.0014662968951977542,no
90_dataset,1.37,6,0.0006302685929256145,-0.00021017907217737801,0.0014707162580286071,no
90_dataset,1.38,6,0.0006327474259398961,-0.0001949825496179435,0.0014604774014977356,no
90_dataset,1.39,6,0.000640773682614331,-0.0001969914595681331,0.0014785388247967953,no
90_dataset,1.4,6,0.0006407085203315293,-0.0001919161866572608,0.0014733332273203195,no
90_dataset,1.41,6,0.00063474909198808,-0.00019886037204917373,0.0014683585560253338,no
90_dataset,1.42,6,0.0006346932499535238,-0.0002019112977534928,0.0014712977976605404,no
90_dataset,1.43,6,0.0006500800870218238,-0.0001702116472572404,0.001470371821300888,no
90_dataset,1.44,6,0.0006529129841727376,-0.0001772404828353449,0.00148306645118082,no
90_dataset,1.45,6,0.0006557206830003654,-0.00017359814016406445,0.0014850395061647953,no
90_dataset,1.46,6,0.0006482472561875009,-0.00017886466147519573,0.0014753591738501976,no
90_dataset,1.47,6,0.0006609774907337373,-0.00016943470664585868,0.0014913896881133333,no
90_dataset,1.48,6,0.0006588526510127096,-0.00016980557247892915,0.0014875108745043483,no
90_dataset,1.49,6,0.0006604957206078195,-0.00017568092073647773,0.0014966723619521168,no
90_dataset,1.5,6,0.0006645429090902796,-0.0001607559139508288,0.001489841732131388,no
90_dataset,1.51,6,0.0006649690882771684,-0.00016234258739296218,0.001492280763947299,no
90_dataset,1.52,6,0.0006666424867253256,-0.0001484545604843986,0.0014817395339350497,no
90_dataset,1.53,6,0.0006680393846266537,-0.00015974097299909385,0.0014958197422524013,no
90_dataset,1.54,6,0.0006758139723463919,-0.00013765671378943554,0.0014892846584822193,no
90_dataset,1.55,6,0.0006774901829145887,-0.0001480207192543411,0.0015030010850835187,no
90_dataset,1.56,6,0.0006768321370709354,-0.0001429295039914358,0.0014965937781333065,no
90_dataset,1.57,6,0.0006842969171349076,-0.00015243759289788438,0.0015210314271676996,no
90_dataset,1.58,6,0.0006854184443078892,-0.00013812878716646109,0.0015089656757822395,no
90_dataset,1.59,6,0.000687350499728804,-0.0001315598058622174,0.0015062608053198253,no
90_dataset,1.6,6,0.0006943464278417056,-0.0001344760221220823,0.0015231688778054935,no
90_dataset,1.61,6,0.0006940252458583898,-0.0001256160083863752,0.0015136665001031547,no
90_dataset,1.62,6,0.0006991768182939988,-0.00012061523172876402,0.0015189688683167617,no
90_dataset,1.63,6,0.0006920342564708593,-0.00011936975965814339,0.0015034382725998621,no
90_dataset,1.64,6,0.0007059091581953992,-0.00011402393544121872,0.001525842251832017,no
90_dataset,1.65,6,0.0007043074866155165,-0.00011055717485483618,0.0015191721480858691,no
90_dataset,1.66,6,0.0007148414753391448,-9.996520598489194e-05,0.0015296481566631815,no
90_dataset,1.67,6,0.0007077213136857429,-0.00011479348758049689,0.0015302361149519828,no
90_dataset,1.68,6,0.0007149973165877312,-8.22061531053186e-05,0.001512200786280781,no
90_dataset,1.69,6,0.0007133329553946203,-0.00010226154100276361,0.0015289274517920042,no
90_dataset,1.7,6,0.0007180578986331911,-8.671517743854488e-05,0.0015228309747049272,no
90_dataset,1.71,6,0.000723937380902949,-8.507189428309965e-05,0.0015329466560889977,no
90_dataset,1.72,6,0.0007241925849943631,-8.290476533023144e-05,0.0015312899353189576,no
90_dataset,1.73,6,0.0007277517515982695,-6.157822396975958e-05,0.0015170817271662985,no
90_dataset,1.74,6,0.0007229357455899687,-8.283034363804293e-05,0.0015287018348179803,no
90_dataset,1.75,6,0.0007320100412639628,-6.37467775706325e-05,0.0015277668600985582,no
90_dataset,1.76,6,0.0007352788447908832,-7.456083798682977e-05,0.0015451185275685963,no
90_dataset,1.77,6,0.0007391882546501463,-6.467980750119069e-05,0.0015430563168014834,no
90_dataset,1.78,6,0.0007405833427418367,-6.042913054465297e-05,0.0015415958160283263,no
90_dataset,1.79,6,0.0007394089313901261,-7.247725643392004e-05,0.0015512951192141722,no
90_dataset,1.8,6,0.0007482602419057973,-5.037437519707778e-05,0.0015468948590086724,no
90_dataset,1.81,6,0.0007368783521766802,-5.961520602185198e-05,0.0015333719103752125,no
90_dataset,1.82,6,0.0007429324707725483,-5.320048122985294e-05,0.0015390654227749496,no
90_dataset,1.83,6,0.0007368036989851834,-5.483233915390753e-05,0.0015284397371242743,no
90_dataset,1.84,6,0.0007540302951286668,-4.110812572466623e-05,0.0015491687159819999,no
90_dataset,1.85,6,0.0007521080760035804,-4.18486486749609e-05,0.0015460648006821217,no
90_dataset,1.86,6,0.000756218118965645,-5.1190480545583255e-05,0.0015636267184768733,no
90_dataset,1.87,6,0.0007585316938187682,-3.190655610886897e-05,0.0015489699437464053,no
90_dataset,1.88,6,0.0007585074790229977,-2.9217537105680246e-05,0.0015462324951516756,no
90_dataset,1.89,6,0.0007538454880698476,-4.54052607934838e-05,0.0015530962369331791,no
90_dataset,1.9,6,0.000763691733035745,-2.89264224114799e-05,0.00155630988848297,no
90_dataset,1.91,6,0.0007535402769284197,-2.8712985500355332e-05,0.0015357935393571947,no
90_dataset,1.92,6,0.0007657278409886782,-2.9955548107885488e-05,0.001561411230085242,no
90_dataset,1.93,6,0.0007635636753796141,-3.36638651983887e-05,0.001560791215957617,no
90_dataset,1.94,6,0.0007680483432508324,-1.953467126847644e-05,0.0015556313577701412,no
90_dataset,1.95,6,0.0007632001039126724,-2.761146540342964e-05,0.0015540116732287745,no
90_dataset,1.96,6,0.0007618266953717817,-1.8365880594913724e-05,0.0015420192713384772,no
90_dataset,1.97,6,0.0007653734753286409,-5.646065522839968e-06,0.0015363930161801217,no
90_dataset,1.98,6,0.0007627141766234585,-3.082717876406148e-05,0.0015562555320109786,no
90_dataset,1.99,6,0.0007670346832722852,-2.5902416966350076e-05,0.0015599717835109205,no
90_dataset,2.0,6,0.000779077026749353,-5.35592420652215e-07,0.0015586896459193582,no
90_dataset,2.01,6,0.0007722036807656222,-1.4391350775075319e-05,0.0015587987123063197,no
90_dataset,2.02,6,0.0007710987431608755,-6.941203357296822e-06,0.0015491386896790478,no
90_dataset,2.03,6,0.0007755747938867657,2.3762619128485114e-06,0.0015487733258606829,yes
90_dataset,2.04,6,0.0007667625573011949,-1.0447438010860346e-05,0.00154397255261325,no
90_dataset,2.05,6,0.0007687514384973967,-1.1518531529973106e-05,0.0015490214085247666,no
90_dataset,2.06,6,0.0007811859618311397,-8.250063060167992e-06,0.0015706219867224474,no
90_dataset,2.07,6,0.0007726859068284999,-1.9476169010219924e-06,0.0015473194305580219,no
90_dataset,2.08,6,0.0007708979455781463,-1.4931680301010224e-05,0.0015567275714573029,no
90_dataset,2.09,6,0.0007708865577962924,-1.3017513389009189e-05,0.001554790628981594,no
90_dataset,2.1,6,0.0007732147966344289,1.074489425625675e-06,0.0015453551038432322,yes
90_dataset,2.11,6,0.0007694333163714002,-6.6166455795960534e-06,0.0015454832783223967,no
90_dataset,2.12,6,0.0007724826459822108,1.1411559443832856e-05,0.0015335537325205887,yes
90_dataset,2.13,6,0.0007707990726680106,-1.0569926353005792e-05,0.001552168071689027,no
90_dataset,2.14,6,0.00078211645939745,-7.248365358341301e-06,0.0015714812841532413,no
90_dataset,2.15,6,0.0007856294862873619,7.719616825039178e-06,0.0015635393557496846,yes
90_dataset,2.16,6,0.0007842850874203691,1.9962146469349558e-05,0.0015486080283713887,yes
90_dataset,2.17,6,0.000774618500697573,8.016411513067125e-06,0.0015412205898820788,yes
90_dataset,2.18,6,0.0007888005829098551,1.5078799805641604e-05,0.0015625223660140687,yes
90_dataset,2.19,6,0.0007673230524338488,1.7575320390066183e-06,0.001532888572828691,yes
90_dataset,2.2,6,0.0007684297175170456,-2.2089682435937714e-06,0.0015390684032776849,no
90_dataset,2.21,6,0.0007825868885312121,-1.0545132976142726e-06,0.0015662282903600383,no
90_dataset,2.22,6,0.0007800452637356994,-2.02702672253861e-06,0.0015621175541939375,no
90_dataset,2.23,6,0.0007811482200269271,8.210821948237477e-06,0.0015540856181056168,yes
90_dataset,2.24,6,0.0007784382217463649,1.1125007603762413e-05,0.0015457514358889674,yes
90_dataset,2.25,6,0.0007795496795699154,-1.396622402481749e-05,0.0015730655831646483,no
90_dataset,2.26,6,0.0007790129549024564,1.3245814034162288e-05,0.0015447800957707506,yes
90_dataset,2.27,6,0.00076586117276577,-6.49029401402889e-07,0.0015323713749329428,no
90_dataset,2.28,6,0.0007833317972929979,3.3662918410170455e-06,0.0015632973027449788,yes
90_dataset,2.29,6,0.0007644786616283927,-1.3264656948489017e-05,0.0015422219802052745,no
90_dataset,2.3,6,0.0007776358444429758,5.48124650241906e-06,0.0015497904423835325,yes
90_dataset,2.31,6,0.0007773822971491632,-8.079830469530196e-06,0.0015628444247678566,no
90_dataset,2.32,6,0.0007718853733921614,1.0255997038436542e-05,0.0015335147497458862,yes
90_dataset,2.33,6,0.0007751983985161024,-7.332072199358122e-06,0.001557728869231563,no
90_dataset,2.34,6,0.0007558249988814374,-1.946671856522999e-05,0.0015311167163281048,no
90_dataset,2.35,6,0.0007745723425879201,8.775567483138534e-06,0.0015403691176927017,yes
90_dataset,2.36,6,0.0007723553018087915,-4.352041276566368e-07,0.0015451458077452396,no
90_dataset,2.37,6,0.0007650890069962563,-1.8820733933407768e-05,0.0015489987479259202,no
90_dataset,2.38,6,0.0007623032671664654,-1.7802177543255844e-06,0.0015263867520872564,no
90_dataset,2.39,6,0.0007570670026640859,-7.05458545128255e-06,0.0015211885907794544,no
90_dataset,2.4,6,0.0007697537233164293,-1.2943226454214607e-05,0.0015524506730870732,no
90_dataset,2.41,6,0.0007675271594725164,8.273206836302473e-06,0.0015267811121087303,yes
90_dataset,2.42,6,0.0007750220435139885,-6.96177148537926e-07,0.001550740264176515,no
90_dataset,2.43,6,0.0007710914751907886,2.1043899631056277e-05,0.0015211390507505209,yes
90_dataset,2.44,6,0.0007527469542934791,5.418098283261935e-06,0.0015000758103036961,yes
90_dataset,2.45,6,0.0007615955264689248,1.4139162705248073e-05,0.0015090518902326016,yes
90_dataset,2.46,6,0.0007459793647626867,-1.0051445341313701e-05,0.001502010174866687,no
90_dataset,2.47,6,0.0007522054516382776,-1.8836215428303825e-05,0.001523247118704859,no
90_dataset,2.48,6,0.0007539838372395047,1.0371849656895852e-05,0.0014975958248221134,yes
90_dataset,2.49,6,0.000758637376248748,2.097466961064492e-06,0.0015151772855364317,yes
90_dataset,2.5,6,0.0007527831379872337,-1.7273528981578967e-05,0.0015228398049560463,no
