beta,radius,ref_count,delta_phi_full,delta_phi_energy,delta_phi_stripped_proxy,delta_phi_energy_stripped,delta_phi_reference_prior_correction,area_term,claim
0.05,0.61,2700,1.8045891446773066,-0.002989100462202668,1.8045891446773066,-0.002989100462202668,0.0,1.8075782451395093,pass
0.05,0.62,2700,1.820804517495197,-0.003027859313392459,1.820804517495197,-0.003027859313392459,0.0,1.8238323768085896,pass
0.05,0.63,2700,1.8367601163625131,-0.003066314821458023,1.8367601163625131,-0.003066314821458023,0.0,1.8398264311839712,pass
0.05,0.64,2700,1.8524642203273511,-0.00310437986524311,1.8524642203273511,-0.00310437986524311,0.0,1.8555686001925942,pass
0.05,0.65,2700,1.8679251738449485,-0.003141520865325922,1.8679251738449485,-0.003141520865325922,0.0,1.8710666947102743,pass
0.05,0.66,2700,1.8831494232708894,-0.0031787445634420277,1.8831494232708894,-0.0031787445634420277,0.0,1.8863281678343315,pass
0.05,0.67,2700,1.8981447646054708,-0.0032153718007239067,1.8981447646054708,-0.0032153718007239067,0.0,1.9013601364061947,pass
0.05,0.68,2700,1.9129186141290262,-0.0032507868105271357,1.9129186141290262,-0.0032507868105271357,0.0,1.9161694009395533,pass
0.05,0.69,2700,1.92747706967077,-0.003285394422972642,1.92747706967077,-0.003285394422972642,0.0,1.9307624640937426,pass
0.05,0.7,2700,1.9418234015030242,-0.00332214631493913,1.9418234015030242,-0.00332214631493913,0.0,1.9451455478179633,pass
0.05,0.71,2700,1.9559677559157587,-0.0033568533637124863,1.9559677559157587,-0.003356853363712487,8.673617379884035e-19,1.9593246092794712,pass
0.05,0.72,2700,1.969913537773409,-0.0033918179043876994,1.969913537773409,-0.0033918179043876994,0.0,1.9733053556777966,pass
0.05,0.73,2700,1.9836668088122893,-0.0034264492249032573,1.9836668088122893,-0.0034264492249032577,4.336808689942018e-19,1.9870932580371925,pass
0.05,0.74,2700,1.9972337457026585,-0.003459818358070316,1.9972337457026585,-0.003459818358070316,0.0,2.000693564060729,pass
0.05,0.75,2700,2.010618544812202,-0.003492765309417327,2.010618544812202,-0.003492765309417327,0.0,2.0141113101216193,pass
0.05,0.76,2700,2.0238261192398252,-0.0035252132205179786,2.0238261192398252,-0.003525213220517978,-4.336808689942018e-19,2.027351332460343,pass
0.05,0.77,2700,2.036859464223447,-0.0035588134264231265,2.036859464223447,-0.0035588134264231265,0.0,2.04041827764987,pass
0.05,0.78,2700,2.0497266641023675,-0.003589948283279029,2.0497266641023675,-0.0035899482832790295,4.336808689942018e-19,2.0533166123856463,pass
0.05,0.79,2700,2.0624279373038714,-0.0036226953480933614,2.0624279373038714,-0.0036226953480933614,0.0,2.0660506326519648,pass
0.05,0.8,2700,2.0749710229776372,-0.003653449334151031,2.0749710229776372,-0.003653449334151031,0.0,2.0786244723117884,pass
0.05,0.81,2700,2.0873574322309407,-0.003684678932058464,2.0873574322309407,-0.003684678932058464,0.0,2.091042111162999,pass
0.05,0.82,2700,2.099592335445022,-0.0037150470553349,2.099592335445022,-0.0037150470553349,0.0,2.1033073825003568,pass
0.05,0.83,2700,2.1116778127787144,-0.003746167440417893,2.1116778127787144,-0.003746167440417893,0.0,2.1154239802191324,pass
0.05,0.84,2700,2.1236183779825604,-0.0037770875107744624,2.1236183779825604,-0.0037770875107744624,0.0,2.127395465493335,pass
0.05,0.85,2700,2.1354182493689953,-0.003807023689752712,2.1354182493689953,-0.003807023689752712,0.0,2.1392252730587478,pass
0.05,0.86,2700,2.1470804076048893,-0.003836309523625581,2.1470804076048893,-0.003836309523625581,0.0,2.150916717128515,pass
0.05,0.87,2700,2.1586073583271927,-0.0038656386395687285,2.1586073583271927,-0.0038656386395687285,0.0,2.1624729969667613,pass
0.05,0.88,2700,2.1700025408723467,-0.0038946612713488186,2.1700025408723467,-0.0038946612713488178,-8.673617379884035e-19,2.1738972021436953,pass
0.05,0.89,2700,2.1812695292777273,-0.003922788216068975,2.1812695292777273,-0.003922788216068975,0.0,2.1851923174937964,pass
0.05,0.9,2700,2.1924085743098236,-0.003952653487167597,2.1924085743098236,-0.003952653487167597,0.0,2.196361227796991,pass
0.05,0.91,2700,2.203427561609575,-0.0039791605916092996,2.2034275616095753,-0.003979160591609298,-1.734723475976807e-18,2.2074067222011844,pass
0.05,0.92,2700,2.2143236407172644,-0.0040078576858421765,2.2143236407172644,-0.0040078576858421765,0.0,2.2183314984031064,pass
0.05,0.93,2700,2.225101999515486,-0.004036167087669623,2.225101999515486,-0.004036167087669623,0.0,2.2291381666031556,pass
0.05,0.94,2700,2.2357663108351717,-0.004062942413565442,2.2357663108351717,-0.004062942413565442,0.0,2.2398292532487374,pass
0.05,0.95,2700,2.2463168376841187,-0.00409036689541882,2.2463168376841187,-0.00409036689541882,0.0,2.2504072045795374,pass
0.05,0.96,2700,2.256756469233052,-0.004117920754108211,2.256756469233052,-0.004117920754108211,0.0,2.26087438998716,pass
0.05,0.97,2700,2.267089599632016,-0.004143505568672533,2.267089599632016,-0.004143505568672533,0.0,2.2712331052006887,pass
0.05,0.98,2700,2.2773146080439077,-0.004170967264965429,2.2773146080439077,-0.004170967264965429,0.0,2.281485575308873,pass
0.05,0.99,2700,2.2874370651537026,-0.004196892475194603,2.2874370651537026,-0.004196892475194603,0.0,2.291633957628897,pass
0.05,1.0,2700,2.2974565507349007,-0.004223793696082671,2.2974565507349007,-0.004223793696082671,0.0,2.3016803444309835,pass
0.05,1.01,2700,2.3073774968070406,-0.004249268720390248,2.3073774968070406,-0.004249268720390248,0.0,2.3116267655274307,pass
0.05,1.02,2700,2.3172002306783894,-0.004274960055729778,2.3172002306783894,-0.004274960055729778,0.0,2.321475190734119,pass
0.05,1.03,2700,2.3269283642967977,-0.004299167915124188,2.3269283642967977,-0.004299167915124188,0.0,2.331227532211922,pass
0.05,1.04,2700,2.3365609177629723,-0.004324728932037482,2.3365609177629723,-0.004324728932037482,0.0,2.3408856466950096,pass
0.05,1.05,2700,2.3461011166976817,-0.004350220914847562,2.3461011166976817,-0.004350220914847562,0.0,2.350451337612529,pass
0.05,1.06,2700,2.355552788855925,-0.004373568253798592,2.355552788855925,-0.004373568253798592,0.0,2.3599263571097233,pass
0.05,1.07,2700,2.3649123280309596,-0.0044000799432000305,2.3649123280309596,-0.0044000799432000305,0.0,2.3693124079741597,pass
0.05,1.08,2700,2.374187834096772,-0.0044233113755902664,2.374187834096772,-0.0044233113755902664,0.0,2.3786111454723624,pass
0.05,1.09,2700,2.383376199062235,-0.004447980039568546,2.383376199062235,-0.004447980039568546,0.0,2.3878241791018033,pass
0.05,1.1,2700,2.392482170598738,-0.004470903664151901,2.392482170598738,-0.004470903664151901,0.0,2.39695307426289,pass
0.05,1.11,2700,2.401502386197142,-0.004496967658152644,2.401502386197142,-0.004496967658152644,0.0,2.405999353855295,pass
0.05,1.12,2700,2.4104445687745932,-0.004519931028106013,2.4104445687745932,-0.004519931028106013,0.0,2.414964499802699,pass
0.05,1.13,2700,2.4193065647138527,-0.004543389795908508,2.4193065647138527,-0.004543389795908508,0.0,2.423849954509761,pass
0.05,1.14,2700,2.428090567810374,-0.00456655444453516,2.428090567810374,-0.004566554444535159,-8.673617379884035e-19,2.432657122254909,pass
0.05,1.15,2700,2.4367987617892735,-0.004588608733027298,2.4367987617892735,-0.004588608733027298,0.0,2.4413873705223006,pass
0.05,1.16,2700,2.4454299106688855,-0.004612120607239512,2.4454299106688855,-0.004612120607239512,0.0,2.450042031276125,pass
0.05,1.17,2700,2.4539858221703175,-0.004636580009894419,2.4539858221703175,-0.004636580009894419,0.0,2.458622402180212,pass
0.05,1.18,2700,2.4624725023387537,-0.004657245426982678,2.4624725023387537,-0.004657245426982678,0.0,2.4671297477657363,pass
0.05,1.19,2700,2.4708864671274515,-0.004678833422206162,2.4708864671274515,-0.004678833422206161,-8.673617379884035e-19,2.4755653005496576,pass
0.05,1.2,2700,2.4792268049168986,-0.004703457189456245,2.4792268049168986,-0.004703457189456245,0.0,2.483930262106355,pass
0.05,1.21,2700,2.487500912480962,-0.004724891613834158,2.487500912480962,-0.004724891613834158,0.0,2.4922258040947964,pass
0.05,1.22,2700,2.4957057494810653,-0.004747319762373732,2.4957057494810653,-0.004747319762373732,0.0,2.500453069243439,pass
0.05,1.23,2700,2.5038445691812066,-0.004768603113715752,2.5038445691812066,-0.004768603113715752,0.0,2.5086131722949223,pass
0.05,1.24,2700,2.5119165649467585,-0.004790635965760814,2.5119165649467585,-0.004790635965760814,0.0,2.5167072009125193,pass
0.05,1.25,2700,2.5199239511162475,-0.004812265433930413,2.5199239511162475,-0.004812265433930413,0.0,2.5247362165501777,pass
0.05,1.26,2700,2.527868701907019,-0.004832553380881385,2.527868701907019,-0.004832553380881385,0.0,2.5327012552879005,pass
0.05,1.27,2700,2.5357485544405223,-0.004854774193585485,2.5357485544405223,-0.004854774193585485,0.0,2.540603328634108,pass
0.05,1.28,2700,2.5435691388712462,-0.004874285425277901,2.5435691388712462,-0.004874285425277901,0.0,2.548443424296524,pass
0.05,1.29,2700,2.5513237093975647,-0.004898797525516493,2.5513237093975647,-0.004898797525516493,0.0,2.5562225069230813,pass
0.05,1.3,2700,2.5590238154120204,-0.00491770340218325,2.5590238154120204,-0.00491770340218325,0.0,2.563941518814204,pass
0.05,1.31,2700,2.5666619152110934,-0.004939465396716374,2.5666619152110934,-0.004939465396716374,0.0,2.57160138060781,pass
0.05,1.32,2700,2.5742423249428215,-0.0049606669954398025,2.5742423249428215,-0.004960666995439803,8.673617379884035e-19,2.5792029919382613,pass
0.05,1.33,2700,2.581768101447299,-0.0049791306231486525,2.581768101447299,-0.0049791306231486525,0.0,2.5867472320704477,pass
0.05,1.34,2700,2.5892332502279873,-0.005001710282136783,2.5892332502279873,-0.005001710282136783,0.0,2.594234960510124,pass
0.05,1.35,2700,2.5966444832264757,-0.005022534365080736,2.5966444832264757,-0.005022534365080736,0.0,2.6016670175915566,pass
0.05,1.36,2700,2.604002764513976,-0.005041460529506769,2.604002764513976,-0.005041460529506769,0.0,2.609044225043483,pass
0.05,1.37,2700,2.611306516641133,-0.005060869893207767,2.611306516641133,-0.005060869893207767,0.0,2.616367386534341,pass
0.05,1.38,2700,2.618554603693093,-0.005082684504579014,2.618554603693093,-0.005082684504579014,0.0,2.623637288197672,pass
0.05,1.39,2700,2.6257512646293115,-0.005103434509245738,2.6257512646293115,-0.005103434509245738,0.0,2.630854699138557,pass
0.05,1.4,2700,2.6328999760376433,-0.0051203958842495675,2.6328999760376433,-0.005120395884249566,-1.734723475976807e-18,2.638020371921893,pass
0.05,1.41,2700,2.6399948514452536,-0.005140191598049623,2.6399948514452536,-0.005140191598049623,0.0,2.6451350430433034,pass
0.05,1.42,2700,2.6470387442218737,-0.005160689161526934,2.6470387442218737,-0.005160689161526934,0.0,2.6521994333834007,pass
0.05,1.43,2700,2.65403461261864,-0.0051796360274705905,2.65403461261864,-0.0051796360274705905,0.0,2.659214248646111,pass
0.05,1.44,2700,2.660981249406431,-0.005198930375295023,2.660981249406431,-0.005198930375295023,0.0,2.666180179781726,pass
0.05,1.45,2700,2.6678791145440233,-0.005218788851296359,2.6678791145440233,-0.005218788851296359,0.0,2.6730979033953197,pass
0.05,1.46,2700,2.6747301997833133,-0.005237882357808889,2.6747301997833133,-0.005237882357808889,0.0,2.679968082141122,pass
0.05,1.47,2700,2.6815351882924285,-0.005256176811010624,2.6815351882924285,-0.005256176811010624,0.0,2.686791365103439,pass
0.05,1.48,2700,2.6882939255468705,-0.005274462617787919,2.6882939255468705,-0.005274462617787919,0.0,2.6935683881646586,pass
0.05,1.49,2700,2.69500399549469,-0.005295778866172128,2.69500399549469,-0.005295778866172128,0.0,2.7002997743608623,pass
0.05,1.5,2700,2.7016712187453797,-0.0053149154801693825,2.7016712187453797,-0.0053149154801693825,0.0,2.706986134225549,pass
0.05,1.51,2700,2.7082922362922415,-0.005335829829689979,2.7082922362922415,-0.005335829829689979,0.0,2.7136280661219314,pass
0.05,1.52,2700,2.7148743842244873,-0.005351772339785553,2.7148743842244873,-0.005351772339785553,0.0,2.720226156564273,pass
0.05,1.53,2700,2.7214092758514137,-0.005371704677271467,2.7214092758514137,-0.005371704677271467,0.0,2.726780980528685,pass
0.05,1.54,2700,2.7279042290812217,-0.0053888726725781246,2.7279042290812217,-0.0053888726725781246,0.0,2.7332931017538,pass
0.05,1.55,2700,2.7343539760294915,-0.005409097002221877,2.7343539760294915,-0.005409097002221877,0.0,2.7397630730317135,pass
0.05,1.56,2700,2.7407667619085876,-0.00542467458098739,2.7407667619085876,-0.00542467458098739,0.0,2.746191436489575,pass
0.05,1.57,2700,2.7471351069311654,-0.005443616931012412,2.7471351069311654,-0.005443616931012412,0.0,2.752578723862178,pass
0.05,1.58,2700,2.7534638423649023,-0.005461614390991818,2.7534638423649023,-0.005461614390991818,0.0,2.758925456755894,pass
0.05,1.59,2700,2.7597544725727263,-0.005477674331563541,2.7597544725727263,-0.005477674331563541,0.0,2.7652321469042898,pass
0.05,1.6,2700,2.76600034033703,-0.005498956078688024,2.76600034033703,-0.005498956078688024,0.0,2.771499296415718,pass
0.05,1.61,2700,2.7722103513958203,-0.005517046617390033,2.7722103513958203,-0.005517046617390033,0.0,2.7777273980132104,pass
0.05,1.62,2700,2.7783820991441477,-0.005534836122780355,2.7783820991441477,-0.005534836122780355,0.0,2.783916935266928,pass
0.05,1.63,2700,2.784514623316375,-0.00555375950309469,2.784514623316375,-0.00555375950309469,0.0,2.7900683828194697,pass
0.05,1.64,2700,2.7906141592240736,-0.005568047380212582,2.7906141592240736,-0.005568047380212583,8.673617379884035e-19,2.796182206604286,pass
0.05,1.65,2700,2.7966687726886,-0.005590091368855154,2.7966687726886,-0.005590091368855154,0.0,2.8022588640574555,pass
0.05,1.66,2700,2.8026927951977334,-0.00560600912532854,2.8026927951977334,-0.00560600912532854,0.0,2.808298804323062,pass
0.05,1.67,2700,2.8086767077265957,-0.005625760725810332,2.8086767077265957,-0.005625760725810332,0.0,2.814302468452406,pass
0.05,1.68,2700,2.814629325125999,-0.0056409644712653775,2.814629325125999,-0.005640964471265378,8.673617379884035e-19,2.8202702895972642,pass
0.05,1.69,2700,2.820543320195774,-0.005659373001650478,2.820543320195774,-0.005659373001650478,0.0,2.8262026931974247,pass
0.05,1.7,2700,2.8264213894655232,-0.0056787076971538345,2.8264213894655232,-0.0056787076971538345,0.0,2.832100097162677,pass
0.05,1.71,2700,2.8322668135862985,-0.005696098463176107,2.8322668135862985,-0.005696098463176107,0.0,2.8379629120494747,pass
0.05,1.72,2700,2.838076888725846,-0.005714652506598568,2.838076888725846,-0.005714652506598568,0.0,2.8437915412324446,pass
0.05,1.73,2700,2.8438576165937763,-0.005728764477145711,2.8438576165937763,-0.005728764477145711,0.0,2.849586381070922,pass
0.05,1.74,2700,2.849600014272943,-0.005747806797748153,2.849600014272943,-0.005747806797748153,0.0,2.855347821070691,pass
0.05,1.75,2700,2.8553143697769183,-0.00576187426416934,2.8553143697769183,-0.00576187426416934,0.0,2.8610762440410875,pass
0.05,1.76,2700,2.860988976908689,-0.00578304933893575,2.860988976908689,-0.00578304933893575,0.0,2.8667720262476246,pass
0.05,1.77,2700,2.8666371959206494,-0.005798341639652698,2.8666371959206494,-0.005798341639652698,0.0,2.872435537560302,pass
0.05,1.78,2700,2.8722502058708215,-0.0058169357269044295,2.8722502058708215,-0.0058169357269044295,0.0,2.8780671415977257,pass
0.05,1.79,2700,2.8778318274505006,-0.005835368416701131,2.8778318274505006,-0.005835368416701131,0.0,2.8836671958672015,pass
0.05,1.8,2700,2.8833828498153133,-0.0058532020856070215,2.8833828498153133,-0.0058532020856070215,0.0,2.8892360519009204,pass
0.05,1.81,2700,2.8889079161740736,-0.005866139214298325,2.8889079161740736,-0.005866139214298325,0.0,2.894774055388372,pass
0.05,1.82,2700,2.8943937215464053,-0.0058878247587083035,2.8943937215464053,-0.0058878247587083035,0.0,2.9002815463051137,pass
0.05,1.83,2700,2.899854477331967,-0.005904381706037958,2.899854477331967,-0.005904381706037958,0.0,2.9057588590380052,pass
0.05,1.84,2700,2.9052857711333337,-0.005920551373702191,2.9052857711333337,-0.005920551373702191,0.0,2.911206322507036,pass
0.05,1.85,2700,2.9106877209631157,-0.005936539320737338,2.9106877209631157,-0.005936539320737338,0.0,2.916624260283853,pass
0.05,1.86,2700,2.9160597831326474,-0.005953207574438083,2.9160597831326474,-0.005953207574438083,0.0,2.9220129907070853,pass
0.05,1.87,2700,2.921402037856759,-0.005970789137824936,2.921402037856759,-0.005970789137824936,0.0,2.927372826994584,pass
0.05,1.88,2700,2.9267177635668515,-0.0059863137858155524,2.9267177635668515,-0.005986313785815553,8.673617379884035e-19,2.932704077352667,pass
0.05,1.89,2700,2.9320024062074075,-0.0060046388750589295,2.9320024062074075,-0.0060046388750589295,0.0,2.9380070450824665,pass
0.05,1.9,2700,2.9372642825293283,-0.006017746154138941,2.9372642825293283,-0.00601774615413894,-8.673617379884035e-19,2.943282028683467,pass
0.05,1.91,2700,2.942489868676303,-0.006039453278028396,2.942489868676303,-0.006039453278028396,0.0,2.9485293219543314,pass
0.05,1.92,2700,2.94769540599435,-0.00605380809673996,2.94769540599435,-0.00605380809673996,0.0,2.95374921409109,pass
0.05,1.93,2700,2.95287045664571,-0.006071533137070625,2.95287045664571,-0.006071533137070625,0.0,2.9589419897827804,pass
0.05,1.94,2700,2.9580162526301548,-0.006091676674463683,2.9580162526301548,-0.006091676674463683,0.0,2.9641079293046184,pass
0.05,1.95,2700,2.9631416534853265,-0.006105655123443432,2.9631416534853265,-0.006105655123443432,0.0,2.96924730860877,pass
0.05,1.96,2700,2.968239358077036,-0.006121041335766486,2.968239358077036,-0.006121041335766486,0.0,2.9743603994128027,pass
0.05,1.97,2700,2.9733095884861167,-0.006137880799773063,2.9733095884861167,-0.006137880799773063,0.0,2.9794474692858897,pass
0.05,1.98,2700,2.978353286058791,-0.006155495674035899,2.978353286058791,-0.006155495674035899,0.0,2.984508781732827,pass
0.05,1.99,2700,2.983374531499723,-0.006170064776212774,2.983374531499723,-0.006170064776212774,0.0,2.9895445962759357,pass
0.05,2.0,2700,2.9883691770639045,-0.00618599147100776,2.9883691770639045,-0.00618599147100776,0.0,2.9945551685349123,pass
0.05,2.01,2700,2.993335289469868,-0.006205460834821945,2.993335289469868,-0.006205460834821945,0.0,2.99954075030469,pass
0.05,2.02,2700,2.9982836234063894,-0.0062179662249712535,2.9982836234063894,-0.0062179662249712535,0.0,3.0045015896313605,pass
0.05,2.03,2700,3.0031980779461382,-0.006239852940091449,3.0031980779461382,-0.006239852940091449,0.0,3.0094379308862296,pass
0.05,2.04,2700,3.008094370241653,-0.0062556445963954,3.008094370241653,-0.0062556445963954,0.0,3.0143500148380484,pass
0.05,2.05,2700,3.0129686772476223,-0.0062694014758580665,3.0129686772476223,-0.006269401475858065,-1.734723475976807e-18,3.0192380787234803,pass
0.05,2.06,2700,3.0178150337608605,-0.006287322554990725,3.0178150337608605,-0.006287322554990727,1.734723475976807e-18,3.024102356315851,pass
0.05,2.07,2700,3.0226400804531646,-0.00630299753907399,3.0226400804531646,-0.00630299753907399,0.0,3.0289430779922384,pass
0.05,2.08,2700,3.027441024243763,-0.006319446555176467,3.027441024243763,-0.006319446555176465,-1.734723475976807e-18,3.0337604707989394,pass
0.05,2.09,2700,3.0322180785289405,-0.006336679986432987,3.0322180785289405,-0.006336679986432987,0.0,3.0385547585153736,pass
0.05,2.1,2700,3.0369713429733496,-0.006354818743109121,3.0369713429733496,-0.006354818743109121,0.0,3.043326161716459,pass
