beta,radius,ref_count,dphi_full_dr,dphi_energy_dr,dphi_entropic_dr,mean_dlogZ_inf_full_dr,sd_dlogZ_inf_full_dr,claim
0.09,0.13,2700,7.682541813148835,-0.0067433614015646,7.6892851745504,-17.161854766982117,6.271024749445777,pass
0.09,0.14,2700,7.133310022959752,-0.0067404962656191,7.140050519225372,-17.154562996000774,6.246350679673764,pass
0.09,0.15,2700,6.657332968308227,-0.0067141829687873,6.664047151277014,-17.087595655563714,6.215613820344768,pass
0.09,0.16,2700,6.240874122131448,-0.0066700821907521,6.2475442043222005,-16.9753591754643,6.165921853403108,pass
0.09,0.17,2700,5.8734287388798,-0.0066128651881533,5.880041604067953,-16.829741903850373,6.116979941407314,pass
0.09,0.18,2700,5.546827455062922,-0.0065451710012564,5.553372626064179,-16.65746019819773,6.060343015090875,pass
0.09,0.19,2700,5.25462061583493,-0.0064692404363968,5.261089856271327,-16.46421691063006,5.995668566612505,pass
0.09,0.2,2700,4.99164794810634,-0.0063874153514209,4.998035363457761,-16.255972069366244,5.927996354882111,pass
0.09,0.21,2700,4.753731114616803,-0.0063025648667792,4.760033679483582,-16.040027585953162,5.856460393749831,pass
0.09,0.22,2700,4.537454475634183,-0.0062140366001451,4.543668512234328,-15.814723147369438,5.785552737986965,pass
0.09,0.23,2700,4.3399946131698135,-0.0061230941847598,4.346117707354574,-15.58327470021373,5.7088413192041845,pass
0.09,0.24,2700,4.158996021155082,-0.0060334483930523,4.165029469548134,-15.355126160318166,5.637430898687234,pass
0.09,0.25,2700,3.992486857166759,-0.0059414335994492,3.998428290766208,-15.120948510598213,5.5566133040941175,pass
0.09,0.26,2700,3.8387921809816383,-0.0058504062935614,3.8446425872752,-14.889284017114006,5.470628443170052,pass
0.09,0.27,2700,3.696485134362665,-0.0057632830134533,3.702248417376118,-14.6675552692388,5.404494200244041,pass
0.09,0.28,2700,3.564354712471834,-0.0056705471408515,3.570025259612686,-14.431542473467092,5.314609355877946,pass
0.09,0.29,2700,3.4413374970357755,-0.0055834432799215,3.446920940315697,-14.209863147400249,5.242473928036497,pass
0.09,0.3,2700,3.3265254863402505,-0.0054980892982563,3.332023575638507,-13.99263726406252,5.160261576082541,pass
0.09,0.31,2700,3.219123371369239,-0.0054155727970577,3.2245389441662966,-13.78263276851192,5.093268370315889,pass
0.09,0.32,2700,3.118441779628058,-0.0053303225330424,3.1237721021611,-13.565670846592946,5.00527168636466,pass
0.09,0.33,2700,3.0238642922078003,-0.0052480492817515,3.029112341489552,-13.356285422057736,4.933867412718359,pass
0.09,0.34,2700,2.93485071031828,-0.0051700917156963,2.9400208020339766,-13.157883416447186,4.859866662735715,pass
0.09,0.35,2700,2.85092924338389,-0.0050909643062585,2.8560202076901486,-12.956504159428,4.777882599247045,pass
0.09,0.36,2700,2.7716731642808567,-0.0050131487512324,2.7766863130320893,-12.758463571886562,4.705025481832943,pass
0.09,0.37,2700,2.6967008005926525,-0.0049399364115422,2.701640737004195,-12.572138167374934,4.635930861162572,pass
0.09,0.38,2700,2.625677950014394,-0.0048669781212695,2.6305449281356634,-12.386459318631085,4.56526024825143,pass
0.09,0.39,2700,2.558297666641715,-0.0047973915417512,2.5630950581834666,-12.20936147375686,4.495160117415239,pass
0.09,0.4,2700,2.494291128335512,-0.004726553393368,2.4990176817288803,-12.029078386121704,4.427714503787178,pass
0.09,0.41,2700,2.4334065361729538,-0.0046594947820511,2.438066030955005,-11.85841422032018,4.360673396884335,pass
0.09,0.42,2700,2.3754244267002105,-0.0045924130415804,2.380016839741791,-11.687691190822203,4.296138751816127,pass
0.09,0.43,2700,2.320140027898904,-0.0045275830116822,2.3246676109105864,-11.522698764731391,4.227334290425176,pass
0.09,0.44,2700,2.267366750374185,-0.0044675057429796,2.271834256117164,-11.36980211588322,4.172020803177922,pass
0.09,0.45,2700,2.2169437017759543,-0.004405348649717,2.221349050425671,-11.21161231352984,4.103683650753474,pass
0.09,0.46,2700,2.1687149596695874,-0.0043438940076992,2.173058853677287,-11.055210249594651,4.046932606243507,pass
0.09,0.47,2700,2.1225355455881227,-0.0042880133300734,2.126823558918196,-10.912993925037016,3.9950856108241712,pass
