rule,radius,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,qc_pass,claim_status
random_label,0.01,1.0,0.9052761865882212,5.245290916529884e-06,0.0,True,claimable_rule_radius
random_label,0.02,1.0,0.8619239226910644,3.78191799795212e-05,0.0001975775970299,True,claimable_rule_radius
random_label,0.03,1.0,0.8276575490880848,0.0005989528159543,0.0004553778144381,True,claimable_rule_radius
random_label,0.04,1.0,0.9043648041782852,0.0023495254776517,0.0010439011116498,True,claimable_rule_radius
random_label,0.05,1.0,0.8582926974148466,0.0027513688303153,0.0015002175395569,True,claimable_rule_radius
random_label,0.06,1.0,0.915282689482369,0.0049099893507457,0.0030983450464803,False,no_claim
random_label,0.07,1.0,0.8343837992403272,0.0076192732356044,0.0035586138419691,False,no_claim
random_label,0.08,1.0,0.818900393390355,0.0099526868271228,0.0050460162707247,False,no_claim
random_label,0.09,1.0,0.9304784400057896,0.0143991437422487,0.0055816286098725,False,no_claim
random_label,0.1,1.0,0.8744836846772406,0.0100066913332694,0.0080099004577976,False,no_claim
random_label,0.11,1.0,0.9114592658642104,0.013519761478445,0.0084993723524687,False,no_claim
random_label,0.12,1.0,0.8554882637271873,0.0230821751532267,0.0104814624581041,False,no_claim
random_label,0.13,1.0,0.8619119027877814,0.0372538937003419,0.009586763524926,False,no_claim
random_label,0.14,1.0,0.8712538578776567,0.0251636397436601,0.0125598087393374,False,no_claim
random_label,0.15,1.0,0.9097042401918788,0.0203070640887263,0.0056823685676961,False,no_claim
random_label,0.16,1.0,0.8027962453049545,0.029731537738056,0.0171102687961535,False,no_claim
random_label,0.17,1.0,0.7998657984718,0.0221817920015034,0.0156321134975779,False,no_claim
random_label,0.18,1.0,0.9197549007464774,0.0317153179534862,0.0166245687098993,False,no_claim
random_label,0.19,1.0,0.9524553429012078,0.038315206910343,0.0145911444186003,False,no_claim
random_label,0.2,1.0,0.8659608163592077,0.0254006833474599,0.0159291548933261,False,no_claim
random_label,0.21,1.0,0.8170173126209256,0.032431876584746,0.0629966156595066,False,no_claim
random_label,0.22,1.0,0.8792793861105247,0.0371379966984673,0.011547477778256,False,no_claim
random_label,0.23,1.0,0.8564574500837633,0.0368990576369908,0.0189806143382955,False,no_claim
random_label,0.24,1.0,0.9394837027785204,0.0279661814840593,0.0158766385831576,False,no_claim
random_label,0.25,1.0,0.8790577103526008,0.0362393997638824,0.0172772425287567,False,no_claim
random_label,0.26,1.0,0.9030601276982708,0.0562578918570766,0.0133970644672379,False,no_claim
random_label,0.27,1.0,0.926086597733993,0.0487842424485116,0.011673190159691,False,no_claim
random_label,0.28,1.0,0.9213945909774984,0.0152354119703087,0.0158063435625172,False,no_claim
random_label,0.29,1.0,0.9246567167968404,0.0177323748754444,0.0146363798848954,False,no_claim
random_label,0.3,1.0,0.8624261192746989,0.052134913665451,0.0099449209495628,False,no_claim
random_label,0.31,1.0,0.9391800751533592,0.0450549822869597,0.0189454069533569,False,no_claim
random_label,0.32,1.0,0.9879056354081888,0.0483370235268226,0.0181526321803534,False,no_claim
random_label,0.33,1.0,0.971531529011074,0.0351649340156995,0.0118955992611235,False,no_claim
random_label,0.34,1.0,0.8861488997272187,0.0282165165562603,0.0106189668155073,False,no_claim
random_label,0.35,1.0,0.8656501347646496,0.0412942810740442,0.0130881088675785,False,no_claim
random_label,0.36,1.0,0.8456435096055995,0.064868466364009,0.0106449848986218,False,no_claim
random_label,0.37,1.0,0.8440592786544325,0.0269994090200086,0.0081159945806707,False,no_claim
random_label,0.38,1.0,0.8312160225202353,0.0545939912798988,0.0143549382370581,False,no_claim
random_label,0.39,1.0,0.958932297390124,0.0422941508678447,0.0122046078400675,False,no_claim
random_label,0.4,1.0,0.8950133054565019,0.0586199091741609,0.006251412727227,False,no_claim
random_label,0.41,1.0,0.9080910392028478,0.0504351932837622,0.0125468338878273,False,no_claim
random_label,0.42,1.0,0.8980881735198806,0.0350673692359921,0.011114887226494,False,no_claim
random_label,0.43,1.0,0.9319447985793332,0.0563152408043276,0.0180229938731731,False,no_claim
random_label,0.44,1.0,0.9166358852476276,0.0859037589085008,0.0120319454501277,False,no_claim
random_label,0.45,1.0,0.9195926350090936,0.046986353210885,0.0191773970806073,False,no_claim
random_label,0.46,1.0,0.8807666190597231,0.0298111942754495,0.0144640754564876,False,no_claim
random_label,0.47,1.0,0.8959507532341614,0.0369141709393721,0.0178707786773651,False,no_claim
random_label,0.48,1.0,0.8398287724544597,0.0781730606942378,0.0186168593401491,False,no_claim
random_label,0.49,1.0,0.900093269099527,0.0340486130667902,0.0181672607826952,False,no_claim
random_label,0.5,1.0,0.8982743078782078,0.0519121550882893,0.0232940420374673,False,no_claim
random_label,0.51,1.0,0.9561615431726418,0.0529216969259488,0.0131770820618852,False,no_claim
random_label,0.52,1.0,0.918402059238425,0.047559786792748,0.0145201633266606,False,no_claim
random_label,0.53,1.0,0.935708907725496,0.0576329199961165,0.0120124384658813,False,no_claim
random_label,0.54,1.0,0.8801199253911417,0.0854341308208495,0.0199155082882478,False,no_claim
random_label,0.55,1.0,0.8813021638607321,0.0516400406609478,0.0190502892321338,False,no_claim
random_label,0.56,1.0,0.9241383097868452,0.0632744933556375,0.0114911667201444,False,no_claim
random_label,0.57,1.0,0.8639556053768292,0.0656118377180445,0.0156287162601222,False,no_claim
random_label,0.58,1.0,0.996238483244227,0.0399076021582827,0.0172341823390964,False,no_claim
random_label,0.59,1.0,0.8648811424107657,0.0395372686915794,0.0151443801319318,False,no_claim
random_label,0.6,1.0,0.9050400189257526,0.0374289542918496,0.0139723560295853,False,no_claim
