eta,radius,n_refs,phi_energy_raw_mean,phi_energy_raw_sem,d_phi_energy_raw_dd_mean,d_phi_energy_raw_dd_sem,d2_phi_energy_raw_dd2_mean,d2_phi_energy_raw_dd2_sem,positive_curvature_mean
0.35,0.5,10,-0.15160446239830042,0.0012612667928563407,-0.026872765635341224,0.007099944007027584,0.3922894115495207,0.05433743394222567,0.3922894115495207
0.35,0.6,10,-0.1524912455273882,0.0007198534087829094,-0.013118129759991609,0.003842458474135135,0.06595239026874969,0.039789273291133936,0.09048596742171029
0.35,0.7,10,-0.15422808835029875,0.000904444549355753,-0.01368228758159129,0.005380580044603684,0.02850653050035029,0.04741613905794924,0.06894577557999157
0.35,0.8,10,-0.15522770304370642,0.001213331659006777,-0.007416823659921541,0.007163435607892074,0.007754096070810196,0.05174284577241776,0.06988617701769637
0.35,0.9,10,-0.15571145308228307,0.0008953960232625582,-0.012131468367429241,0.0054410195619263215,-0.06004306344585243,0.09682324421290786,0.09053395905036334
0.35,1.0,10,-0.15765399671719224,0.0008630050827809322,-0.019425436349092016,0.01307494904109284,-0.07293967981662781,0.13795568406738684,0.13622625987036052
0.4,0.1,10,-0.02229688079269927,0.0006559251210513561,-0.6555318724404005,0.019799216770070415,0.7864898042786354,0.16776025226428976,0.7864898042786354
0.4,0.2,10,-0.08785006803673932,0.002222201920550667,-0.576882892012537,0.008546987403937759,1.6667369613406922,0.1515391631034561,1.6667369613406922
0.4,0.3,10,-0.13767345919520663,0.0017220331024327099,-0.32218448017226214,0.011950203421460958,2.4121374914880738,0.07917572634620926,2.4121374914880738
0.4,0.4,10,-0.15228696407119174,0.0013599120257428766,-0.09445539371492215,0.008316103683960028,1.505505917358378,0.08567752473664292,1.505505917358378
0.4,0.5,10,-0.15656453793819114,0.0014055765770970227,-0.0210832967005865,0.008211578112534416,0.48634659897770505,0.07011607585901497,0.48634659897770505
0.4,0.6,10,-0.15650362341130902,0.001291999144969006,0.002813926080618829,0.009266208456934613,0.08205946723600394,0.06769566728245859,0.1320217461103847
0.4,0.7,10,-0.15600175272206734,0.0011193810537657675,-0.004671403253385719,0.007401884003203479,-0.07376950595914503,0.06610028253668805,0.044684555473534185
0.4,0.8,10,-0.15743790406198616,0.0006693514205414402,-0.01193997511121018,0.005343184563369089,-0.022500574596233787,0.05421352616107215,0.059264647357612985
0.4,0.9,10,-0.15838974774430942,0.0007210207577209418,-0.00917151817263249,0.005166145104788931,0.015576877945887852,0.05454160162463825,0.07158204144665492
0.4,1.0,10,-0.15927220769651268,0.0008270668875916232,-0.00882459952203261,0.009383451951503667,0.003469186505998799,0.05726206493934986,0.06893170873263652
