beta,cell_id,radius,ref_count,H_or_threshold,mode,Z_ratio,log_Z_ratio,ess_num,gate_count,weighted_error,weighted_h,dataset_tag,dataset_id,ref_id
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,relative_delta_ce_to_ref_ce,0.9717650312178504,-0.028641241175095367,994.9997277018449,995,0.0016152098515644986,0.036109158426843924,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.01,1,5.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9993622933974,1024,0.0016152098515644986,0.036109158426843924,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.01,1,10.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9993622933974,1024,0.0016152098515644986,0.036109158426843924,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.01,1,50.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9993622933974,1024,0.0016152098515644986,0.036109158426843924,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.01,1,100.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9993622933974,1024,0.0016152098515644986,0.036109158426843924,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,absolute_h,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,absolute_h,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,absolute_h,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,6.0,absolute_h,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,8.0,absolute_h,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,0.25,delta_ce,0.8899519891858675,-0.11658776244600144,895.0980811580143,897,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,0.5,delta_ce,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,delta_ce,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,delta_ce,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,delta_ce,1.0,0.0,1019.9771336426938,1024,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,50.0,relative_delta_ce_to_ref_ce,0.2558962348933636,-1.3629832491197744,243.91015140059164,244,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.05,1,100.0,relative_delta_ce_to_ref_ce,0.9161350999293246,-0.08759143617762799,923.8558258488042,926,0.03799830041235299,0.5827897476290365,dataset_000_seed_606001234,0,0
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,absolute_h,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,absolute_h,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,absolute_h,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,6.0,absolute_h,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,8.0,absolute_h,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,0.25,delta_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,0.5,delta_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,delta_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,delta_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,delta_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,relative_delta_ce_to_ref_ce,0.9162337117967679,-0.08748380296873748,937.999546564637,938,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,5.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,10.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,50.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,100.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9987851342488,1024,0.0018822387311307814,0.041899489029412346,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,absolute_h,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,absolute_h,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,absolute_h,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,6.0,absolute_h,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,8.0,absolute_h,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,0.25,delta_ce,0.9590707289496319,-0.041790454003255206,973.9927810399981,976,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,0.5,delta_ce,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,delta_ce,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,delta_ce,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,delta_ce,1.0,0.0,1021.1185197451873,1024,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,50.0,relative_delta_ce_to_ref_ce,0.45271608589405676,-0.7924900919396682,442.75517512891685,443,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.05,1,100.0,relative_delta_ce_to_ref_ce,0.9757138986033729,-0.02458587221887054,992.7614173548833,995,0.03609490703238915,0.5375631151825941,dataset_000_seed_606001234,0,1
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,absolute_h,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,absolute_h,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,absolute_h,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,6.0,absolute_h,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,8.0,absolute_h,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,0.25,delta_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,0.5,delta_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,delta_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,delta_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,delta_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,relative_delta_ce_to_ref_ce,0.8733903502902599,-0.13537268643428035,893.9995598541732,894,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,5.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,10.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,50.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,100.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9981374072792,1024,0.0019316573009800792,0.04591166409741053,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,absolute_h,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,absolute_h,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,absolute_h,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,6.0,absolute_h,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,8.0,absolute_h,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,0.25,delta_ce,0.9404810309894922,-0.06136379951463411,953.075247546146,955,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,0.5,delta_ce,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,delta_ce,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,delta_ce,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,delta_ce,1.0,0.0,1020.9694851433911,1024,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,50.0,relative_delta_ce_to_ref_ce,0.3655429218897688,-1.0063715733361196,354.80140373985273,355,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.05,1,100.0,relative_delta_ce_to_ref_ce,0.9696426073379106,-0.030827721421020193,985.7177847550668,988,0.03651480980299198,0.5533148539927144,dataset_000_seed_606001234,0,2
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,absolute_h,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,absolute_h,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,absolute_h,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,6.0,absolute_h,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,8.0,absolute_h,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,0.25,delta_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,0.5,delta_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,delta_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,delta_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,delta_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,relative_delta_ce_to_ref_ce,0.7011153697159156,-0.3550828267217918,716.9995538882076,717,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,5.0,relative_delta_ce_to_ref_ce,0.9942249162225553,-0.00579182405588341,1017.9943233038942,1018,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,10.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,50.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.01,1,100.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9930574865261,1024,0.002132778172508013,0.06052485369048185,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,absolute_h,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,absolute_h,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,absolute_h,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,6.0,absolute_h,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,8.0,absolute_h,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,0.25,delta_ce,0.9631174951632416,-0.0375798651112591,979.04574590304,981,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,0.5,delta_ce,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,delta_ce,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,2.0,delta_ce,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,4.0,delta_ce,1.0,0.0,1021.3257948676842,1024,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,50.0,relative_delta_ce_to_ref_ce,0.47658425835614937,-0.7411107439100721,467.7002886117531,468,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
0.05,cell_beta_0p05_p_0p00,0.05,1,100.0,relative_delta_ce_to_ref_ce,0.9884508364468131,-0.011616373119887058,1007.6860801217848,1010,0.033975578892442,0.5375260580342505,dataset_000_seed_606001234,0,3
