beta,cell_id,dataset_tag,dataset_id,ref_id,radius,n_samples,sampler_method,logZ_inf,logZ_inf_stripped,logZ_inf_full,logZ_CE,reference_prior_log_weight,theta_ref_norm,theta_ref_norm_sq,ess_inf,ess_frac,ce_ref,err_ref,weighted_ce,weighted_gamma_ce,unweighted_l2_penalty,weighted_l2_penalty,weighted_ce_l2_ratio,weighted_error,weighted_accuracy,weighted_h,split_logZ_per_P_diff,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_min_ess_fraction,smc_mean_mh_acceptance,smc_min_mh_acceptance,direction_mean_projection,direction_sd_projection,samples_path,theta_path,dataset_path,radial_derivative_methodology_id,dlogZ_inf_dr,dlogZ_inf_stripped_dr,dlogZ_inf_full_dr,dlogZ_dr_split0,dlogZ_dr_split1,split_dlogZ_dr_per_P_diff,weighted_prior_radial_score,weighted_ce_radial_score,weighted_variable_radial_score,weighted_total_radial_score,weighted_radial_grad_ce,weighted_total_radial_score_sd,ce_replay_max_abs_diff,ce_replay_mean_abs_diff
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,0,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.003446087015003912,-0.003446087015003912,-3.4237541892057175,-0.003396221408249578,-3.4203081021907136,131.94456502694885,17409.368240150732,1023.9993622933974,0.9999993772396459,0.002620506674429467,0.0,0.0033959727058742516,0.0033959727058742516,3.4203126197483265,3.4203126030764546,0.000992883721452738,0.0016152098515644986,0.9983847901484355,0.036109158426843924,3.600631888763668e-08,True,1,2,0,0.9999992400586982,0.9999993772396647,0.9999992400586981,1.0,1.0,0.0017389863202821303,0.020202545029648113,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_000/r_0p01/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-0.24599447250280307,-0.24599447250280307,-0.24599447250280307,-0.24177783886681442,-0.2502111061387917,3.3136610106001164e-06,0.0045499114259232795,-0.24054438392872635,-0.2359944725028031,-0.24599447250280307,0.004768165580370223,0.29314405520037,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,0,0.05,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.18091978386647692,-0.18091978386647692,-3.6012278860571905,-0.17967314369761855,-3.4203081021907136,131.94456502694885,17409.368240150732,1019.9771336426938,0.9960714195729432,0.002620506674429467,0.0,0.17785774264634388,0.17785774264634388,3.4215264238446474,3.4215273027343986,0.051981973811579534,0.03799830041235299,0.962001699587647,0.5827897476290365,1.8261272875715026e-06,True,1,2,0,0.9959597014890041,0.9960714321059106,0.995959701489004,0.99609375,0.9921875,0.0002422394557873529,0.01974859361126449,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_000/r_0p05/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-9.686504292962482,-9.686504292962482,-9.686504292962482,-9.629019233254636,-9.743989352670328,4.5174899573945436e-05,0.0006159891262951466,-9.637120282088777,-9.63650429296248,-9.686504292962482,0.19103079636462822,2.67217770180175,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,1,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.003891048820843875,-0.003891048820843875,-2.8418983477192823,-0.003841160333900806,-2.8380072988984386,120.18925555719635,14445.457151393053,1023.9987851342488,0.9999988136076648,0.0027495191623081628,0.0,0.0038361217155757315,0.0038361217155757315,2.838057899609509,2.8380578967512706,0.001351671408806334,0.0018822387311307814,0.9981177612688692,0.041899489029412346,3.498731331703393e-08,True,1,2,0,0.9999987637590623,0.9999988136076674,0.9999987637590622,1.0,1.0,-2.5214123971823468e-05,0.01950509512456993,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_001/r_0p01/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_001/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-0.25479822848382994,-0.25479822848382994,-0.25479822848382994,-0.2663953961170206,-0.2432010608506392,9.11368772745832e-06,-5.978528318186362e-05,-0.24473844320064803,-0.2447982284838299,-0.25479822848382994,0.0048513018761996655,0.23368142612005194,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,1,0.05,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.15462192526483468,-0.15462192526483468,-2.9926292241632733,-0.15337471309125794,-2.8380072988984386,120.18925555719635,14445.457151393053,1021.1185197451873,0.9971860544386595,0.0027495191623081628,0.0,0.15188929095709905,0.15188929095709905,2.8391516374260695,2.839150019110705,0.05349815611528506,0.03609490703238915,0.9639050929676108,0.5375631151825941,1.0013098962670788e-06,True,1,2,0,0.997164174252669,0.9971860549187743,0.997164174252669,0.9951171875,0.994140625,0.0008870026186787868,0.019786688314457086,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_001/r_0p05/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_001/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-8.792490587238174,-8.792490587238174,-8.792490587238174,-8.859691272647355,-8.72528990182899,5.280996888737324e-05,0.0021455957546881823,-8.744636182992862,-8.742490587238173,-8.792490587238174,0.17333962481103343,2.5794791404795148,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,2,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.004107616014845199,-0.004107616014845199,-3.095302748413666,-0.004057737476343526,-3.0911951323988207,125.43597260718313,15734.183223909997,1023.9981374072792,0.999998181061796,0.0027386755426760034,0.0,0.004045713030879215,0.004045713030879215,3.0912701221146754,3.0912701085940135,0.0013087542947579258,0.0019316573009800792,0.9980683426990199,0.04591166409741053,1.5323890348562902e-08,True,1,2,0,0.9999980429959959,0.9999981810618145,0.9999980429959958,1.0,1.0,-0.0010050394515079835,0.01962947507718763,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_002/r_0p01/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_002/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-0.30101665994109156,-0.30101665994109156,-0.30101665994109156,-0.31456034235440816,-0.287472977527775,1.0643365354276289e-05,-0.0024976195192695045,-0.288519040421822,-0.2910166599410915,-0.30101665994109156,0.005719138128905146,0.27208468705889854,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,2,0.05,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.1635585990091867,-0.1635585990091867,-3.2547537314080075,-0.16231163554664485,-3.0911951323988207,125.43597260718313,15734.183223909997,1020.9694851433911,0.9970405128353429,0.0027386755426760034,0.0,0.16044667241310098,0.16044667241310098,3.0923520607373534,3.092350847230304,0.05188501575000997,0.03651480980299198,0.9634851901970081,0.5533148539927144,1.0925832753301139e-06,True,1,2,0,0.9970346851728575,0.9970405128694052,0.9970346851728574,0.99609375,0.994140625,0.0007486334949512672,0.01946567536296241,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_002/r_0p05/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_002/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-8.899528599477854,-8.899528599477854,-8.899528599477854,-8.839274779198817,-8.959782419756893,4.73507428518962e-05,0.0018857033703492383,-8.851414302848202,-8.849528599477853,-8.899528599477854,0.17545622278565814,2.380301636185789,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,3,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.005277421017051597,-0.005277421017051597,-2.947063105375481,-0.005227536607844696,-2.94178568435843,122.36702633219623,14973.689133384407,1023.9930574865261,0.9999932202016857,0.0028444935253575084,0.0,0.005223148290822249,0.005223148290822249,2.9418301860683984,2.941830206927814,0.0017754757832461176,0.002132778172508013,0.997867221827492,0.06052485369048185,3.377506985202672e-08,True,1,2,0,0.9999930789007635,0.9999932202017054,0.9999930789007634,1.0,1.0,0.00022667683070106226,0.019382174514892197,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_003/r_0p01/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_003/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-0.47064801646447385,-0.47064801646447385,-0.47064801646447385,-0.4747833063487321,-0.4665127265802156,3.2497366477471623e-06,0.0005477430615252693,-0.4611957595259991,-0.4606480164644738,-0.47064801646447385,0.009142004109462622,0.43717742210650534,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_606001234,0,3,0.05,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.15473298523754198,-0.15473298523754198,-3.0965186695959717,-0.15348587500736943,-2.94178568435843,122.36702633219623,14973.689133384407,1021.3257948676842,0.9973884715504728,0.0028444935253575084,0.0,0.15170026134949777,0.15170026134949777,2.9429910943659436,2.942986928435939,0.051546359205244384,0.033975578892442,0.966024421107558,0.5375260580342505,7.061757511910738e-07,True,1,2,0,0.9972891572494048,0.9973884814415984,0.9972891572494047,0.9931640625,0.9921875,0.0003676604224575543,0.019862101853653367,02_dnn/06_random_gaussian_baseline/smoke_runs/sampling_smoke_20260622_202614/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/ref_003/r_0p05/samples.npz,02_dnn/06_random_gaussian_baseline/raw_outputs/04_sampling/reference_pool/gaussian_random_90_dataset_30_reference/selected_reference_pool/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/width_048/selected_ref_payloads/ref_003/theta.npy,02_dnn/06_random_gaussian_baseline/raw_outputs/01_dataset_gen/gaussian_random_90_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_606001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-7.927516908534139,-7.927516908534139,-7.927516908534139,-7.972120429299882,-7.882913387768397,3.505188272356973e-05,0.0009751184498343708,-7.878492026983974,-7.8775169085341386,-7.927516908534139,0.15617057399027473,2.230336998948507,0.0,0.0
