experiment_id,mode,split_id,rule,dataset_path,n_train,n_test,input_dim,train_pos_fraction,tv_mean,nmstv_mean,edge_count_min
mnist10_single_dataset_10x10_box_n_train_512_60ref_microline,final_single_dataset,0,low_tv_spectral_teacher,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,512,2048,100,0.5,0.20352824071853712,0.40705648143707424,3161
mnist10_single_dataset_10x10_box_n_train_512_60ref_microline,final_single_dataset,0,real_even_odd,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,512,2048,100,0.5,0.24664321382309026,0.4932864276461805,3161
mnist10_single_dataset_10x10_box_n_train_512_60ref_microline,final_single_dataset,0,teacher_nn,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,512,2048,100,0.5,0.34218863197990634,0.6843772639598127,3161
mnist10_single_dataset_10x10_box_n_train_512_60ref_microline,final_single_dataset,0,random_label,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_microline_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,512,2048,100,0.5,0.49277928691273093,0.9855585738254619,3161
