cell_id,dataset_tag,width,ref_id,theta_norm,final_train_loss,theta_path,selected_refs_path
cell_beta_0p07_p_0p00,dataset_036_seed_3603234,48,0,134.2009818493886,0.0008365562563235319,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_037_seed_3703234,48,0,131.483695804023,0.0006289444170940926,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_038_seed_3803234,48,0,133.7732235752782,0.0005773597956558198,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_039_seed_3903234,48,0,123.27379112159859,0.0005895318948802206,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_040_seed_4003234,48,0,137.89507100808927,0.000691921343359716,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_041_seed_4103234,48,0,126.04901182823814,0.0012331097028314036,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_042_seed_4203234,48,0,140.8019636260242,0.0008399282823355755,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_043_seed_4303234,48,0,127.32257583434928,0.0003836712890610543,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_044_seed_4403234,48,0,126.06734770755173,0.0005777911039424523,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_045_seed_4503234,48,0,132.47998464838332,0.0005319204987917132,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_046_seed_4603234,48,0,122.24891618071518,0.0035361392956399567,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_047_seed_4703234,48,0,124.07678219526137,0.001294637694955089,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_048_seed_4803234,48,0,126.90946218721542,0.001603270742406625,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_049_seed_4903234,48,0,142.10384725903552,0.0005942548474135534,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_050_seed_5003234,48,0,135.1784861844117,0.0024103600410500447,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_051_seed_5103234,48,0,140.1270950756093,0.0005665097000892616,not_retained_summary_only,not_retained_summary_only
cell_beta_0p07_p_0p00,dataset_052_seed_5203234,48,0,132.0297572994681,0.0005065367750673533,not_retained_summary_only,not_retained_summary_only
