rule,radius,ref_count,unit_count,unit_sampling_fit_pass_count,split_fail_count,split_fail_rate,finite_fail_count,ess_fail_count,split_q50,split_q90,split_q95,split_q99,split_max,ess_q05,ess_min,phi_energy_mean,phi_energy_sd,phi_energy_q25,phi_energy_q50,phi_energy_q75,pool_q95_split_pass,pool_fail_rate_le_0p05
low_tv_spectral_teacher,2.5,90,90,28,62,0.6888888888888889,0,0,0.00776331712441915,0.017243225210868112,0.020365199163722616,0.024395799263888303,0.0270017035833214,0.5789395402994638,0.5385040708853465,-0.12024918998840158,0.0051070867952823255,-0.12348458933964888,-0.12039478545145832,-0.11753059053609456,False,False
random_label,0.1,90,90,83,7,0.07777777777777778,0,0,0.00141431386221785,0.0035392748362057104,0.004232922344914484,0.006168519257356438,0.0062017214033416,0.5658880220262799,0.5072168092189437,-0.026890111610131065,0.0038403403845942105,-0.02913994570786272,-0.02620244172413607,-0.02389601346833179,False,False
random_label,0.2,90,90,41,49,0.5444444444444444,0,0,0.004335728082353749,0.009907307720336756,0.012429937052635388,0.01747423712804349,0.0185860374316348,0.5898029291233032,0.5545715875502594,-0.0936497828094033,0.010351167895944813,-0.09959839596598527,-0.09220756647918701,-0.08496285069251877,False,False
random_label,0.3,90,90,31,59,0.6555555555555556,0,0,0.00659689330771225,0.013981914579701011,0.015318728069659747,0.020118372828899268,0.0255170805388762,0.6350109524532991,0.5215328065094009,-0.14300175882429214,0.009310769524719396,-0.1493773303250036,-0.1415010979230037,-0.13593449763307672,False,False
random_label,0.4,90,90,39,51,0.5666666666666667,0,0,0.0044760602574941,0.01045690242404386,0.013116279806856425,0.015183057541423111,0.0162531313958989,0.5842064850341973,0.5390331764655484,-0.1577579889946394,0.0069927266652013665,-0.16281286818555718,-0.15730755728380996,-0.15346944362965817,False,False
random_label,0.5,90,90,45,45,0.5,0,0,0.0041459812355285,0.010006473370324741,0.011272488038850337,0.018144578501063404,0.0221252736028337,0.6075464851317267,0.5386870106519949,-0.15855386966446253,0.004663307270714208,-0.1614746413422719,-0.1584744681994625,-0.1553691074487482,False,False
random_label,0.6,90,90,63,27,0.3,0,0,0.00282471432256055,0.006575550949074005,0.00788715109691603,0.014225102672434384,0.0143066126913126,0.5960763689592605,0.5398812454605856,-0.15879647849934742,0.003438303143175284,-0.16015412164757606,-0.1588952824159251,-0.1570589252945944,False,False
random_label,0.7,90,90,52,38,0.4222222222222222,0,0,0.0030154949989067,0.006821524254478873,0.00806970243316703,0.010746752039633444,0.0119232321321927,0.6165674084160513,0.5321374612741042,-0.15920257200741328,0.0034610594289038632,-0.16103383287332368,-0.15892207949759868,-0.1565817143490033,False,False
random_label,0.8,90,90,64,26,0.28888888888888886,0,0,0.0024670236870941,0.0056632370431783305,0.006654280487552244,0.008857344958148753,0.0093708847507763,0.5721600074561721,0.5367238696488449,-0.1595094258996673,0.0023468707204078133,-0.1611082438036904,-0.15954561113147714,-0.15779324934625055,False,False
random_label,0.9,90,90,67,23,0.25555555555555554,0,0,0.0020303474547419,0.006242107933823732,0.007866387401891148,0.008763854472404405,0.0115702344510867,0.5938399527601979,0.5521152993247281,-0.16002878633239107,0.0024343281795027954,-0.161626508687717,-0.15976462659084933,-0.15831595871765414,False,False
random_label,1.0,90,90,74,16,0.17777777777777778,0,0,0.00184993304997485,0.0058378435092261306,0.00693728502228947,0.009633347099583592,0.0099170922645946,0.6440293920362274,0.5508260824506602,-0.16078780387396385,0.0023027007546578535,-0.16243943468769756,-0.16065390534714927,-0.15915473897427793,False,False
random_label,1.1,90,90,70,20,0.2222222222222222,0,0,0.0022730749880026,0.005305160738595721,0.005628246858675134,0.008124830846545193,0.0102077913857369,0.6043306031085287,0.5458526918595202,-0.1618899845445773,0.002276862752694554,-0.16298915687258647,-0.16160452596783256,-0.16054572635520648,False,False
random_label,1.2,90,90,68,22,0.24444444444444444,0,0,0.00238133883298375,0.0061970089380113105,0.006576192912696535,0.007667750943060512,0.0077533222367943,0.5847452639876961,0.5474651653622555,-0.16270600288714254,0.00197240258544793,-0.16400324348896084,-0.1626931151174828,-0.16149721016550705,False,False
random_label,1.3,90,90,64,26,0.28888888888888886,0,0,0.00260624265951675,0.006344294899297381,0.006656479389716045,0.007161031282127079,0.0078739271355048,0.5863431275505703,0.520787271391886,-0.1637740097073139,0.0021656596880757924,-0.16548246636572037,-0.16360566133855867,-0.16253034293968363,False,False
random_label,1.4,90,90,72,18,0.2,0,0,0.0022038248727304,0.004995954833709661,0.0058718158513632645,0.007201630822663558,0.0095324543053425,0.6221699032617717,0.5402320450149749,-0.16498975156267462,0.0021341118223679664,-0.16648825499559472,-0.165086929446066,-0.16344322842909614,False,False
random_label,1.5,90,90,69,21,0.23333333333333334,0,0,0.0021515261471105,0.004781272904354961,0.005812114278002829,0.0075577881682296075,0.0076634365062563,0.6078057102209959,0.5375734329015468,-0.16640071661734424,0.0022223136772199924,-0.16792716243957967,-0.16626849642333413,-0.1648041550639472,False,False
