rule,ref_id,radius,n_samples,phi_energy,logZ_inf_full,split_logZ_per_P_diff,ess_fraction,finite_gate_pass,ess_gate_pass,split_gate_pass,unit_sampling_fit_pass,weighted_ce,weighted_error,weighted_h,theta_ref_norm,samples_path
low_tv_spectral_teacher,0,0.1,1024,-0.008242461372161365,-20.28469743688912,0.0003136387308699,0.7591733177336895,True,True,True,True,0.0320316377002876,0.008730329654998,0.192258270854878,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p1000/samples.npz
low_tv_spectral_teacher,0,0.2,1024,-0.019568150027116725,-48.15721721673426,0.0014669054493687,0.8125070412523667,True,True,True,True,0.0666666844702399,0.0258801258403099,0.3254238581101357,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p2000/samples.npz
low_tv_spectral_teacher,0,0.3,1024,-0.03018480349075111,-74.28480139073848,0.002513359841918,0.8269627683647304,True,True,True,True,0.1010386988316414,0.0419207710473337,0.4182745236867352,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p3000/samples.npz
low_tv_spectral_teacher,0,0.4,1024,-0.04214826693990901,-103.72688493911606,0.0001745178477242,0.7895549655936145,True,True,True,True,0.1353115404744502,0.0555418905317994,0.4934080763009305,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p4000/samples.npz
low_tv_spectral_teacher,0,0.5,1024,-0.04954360563372318,-121.92681346459275,0.0011560796756381,0.5940431801909595,True,True,True,True,0.1503007269876621,0.0574814806933969,0.5227315982604894,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p5000/samples.npz
low_tv_spectral_teacher,0,0.6,1024,-0.056017912861691554,-137.8600835526229,0.0008178588773087,0.9181681516867708,True,True,True,True,0.1892493620317211,0.0813657121471942,0.5929022713197439,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p6000/samples.npz
low_tv_spectral_teacher,0,0.7,1024,-0.06198716538411367,-152.55041401030374,0.002174269643884,0.8037271243826691,True,True,True,True,0.2081186979988242,0.0880072328049212,0.623944754345572,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p7000/samples.npz
low_tv_spectral_teacher,0,0.8,1024,-0.06731837283437299,-165.67051554539194,0.0001685678822155,0.8679030550459658,True,True,True,True,0.220489763872958,0.0907924762464214,0.6432858872034448,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p8000/samples.npz
low_tv_spectral_teacher,0,0.9,1024,-0.07036007130171344,-173.1561354735168,0.005617065662554,0.6738478159039055,True,True,False,False,0.2193842005494704,0.0884713043913038,0.6414263320183715,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_0p9000/samples.npz
low_tv_spectral_teacher,0,1.0,1024,-0.07263596340586773,-178.75710594184048,0.0088211377520355,0.8663944333402682,True,True,False,False,0.2635060635709253,0.1137950414993859,0.707205374495981,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p0000/samples.npz
low_tv_spectral_teacher,0,1.1,1024,-0.08280138846584156,-203.7742170144361,0.0007028821517118,0.9946017875484828,True,True,True,True,0.28290743347367,0.1122308451478957,0.7340989270637095,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p1000/samples.npz
low_tv_spectral_teacher,0,1.2,1024,-0.08480744946373625,-208.71113313025492,0.0100557280924745,0.6918123556905196,True,True,False,False,0.3174273175545025,0.1301198870293451,0.7789173483586638,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p2000/samples.npz
low_tv_spectral_teacher,0,1.3,1024,-0.08926356541224166,-219.67763447952672,0.0055238924268294,1.0,True,True,False,False,0.3152803480625152,0.1347179412841797,0.7767454034656629,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p3000/samples.npz
low_tv_spectral_teacher,0,1.4,1024,-0.09218394123152426,-226.8646793707812,0.0076331446151423,0.9747479977240808,True,True,False,False,0.3401683653877377,0.1449706601691468,0.8075421979881634,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p4000/samples.npz
low_tv_spectral_teacher,0,1.5,1024,-0.10339004464206963,-254.44289986413335,0.002888602427175,0.7784155851628185,True,True,True,True,0.3705443828675743,0.1620817618777566,0.8451849062984228,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p5000/samples.npz
low_tv_spectral_teacher,0,1.6,1024,-0.09072933345508268,-223.28488963295845,0.0108651344309813,0.7970234533623516,True,True,False,False,0.3369573168506405,0.1383199368957095,0.803701724793743,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p6000/samples.npz
low_tv_spectral_teacher,0,1.7,1024,-0.10365382747904431,-255.09206942592803,0.0052906801779429,0.6810905481381531,True,True,False,False,0.3815697742639303,0.156453162012133,0.857221887935921,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p7000/samples.npz
low_tv_spectral_teacher,0,1.8,1024,-0.11015372472402643,-271.08831654582906,0.0022020918231885,0.6435571844214301,True,True,True,True,0.3772072325574672,0.1619601720789258,0.8526681527280293,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p8000/samples.npz
low_tv_spectral_teacher,0,1.9,1024,-0.10481785334802003,-257.9567370894773,0.0072218435420572,0.7958015661104341,True,True,False,False,0.3797706964284331,0.1632702788658327,0.8559783645601653,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_1p9000/samples.npz
low_tv_spectral_teacher,0,2.0,1024,-0.10074709199507738,-247.93859339988543,0.0134957580082517,0.7567338444261826,True,True,False,False,0.381846070609962,0.1648200016585798,0.8574153110640806,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p0000/samples.npz
low_tv_spectral_teacher,0,2.1,1024,-0.11057941992127998,-272.13595242627,0.003824847726883,0.8670359268586831,True,True,True,True,0.3620949080509203,0.1524701735607112,0.8335983505143315,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p1000/samples.npz
low_tv_spectral_teacher,0,2.2,1024,-0.1091385957149837,-268.5900840545749,0.0129958815234414,0.972498106111484,True,True,False,False,0.401854784056586,0.1738379251783217,0.8813793641784962,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p2000/samples.npz
low_tv_spectral_teacher,0,2.3,1024,-0.11718014122176384,-288.38032754676084,0.0058802059390654,0.8577369131180493,True,True,False,False,0.4100608685385178,0.1810571498842939,0.8904507579747463,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p3000/samples.npz
low_tv_spectral_teacher,0,2.4,1024,-0.116455957933515,-286.5981124743804,0.0172973859665889,0.7528780927813967,True,True,False,False,0.4620917167265828,0.1966883743245157,0.9453963077282566,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p4000/samples.npz
low_tv_spectral_teacher,0,2.5,1024,-0.11704876676748348,-288.0570150147768,0.004976980234266,0.6880905422426825,True,True,False,False,0.4416240090249381,0.1944843184960356,0.9249783630588282,11.803181643612332,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_000/r_2p5000/samples.npz
low_tv_spectral_teacher,1,0.1,1024,-0.0032141627315530677,-7.910054482352099,6.289389198606628e-05,0.8660518388303182,True,True,True,True,0.0102117389393485,0.0023386012604699,0.1341389744466216,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p1000/samples.npz
low_tv_spectral_teacher,1,0.2,1024,-0.014469111167616263,-35.60848258350362,0.0010232734449529,0.891295974583355,True,True,True,True,0.0408374892116812,0.016151540908275,0.2813071844898988,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p2000/samples.npz
low_tv_spectral_teacher,1,0.3,1024,-0.02951070481188017,-72.6258445420371,0.0001857000659349,0.5563737460736552,True,True,True,True,0.0867923196502544,0.0355653762328468,0.4132175933002819,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p3000/samples.npz
low_tv_spectral_teacher,1,0.4,1024,-0.03900267512921622,-95.98558349300112,0.0016296867755393,0.7453481156832296,True,True,True,True,0.1188346985462192,0.0488428452746976,0.4850665860249293,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p4000/samples.npz
low_tv_spectral_teacher,1,0.5,1024,-0.04827565284871009,-118.80638166067553,0.0010926435603847,0.829526089752352,True,True,True,True,0.1558123167955748,0.0646314605277006,0.5562651407785996,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p5000/samples.npz
low_tv_spectral_teacher,1,0.6,1024,-0.05134456844723959,-126.35898294865665,0.0028934986292139,0.7793712470740602,True,True,True,True,0.1504906192532293,0.0610910898777547,0.5459747550333929,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p6000/samples.npz
low_tv_spectral_teacher,1,0.7,1024,-0.0591840252690771,-145.65188618719876,0.0023060495941112,0.6763622020141121,True,True,True,True,0.1985134382835476,0.0843347797679918,0.6280446125326241,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p7000/samples.npz
low_tv_spectral_teacher,1,0.8,1024,-0.06650053725968229,-163.65782219607811,0.0016247580376245,0.7374106773907244,True,True,True,True,0.2105789691669329,0.0870206682333767,0.6472591704313304,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p8000/samples.npz
low_tv_spectral_teacher,1,0.9,1024,-0.07222391489176054,-177.7430545486227,0.0001248530765744,0.9046374650887972,True,True,True,True,0.2285170361643334,0.0905706984535986,0.6744120737202023,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_0p9000/samples.npz
low_tv_spectral_teacher,1,1.0,1024,-0.0773964274050972,-190.4726078439442,0.0015871834478388,0.8752198137320755,True,True,True,True,0.2644266522281527,0.1142498728446323,0.7254722598112544,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p0000/samples.npz
low_tv_spectral_teacher,1,1.1,1024,-0.08611631361859076,-211.93224781535187,0.0008605519900827,0.5863845784555775,True,True,True,True,0.2991142394079474,0.1221156192153161,0.7720187989479834,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p1000/samples.npz
low_tv_spectral_teacher,1,1.2,1024,-0.07541768144911255,-185.602914046266,0.0079667585845875,0.7907028191888521,True,True,False,False,0.2584222002014329,0.1053921889484167,0.7169238484003078,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p2000/samples.npz
low_tv_spectral_teacher,1,1.3,1024,-0.08681726935010624,-213.65729987061147,0.0100657145090807,0.6814812079618539,True,True,False,False,0.2841961758592356,0.1166825319003821,0.7519743882479195,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p3000/samples.npz
low_tv_spectral_teacher,1,1.4,1024,-0.09765564452547214,-240.33054117718692,0.0030845690060699,0.7666360956648258,True,True,True,True,0.3401701789695565,0.1501149371357857,0.8233554400362793,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p4000/samples.npz
low_tv_spectral_teacher,1,1.5,1024,-0.0911361479767512,-224.28606017078468,0.0031218657409367,0.6335463902080465,True,True,True,True,0.3308524998150834,0.136141489437556,0.8119363440194218,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p5000/samples.npz
low_tv_spectral_teacher,1,1.6,1024,-0.09423151005729308,-231.90374625099827,0.0056211957266402,0.889915436717226,True,True,False,False,0.3379308483302297,0.1423558206079156,0.8206511731901067,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p6000/samples.npz
low_tv_spectral_teacher,1,1.7,1024,-0.10114973740320791,-248.92950374929467,0.0014426336264736,0.8922159233029381,True,True,True,True,0.3433490880831897,0.1413051350502099,0.8273455852650092,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p7000/samples.npz
low_tv_spectral_teacher,1,1.8,1024,-0.10461146845402197,-257.44882386534806,0.0040468706692886,0.944450826752286,True,True,False,False,0.3771311575746488,0.1561989972393527,0.8672560209860631,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p8000/samples.npz
low_tv_spectral_teacher,1,1.9,1024,-0.11100614990038453,-273.1861349048463,0.0012838611621454,0.9003675933216794,True,True,True,True,0.3906957759424759,0.1620072348174931,0.8828219070010459,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_1p9000/samples.npz
low_tv_spectral_teacher,1,2.0,1024,-0.11275964860461571,-277.50149521595927,0.0009044141020135,0.9993889842274296,True,True,True,True,0.3744644942546851,0.1609110287827569,0.8641038244216271,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p0000/samples.npz
low_tv_spectral_teacher,1,2.1,1024,-0.10662649641947816,-262.40780768833577,0.0153262795377442,0.8182957891637352,True,True,False,False,0.4132884242234712,0.171628767924144,0.9072092267605428,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p1000/samples.npz
low_tv_spectral_teacher,1,2.2,1024,-0.11416673316553484,-280.96433032038124,0.0158323677999885,0.9900884589775452,True,True,False,False,0.411892277030749,0.1687727272628771,0.906324709029217,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p2000/samples.npz
low_tv_spectral_teacher,1,2.3,1024,-0.11515264556598341,-283.3906607378852,0.0027056354525636,0.9083248407340032,True,True,True,True,0.4137058003640894,0.1822555556075621,0.9084860529604918,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p3000/samples.npz
low_tv_spectral_teacher,1,2.4,1024,-0.12611654584280915,-310.37281931915334,0.0040005020447853,0.8704208688831454,True,True,False,False,0.46218435824608,0.1797194315634934,0.9602633271114268,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p4000/samples.npz
low_tv_spectral_teacher,1,2.5,1024,-0.11572996775045445,-284.8114506338684,0.0218076639371072,0.7893942975050263,True,True,False,False,0.4515682781288263,0.1922217024178621,0.9462030708832184,14.096209203436189,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_001/r_2p5000/samples.npz
low_tv_spectral_teacher,2,0.1,1024,-0.0026449524376003426,-6.509227948934443,5.39839935494352e-05,0.9654394444059032,True,True,True,True,0.0082292039532028,0.0017057897155576,0.1193487505302471,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p1000/samples.npz
low_tv_spectral_teacher,2,0.2,1024,-0.013072734574357677,-32.171999787494244,0.0017678911729304,0.9892432744795784,True,True,True,True,0.0348215200726389,0.01322526671651,0.2590532980303865,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p2000/samples.npz
low_tv_spectral_teacher,2,0.3,1024,-0.02655403887414588,-65.34948966927301,0.0011948923078424,0.6914400491642102,True,True,True,True,0.0705676019056996,0.0289756187012779,0.3724139148521896,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p3000/samples.npz
low_tv_spectral_teacher,2,0.4,1024,-0.035727039451354,-87.92424408978219,0.0011308825796091,0.6348758882845515,True,True,True,True,0.1030249855231131,0.0421193020187152,0.45159549672366,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p4000/samples.npz
low_tv_spectral_teacher,2,0.5,1024,-0.04720446796999871,-116.17019567416683,0.002645353113129,0.9350650397168356,True,True,True,True,0.1535725968616344,0.0611023365291567,0.5521567691080366,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p5000/samples.npz
low_tv_spectral_teacher,2,0.6,1024,-0.05476123063325249,-134.7673885884344,0.0038560188546492,0.6480885650178537,True,True,True,True,0.1816901362016607,0.0758296945566747,0.6011904312843263,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p6000/samples.npz
low_tv_spectral_teacher,2,0.7,1024,-0.062436104078942456,-153.65525213827738,0.0054146540884722,0.999981648808532,True,True,False,False,0.208020786699502,0.0888425213393531,0.6432605449888908,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p7000/samples.npz
low_tv_spectral_teacher,2,0.8,1024,-0.06789201632331932,-167.08225217168885,0.0025100474679461,0.6634366054413916,True,True,True,True,0.2393866491680688,0.1001181199548517,0.6905588050315157,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p8000/samples.npz
low_tv_spectral_teacher,2,0.9,1024,-0.07023145264392698,-172.8396049567043,0.0098394004401016,0.6778535542750069,True,True,False,False,0.2513691096833192,0.1039121208482972,0.7068405894814862,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_0p9000/samples.npz
low_tv_spectral_teacher,2,1.0,1024,-0.07919396601023979,-194.8963503512001,0.0021944257232848,0.818128954753634,True,True,True,True,0.254287103808316,0.1027928539516842,0.7114989052809684,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_1p0000/samples.npz
low_tv_spectral_teacher,2,1.1,1024,-0.07930559719162704,-195.17107468859413,0.0071723435976369,0.9268002206936062,True,True,False,False,0.2682900400435032,0.1076025266828775,0.7309857803289441,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_1p1000/samples.npz
low_tv_spectral_teacher,2,1.2,1024,-0.08838009758837247,-217.50342016498465,0.0022799252030499,0.8622892655697498,True,True,True,True,0.3064628526021231,0.1252136333487143,0.781698964462595,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_1p2000/samples.npz
low_tv_spectral_teacher,2,1.3,1024,-0.08633805917456189,-212.4779636285968,0.0038106624404238,0.9555680267419056,True,True,True,True,0.2922089133245301,0.1174644634093045,0.7631265322198613,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_1p3000/samples.npz
low_tv_spectral_teacher,2,1.4,1024,-0.09339517547499158,-229.84552684395427,0.0003020815240929,0.9660264670372634,True,True,True,True,0.3220994561358252,0.1435364063598053,0.8013757536252076,13.963937356757036,/home/bjyong/Complexity/local_project/03_dnn_mnist/04_sampling/raw_outputs/refpool1024_all_radii_90ref/05_pool2_pm_sais_sampling/unit_summaries/split_000/low_tv_spectral_teacher/ref_002/r_1p4000/samples.npz
