rule,ref_id,global_cluster,pc1,pc2,pc3,split_fail_count,split_fail_rate,max_split,mean_split,mean_phi_energy,theta_ref_norm
low_tv_spectral_teacher,1004,1,-4.595195833151396,1.4745527947709172,1.172887057094248,6,0.24,0.0122182187150508,0.0038465213097676,-0.07957375955552289,15.265815284973446
low_tv_spectral_teacher,1005,1,-3.989769799208194,-2.083073485052323,-3.326588339101909,12,0.48,0.01845300526953,0.005536112409530944,-0.08252981829804726,11.675360272067676
low_tv_spectral_teacher,1006,1,-3.5981855760136403,5.786648864643769,2.7746613404140037,10,0.4,0.0139683221303709,0.00401507939948164,-0.08446615865755763,11.876488632480488
low_tv_spectral_teacher,1007,1,-4.792430872743922,1.8428448333652205,1.2564749095888152,12,0.48,0.0124262764134074,0.004223111337412577,-0.07823800706542597,14.798987782970984
low_tv_spectral_teacher,1008,1,-4.493271013445368,-1.5762248784876718,-3.82838714856249,14,0.56,0.0161028578920132,0.005185622884455188,-0.07951656120804926,14.427117258131265
low_tv_spectral_teacher,1009,1,-4.250185836091748,-0.48703963450022747,-0.9175825985337608,14,0.56,0.0102848864085778,0.004167233963858326,-0.08105081637287366,15.283835671769952
low_tv_spectral_teacher,1010,1,-3.9708363664603143,-1.2029292590911818,0.9277106398423527,13,0.52,0.017272505708757,0.005841753734479756,-0.08254770124246115,11.560822077794809
low_tv_spectral_teacher,1011,1,-3.7465132858381303,0.7400576699413608,-2.879992015816096,13,0.52,0.0206937724939293,0.005976978684390531,-0.08230114595789882,11.646037338763549
low_tv_spectral_teacher,1012,1,-4.009624395593542,6.582553248329746,2.1230352102527674,10,0.4,0.0170035249362636,0.004879508434999104,-0.08303610413629212,12.531484534367111
low_tv_spectral_teacher,1013,1,-4.678681272713028,-2.8057373554168263,1.6770009576477172,10,0.4,0.0162303562476571,0.004932163609999267,-0.07772820529546437,14.863591483073227
low_tv_spectral_teacher,1014,1,-4.6412020254383695,-3.7772007747949092,0.3719082282494128,10,0.4,0.015678030813931,0.004419844950305034,-0.07855781240436917,15.375095812075292
low_tv_spectral_teacher,1015,1,-4.929100370432586,2.6937254731082745,2.507988562810547,9,0.36,0.015712992077475,0.0037528473541970173,-0.07810899418807005,13.73076775773656
low_tv_spectral_teacher,1016,1,-4.141655315025791,2.306813265378505,-0.4458386651607384,10,0.4,0.0146700640847515,0.0045839527066132675,-0.08168907039384686,12.270551769600306
low_tv_spectral_teacher,1017,1,-4.354281995241365,-2.093508684698614,-0.023300514301885306,8,0.32,0.01326720815902,0.0037122351153129176,-0.0811658831246685,13.62405036650955
low_tv_spectral_teacher,1018,1,-3.7182725032159376,-0.3198934267153448,0.8062084158254736,9,0.36,0.013028102012817,0.0034598532797763142,-0.08410240509506867,12.84466870351694
low_tv_spectral_teacher,1019,1,-3.823179990837565,-5.208499804453437,-1.9405254591852907,11,0.44,0.0152498473364823,0.005171320516997792,-0.08248293952880305,14.626114944934764
low_tv_spectral_teacher,1020,1,-4.645752767167849,-3.492479155235607,2.1037577510272074,11,0.44,0.0182238234688343,0.0043748843369692475,-0.07936947557840994,13.575150268151226
low_tv_spectral_teacher,1021,1,-3.7618012539773926,-2.884480192466328,2.03169576694104,9,0.36,0.0132181155082649,0.003952333675985716,-0.08214976975881835,12.187383589273717
low_tv_spectral_teacher,1022,1,-4.107691188207274,-0.7001905116203383,-2.6820151347633696,8,0.32,0.0149096545828925,0.004212403212740953,-0.0819957260030511,12.73392395341231
low_tv_spectral_teacher,1023,1,-4.27350894363158,-1.7260004771507234,-1.3267511341590317,12,0.48,0.0119235285312675,0.004794726373886314,-0.08158645050519882,15.02680092473658
low_tv_spectral_teacher,1024,1,-4.351604006696965,-2.718225115003232,0.22358977476249506,12,0.48,0.0149859153158559,0.004882425349490872,-0.080215584467982,14.9905540243322
low_tv_spectral_teacher,1025,1,-4.464072285956874,3.2812678349093414,-5.451155366890378,12,0.48,0.020329362302914,0.004741192772793703,-0.08027015359678709,13.224824079786638
low_tv_spectral_teacher,1026,1,-4.614557140366458,-0.7003490896581894,1.1253455833546846,7,0.28,0.0110559794937842,0.0037087662904721707,-0.079329529395674,14.214858444543609
low_tv_spectral_teacher,1027,1,-3.84452273144788,-4.400733444591318,0.5337798045532383,12,0.48,0.0154835665637693,0.00485819774933274,-0.08318753224974998,12.508195442363636
low_tv_spectral_teacher,1028,1,-3.8304641645230544,-5.466520137277961,-0.5809991006777804,13,0.52,0.0171469301226002,0.0055627561217916925,-0.082322297128402,13.923105608304054
