rule,ref_id,radius,phi_energy,split_logZ_per_P_diff,ess_fraction,unit_sampling_fit_pass,d_phi_energy_dd,d2_phi_energy_dd2
low_tv_spectral_teacher,0,2.5,-0.11704876676748348,0.004976980234266,0.6880905422426825,False,-0.005928088339684773,-0.06584960611086643
low_tv_spectral_teacher,1,0.1,-0.0032141627315530677,6.289389198606628e-05,0.8660518388303182,True,-0.11254948436063195,-0.1893322604100356
low_tv_spectral_teacher,1,0.2,-0.014469111167616263,0.0010232734449529,0.891295974583355,True,-0.1314827104016355,-0.05059167723683944
low_tv_spectral_teacher,1,0.3,-0.02951070481188017,0.0001857000659349,0.5563737460736552,True,-0.12266781980799983,0.18828985108742957
low_tv_spectral_teacher,1,0.4,-0.03900267512921622,0.0016296867755393,0.7453481156832296,True,-0.09382474018414957,0.3047917660894148
low_tv_spectral_teacher,1,0.5,-0.04827565284871009,0.0010926435603847,0.829526089752352,True,-0.06170946659011689,0.19641439041157266
low_tv_spectral_teacher,1,0.6,-0.05134456844723959,0.0028934986292139,0.7793712470740602,True,-0.054541862101835065,-0.07035188736048303
low_tv_spectral_teacher,1,0.7,-0.0591840252690771,0.0023060495941112,0.6763622020141121,True,-0.0757798440622135,-0.05328793005791038
low_tv_spectral_teacher,1,0.8,-0.06650053725968229,0.0016247580376245,0.7374106773907244,True,-0.0651994481134171,0.10650196667569473
low_tv_spectral_teacher,1,0.9,-0.07222391489176054,0.0001248530765744,0.9046374650887972,True,-0.05447945072707455,-0.021312727603669812
low_tv_spectral_teacher,1,1.0,-0.0773964274050972,0.0015871834478388,0.8752198137320755,True,-0.06946199363415106,0.3218659025349889
low_tv_spectral_teacher,1,1.1,-0.08611631361859076,0.0008605519900827,0.5863845784555775,True,0.009893729779923366,0.32978607488286915
low_tv_spectral_teacher,1,1.2,-0.07541768144911255,0.0079667585845875,0.7907028191888521,False,-0.0035047786575770346,-0.6054177258086059
low_tv_spectral_teacher,1,1.3,-0.08681726935010624,0.0100657145090807,0.6814812079618539,False,-0.11118981538179801,-0.09044807237823727
low_tv_spectral_teacher,1,1.4,-0.09765564452547214,0.0030845690060699,0.7666360956648258,True,-0.02159439313322492,0.6415524386134673
low_tv_spectral_teacher,1,1.5,-0.0911361479767512,0.0031218657409367,0.6335463902080465,True,0.017120672340895315,-0.1423677699952937
low_tv_spectral_teacher,1,1.6,-0.09423151005729308,0.0056211957266402,0.889915436717226,False,-0.050067947132283686,-0.34510232162269777
low_tv_spectral_teacher,1,1.7,-0.10114973740320791,0.0014426336264736,0.8922159233029381,True,-0.05189979198364436,0.003929423232002488
low_tv_spectral_teacher,1,1.8,-0.10461146845402197,0.0040468706692886,0.944450826752286,False,-0.04928206248588318,0.05579445615337858
low_tv_spectral_teacher,1,1.9,-0.11100614990038453,0.0012838611621454,0.9003675933216794,True,-0.040740900752968656,0.3559016494520745
low_tv_spectral_teacher,1,2.0,-0.11275964860461571,0.0009044141020135,0.9993889842274296,True,0.021898267404531824,0.1685273897418647
low_tv_spectral_teacher,1,2.1,-0.10662649641947816,0.0153262795377442,0.8182957891637352,False,-0.007035422804595681,-0.3226450656852889
low_tv_spectral_teacher,1,2.2,-0.11416673316553484,0.0158323677999885,0.9900884589775452,False,-0.04263074573252601,-0.2635682029088792
low_tv_spectral_teacher,1,2.3,-0.11515264556598341,0.0027056354525636,0.9083248407340032,True,-0.05974906338637154,0.19872067405085264
low_tv_spectral_teacher,1,2.4,-0.12611654584280915,0.0040005020447853,0.8704208688831454,False,-0.002886610922355204,0.8180742215495915
low_tv_spectral_teacher,1,2.5,-0.11572996775045445,0.0218076639371072,0.7893942975050263,False,0.10386578092354691,1.0675239184590202
low_tv_spectral_teacher,2,0.1,-0.0026449524376003426,5.39839935494352e-05,0.9654394444059032,True,-0.10427782136757334,-0.15267610815154362
low_tv_spectral_teacher,2,0.2,-0.013072734574357677,0.0017678911729304,0.9892432744795784,True,-0.1195454321827277,-0.04496851508704147
low_tv_spectral_teacher,2,0.3,-0.02655403887414588,0.0011948923078424,0.6914400491642102,True,-0.11327152438498164,0.08146643351731764
low_tv_spectral_teacher,2,0.4,-0.035727039451354,0.0011308825796091,0.6348758882845515,True,-0.10325214547926417,0.09050284237744566
low_tv_spectral_teacher,2,0.5,-0.04720446796999871,0.002645353113129,0.9350650397168356,True,-0.09517095590949251,0.13546982467272722
low_tv_spectral_teacher,2,0.6,-0.05476123063325249,0.0038560188546492,0.6480885650178537,True,-0.07615818054471873,0.14758513729579226
low_tv_spectral_teacher,2,0.7,-0.062436104078942456,0.0054146540884722,0.999981648808532,False,-0.06565392845033408,0.18590718859898087
low_tv_spectral_teacher,2,0.8,-0.06789201632331932,0.0025100474679461,0.6634366054413916,True,-0.03897674282492253,0.045720900078658255
low_tv_spectral_teacher,2,0.9,-0.07023145264392698,0.0098394004401016,0.6778535542750069,False,-0.05650974843460238,-0.0319698995678894
low_tv_spectral_teacher,2,1.0,-0.07919396601023979,0.0021944257232848,0.818128954753634,True,-0.0453707227385004,0.052895452719694036
low_tv_spectral_teacher,2,1.1,-0.07930559719162704,0.0071723435976369,0.9268002206936062,False,-0.045930657890663584,0.05104206411913098
low_tv_spectral_teacher,2,1.2,-0.08838009758837247,0.0022799252030499,0.8622892655697498,True,-0.03516230991467423,0.10427634228783908
low_tv_spectral_teacher,2,1.3,-0.08633805917456189,0.0038106624404238,0.9555680267419056,True,-0.025075389433095785,-0.04782691351820284
low_tv_spectral_teacher,2,1.4,-0.09339517547499158,0.0003020815240929,0.9660264670372634,True,-0.04472769261831472,-0.01937589497765635
low_tv_spectral_teacher,2,1.5,-0.09528359769822484,0.0013234714402512,0.8741127226443688,True,-0.028950568428626977,0.07714257055975138
low_tv_spectral_teacher,2,1.6,-0.09918528916071698,0.0046826428262438,0.7088967193541575,False,-0.02929917850636443,-0.06141522653671089
low_tv_spectral_teacher,2,1.7,-0.1011434333994977,0.007429888904703,0.8264936991901766,False,-0.04123361373596912,-0.02765541253877865
low_tv_spectral_teacher,2,1.8,-0.10743201190791084,0.0009311126098635,0.6492347502885648,True,-0.03483026101412012,0.14657985173652374
low_tv_spectral_teacher,2,1.9,-0.10810948560232171,0.0047822924996994,0.6716332610759574,False,-0.011917643388664412,0.0912761789786385
low_tv_spectral_teacher,2,2.0,-0.10981554058564372,0.0161791499229894,0.7402675314001759,False,-0.016575025218392492,0.07508281324254511
low_tv_spectral_teacher,2,2.1,-0.11142449064600021,0.0075750085631345,0.8170004113324975,False,0.0030989192598446236,-0.14049140351576273
low_tv_spectral_teacher,2,2.2,-0.10919575673367479,0.0088473297605784,0.9931294994114118,False,-0.04467330592154506,-0.01655948979246999
low_tv_spectral_teacher,2,2.3,-0.1203591518303092,0.0034345573525414,0.6993373159317011,True,-0.00021297869864977947,0.2098276331746054
low_tv_spectral_teacher,2,2.4,-0.10923835247340463,0.0126087987276989,0.8985734079345303,False,-0.0027077792866242456,-0.5820528672182214
low_tv_spectral_teacher,2,2.5,-0.12090070768763406,0.000922983848226,0.8256877960825508,True,-0.11662355214229415,-1.139157728556698
low_tv_spectral_teacher,3,0.1,-0.0027063313551130143,1.2504287262504658e-05,0.9998700986878324,True,-0.1014528700692366,-0.08318260558591625
low_tv_spectral_teacher,3,0.2,-0.012851618362036675,5.4440078154308655e-05,0.7503690350457624,True,-0.10977113062782823,-0.001848217376817951
low_tv_spectral_teacher,3,0.3,-0.024660557480678656,0.0023418012474792,0.7643630057800717,True,-0.1018225135446002,0.10021247054981958
low_tv_spectral_teacher,3,0.4,-0.033216121070956714,0.0043959340328445,0.5911480313725764,False,-0.08972863651786431,0.048204828407785116
low_tv_spectral_teacher,3,0.5,-0.04260628478425152,0.0011149677063676,0.7593322612194056,True,-0.09218154786304317,0.11847915699388606
low_tv_spectral_teacher,3,0.6,-0.05165243064356534,0.0005768330882271,0.963603695352524,True,-0.0660328051190871,0.14949616988651554
low_tv_spectral_teacher,3,0.7,-0.05581284580806893,0.0009661965652507,0.8186935628085826,True,-0.06228231388574007,-0.006699529317984121
low_tv_spectral_teacher,3,0.8,-0.06410889342071335,0.0021236858479772,0.6819623408517055,True,-0.06737271098268394,0.24282008405236194
low_tv_spectral_teacher,3,0.9,-0.06928738800460574,0.0039925749167722,0.7374902877243387,True,-0.013718297075267727,-0.022293983564443953
low_tv_spectral_teacher,3,1.0,-0.0668525528357669,0.0095607573692039,0.8268983069126655,False,-0.07183150769557273,-0.41551409150768887
low_tv_spectral_teacher,3,1.1,-0.08365368954372031,0.004830436537964,0.7751447280449659,False,-0.09682111537680549,0.23065399459511715
low_tv_spectral_teacher,3,1.2,-0.086216775911128,0.0032305776628216,0.6637198636387481,True,-0.025700708776549508,0.4145269984722516
low_tv_spectral_teacher,3,1.3,-0.08879383129903022,3.876944371834345e-05,0.621596286977785,True,-0.013915715682355334,0.03161819500239339
low_tv_spectral_teacher,3,1.4,-0.08899991904759906,0.0066151796148766,0.6454622408465597,False,-0.019377069776070788,-0.2725786210625412
low_tv_spectral_teacher,3,1.5,-0.0926692452542444,0.0093679902169643,0.6803010910942919,False,-0.06843143989486367,-0.1168885799212101
low_tv_spectral_teacher,3,1.6,-0.1026862070265718,0.0002981186745992,0.855012362313812,True,-0.04275478576031283,0.3586258012862689
low_tv_spectral_teacher,3,1.7,-0.10122020240630697,0.0127344265024968,0.8789317412764766,False,0.0032937203623900624,0.09835588828056632
low_tv_spectral_teacher,3,1.8,-0.10202746295409382,0.0133985834734186,0.7630120025343886,False,-0.023083608104199738,-0.06997181292529867
low_tv_spectral_teacher,3,1.9,-0.10583692402714688,0.0019614572025656,0.6710996340044976,True,-0.010700642222669754,0.03432406313367242
low_tv_spectral_teacher,3,2.0,-0.10416759139862776,0.0031024353403754,0.66840911876796,True,-0.016218795477465298,0.04198823239466905
low_tv_spectral_teacher,3,2.1,-0.10908068312263995,0.0098596729521026,0.6216389335938592,False,-0.002302995743735936,-0.18021715677430422
low_tv_spectral_teacher,3,2.2,-0.10462819054737493,0.0044225687371255,0.7112933425875545,False,-0.052262226832326175,-0.32278748549522523
low_tv_spectral_teacher,3,2.3,-0.11953312848910512,0.0050017942520628,0.7312750950106689,False,-0.06686049284278106,0.27144853249670103
low_tv_spectral_teacher,3,2.4,-0.11800028911593104,0.0017587125994695,0.8474159719633462,True,0.0020274796670143314,0.277935292225344
low_tv_spectral_teacher,3,2.5,-0.11912763255570226,0.0124480880052275,0.8401656098987198,False,-0.011273434397712213,-0.13300914064726532
low_tv_spectral_teacher,4,0.1,-0.006964942197800743,0.0002243148214392,0.6908162330604556,True,-0.12074714714569913,-0.009002595258276458
low_tv_spectral_teacher,4,0.2,-0.019039656912370657,0.0004715720228134,0.9787816715729764,True,-0.12164740667152678,0.026526245124101844
low_tv_spectral_teacher,4,0.3,-0.0312944235321061,0.0023367547880831,0.8526441521221383,True,-0.11544189812087878,0.1326422918279485
low_tv_spectral_teacher,4,0.4,-0.04212803653654641,0.0003268087201524,0.7122418400269019,True,-0.09511894830593706,0.34643018618819543
low_tv_spectral_teacher,4,0.5,-0.05031821319329351,0.0026080712999648,0.9850064625170536,True,-0.046155860883239724,0.2678972894697179
low_tv_spectral_teacher,4,0.6,-0.05135920871319435,0.0107275537522139,0.8169806958465746,False,-0.04153949041199351,-0.09402553226936855
low_tv_spectral_teacher,4,0.7,-0.05862611127569221,0.0084092524137842,0.6835456483590666,False,-0.06496096733711343,-0.22606733462329495
low_tv_spectral_teacher,4,0.8,-0.06435140218061702,0.0020716862699492,0.7853831843254735,True,-0.0867529573366525,-0.030694832411576112
low_tv_spectral_teacher,4,0.9,-0.07597670274302272,0.0013848028969191,0.6368835750586368,True,-0.0710999338194287,0.5191499820077757
low_tv_spectral_teacher,4,1.0,-0.07857138894450276,0.0021908231149135,0.8478394943257683,True,0.0170770390649026,0.06502546420244948
low_tv_spectral_teacher,4,1.1,-0.07256129493004218,0.0085740289636268,0.9253670590396336,False,-0.058094840978938966,-0.5954412622589605
low_tv_spectral_teacher,4,1.2,-0.09019035714029049,0.006316589066848,0.6444552832332867,False,-0.10201121338688957,0.14141640914468886
low_tv_spectral_teacher,4,1.3,-0.09296353760742007,0.0071955354805522,0.8729288463454469,False,-0.029811559150000944,0.2771583259359892
low_tv_spectral_teacher,4,1.4,-0.09615266897029065,0.001248850615168,0.8217220913738627,True,-0.04657954819969151,0.197178477642378
low_tv_spectral_teacher,4,1.5,-0.1022794472473584,0.0002512313599323,0.8397762978208629,True,0.009624136378474812,0.28128250226018564
low_tv_spectral_teacher,4,1.6,-0.0942278416945957,0.0041698865988167,0.6084530418514051,False,0.00967695225234566,-0.49324964727703213
low_tv_spectral_teacher,4,1.7,-0.10034405679688922,0.0004324868508833,0.7116672856094339,True,-0.08902579307693137,-0.28999179770528727
low_tv_spectral_teacher,4,1.8,-0.11203300030998199,0.0026446752796944,0.8727260989719278,True,-0.04832140728871148,0.43531844919993024
low_tv_spectral_teacher,4,1.9,-0.11000833825463152,0.0021070655825989,0.8032402040656023,True,-0.001962103236945345,-0.024456778852448013
low_tv_spectral_teacher,4,2.0,-0.11242542095737108,0.0028412011435261,0.6708758711060477,True,-0.05321276305920131,0.14610300089694317
low_tv_spectral_teacher,4,2.1,-0.1206508908664718,0.0022537309015342,0.983105435016726,True,0.02725849694244331,0.4545159447100235
low_tv_spectral_teacher,4,2.2,-0.10697372156888241,0.0188823752735494,0.7259018178303183,False,0.03769042588280347,-0.5294819737609348
low_tv_spectral_teacher,4,2.3,-0.11311280568991106,0.010694134703614,0.9205828404175262,False,-0.07863789780974295,-0.4062961132203019
low_tv_spectral_teacher,4,2.4,-0.12270130113083097,0.007264459412826,0.7347978127102796,False,-0.043568796761256134,0.43692629348214856
low_tv_spectral_teacher,4,2.5,-0.12182656504216229,0.0115605386518063,0.6527477850848367,False,0.008747360886686838,0.5231615764794293
low_tv_spectral_teacher,5,0.1,-0.0024307437578118987,5.899710983059947e-05,0.9902834472564728,True,-0.09611254875796856,-0.10882982795763635
low_tv_spectral_teacher,5,0.2,-0.012041998633608756,0.0006255141207375,0.7640821734178973,True,-0.10699553155373219,-0.07441088410532248
low_tv_spectral_teacher,5,0.3,-0.023829850068558332,0.0007814825973717,1.0,True,-0.11099472557903306,0.09131012774886721
low_tv_spectral_teacher,5,0.4,-0.034240943749415366,0.0036328370373093,0.6820473203822437,True,-0.08873350600395873,0.2290644431333541
low_tv_spectral_teacher,5,0.5,-0.04157655126935008,0.004049339519722,0.6984452215928698,False,-0.06518183695236224,0.007756755534176707
low_tv_spectral_teacher,5,0.6,-0.047277311139887805,0.0040199953425315,0.7286444693871678,False,-0.08718215489712339,-0.1775583575402272
low_tv_spectral_teacher,5,0.7,-0.05901298224877475,0.0002077092225701,0.7355796331462712,True,-0.10069350846040767,0.24925915827497458
low_tv_spectral_teacher,5,0.8,-0.06741601283196934,0.0009202785828782,0.8750726733905978,True,-0.03733032324212837,0.4310914255011592
low_tv_spectral_teacher,5,0.9,-0.06647904689720044,0.0056511909168193,0.8712853530701443,False,-0.01447522336017576,-0.09991796853212559
low_tv_spectral_teacher,5,1.0,-0.07031105750400449,0.0065508036165627,0.983039910032504,False,-0.05731391694855348,-0.15363065214109764
low_tv_spectral_teacher,5,1.1,-0.07794183028691114,0.0006671917593502,0.7385886988822208,True,-0.04520135378839524,0.03235430555110835
low_tv_spectral_teacher,5,1.2,-0.07935132826168353,0.0137331365544261,0.8086298988757938,False,-0.05084305583833176,-0.18896913735937323
low_tv_spectral_teacher,5,1.3,-0.08811044145457751,0.0028991650819396,0.7042094473879851,True,-0.08299518126026995,0.22610904552812017
low_tv_spectral_teacher,5,1.4,-0.09595036451373751,0.0010282967005082,0.8087833789142298,True,-0.005621246732707974,0.5664992957718532
low_tv_spectral_teacher,5,1.5,-0.0892346908011191,0.0056582748646995,0.9845675513108304,False,0.030304677894100573,-0.2658001595398052
low_tv_spectral_teacher,5,1.6,-0.08988942893491739,0.0088118190548542,0.98373605456159,False,-0.058781278640669066,-0.6087936764486024
low_tv_spectral_teacher,5,1.7,-0.10099094652925286,0.0036446013648222,0.9252876328988427,True,-0.09145405739562001,0.5140671401347501
low_tv_spectral_teacher,5,1.8,-0.1081802404140414,0.0013333247999999,0.7788800537261676,True,0.044032149386281305,0.5378389727240147
low_tv_spectral_teacher,5,1.9,-0.09218451665199665,0.0199366069825744,0.7888329244575336,False,0.016113737149183294,-0.6694921808072338
low_tv_spectral_teacher,5,2.0,-0.10495749298420483,0.0083503180935374,0.939420272687692,False,-0.08986628677516562,-0.35550921313050626
low_tv_spectral_teacher,5,2.1,-0.1101577740070298,0.0015374355881428,0.8760531169507524,True,-0.054988105476918014,0.26027870947752585
low_tv_spectral_teacher,5,2.2,-0.11595511407958844,0.0041298617263355,0.6559418173099784,False,-0.0378105448796604,0.3610562485355908
low_tv_spectral_teacher,5,2.3,-0.1177198829829619,0.0031065443745786,0.5201798394981285,True,0.017223144230199883,0.1429008188459827
low_tv_spectral_teacher,5,2.4,-0.11251048523354841,0.0018865395360807,0.8639942744812155,True,-0.009230381110464259,-0.4388894197263171
low_tv_spectral_teacher,5,2.5,-0.11956595920505478,0.0084828182251218,0.7205381551688577,False,-0.07055473971506361,-0.6132435860459929
low_tv_spectral_teacher,6,0.1,-0.009523841050324552,0.0001160528504616,0.8158728599962399,True,-0.13460447590079713,0.16023717417646827
low_tv_spectral_teacher,6,0.2,-0.022984288640404266,0.0003069663536272,0.5028322430830289,True,-0.1185807584831503,0.2003688274996363
low_tv_spectral_teacher,6,0.3,-0.03323999274695461,0.0003724085781628,0.5925946478297128,True,-0.09453071040086988,0.10363319419926525
low_tv_spectral_teacher,6,0.4,-0.04189043072057824,8.023955899722159e-05,0.9083781331750924,True,-0.09785411964329727,-0.0684047869554652
low_tv_spectral_teacher,6,0.5,-0.05281081667561406,0.0026367126353281,0.813422114036461,True,-0.10821166779196292,0.18498776118230426
low_tv_spectral_teacher,6,0.6,-0.06353276427897082,0.0008958918472059,0.8778643221113867,True,-0.060856567406836426,0.36150408378708504
low_tv_spectral_teacher,6,0.7,-0.06498213015698134,0.0010447845071426,0.8408453106213114,True,-0.03591085103454594,0.009823837783314304
low_tv_spectral_teacher,6,0.8,-0.07071493448588001,0.0029080883672434,0.9819077660289566,True,-0.05889179985017362,-0.19226212173314536
low_tv_spectral_teacher,6,0.9,-0.07676049012701608,0.0015844130344622,0.8985105989970864,True,-0.07436327538117504,0.02214803167243956
low_tv_spectral_teacher,6,1.0,-0.08558758956211501,0.002403359105882,0.7675010233551696,True,-0.05446219351568571,0.36764918616299735
low_tv_spectral_teacher,6,1.1,-0.08765292883015322,0.0045131641508481,0.9860747510589803,False,-0.0008334381485755049,0.3595177560013623
low_tv_spectral_teacher,6,1.2,-0.08575427719183011,0.0033739379240217,0.9367267080333868,True,0.017441357684586822,-0.21664484481572985
low_tv_spectral_teacher,6,1.3,-0.08416465729323587,0.0091337102878038,0.6497432949058423,False,-0.04416240711172165,-0.4205030425152067
low_tv_spectral_teacher,6,1.4,-0.0945867586141744,0.0092754232684515,0.8909370390018283,False,-0.06665925081845459,0.17132099471705772
low_tv_spectral_teacher,6,1.5,-0.09749650745692678,0.0027299649996421,0.863774875384049,True,-0.009898208168309941,0.16198881967197
low_tv_spectral_teacher,6,1.6,-0.09656640024783639,0.0025139132040156,0.9159583194511354,True,-0.034261486884060555,-0.06307650300926437
low_tv_spectral_teacher,6,1.7,-0.10434880483373886,0.0011718217682111,0.9790008765287412,True,-0.022513508770162893,-0.08420699619346808
low_tv_spectral_teacher,6,1.8,-0.10106910200186896,0.0034520171753557,0.9155693170640098,True,-0.051102886122754265,-0.17253932111108022
low_tv_spectral_teacher,6,1.9,-0.11456938205828965,0.0066328967239847,0.8357435457623266,False,-0.05702137299237897,0.34551427488380715
low_tv_spectral_teacher,6,2.0,-0.11247337660034473,0.0102030561295932,0.8633946172556787,False,0.017999968854007342,0.14494878544249284
low_tv_spectral_teacher,6,2.1,-0.11096938828748817,0.0124654571674886,0.7470860026923228,False,-0.02803161590388037,-0.3885371997316436
low_tv_spectral_teacher,6,2.2,-0.11807969978112082,0.0014453369485698,0.8681438866207093,True,-0.05970747109232144,0.35956924269927265
low_tv_spectral_teacher,6,2.3,-0.12291088250595246,0.0031001111708173,0.5379272524883824,True,0.04388223263597346,0.34638475570860433
low_tv_spectral_teacher,6,2.4,-0.10930325325392604,0.0053881720510494,0.6941351101671188,False,0.009569480049398726,-0.8040978252871992
low_tv_spectral_teacher,6,2.5,-0.1209969864960727,0.0162153829196557,0.671613828666864,False,-0.11693733242146652,-1.2650681247086515
low_tv_spectral_teacher,7,0.1,-0.010348191809467179,4.4604790689950656e-05,0.9705076282109084,True,-0.1297757004632208,0.0562836884889209
low_tv_spectral_teacher,7,0.2,-0.02332576185578926,0.0021779703857342,0.9974948128242068,True,-0.1241473316143287,0.1467418708864684
low_tv_spectral_teacher,7,0.3,-0.035177658132332916,0.002737361819125,0.9407316977468606,True,-0.10042732628592711,0.19366092718697725
low_tv_spectral_teacher,7,0.4,-0.043411227112974675,0.0040279756613073,0.663762007206724,False,-0.08541514617693324,0.012689588703605703
low_tv_spectral_teacher,7,0.5,-0.05226068736771957,0.0008740413883499,0.7749828272520765,True,-0.09788940854520595,0.19305600236062684
low_tv_spectral_teacher,7,0.6,-0.06298910882201586,0.0024851684727851,0.7254124750653623,True,-0.04680394570480789,0.26836862323960853
low_tv_spectral_teacher,7,0.7,-0.061621476508681154,0.0060534838971288,0.9907902380792608,False,-0.04421568389728425,-0.11320724034856494
low_tv_spectral_teacher,7,0.8,-0.07183224560147272,0.0031237659730781,0.7345427213626373,True,-0.06944539377452091,-0.10472295409104995
low_tv_spectral_teacher,7,0.9,-0.07551055526358534,0.0040994196250902,0.912260600450318,False,-0.06516027471549429,0.24901911283242462
low_tv_spectral_teacher,7,1.0,-0.08486430054457157,0.0030004252130955,0.8979874408559498,True,-0.019641571208036,0.38275811643447777
low_tv_spectral_teacher,7,1.1,-0.07943886950519252,0.0103842297290924,0.9101282586908404,False,0.011391348571401283,-0.16153256039370567
low_tv_spectral_teacher,7,1.2,-0.08258603083029128,0.0079674577015811,0.5676338410982833,False,-0.051948083286776914,-0.5191880070457553
low_tv_spectral_teacher,7,1.3,-0.08982848616254793,0.0043472061284407,0.976385215163914,False,-0.09244625283774971,0.13614622522457218
low_tv_spectral_teacher,7,1.4,-0.10107528139784121,0.004721729084884,0.7447562037939769,False,-0.024718838241862717,0.42713519251455484
low_tv_spectral_teacher,7,1.5,-0.09477225381092046,0.0172519904203087,0.8851627338900585,False,-0.007019214334838875,0.05682838174738519
low_tv_spectral_teacher,7,1.6,-0.10247912426480899,0.0060660380057303,0.7794390083522578,False,-0.013353161892385668,0.11706157341405858
low_tv_spectral_teacher,7,1.7,-0.0974428861893976,0.014536448166733,0.8460525816540675,False,0.016393100347972756,-0.3430415609767834
low_tv_spectral_teacher,7,1.8,-0.09920050419521446,0.0193809472845627,0.8558893566826282,False,-0.08196147408774263,-0.3374152684480125
low_tv_spectral_teacher,7,1.9,-0.11383518100694609,0.0024557574999821,0.8384673356171584,True,-0.05108995334163002,0.7059750867638649
low_tv_spectral_teacher,7,2.0,-0.10941849486354044,0.0036518088084545,0.711745748541847,True,0.0592335432650305,-0.004490643438641029
low_tv_spectral_teacher,7,2.1,-0.10198847235393999,0.0222480136802669,0.9660569964304035,False,-0.05198808202935823,-0.6183925413064933
low_tv_spectral_teacher,7,2.2,-0.11981611126941209,0.0067722626917174,0.903907211369242,False,-0.06444496499626828,0.16429429942163554
low_tv_spectral_teacher,7,2.3,-0.11487746535319375,0.0053649896316525,0.9894828112170097,False,-0.019129222145031433,0.2318741420543659
low_tv_spectral_teacher,7,2.4,-0.12364195569841842,0.0052857890437075,0.9760237378063994,False,-0.018070136585395358,0.35316926213243616
low_tv_spectral_teacher,7,2.5,-0.11849149267027283,0.0091607025827917,0.6724335482711413,False,0.05150463028145586,0.6957476686685115
low_tv_spectral_teacher,8,0.1,-0.00648482131974194,0.0001667060697667,0.656017554841655,True,-0.11412727118975136,-0.1342698394345948
low_tv_spectral_teacher,8,0.2,-0.017897548438717076,0.0017851474511753,0.7202120821724035,True,-0.12755425513321084,-0.06134674234183324
low_tv_spectral_teacher,8,0.3,-0.031995672346384105,0.0014758637717473,0.9046383177179104,True,-0.12639661965811802,0.135737587705139
