experiment_id,mode,split_id,rule,dataset_path,n_train,n_test,input_dim,train_pos_fraction,tv_mean,nmstv_mean,edge_count_min
mnist14_single_dataset_12x12_30ref_dense,final_single_dataset,0,low_tv_spectral_teacher,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,1024,2048,196,0.5,0.14651295543825113,0.29302591087650226,6257
mnist14_single_dataset_12x12_30ref_dense,final_single_dataset,0,real_even_odd,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1024,2048,196,0.5,0.1834852652924682,0.3669705305849364,6257
mnist14_single_dataset_12x12_30ref_dense,final_single_dataset,0,teacher_nn,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1024,2048,196,0.5,0.30620012448192896,0.6124002489638579,6257
mnist14_single_dataset_12x12_30ref_dense,final_single_dataset,0,random_label,02_dnn/08_mnist/runs/final/single_dataset_12x12_30ref_dense_0p01_to_2p50_4rule_lowtv/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1024,2048,196,0.5,0.5070841891331223,1.0141683782662445,6257
