dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,theta_norm_sq,min_margin,q05_margin,median_margin,mean_margin,reference_law_caveat
0,0,real_even_odd,10,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_010/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700010,adam,3441,0.0,0.1083984375,0.001075235473736,1.101041125105679,0.5421838533552348,14.259156634813918,203.32354793615772,2.1194586814077123,5.594774746219238,8.758270412135673,8.275273366539034,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,11,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_011/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700011,adam,3441,0.0,0.11328125,0.0009965463860147,1.020463499279131,0.5987470353198685,13.68623436729447,187.31301115651223,1.8988174155921824,5.566423806923939,8.979415018571913,8.54829655737391,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,12,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_012/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700012,adam,3441,0.0,0.109375,0.0058846739373489,6.025906111845346,0.4668273952622492,13.843039679086148,191.6297475567535,0.0541799101942778,3.9898562847564185,7.922939176364634,7.311878872411393,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,13,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_013/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700013,adam,3441,0.0,0.09912109375,0.0014407153112536,1.4752924787236947,0.5170110183494976,15.020156710721324,225.6051076146269,1.0988974276729953,5.606969858050151,9.298114363542096,8.936363458518482,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,14,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_014/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700014,adam,3441,0.0,0.11279296875,0.0015047876822074,1.540902586580435,0.6130017022293079,15.079221516476212,227.3829215429592,0.6388697474234678,5.487942774700135,9.670893709356168,8.956527062250558,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,15,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_015/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700015,adam,3441,0.0,0.11865234375,0.0021253070890965,2.1763144592348533,0.6347568409326725,12.949857686177696,167.69881409225553,0.3743475931237947,5.050721889008135,8.870134382670198,8.240031889976208,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,16,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_016/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700016,adam,3441,0.0,0.13037109375,0.0004872367246221,0.4989304060130763,0.736900639485279,13.49870427448016,182.21501708986892,3.9609690909813535,6.014289951878784,10.084752518395554,9.486786541270297,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,17,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_017/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700017,adam,3441,0.0,0.11767578125,0.0025148068621506,2.575162226842298,0.5961579216314319,13.701963297365458,187.7437982023501,0.0929235679959035,4.574546216404544,8.862972726941393,8.283712962581863,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,18,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_018/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700018,adam,3441,0.0,0.107421875,0.001413090835351,1.447005015399445,0.5458502962902627,15.19939759336511,231.0216872011931,0.4395647342572079,5.751479137418345,8.403590413777277,8.242738505769045,"optimizer-induced exact reference, not exact P_ref^0 sample"
0,0,real_even_odd,19,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/real_even_odd/ref_019/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,1700019,adam,3441,0.0,0.1220703125,0.0024428146421691,2.501442193581166,0.571407605193949,15.300392761974807,234.1020186706912,0.5602969708856161,4.8903254532564455,9.035612084008113,8.49704467330525,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,0,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_000/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701000,adam,3441,0.0,0.11328125,0.0016720771160997,1.7122069668861204,0.5812324091417562,13.32057616794331,177.43774944597928,0.2916263170038449,5.261111471762412,9.850060044166067,8.921421345166092,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,1,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_001/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701001,adam,3441,0.0,0.119140625,0.0023164834152687,2.372079017235244,0.548263785391004,13.254690603902022,175.68682300516852,0.2794509346317509,4.933091424096844,8.96562525945887,8.222829649206894,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,2,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_002/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701002,adam,3441,0.0,0.11572265625,0.0007757488093574,0.7943667807820599,0.5980800294436412,14.7178135761739,216.6140364630088,2.6411919913116533,5.981689970161436,9.624456991991842,8.949317989712824,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,3,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_003/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701003,adam,3441,0.0,0.1142578125,0.0009630655930187,0.9861791672511816,0.5614396730330049,14.670890149847365,215.23501778888843,1.7120893289413686,5.604337062180062,9.468006426829444,8.81323926516059,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,4,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_004/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701004,adam,3441,0.0,0.119140625,0.0035560051624059,3.6413492863037416,0.5343737493764563,14.98989713414762,224.69701609232703,0.3839195433644002,4.450327457844425,9.346299896832829,8.407038411184928,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,5,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_005/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701005,adam,3441,0.0,0.11962890625,0.0017283431583174,1.7698233941170796,0.5653444922573817,13.092093563379985,171.40291387229556,1.4554211570989366,5.1820489461526975,8.956210675320495,8.219394784769579,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,6,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_006/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701006,adam,3441,0.0,0.11328125,0.0013100086700135,1.3414488780938627,0.5266455597319435,13.58340807343813,184.5089748895442,3.2808908941735155,4.971100248548019,8.72312669295474,8.087848675512557,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,7,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_007/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701007,adam,3441,0.0,0.115234375,0.0018604922572458,1.9051440714197088,0.5554862461237267,13.583794219811098,184.51946540617345,1.2928532221908182,5.062085085854908,9.441763239744004,8.572918358874706,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,8,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_008/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701008,adam,3441,0.0,0.11279296875,0.0010192918151548,1.0437548187186154,0.5413185749588464,15.03651725282057,226.09685109437063,2.1010095291740285,5.506314753664383,9.493545654011692,8.779626515940919,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,9,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_009/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701009,adam,3441,0.0,0.1162109375,0.0024995621756541,2.559551667869817,0.5377534968864253,14.174344360589409,200.9120380525728,1.343324615270109,4.352940371472531,9.561492797912774,8.656662197902861,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,10,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_010/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701010,adam,3441,0.0,0.1162109375,0.0013968935899931,1.430419036152996,0.5630634980740208,13.435210020850633,180.50486830436523,1.9252816377802096,5.093181958936285,9.03671251763032,8.24704773855433,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,11,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_011/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701011,adam,3441,0.0,0.12255859375,0.001394059561841,1.4275169913252852,0.6050830066153869,13.202927058091465,174.31728290128373,2.060236339457841,5.050764898841095,9.390006658963722,8.493105168493091,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,12,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_012/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701012,adam,3441,0.0,0.1171875,0.001490112536515,1.5258752373914457,0.5483356546618005,13.916293038678663,193.66321193837624,1.6649917968882446,5.082294031119822,9.382038693684208,8.553427063752745,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,13,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_013/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701013,adam,3441,0.0,0.12158203125,0.0008619318990745,0.8826182646523886,0.6297695909903265,13.972031941225444,195.217676566624,2.506351585641436,5.672236550168034,9.723636239347778,9.080041357485678,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,14,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_014/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701014,adam,3441,0.0,0.11083984375,0.0021360408821206,2.187305863291512,0.521624992823404,14.409358064417573,207.62959982859573,0.2126716091347102,4.730857593816811,9.050540087742863,8.295915559663463,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,15,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_015/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701015,adam,3441,0.0,0.10498046875,0.0007343348936956,0.7519589311443202,0.5753296716236161,13.825596794209428,191.14712671605403,3.086427275871402,5.748837908228278,9.467562740886802,8.74401775853813,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,16,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_016/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701016,adam,3441,0.0,0.1142578125,0.0008914986770026,0.9128946452507106,0.6084673382897297,14.952889613649363,223.58890779798296,1.2697345877284938,6.230576371329018,9.89320441728876,9.139759662677085,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,17,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_017/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701017,adam,3441,0.0,0.11474609375,0.0009707699136996,0.9940683916284871,0.5663704448793183,15.246070058921791,232.4426522415515,0.7376715602167648,6.018877730742237,8.932350442757315,8.447064995054486,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,18,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_018/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701018,adam,3441,0.0,0.12109375,0.0012601208345788,1.2903637346087544,0.5735765284716562,15.843823031805917,251.0267282631836,2.1938532994707325,5.202362416068043,8.103639954681222,7.560401048068486,"optimizer-induced exact reference, not exact P_ref^0 sample"
1,0,teacher_nn,19,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/teacher_nn/ref_019/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,1701019,adam,3441,0.0,0.1240234375,0.0057403580358225,5.878126628682287,0.4812635462599187,14.3984660258777,207.3158238983544,0.6650030293965208,3.730792780237469,8.563354871183973,7.78974677806146,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,0,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_000/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702000,adam,3441,0.0,0.50830078125,0.0042199492933778,4.321228076418958,3.526924585500196,16.719110262989297,279.528647985994,1.0988928419713528,3.913115380732074,8.140625723789908,8.480586461653921,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,1,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_001/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702001,adam,3441,0.0,0.49853515625,0.0022642712721271,2.31861378265823,3.29287844759292,18.57125487407601,344.891507597892,0.4613522711725846,4.852481030152513,7.837332831761041,8.449671358033289,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,2,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_002/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702002,adam,3441,0.0,0.50048828125,0.0060728980965178,6.2186476508342645,3.099861477369261,18.230188704130207,332.33978018819664,0.7817528032730573,3.821526275764957,7.413610880481432,7.686758951471274,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,3,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_003/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702003,adam,3441,0.0,0.48388671875,0.0023626262677588,2.419329298185032,3.3715610175599835,19.57616480167907,383.2262283424985,0.0799072524521946,5.029283628065122,8.402436715044168,8.78272995621279,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,4,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_004/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702004,adam,3441,0.0,0.5078125,0.0077609329194284,7.947195309494746,2.7804027263128885,20.043859960642564,401.7563221218501,1.4243670362920329,3.411941436053284,6.577636788882312,7.106023484312965,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,5,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_005/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702005,adam,3441,0.0,0.505859375,0.0022217080459219,2.275029039024056,3.499267420803342,17.307263441647553,299.54136783858985,2.4540664695269534,4.701011372784395,8.19087002193589,8.58855381416209,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,6,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_006/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702006,adam,3441,0.0,0.5068359375,0.0045349392756955,4.643777818312268,3.456624451695311,18.521970842605523,343.0634038943292,1.2827865709453334,3.866718626682097,7.839133955006938,8.315570025016441,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,7,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_007/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702007,adam,3441,0.0,0.49267578125,0.0021014903556095,2.15192612414417,3.462824762074977,17.58701677957101,309.3031592049123,2.232679194341737,4.778744510357597,8.256001248394629,8.624720703071496,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,8,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_008/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702008,adam,3441,0.0,0.509765625,0.0093141699761905,9.537710055619163,2.8434373913896778,19.410528206036247,376.7686052373288,0.4432271505717101,3.239594624053644,6.1882285498030845,6.756792776537668,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,9,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_009/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702009,adam,3441,0.0,0.48681640625,0.0061439306104794,6.291384945130977,2.891149464545624,19.469315749059547,379.0542557365781,0.638986886334171,3.757593800387432,7.098385862091882,7.662466011503438,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,10,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_010/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702010,adam,3441,0.0,0.4970703125,0.0046534908639757,4.765174644711141,3.275142566304557,17.751106153909337,315.1017696873579,1.48268196696891,3.881417218468058,7.894078667080521,8.190301574000314,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,11,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_011/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702011,adam,3441,0.0,0.48681640625,0.0011124324670679,1.1391308462776062,3.826826588552301,21.16853976165913,448.1070756409435,0.1861714406804395,6.05029203196557,9.042086009709324,9.865155130244052,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,12,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_012/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702012,adam,3441,0.0,0.51171875,0.0023120735229348,2.3675632874852885,3.231513941123916,19.60346662251409,384.2959036200243,1.6295917465894325,4.880429784993067,7.861616766732589,8.218589400876272,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,13,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_013/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702013,adam,3441,0.0,0.49072265625,0.0017550768334832,1.797198677486798,3.504693115005569,21.504672493324584,462.450939045151,0.191611862735292,5.395013284012136,8.23870507332704,9.050154943477892,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,14,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_014/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702014,adam,3441,0.0,0.484375,0.0014138408884977,1.447773069821698,3.458823693266919,23.375534113438302,546.4155950885178,0.1039578373327199,5.780343429691906,8.556138741692983,9.097963139566698,"optimizer-induced exact reference, not exact P_ref^0 sample"
2,0,random_label,15,02_dnn/08_mnist/runs/final/04_exact_reference_search/selected_reference_pool/split_000/random_label/ref_015/theta.npy,02_dnn/08_mnist/runs/final/01_dataset_prepare/raw_datasets/split_000/random_label/dataset.npz,1702015,adam,3441,0.0,0.505859375,0.0024215594192197,2.479676845281003,3.648457192273696,15.693558556916342,246.28778017936213,2.226923906951717,4.5509726442445695,8.161803443016154,8.69453265485722,"optimizer-induced exact reference, not exact P_ref^0 sample"
