N,r,branch,phi_emp,phi_theory,finiteN_error
40,1.35,full_mixed_maxQ_min_s_eta,1.79975272626195,1.888373322114094,-0.08862059585214399
40,1.4,full_mixed_maxQ_min_s_eta,1.7992421674418302,1.8906914987241352,-0.09144933128230504
40,1.45,full_mixed_maxQ_min_s_eta,1.7952018297443866,1.88969151884924,-0.09448968910485345
40,1.5,full_mixed_maxQ_min_s_eta,1.788239473045924,1.885390341273668,-0.09715086822774399
40,1.55,full_mixed_maxQ_min_s_eta,1.7776530523606602,1.877768098213897,-0.10011504585323672
40,1.6,full_mixed_maxQ_min_s_eta,1.7641856680132646,1.866766418357806,-0.1025807503445415
40,1.65,full_mixed_maxQ_min_s_eta,1.747344554784363,1.852299809151528,-0.10495525436716502
40,1.7,full_mixed_maxQ_min_s_eta,1.7275948637992078,1.8358110964419807,-0.10821623264277291
40,1.75,full_mixed_maxQ_min_s_eta,1.7045578723112886,1.8159682612992825,-0.11141038898799382
40,1.8,full_mixed_maxQ_min_s_eta,1.6788688896259285,1.7926012051781723,-0.11373231555224383
40,1.85,full_mixed_maxQ_min_s_eta,1.649948469831111,1.7659742351979282,-0.11602576536681708
40,1.9,full_mixed_maxQ_min_s_eta,1.6179812926227397,1.7376071785018667,-0.11962588587912704
40,1.95,full_mixed_maxQ_min_s_eta,1.5832663029027492,1.7055570691978994,-0.12229076629515023
40,2.0,full_mixed_maxQ_min_s_eta,1.5455621619810556,1.6696231460710838,-0.12406098409002819
40,2.05,full_mixed_maxQ_min_s_eta,1.5050631365899316,1.632835786853623,-0.12777265026369133
40,2.1,full_mixed_maxQ_min_s_eta,1.4614962069358255,1.5921087918453107,-0.13061258490948524
40,2.15,full_mixed_maxQ_min_s_eta,1.4151783270871878,1.5475669802534635,-0.13238865316627568
40,2.2,full_mixed_maxQ_min_s_eta,1.3660291287120958,1.5023236300686291,-0.13629450135653332
80,0.15,boundary_mixed_eta0,0.0,0.0,0.0
80,0.2,boundary_mixed_eta0,0.2833226120943278,0.2873960809559721,-0.0040734688616442805
80,0.25,boundary_mixed_eta0,0.5025135869622549,0.5098688569027066,-0.007355269940451659
80,0.3,boundary_mixed_eta0,0.6808874696531256,0.6911623912089282,-0.010274921555802563
80,0.35,boundary_mixed_eta0,0.8308332125892867,0.8436756312417768,-0.01284241865249014
80,0.4,boundary_mixed_eta0,0.959653432026772,0.975016516029479,-0.015363084002707028
80,0.45,boundary_mixed_eta0,1.0720164262659626,1.089725760841577,-0.0177093345756143
80,0.5,boundary_mixed_eta0,1.1711596345818285,1.1910595285237109,-0.019899893941882407
80,0.55,boundary_mixed_eta0,1.259257725004697,1.2813090353155967,-0.022051310310899686
80,0.6,boundary_mixed_eta0,1.3379763551034318,1.362131459161558,-0.024155104058126264
80,0.65,boundary_mixed_eta0,1.4084683959423192,1.4347465538912707,-0.026278157948951497
80,0.7,boundary_mixed_eta0,1.471699222638376,1.5000584910561643,-0.02835926841778824
80,0.75,boundary_mixed_eta0,1.528407733383684,1.5587334352227868,-0.03032570183910277
80,0.8,boundary_mixed_eta0,1.5791489763609778,1.6113564939955354,-0.032207517634557536
80,0.85,boundary_mixed_eta0,1.6244312627027828,1.6587989574830448,-0.034367694780262026
80,0.9,boundary_mixed_eta0,1.6645605182599872,1.7008504875343262,-0.03628996927433903
80,0.95,boundary_mixed_eta0,1.6999539991671715,1.7381814341957271,-0.038227435028555634
80,1.0,boundary_mixed_eta0,1.730706787865801,1.7710162555958724,-0.04030946773007149
80,1.05,boundary_mixed_eta0,1.7572002037523464,1.7994369206462149,-0.04223671689386843
80,1.1,boundary_mixed_eta0,1.77953487629381,1.823660893417061,-0.04412601712325115
80,1.15,boundary_mixed_eta0,1.7979700233573463,1.844228943711236,-0.046258920353889676
80,1.2,boundary_mixed_eta0,1.8124700332502357,1.86077026860544,-0.048300235355204224
80,1.25,boundary_mixed_eta0,1.8233490694481032,1.8735273222615216,-0.05017825281341848
80,1.3,boundary_mixed_eta0,1.8305657890636773,1.882683105160834,-0.05211731609715664
80,1.35,boundary_mixed_eta0,1.8343385443726647,1.888373322114094,-0.054034777741429174
80,1.4,boundary_mixed_eta0,1.834560614334188,1.8906914987241352,-0.05613088438994729
80,1.45,boundary_mixed_eta0,1.8315163224009163,1.88969151884924,-0.058175196448323696
80,1.5,boundary_mixed_eta0,1.825078331483259,1.885390341273668,-0.06031200979040885
80,1.55,boundary_mixed_eta0,1.815551462297969,1.877768098213897,-0.062216635915927965
80,1.6,boundary_mixed_eta0,1.8028211505152685,1.866766418357806,-0.06394526784253762
80,1.65,boundary_mixed_eta0,1.7867499700175788,1.852299809151528,-0.06554983913394907
80,1.7,boundary_mixed_eta0,1.7676013434694886,1.8358110964419807,-0.0682097529724921
80,1.75,boundary_mixed_eta0,1.745615843796776,1.8159682612992825,-0.07035241750250654
80,1.8,boundary_mixed_eta0,1.7204827338099782,1.7926012051781723,-0.07211847136819416
80,1.85,boundary_mixed_eta0,1.6923456075657768,1.7659742351979282,-0.07362862763215139
80,1.9,boundary_mixed_eta0,1.6613062707879127,1.7376071785018667,-0.07630090771395404
