cell_id,series,dataset_id,dataset_tag,seed,beta_ising,rewire_p,width,attempt_count,exact_attempt_count,mean_attempt_accuracy_percent,best_attempt_id,best_train_accuracy,best_train_accuracy_percent,best_cls_err,best_train_loss,is_exact_solution,early_stop_phase,early_stop_epoch,best_theta_path,best_theta_init_path
cell_beta_0p06_p_0p00,beta,0,dataset_000_seed_002234,2234,0.06,0.0,48,100,32,98.380859375,50,1.0,100.0,0.0,0.00198065406402202,True,lbfgs,554,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_000_seed_002234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_000_seed_002234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,1,dataset_001_seed_102234,102234,0.06,0.0,48,100,28,98.3828125,35,1.0,100.0,0.0,0.002713353690571731,True,lbfgs,431,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_001_seed_102234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_001_seed_102234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,2,dataset_002_seed_202234,202234,0.06,0.0,48,100,27,97.88671875,26,1.0,100.0,0.0,0.0027481933254917433,True,lbfgs,815,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_002_seed_202234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_002_seed_202234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,3,dataset_003_seed_302234,302234,0.06,0.0,48,100,29,98.62109375,71,1.0,100.0,0.0,0.00267103204953785,True,lbfgs,1170,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_003_seed_302234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_003_seed_302234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,4,dataset_004_seed_402234,402234,0.06,0.0,48,100,28,98.427734375,92,1.0,100.0,0.0,0.002477455907298277,True,lbfgs,2989,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_004_seed_402234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_004_seed_402234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,5,dataset_005_seed_502234,502234,0.06,0.0,48,100,25,98.92578125,75,1.0,100.0,0.0,0.0020148675290020935,True,lbfgs,444,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_005_seed_502234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_005_seed_502234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,6,dataset_006_seed_602234,602234,0.06,0.0,48,100,32,97.77734375,71,1.0,100.0,0.0,0.002712650436335327,True,lbfgs,653,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_006_seed_602234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_006_seed_602234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,7,dataset_007_seed_702234,702234,0.06,0.0,48,100,30,97.814453125,95,1.0,100.0,0.0,0.0025661749435196145,True,lbfgs,254,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_007_seed_702234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_007_seed_702234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,8,dataset_008_seed_802234,802234,0.06,0.0,48,100,31,97.853515625,82,1.0,100.0,0.0,0.0017469163610045607,True,lbfgs,811,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_008_seed_802234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_008_seed_802234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,9,dataset_009_seed_902234,902234,0.06,0.0,48,100,37,98.048828125,55,1.0,100.0,0.0,0.0026969235749213878,True,lbfgs,858,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_009_seed_902234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p06_p_0p00/dataset_009_seed_902234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,0,dataset_000_seed_003234,3234,0.07,0.0,48,100,35,99.021484375,22,1.0,100.0,0.0,0.0017502142218750213,True,lbfgs,2821,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_000_seed_003234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_000_seed_003234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,1,dataset_001_seed_103234,103234,0.07,0.0,48,100,29,98.609375,87,1.0,100.0,0.0,0.0022172035043443155,True,lbfgs,261,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_001_seed_103234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_001_seed_103234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,2,dataset_002_seed_203234,203234,0.07,0.0,48,100,31,98.173828125,83,1.0,100.0,0.0,0.0018599932339655998,True,lbfgs,339,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_002_seed_203234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_002_seed_203234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,3,dataset_003_seed_303234,303234,0.07,0.0,48,100,25,97.623046875,46,1.0,100.0,0.0,0.001995027628489957,True,lbfgs,400,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_003_seed_303234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_003_seed_303234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,4,dataset_004_seed_403234,403234,0.07,0.0,48,100,31,99.14453125,43,1.0,100.0,0.0,0.0013429432493185219,True,lbfgs,1075,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_004_seed_403234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_004_seed_403234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,5,dataset_005_seed_503234,503234,0.07,0.0,48,100,37,97.783203125,35,1.0,100.0,0.0,0.0023466714323756577,True,lbfgs,353,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_005_seed_503234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_005_seed_503234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,6,dataset_006_seed_603234,603234,0.07,0.0,48,100,40,98.732421875,31,1.0,100.0,0.0,0.0026085556638444766,True,lbfgs,588,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_006_seed_603234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_006_seed_603234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,7,dataset_007_seed_703234,703234,0.07,0.0,48,100,33,98.466796875,15,1.0,100.0,0.0,0.0026082189566265152,True,lbfgs,722,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_007_seed_703234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_007_seed_703234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,8,dataset_008_seed_803234,803234,0.07,0.0,48,100,28,98.1796875,11,1.0,100.0,0.0,0.0020442985145812,True,lbfgs,457,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_008_seed_803234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_008_seed_803234/width_048/best_theta_init.npy
cell_beta_0p07_p_0p00,beta,9,dataset_009_seed_903234,903234,0.07,0.0,48,100,30,98.326171875,10,1.0,100.0,0.0,0.002715825320527175,True,lbfgs,779,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_009_seed_903234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p07_p_0p00/dataset_009_seed_903234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,0,dataset_000_seed_004234,4234,0.08,0.0,48,100,38,98.361328125,15,1.0,100.0,0.0,0.001697646071497689,True,lbfgs,1084,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_000_seed_004234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_000_seed_004234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,1,dataset_001_seed_104234,104234,0.08,0.0,48,100,37,98.1015625,71,1.0,100.0,0.0,0.0020810185256478113,True,lbfgs,622,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_001_seed_104234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_001_seed_104234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,2,dataset_002_seed_204234,204234,0.08,0.0,48,100,39,98.595703125,66,1.0,100.0,0.0,0.002709302632472088,True,lbfgs,675,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_002_seed_204234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_002_seed_204234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,3,dataset_003_seed_304234,304234,0.08,0.0,48,100,34,98.271484375,38,1.0,100.0,0.0,0.0018429151944948608,True,lbfgs,599,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_003_seed_304234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_003_seed_304234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,4,dataset_004_seed_404234,404234,0.08,0.0,48,100,41,97.97265625,79,1.0,100.0,0.0,0.0020040570393763607,True,lbfgs,564,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_004_seed_404234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_004_seed_404234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,5,dataset_005_seed_504234,504234,0.08,0.0,48,100,32,98.98046875,70,1.0,100.0,0.0,0.0018836017294068877,True,lbfgs,398,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_005_seed_504234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_005_seed_504234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,6,dataset_006_seed_604234,604234,0.08,0.0,48,100,36,98.552734375,58,1.0,100.0,0.0,0.002660884972608259,True,lbfgs,369,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_006_seed_604234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_006_seed_604234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,7,dataset_007_seed_704234,704234,0.08,0.0,48,100,35,98.439453125,11,1.0,100.0,0.0,0.002006881668280377,True,lbfgs,360,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_007_seed_704234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_007_seed_704234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,8,dataset_008_seed_804234,804234,0.08,0.0,48,100,36,98.892578125,51,1.0,100.0,0.0,0.002697492247388595,True,lbfgs,1801,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_008_seed_804234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_008_seed_804234/width_048/best_theta_init.npy
cell_beta_0p08_p_0p00,beta,9,dataset_009_seed_904234,904234,0.08,0.0,48,100,23,98.53125,55,1.0,100.0,0.0,0.0024830587450763303,True,lbfgs,356,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_009_seed_904234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p08_p_0p00/dataset_009_seed_904234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,0,dataset_000_seed_005234,5234,0.09,0.0,48,100,27,98.4375,54,1.0,100.0,0.0,0.0020947038139912193,True,lbfgs,675,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_000_seed_005234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_000_seed_005234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,1,dataset_001_seed_105234,105234,0.09,0.0,48,100,31,98.236328125,99,1.0,100.0,0.0,0.0016430919201802143,True,lbfgs,1030,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_001_seed_105234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_001_seed_105234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,2,dataset_002_seed_205234,205234,0.09,0.0,48,100,32,98.966796875,31,1.0,100.0,0.0,0.002484851039980766,True,lbfgs,337,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_002_seed_205234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_002_seed_205234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,3,dataset_003_seed_305234,305234,0.09,0.0,48,100,29,98.6171875,19,1.0,100.0,0.0,0.0018272709857351473,True,lbfgs,976,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_003_seed_305234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_003_seed_305234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,4,dataset_004_seed_405234,405234,0.09,0.0,48,100,36,98.748046875,77,1.0,100.0,0.0,0.0017414562424821972,True,lbfgs,2031,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_004_seed_405234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_004_seed_405234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,5,dataset_005_seed_505234,505234,0.09,0.0,48,100,22,97.837890625,67,1.0,100.0,0.0,0.002705661897902983,True,lbfgs,716,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_005_seed_505234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_005_seed_505234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,6,dataset_006_seed_605234,605234,0.09,0.0,48,100,40,98.626953125,23,1.0,100.0,0.0,0.0021075745492777857,True,lbfgs,375,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_006_seed_605234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_006_seed_605234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,7,dataset_007_seed_705234,705234,0.09,0.0,48,100,21,98.90625,91,1.0,100.0,0.0,0.0027175639974896222,True,lbfgs,669,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_007_seed_705234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_007_seed_705234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,8,dataset_008_seed_805234,805234,0.09,0.0,48,100,30,98.39453125,71,1.0,100.0,0.0,0.002348164765583907,True,lbfgs,159,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_008_seed_805234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_008_seed_805234/width_048/best_theta_init.npy
cell_beta_0p09_p_0p00,beta,9,dataset_009_seed_905234,905234,0.09,0.0,48,100,36,99.1640625,95,1.0,100.0,0.0,0.0019271367413107446,True,lbfgs,196,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_009_seed_905234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p09_p_0p00/dataset_009_seed_905234/width_048/best_theta_init.npy
cell_beta_0p10_p_0p00,beta,0,dataset_000_seed_006234,6234,0.1,0.0,48,100,21,98.10546875,3,1.0,100.0,0.0,0.0027028594571433355,True,lbfgs,357,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p10_p_0p00/dataset_000_seed_006234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p10_p_0p00/dataset_000_seed_006234/width_048/best_theta_init.npy
cell_beta_0p10_p_0p00,beta,1,dataset_001_seed_106234,106234,0.1,0.0,48,100,22,98.4140625,79,1.0,100.0,0.0,0.002586130099154119,True,lbfgs,332,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p10_p_0p00/dataset_001_seed_106234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_10_dataset_10_reference/selected_references/cell_beta_0p10_p_0p00/dataset_001_seed_106234/width_048/best_theta_init.npy
