rule,ref_id,radius,phi_energy_raw,source_run,nmstv_mean,tv_mean
very_low_tv_spectral_teacher,3,0.9,-0.0549162928662355,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,0.95,-0.0546254906202068,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.0,-0.0530982617586968,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.05,-0.0615856910364867,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.1,-0.0642475777752628,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.15,-0.0572594791412393,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.2,-0.0607892292100649,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.25,-0.0673419573627524,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.3,-0.0678049811007168,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.35,-0.0713865464317285,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.4,-0.0698224639789381,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.45,-0.0691642007693865,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.5,-0.0726410779682691,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.55,-0.0830326988809184,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.6,-0.073429419566429,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.65,-0.0765134720050321,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.7,-0.0765927233804196,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.75,-0.0755717099021197,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.8,-0.0888525365996295,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.85,-0.0835033841798177,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.9,-0.0899678930077275,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,1.95,-0.09044629304444,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.0,-0.0914645262882738,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.05,-0.0905540567301362,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.1,-0.0983796360323421,advanced_90ref,0.3245703473792008,0.1622455532858676
very_low_tv_spectral_teacher,3,2.15,-0.0899794700375749,advanced_90ref,0.3245703473792008,0.1622455532858676
