N,r,split_logZ_per_N_diff,dataset_id,ref_id,split0_logZ,split1_logZ,signed_split_logZ_per_N_diff,ess_fraction,smc_min_cess_fraction,smc_completed,sampler_method,n_particles,sample_payload_path,payload_split,far_split_start_r,source_path
40,0.15,3.057380998769954e-05,4,6,-1.4589919162485072,-1.4577689638489992,-3.057380998769954e-05,0.991999980821984,0.991706386801582,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_005/ref_007/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,0.0001760987249787016,4,7,-1.9617505371986808,-1.9547065881995327,-0.0001760987249787016,0.9875527441938794,0.987543720813288,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_005/ref_008/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,8.554419464346096e-07,4,8,-2.0269505641095744,-2.026916346431717,-8.554419464346096e-07,0.986550844811298,0.9856152400042028,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_005/ref_009/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,4.342608567460271e-05,4,9,-2.2058098438595524,-2.2040728004325683,-4.342608567460271e-05,0.9863854274103264,0.9861315846992924,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_005/ref_010/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,3.106877547697229e-05,5,0,-2.123004381848471,-2.121761630829392,-3.106877547697229e-05,0.9915742372168016,0.991422475366139,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_001/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,4.6471813008081006e-05,5,1,-1.8650002678158728,-1.8631413952955496,-4.6471813008081006e-05,0.993298979181284,0.9929606699301888,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_002/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,0.00021604474893053283,5,2,-2.3591837542190106,-2.367825544176232,0.00021604474893053283,0.991830198731732,0.9915116651716468,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_003/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,3.651975106467864e-05,5,3,-2.105973477464489,-2.107434267507076,3.651975106467864e-05,0.9922428132616964,0.9920261988341382,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_004/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,6.17258544130861e-05,5,4,-1.7460705158692045,-1.743601481692681,-6.17258544130861e-05,0.9941022790137872,0.9938546879014564,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_005/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,5.04277959199051e-06,5,5,-1.5900500023863449,-1.5902517135700245,5.04277959199051e-06,0.9946085374696508,0.9945757819301544,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_006/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,0.00024844896768819733,5,6,-2.148993021241681,-2.1589309799492087,0.00024844896768819733,0.9913619798766184,0.991289126516092,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_007/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,9.086835843482022e-05,5,7,-1.8242897956039987,-1.820655061266606,-9.086835843482022e-05,0.9917011519125728,0.9914690456541242,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_008/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,1.989256089367508e-05,5,8,-1.6697385820683468,-1.6705342845040938,1.989256089367508e-05,0.9939190796315795,0.9937422025824544,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_009/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,0.00010932657978558468,5,9,-1.722655737068279,-1.7182826738768555,-0.00010932657978558468,0.993563038046036,0.9935360766699765,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_006/ref_010/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
40,0.15,1.2547545112351344e-05,6,0,-1.8055760512437604,-1.8050741494392664,-1.2547545112351344e-05,0.989327245826688,0.9890574761112828,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_40/dataset_007/ref_001/r_001/samples.npy,near_split,2.0,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
