N,r,split_logZ_per_N_diff,dataset_id,ref_id,split0_logZ,split1_logZ,signed_split_logZ_per_N_diff,ess_fraction,smc_min_cess_fraction,smc_completed,sampler_method,n_particles,sample_payload_path,payload_split,far_split_start_r,source_path
80,0.15,2.8702747827163978e-05,1,0,-2.65859645648172,-2.656300236655547,-2.8702747827163978e-05,0.9838066994300502,0.9836761458721962,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,9.2411632152678e-05,1,1,-4.048653893212649,-4.041260962640434,-9.2411632152678e-05,0.9765726038464256,0.976286211523608,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,8.082987427805443e-05,1,2,-3.5035909313387985,-3.510057321281043,8.082987427805443e-05,0.982592719544658,0.9821649790012648,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.917492299096882e-05,1,3,-3.437749977111469,-3.4416839709507463,4.917492299096882e-05,0.9820928028864664,0.9819909581478048,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_004/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,5.800633004646727e-05,1,4,-3.1640138704783767,-3.168654376882094,5.800633004646727e-05,0.9851467651027168,0.9844788614869996,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_005/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.47059617843526e-05,1,5,-3.6489825880932174,-3.6525590650359656,4.47059617843526e-05,0.9804569417976322,0.9801984363667148,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_006/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,5.7237273078114545e-05,1,6,-4.021838541620966,-4.0172595597747165,-5.7237273078114545e-05,0.9738596860432074,0.972868432988966,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_007/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00011424148178083016,1,7,-3.4806261677318964,-3.47148684918943,-0.00011424148178083016,0.9824410801567772,0.9819944793385316,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_008/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.000160434707863355,1,8,-3.46990083146223,-3.4827356080912986,0.000160434707863355,0.9829928786332603,0.9827064124084928,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_009/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00017457383092560618,1,9,-3.250085259908697,-3.2361193534346486,-0.00017457383092560618,0.98274644140129,0.9816086990544288,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_002/ref_010/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.2629651770290628e-06,2,0,-3.007750727016852,-3.00764968980269,-1.2629651770290628e-06,0.9833722233554876,0.9831488159936476,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00011056218815304053,2,1,-3.375656808111899,-3.384501783164142,0.00011056218815304053,0.9816563960760172,0.9811882059568614,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,5.685629439394768e-05,2,2,-3.516031334995373,-3.5114828314438573,-5.685629439394768e-05,0.9815184554747496,0.9811603542589314,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,8.035229266149524e-05,2,3,-4.000975350849977,-3.9945471674370574,-8.035229266149524e-05,0.9799967767504952,0.9797334057317548,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_004/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.8244805879974457e-06,2,4,-3.531534107159756,-3.531388148712716,-1.8244805879974457e-06,0.9795009396965408,0.9794560844540172,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_005/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.079710896483182e-05,2,5,-3.6882319439570312,-3.693895712674218,7.079710896483182e-05,0.9804956854370436,0.9804007509016684,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_006/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.765763854177706e-05,2,6,-2.581332920860318,-2.58434553194366,3.765763854177706e-05,0.9876066807070298,0.9873110390794084,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_007/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.5004276026473494e-05,2,7,-4.060466459544674,-4.057666117462556,-3.5004276026473494e-05,0.9764030086788116,0.9749760700387194,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_008/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.6220175994097195e-05,2,8,-3.533646231362854,-3.532348617283326,-1.6220175994097195e-05,0.980820078828536,0.9804388487903672,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_009/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.836857700876943e-06,2,9,-2.770911844980644,-2.771538793596714,7.836857700876943e-06,0.9866448049962676,0.98624204026989,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_003/ref_010/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00013509481702829728,3,0,-3.836161332882392,-3.846968918244656,0.00013509481702829728,0.9809905226787352,0.9804553540418748,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00016618879828665943,3,1,-3.4160668251347395,-3.4027717212718067,-0.00016618879828665943,0.9802797778716996,0.9799932365827458,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,5.73419840985967e-05,3,2,-3.023028044868896,-3.0184406861410085,-5.73419840985967e-05,0.9858940821121388,0.9854311577414172,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.66040294980841e-05,3,3,-3.0219994799504746,-3.0281278023103213,7.66040294980841e-05,0.9862595092702612,0.9861298202319836,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_004/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,2.771042242512012e-05,3,4,-3.368310462073674,-3.3660936282796645,-2.771042242512012e-05,0.9816173112818836,0.980391030346166,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_005/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.0457313381428968e-05,3,5,-3.581888033786709,-3.5827246188572235,1.0457313381428968e-05,0.982593569105902,0.9823120465840988,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_006/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,5.6784262829490116e-05,3,6,-3.911426176542172,-3.9159689175685313,5.6784262829490116e-05,0.9780923351470012,0.9780041921090724,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_007/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.178596740052278e-05,3,7,-2.585169925729568,-2.5794270483375263,-7.178596740052278e-05,0.9886423023646972,0.9885860468217258,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_008/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.3233730755321e-06,3,8,-3.094020509527509,-3.0936746396814665,-4.3233730755321e-06,0.9862854828394176,0.9858052546375669,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_009/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.830696822888392e-06,3,9,-4.065099105724199,-4.06548556147003,4.830696822888392e-06,0.9791659845964832,0.9791539607104558,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_004/ref_010/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.247214366279398e-06,4,0,-2.808849075178458,-2.8094288523277604,7.247214366279398e-06,0.9833330870301744,0.982809499533262,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00014835843863765242,4,1,-2.947094096311323,-2.9352254212203106,-0.00014835843863765242,0.9818467411855026,0.9815017675391632,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,6.232211927408859e-05,4,2,-2.083132873257333,-2.08811864279926,6.232211927408859e-05,0.989084088069713,0.9890515996113076,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.514097973679857e-05,4,3,-4.856833502553085,-4.850822224174141,-7.514097973679857e-05,0.960520332942548,0.9602589059445664,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_004/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00019699249076514657,4,4,-3.2325131488903165,-3.2167537496291048,-0.00019699249076514657,0.9792337588730584,0.979212901469138,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_005/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,8.91083069994747e-05,4,5,-3.744064288835197,-3.751192953395155,8.91083069994747e-05,0.975610108692271,0.9746738901808844,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_006/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.266940533621203e-05,4,6,-3.926288455822563,-3.920474903395666,-7.266940533621203e-05,0.9746111676749514,0.9737782644411132,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_007/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.160621848994349e-05,4,7,-1.6087320419806193,-1.6112605394598147,3.160621848994349e-05,0.9901542850076066,0.9898683843519838,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_008/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,8.982389400918889e-05,4,8,-3.021797777813464,-3.014611866292729,-8.982389400918889e-05,0.9833206832760404,0.9826932675468236,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_009/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.633764566290277e-05,4,9,-2.861907487669212,-2.85820047601618,-4.633764566290277e-05,0.9817376273650024,0.9817029216939198,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_005/ref_010/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.6920021350008696e-05,5,0,-3.0946862768831847,-3.093332675175184,-1.6920021350008696e-05,0.983199334669192,0.9830515111511232,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.2874635539822377e-05,5,1,-3.536302862187501,-3.537332833030687,1.2874635539822377e-05,0.9833097968880944,0.982709311202068,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.908601925779354e-06,5,2,-3.0245639535524647,-3.024956641706527,4.908601925779354e-06,0.9809671217454652,0.9800785073479098,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,0.00010282922331322775,5,3,-2.9319841652989704,-2.923757827433912,-0.00010282922331322775,0.9842057764913203,0.9839778273949784,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_004/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.509480912661124e-05,5,4,-3.549735464503778,-3.5461278797736493,-4.509480912661124e-05,0.9814885041377506,0.9807387250018378,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_005/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.1815389543699e-05,5,5,-3.7665449978381216,-3.7639997666746257,-3.1815389543699e-05,0.9799729306197076,0.9799346413326449,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_006/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.65232041020702e-05,5,6,-3.618556048606463,-3.619877904934629,1.65232041020702e-05,0.9818441610158342,0.9815612396899168,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_007/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,6.0845765957651124e-05,5,7,-3.4404715417547167,-3.445339203031329,6.0845765957651124e-05,0.981147789628168,0.9810319721024164,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_008/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.0393352915636383e-05,5,8,-4.120232365439827,-4.1178008972065765,-3.0393352915636383e-05,0.980835612899331,0.9800427620996818,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_009/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,3.686892548326881e-05,5,9,-2.606447957236465,-2.6093974712751264,3.686892548326881e-05,0.9879425677177206,0.9877138229546356,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_006/ref_010/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,4.687751239740301e-05,6,0,-3.3248074322477605,-3.328557633239553,4.687751239740301e-05,0.9822511252118472,0.9821588325470196,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_007/ref_001/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,1.3710895506402477e-05,6,1,-3.700583115352335,-3.699486243711823,-1.3710895506402477e-05,0.9795754204860524,0.979258499673859,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_007/ref_002/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
80,0.15,7.646998962295149e-05,6,2,-2.546563723572857,-2.552681322742693,7.646998962295149e-05,0.9846340868080896,0.9843158257293066,True,exact_shell_l2_vmf_adaptive_ce_tempered_smc,2048,01_theory/02_theory_sampling/raw_outputs/shell_pool/near_split/N_80/dataset_007/ref_003/r_001/samples.npy,near_split,1.85,/home/bjyong/Complexity/Complexity/01_theory/02_theory_sampling/summarized_outputs/sample_unit_summary.csv
