rule,radius,n_units,target_ref_count,sampling_status,qc_diagnostic_pass,d_phi_energy_raw_dd,d2_phi_energy_raw_dd2,d_delta_phi_energy_dd,d2_delta_phi_energy_dd2,d_delta_phi_full_dd,d2_delta_phi_full_dd2
low_tv_spectral_teacher,0.1,90,90,complete,True,-0.1195904183374596,-0.02553590267856995,-0.11959041833745962,-0.025535902678569672,6.809064860725789,-14.403794704616422
low_tv_spectral_teacher,0.2,90,90,complete,True,-0.1221440086053166,0.030929082284000486,-0.12214400860531659,0.03092908228400082,5.3686853902641465,-17.29070911537412
low_tv_spectral_teacher,0.3,90,90,complete,False,-0.11340460188065951,0.14163210971188311,-0.11340460188065946,0.14163210971188295,3.3509230376509653,-14.54706349836627
low_tv_spectral_teacher,0.4,90,90,complete,False,-0.09381758666293996,0.18278297381365088,-0.09381758666293998,0.18278297381365055,2.4592726905908933,-7.006346427155277
low_tv_spectral_teacher,0.5,90,90,complete,False,-0.07684800711792936,0.1607133677971489,-0.07684800711792936,0.16071336779714895,1.94965375221991,-4.196350146791961
low_tv_spectral_teacher,0.6,90,90,complete,False,-0.0616749131035102,0.08268012800523378,-0.0616749131035102,0.08268012800523405,1.6200026612325011,-2.86069926771503
low_tv_spectral_teacher,0.7,90,90,complete,False,-0.06031198151688261,0.032565634147788625,-0.06031198151688255,0.0325656341477889,1.377513898676904,-2.0955145011341774
low_tv_spectral_teacher,0.8,90,90,complete,False,-0.05516178627395246,0.0579469545750011,-0.05516178627395241,0.05794695457500082,1.2008997610056653,-1.5548604610936767
low_tv_spectral_teacher,0.9,90,90,complete,False,-0.04872259060188239,0.028894141352453245,-0.04872259060188239,0.02889414135245269,1.0665418064581687,-1.2366847161661898
low_tv_spectral_teacher,1.0,90,90,complete,False,-0.04938295800346182,0.035230332758613064,-0.049382958003461874,0.03523033275861279,0.9535628177724274,-0.9849048411526775
low_tv_spectral_teacher,1.1,90,90,complete,False,-0.04167652405015976,0.054047856870408,-0.04167652405015981,0.05404785687040828,0.869560838227633,-0.7860259196991315
low_tv_spectral_teacher,1.2,90,90,complete,False,-0.0385733866293802,0.01817010851432746,-0.0385733866293802,0.01817010851432857,0.796357633832601,-0.6858156425835391
low_tv_spectral_teacher,1.3,90,90,complete,False,-0.03804250234729428,0.021752749740038546,-0.038042502347294116,0.02175274974003799,0.7323977097109253,-0.5768349474900698
low_tv_spectral_teacher,1.4,90,90,complete,False,-0.03422283668137249,0.039188689641177,-0.034222836681372604,0.03918868964117589,0.680990644334587,-0.4760840299720934
low_tv_spectral_teacher,1.5,90,90,complete,False,-0.030204764419058894,0.033771812552478825,-0.03020476441905895,0.033771812552479935,0.6371809037165068,-0.41448848498101887
low_tv_spectral_teacher,1.6,90,90,complete,False,-0.027468474170876722,0.006951130741332717,-0.02746847417087661,0.006951130741333272,0.5980929473383831,-0.3865978142162425
low_tv_spectral_teacher,1.7,90,90,complete,False,-0.028814538270792334,0.021494642857498525,-0.028814538270792278,0.021494642857498247,0.5598613408732582,-0.32680146945158395
low_tv_spectral_teacher,1.8,90,90,complete,False,-0.023169545599377006,0.030110303690432327,-0.02316954559937695,0.03011030369043205,0.5327326534480665,-0.2803265024498458
