source,case_id,case_label,eta,nmstv,method,radius,ref_count,dphi_dr_mean,dphi_dr_sd,dphi_dr_sem,curvature_mean,curvature_sd,curvature_sem,A_kappa_mean,A_kappa_sd,A_kappa_sem,dphi_min_mean,dphi_min_radius_mean,curvature_max_mean,curvature_max_radius_mean,curvature_sign_changes_mean,curvature_sign_changes_sd
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.2,30,-0.156173924358883,0.014863690774708161,0.0027137262416963666,-0.1316962630838259,0.9917194747187463,0.1810623756735439,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.21,30,-0.15876576377970733,0.015086266054113631,0.0027543627421208294,-0.12861687414853165,0.9471153274200496,0.17291880979561744,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.22,30,-0.15874626184185364,0.013653108738466513,0.0024927052120430025,0.25735266951219365,1.1271342996243225,0.20578562708067605,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.23,30,-0.15361871038946345,0.014857483461301505,0.0027125929465049224,0.28857987790127987,1.2262140215074662,0.22387502663625472,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.24,30,-0.152974664283828,0.017937520770400783,0.003274928250555318,0.003913264052590915,0.9844359326768302,0.17973258891524566,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.25,30,-0.1535404451084116,0.01902353889268689,0.0034732071250338195,0.22120840777587772,1.0298880816267606,0.18803097800423285,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.26,30,-0.14855049612831045,0.017297543168302426,0.0031580848608995407,0.11372420802245961,1.2019921131623608,0.2194527314407757,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.27,30,-0.15126596094796244,0.014567851656652017,0.0026597136555791038,0.10868449741884048,1.1530133147579928,0.21051046719891897,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.28,30,-0.14637680617993365,0.015110856733404425,0.002758852365371477,0.6286359644233267,1.362901223367599,0.24883058122994037,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.29,30,-0.13869324165949592,0.021645291285340318,0.003951871433583629,0.2454910649528487,1.2267772713251899,0.22397786151314739,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
eta_flip,eta_0.02,eta=0.02,0.02,0.356969,moving_avg_7,0.3,30,-0.14146698488087675,0.018497169337105802,0.0033771056319752426,0.17664713554273595,1.8008546906869516,0.3287895789594107,0.8350189079554596,0.1753957488096,0.0320227360378426,-0.2337258682261306,0.5493333333333333,6.941051131932423,0.8130000000000001,35.56666666666667,3.8835047567116865
