N,r,branch,phi_emp,phi_theory,finiteN_error
80,1.5,boundary_mixed_eta0,1.825078331483259,1.8623121610175604,-0.03723382953430132
80,1.55,boundary_mixed_eta0,1.815551462297969,1.853688218505631,-0.03813675620766199
80,1.6,boundary_mixed_eta0,1.8028211505152685,1.841751102263772,-0.038929951748503555
80,1.65,boundary_mixed_eta0,1.7867499700175788,1.8264187606030624,-0.03966879058548356
80,1.7,boundary_mixed_eta0,1.7676013434694886,1.8075670534628256,-0.03996570999333704
80,1.75,boundary_mixed_eta0,1.745615843796776,1.7850228676650473,-0.03940702386827133
80,1.8,boundary_mixed_eta0,1.7204827338099782,1.7611327879881786,-0.040650054178200445
80,1.85,boundary_mixed_eta0,1.6923456075657768,1.7347628473654049,-0.04241723979962808
80,1.9,boundary_mixed_eta0,1.6613062707879127,1.7049115192535549,-0.04360524846564218
80,1.95,boundary_mixed_eta0,1.6272015834948048,1.6713427011174669,-0.04414111762266204
80,2.0,boundary_mixed_eta0,1.5901970432217414,1.6337539149108635,-0.043556871689122145
80,2.05,boundary_mixed_eta0,1.550350621896477,1.5936082801390823,-0.04325765824260519
80,2.1,boundary_mixed_eta0,1.5075658071312672,1.5534090002509686,-0.04584319311970142
80,2.15,boundary_mixed_eta0,1.461967110614123,1.5093916044699691,-0.04742449385584613
80,2.2,boundary_mixed_eta0,1.413579220471748,1.4611926561526891,-0.04761343568094101
80,0.15,full_max_envelope,0.0,0.0,0.0
80,0.2,full_max_envelope,0.2833226120943278,0.2871103396163335,-0.0037877275220056794
80,0.25,full_max_envelope,0.5025135869622549,0.5093078790511072,-0.006794292088852294
80,0.3,full_max_envelope,0.6808874696531256,0.6901769492783956,-0.009289479625269936
80,0.35,full_max_envelope,0.8308332125892867,0.8421943305415311,-0.011361117952244482
80,0.4,full_max_envelope,0.959653432026772,0.972685792737991,-0.013032360711219049
80,0.45,full_max_envelope,1.0720164262659626,1.0868085073747693,-0.014792081108806698
80,0.5,full_max_envelope,1.1711596345818285,1.1876172728706251,-0.01645763828879665
80,0.55,full_max_envelope,1.259257725004697,1.2768050442008985,-0.01754731919620145
80,0.6,full_max_envelope,1.3379763551034318,1.356980853077232,-0.019004497973800216
