r,N,phi_emp,phi_radius_emp,phi_energy_emp,weighted_CE,weighted_err,reference_count,mean_ess_frac,q05_ess_frac,max_split_logZ_per_N_diff,fallback_unit_count,fallback_unit_fraction,min_smc_cess_fraction,max_smc_step_count
0.15,320,0.0,0.0,0.0,13.025791270380218,0.04383412363642512,100,0.9193049780041866,0.8982724019945688,0.0001111670573974,0,0.0,0.8763715309401284,1.0
0.2,320,0.2862522916815026,0.2867830659753692,-0.0005307742938665428,13.120631614696906,0.056705043678706525,100,0.8990673324184706,0.8551822041490484,0.0001263058651435,0,0.0,0.8500000000000631,2.0
0.25,320,0.50784073191127,0.509229293691722,-0.001388561780451969,13.235250616873792,0.06881213768031745,100,0.9991980536397835,1.0000000000000002,0.0001451534869272,0,0.0,0.85000000000003,2.0
0.3,320,0.6882676826848648,0.6909810956206954,-0.0027134129358305616,13.377129331678127,0.08080215454101554,100,1.0000000000000002,1.0000000000000002,0.0002031755847098,0,0.0,0.8500000000000028,2.0
0.35,320,0.8400456858811135,0.8446500545734936,-0.004604368692380146,13.532265121303231,0.09221932369590555,100,0.9999991704750514,1.0000000000000002,0.0002264669318551,0,0.0,0.8500000000001598,3.0
0.4,320,0.9705386111986576,0.9777641615960646,-0.007225550397406977,13.710984866663468,0.10366913576285242,100,0.9998145933968494,0.9991275718591267,0.000291720355198,0,0.0,0.8500000000000194,3.0
0.45,320,1.084506976446051,1.095179125266022,-0.01067214881997076,13.899272181622246,0.11473373171069381,100,0.9965904108274516,0.9861884175919575,0.0003568104412361,0,0.0,0.8500000000000089,3.0
0.5,320,1.1851168241265626,1.2002103893124174,-0.015093565185854719,14.103578309830127,0.12587405274508193,100,0.9817220221764625,0.9532086035929684,0.000384766791951,0,0.0,0.8500000000000073,3.0
0.55,320,1.2746461250638406,1.2952227248048538,-0.02057659974101318,14.316074342946322,0.13658161717063805,100,0.9535368500869628,0.91264133371669,0.0003066874031989,0,0.0,0.8500000000000179,3.0
0.6,320,1.3546948961496552,1.3819621912413909,-0.027267295091735644,14.54568455761645,0.14781262864473527,100,0.9227388636842733,0.8807113212445968,0.0005865806092895,0,0.0,0.8500000000000194,4.0
0.65,320,1.4264925553344308,1.4617547654534477,-0.03526221011901694,14.792320547088252,0.1594307385655359,100,0.9254932097756989,0.8680177921398504,0.000609053661366,0,0.0,0.850000000000021,4.0
0.7,320,1.490995793782548,1.535631150194189,-0.04463535641164116,15.049326181104814,0.1709144933811921,100,0.969775441128428,0.8848915443180682,0.0008177608233896,0,0.0,0.8500000000000194,4.0
0.75,320,1.5489489554621554,1.6044084189577437,-0.05545946349558824,15.293353909044363,0.18184801119798044,100,0.9986250707409741,0.9999999872613703,0.0007862534538461,0,0.0,0.8500000000000119,5.0
0.8,320,1.6009596992783135,1.66874525721676,-0.0677855579384465,15.540426289305605,0.19284828210661384,100,0.9997485612175245,0.9999939832553869,0.0007882055115805,0,0.0,0.850000000000024,5.0
0.85,320,1.647340075716835,1.7291804270900184,-0.08184035137318331,15.845985410875072,0.20510488986148906,100,0.9992084831826618,0.9957085197615146,0.0010688244376098,0,0.0,0.8500000000000089,5.0
0.9,320,1.688654384612835,1.786160220886717,-0.0975058362738821,16.125169350079442,0.21722147811401263,100,0.9964809201529762,0.9881963105210453,0.0010783195379895,0,0.0,0.8500000000000005,5.0
0.95,320,1.7251203384157048,1.8400584820905233,-0.11493814367481851,16.39836543295542,0.2282065567524981,100,0.983799138084357,0.9410318175097172,0.0010074980421158,0,0.0,0.8500000000000036,5.0
1.0,320,1.757093538490392,1.8911914849331128,-0.13409794644272086,16.674770304660743,0.23908455817594812,100,0.9698622767647772,0.9155228290345145,0.0015824354494296,0,0.0,0.8500000000000005,6.0
1.05,320,1.784682665766056,1.9398291798395155,-0.15514651407345967,16.980561355128938,0.25062745215482296,100,0.9486947925165665,0.900222926563102,0.001406265771696,0,0.0,0.8500000000000066,6.0
1.1,320,1.8081268107194772,1.9862038204255492,-0.17807700970607207,17.275614915169506,0.2609470101069433,100,0.9421503591026966,0.8849502815052536,0.0014560985160053,0,0.0,0.8500000000000391,6.0
1.15,320,1.8276346576761164,2.0305166712383493,-0.20288201356223282,17.536040764865287,0.2709066150804889,100,0.9527005385687838,0.8868023896026358,0.0020279050824522,0,0.0,0.8500000000000059,7.0
1.2,320,1.8432550698854873,2.072943286862086,-0.22968821697659872,17.877935336031907,0.2830450991090814,100,0.9585950884700606,0.8839726730166018,0.0027233084496463,0,0.0,0.8500000000000383,7.0
1.25,320,1.8550891540466017,2.1136377126494654,-0.25854855860286363,18.250051974250518,0.29523633896479734,100,0.9740012871612292,0.9121083205440386,0.0028409544240122,0,0.0,0.850000000000018,8.0
1.3,320,1.8632720066704147,2.1527358610741434,-0.28946385440372857,18.660204799773663,0.30960220517655446,100,0.9886845920705184,0.927830880846399,0.0039825459950058,0,0.0,0.8500000000000005,8.0
1.35,320,1.8681299777364686,2.190358250532044,-0.32222827279557514,18.898452857396222,0.31684296044115157,100,0.9932173790388755,0.953707378874211,0.0033266347856553,0,0.0,0.8500000000000096,8.0
1.4,320,1.8693446047387008,2.2266122458148843,-0.3572676410761836,19.29742034794143,0.3292557652577578,100,0.992398987184901,0.9588487298201477,0.0035673667778064,0,0.0,0.8500000000000074,9.0
1.45,320,1.8674142495033461,2.261593905251744,-0.394179655748398,19.390065107075237,0.3311982868948148,100,0.9737650977273621,0.9167202923919172,0.0010589480504797,0,0.0,0.8500000000000119,8.0
1.5,320,1.8620689621246036,2.2953895145784395,-0.433320552453836,19.707812517070174,0.34039218905546526,100,0.9592359484478465,0.9058646683927618,0.0013269077732098,0,0.0,0.8500000000000005,8.0
1.55,320,1.8534506170235103,2.3280768692051086,-0.4746262521815983,20.00262308043858,0.34863518298006213,100,0.9454880446681051,0.8926092979843528,0.0022017573856778,0,0.0,0.8500000000000277,9.0
1.6,320,1.8415890508026045,2.3597263528374555,-0.518137302034851,20.386598816663184,0.3590401117154051,100,0.9499215163552445,0.8829614551936151,0.0015818722965223,0,0.0,0.8500000000000043,9.0
1.65,320,1.8266462430588983,2.3904018500708757,-0.5637556070119774,20.70124580303316,0.3666806461175593,100,0.9567703827765465,0.8871750920581294,0.0022297871375712,0,0.0,0.8500000000000005,9.0
1.7,320,1.8086656210936114,2.4201615227107136,-0.6114959016171022,20.95799751395672,0.3726379159406803,100,0.9712272291030658,0.9015774602550479,0.0025115486936111,0,0.0,0.8500000000000164,10.0
1.75,320,1.7874407440121365,2.4490584735312373,-0.6616177295191009,21.36381409209121,0.3825819974715596,100,0.9887860329157624,0.9317775021002268,0.0030651937851587,0,0.0,0.8500000000000142,9.0
1.8,320,1.7631940486385544,2.4771413165074128,-0.7139472678688583,21.81485283754822,0.3925977663422383,100,0.9918658044873736,0.9306728667771834,0.0023572371929571,0,0.0,0.8500000000000074,9.0
1.85,320,1.7360718152978605,2.5044546689011895,-0.768382853603329,22.068345741246944,0.3970888245214339,100,0.9892501697950203,0.9332118834404985,0.0034027191453652,0,0.0,0.8500000000000059,10.0
1.9,320,1.7058558148558698,2.5310395777112187,-0.8251837628553489,22.479834800932004,0.406708068331025,100,0.985574693009046,0.9328279077210628,0.003036397533912,0,0.0,0.8500000000000104,10.0
1.95,320,1.6726515328289606,2.556933890719469,-0.8842823578905087,22.965709592720426,0.4163568973279984,100,0.9847608607056102,0.9426998867640821,0.0032725278499531,0,0.0,0.8500000000000164,10.0
2.0,320,1.6365631345547098,2.5821725805538085,-0.9456094459990986,23.34379154699263,0.4230919148335113,100,0.9722081045478441,0.9193553063028337,0.0036387315134231,0,0.0,0.8500000000000051,10.0
2.05,320,1.5977203065256598,2.606788028729835,-1.009067722204175,23.671008458347274,0.4284493686485367,100,0.9643487005056948,0.907105193617275,0.0053350913682104,0,0.0,0.8500000000000029,11.0
2.1,320,1.5558268422915946,2.630810275460211,-1.0749834331686163,24.11414878070635,0.4361774206272677,100,0.9623926987328102,0.8973397278085243,0.0044786432270406,0,0.0,0.8500000000000059,11.0
2.15,320,1.510877645496174,2.654267240065998,-1.143389594569824,24.71232883951968,0.44722029418374787,100,0.9615194369631865,0.9108561675425605,0.0035435237773981,0,0.0,0.8500000000000029,10.0
2.2,320,1.4635204484953641,2.6771849160462446,-1.2136644675508805,24.976278257370645,0.4514085000178155,100,0.9586561515149827,0.9021362384264219,0.0035638354423372,0,0.0,0.8500000000000051,11.0
