eta,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
0.25,2461,0.9,0.0035538596560722,-0.00355386
0.25,2461,0.9,0.0096290520001034,0.00962905
0.25,2461,0.9,0.0009061168695388,0.000906117
0.25,2461,0.9,0.003497782418644,-0.00349778
0.25,2461,0.9,0.0024571160171456,-0.00245712
0.25,2461,0.9,0.0037376338717303,0.00373763
0.25,2461,0.9,0.001150479118449,-0.00115048
0.25,2461,0.9,0.0042478172697958,0.00424782
0.25,2461,0.9,0.0003925078225785,0.000392508
0.25,2461,0.9,0.0025036710994782,-0.00250367
0.25,2461,0.9,0.0008494867054065,-0.000849487
0.25,2461,0.9,0.0030624809393838,-0.00306248
0.25,2461,0.9,0.0019838883748673,-0.00198389
0.25,2461,0.9,0.0006213255778388,0.000621326
0.25,2461,0.9,0.0032410554495848,-0.00324106
0.25,2461,0.9,0.0041813615112888,-0.00418136
0.25,2461,0.9,0.0006263924884925,0.000626392
0.25,2461,0.9,0.0054505186340134,-0.00545052
0.25,2461,0.9,0.0006325373353478,-0.000632537
0.25,2461,0.9,0.0005232537966403,0.000523254
0.25,2461,0.9,0.0009787927748415,0.000978793
0.25,2461,0.9,0.0038739230587845,0.00387392
0.25,2461,0.9,0.0033054461039383,0.00330545
0.25,2461,0.9,0.0072001508466025,-0.00720015
0.25,2461,0.95,0.0025100839267266,-0.00251008
0.25,2461,0.95,0.0010483682975301,-0.00104837
0.25,2461,0.95,0.0029530429769521,-0.00295304
0.25,2461,0.95,0.0015307851161117,0.00153079
0.25,2461,0.95,0.0092576974441719,0.0092577
0.25,2461,0.95,0.0055860832369638,0.00558608
0.25,2461,0.95,0.001373794953206,-0.00137379
0.25,2461,0.95,0.0050880029055004,-0.005088
0.25,2461,0.95,0.0016148845606908,0.00161488
0.25,2461,0.95,0.0043837760228341,0.00438378
0.25,2461,0.95,0.0043006391517797,0.00430064
0.25,2461,0.95,0.0032851957107805,0.0032852
0.25,2461,0.95,0.0029668845597136,-0.00296688
0.25,2461,0.95,0.0014824915794305,0.00148249
0.25,2461,0.95,0.0001765420819495,0.000176542
0.25,2461,0.95,0.001043923317637,-0.00104392
0.25,2461,0.95,0.0038886982576328,-0.0038887
0.25,2461,0.95,0.0051609230043447,0.00516092
0.25,2461,0.95,0.0036577212194548,-0.00365772
0.25,2461,0.95,0.005269839874452,-0.00526984
0.25,2461,0.95,0.0018529527607367,0.00185295
0.25,2461,0.95,0.0012979427716859,-0.00129794
0.25,2461,0.95,0.0008879357426433,-0.000887936
0.25,2461,0.95,0.0007383451982362,-0.000738345
0.25,2461,0.95,0.0022902480413953,-0.00229025
0.25,2461,0.95,0.0033969468292737,-0.00339695
0.25,2461,0.95,0.0038575063553496,0.00385751
0.25,2461,0.95,0.0046159063753659,0.00461591
0.25,2461,0.95,0.003704712017,-0.00370471
0.25,2461,0.95,0.0015228509869536,-0.00152285
0.25,2461,1.0,0.0069152003598693,-0.0069152
0.25,2461,1.0,0.0001529560258855,-0.000152956
0.25,2461,1.0,0.0077153612872822,-0.00771536
0.25,2461,1.0,0.0063007528140388,-0.00630075
0.25,2461,1.0,0.0011607354609893,0.00116074
0.25,2461,1.0,0.0014707440197096,0.00147074
0.25,2461,1.0,0.0021623446112151,-0.00216234
0.25,2461,1.0,0.0004843342276759,-0.000484334
0.25,2461,1.0,0.0006706407276764,0.000670641
0.25,2461,1.0,0.0062375865272392,0.00623759
0.25,2461,1.0,0.0081885650931685,0.00818857
0.25,2461,1.0,0.0049673215154269,0.00496732
0.25,2461,1.0,0.0023685062841947,0.00236851
0.25,2461,1.0,0.0008048332919854,0.000804833
0.25,2461,1.0,0.0085953773306827,0.00859538
0.25,2461,1.0,0.0034432609980232,0.00344326
0.25,2461,1.0,0.0014289371925577,0.00142894
0.25,2461,1.0,0.0004398584019776,-0.000439858
0.25,2461,1.0,0.0051347774741228,0.00513478
0.25,2461,1.0,0.0039894783514407,0.00398948
0.25,2461,1.0,0.0052836722634223,-0.00528367
0.25,2461,1.0,0.003283731848871,0.00328373
0.25,2461,1.0,0.0028397345373517,0.00283973
0.25,2461,1.0,0.002946854882824,0.00294685
0.25,2461,1.0,0.0005040621945772,-0.000504062
0.25,2461,1.0,0.0068950766250584,-0.00689508
0.25,2461,1.0,0.0049786278139943,-0.00497863
0.25,2461,1.0,0.0024932993866399,-0.0024933
0.25,2461,1.0,0.0013888896481718,-0.00138889
0.25,2461,1.0,0.0094311944538632,0.00943119
