eta,P,r,split_logZ_per_P_diff,signed_split_logZ_per_P_diff
0.15,2461,0.25,0.0108340089073786,-0.010834
0.15,2461,0.25,0.0011735914364592,-0.00117359
0.15,2461,0.25,0.0004772044583217,0.000477204
0.15,2461,0.25,0.0065035718532642,0.00650357
0.15,2461,0.25,0.0037020629879318,-0.00370206
0.15,2461,0.25,0.0044633571129249,0.00446336
0.15,2461,0.25,0.0047705915244439,-0.00477059
0.15,2461,0.25,0.0011806802678546,-0.00118068
0.15,2461,0.25,0.0011881958459407,-0.0011882
0.15,2461,0.25,0.0053478846620297,0.00534788
0.15,2461,0.25,0.0010817614070263,-0.00108176
0.15,2461,0.25,0.0037039481001738,0.00370395
0.15,2461,0.25,0.0037638267851722,0.00376383
0.15,2461,0.25,0.0045839090469183,0.00458391
0.15,2461,0.25,0.0016565118628852,0.00165651
0.15,2461,0.25,0.0067798262214168,0.00677983
0.15,2461,0.25,0.0010974163057519,-0.00109742
0.15,2461,0.25,0.0013040608607815,-0.00130406
0.15,2461,0.25,0.0060220086248092,0.00602201
0.15,2461,0.25,0.0097086343524239,0.00970863
0.15,2461,0.25,0.0052629273908345,-0.00526293
0.15,2461,0.25,0.0023111579966298,-0.00231116
0.15,2461,0.25,0.0008923135881873,0.000892314
0.15,2461,0.25,0.0062482733981573,0.00624827
0.15,2461,0.25,0.0003580576554507,0.000358058
0.15,2461,0.25,0.0003003861713283,0.000300386
0.15,2461,0.25,0.0024403584392095,0.00244036
0.15,2461,0.25,0.0045540153325437,-0.00455402
0.15,2461,0.25,0.0001307255297007,-0.000130726
0.15,2461,0.3,0.0010492083165089,0.00104921
0.15,2461,0.3,0.0063325034047937,-0.0063325
0.15,2461,0.3,0.0079106248860038,0.00791062
0.15,2461,0.3,0.0068578204059669,-0.00685782
0.15,2461,0.3,0.007030075327259,-0.00703008
0.15,2461,0.3,0.0046522791290853,0.00465228
0.15,2461,0.3,0.0099515259535764,0.00995153
0.15,2461,0.3,0.0076244450758798,-0.00762445
0.15,2461,0.3,0.0070206848131492,0.00702068
0.15,2461,0.3,0.0062261084197278,0.00622611
0.15,2461,0.3,0.0008245592424059,0.000824559
0.15,2461,0.3,0.0028097935663059,-0.00280979
0.15,2461,0.3,0.000393791862853,-0.000393792
0.15,2461,0.3,0.0016616544903491,0.00166165
0.15,2461,0.3,0.008583055150577,0.00858306
0.15,2461,0.3,0.0044580920159729,-0.00445809
0.15,2461,0.3,0.0089658632167032,0.00896586
0.15,2461,0.3,0.0084102433942626,-0.00841024
0.15,2461,0.3,0.0025858263598345,-0.00258583
0.15,2461,0.3,0.0123347659097521,0.0123348
0.15,2461,0.3,0.0004785125844365,0.000478513
0.15,2461,0.3,0.0043697956687466,0.0043698
0.15,2461,0.3,0.0027015511823278,0.00270155
0.15,2461,0.3,7.511898908031538e-05,-7.5119e-05
0.15,2461,0.3,0.0012749104504433,0.00127491
0.15,2461,0.3,0.0041692816836588,0.00416928
0.15,2461,0.3,0.0111214918432045,-0.0111215
0.15,2461,0.3,0.0015538712483279,0.00155387
0.15,2461,0.3,0.0062404419749873,-0.00624044
0.15,2461,0.3,0.0013796811523965,-0.00137968
0.15,2461,0.35,0.0038659343362822,0.00386593
0.15,2461,0.35,0.013051858727679,0.0130519
0.15,2461,0.35,0.0041475227201174,0.00414752
0.15,2461,0.35,0.0045552517510037,0.00455525
0.15,2461,0.35,0.0013484133652884,-0.00134841
0.15,2461,0.35,0.0028373107276666,-0.00283731
0.15,2461,0.35,0.001264646909812,0.00126465
0.15,2461,0.35,0.0035162737043925,-0.00351627
0.15,2461,0.35,0.0004421372168068,0.000442137
0.15,2461,0.35,0.0033488463320561,-0.00334885
0.15,2461,0.35,0.0016223041963,-0.0016223
0.15,2461,0.35,0.0009351643498253,0.000935164
0.15,2461,0.35,0.0088976120344124,0.00889761
0.15,2461,0.35,0.0072830405960983,0.00728304
0.15,2461,0.35,0.0018750113201135,-0.00187501
0.15,2461,0.35,0.0037434632148875,-0.00374346
0.15,2461,0.35,0.0032769148708098,-0.00327691
0.15,2461,0.35,0.0066076908331671,-0.00660769
0.15,2461,0.35,0.0101894320473992,-0.0101894
0.15,2461,0.35,0.0018741542757838,0.00187415
0.15,2461,0.35,0.0037250425324861,0.00372504
0.15,2461,0.35,0.0029577886333357,-0.00295779
0.15,2461,0.35,0.0063241467530795,0.00632415
0.15,2461,0.35,0.0058037857852291,-0.00580379
0.15,2461,0.35,0.000717690915262,-0.000717691
0.15,2461,0.35,0.003670758094964,0.00367076
0.15,2461,0.35,0.0059281567793632,-0.00592816
0.15,2461,0.35,0.0019111600864667,0.00191116
0.15,2461,0.35,0.0031390297829608,-0.00313903
0.15,2461,0.35,0.0049597614799989,-0.00495976
0.15,2461,0.4,0.0016383265065781,0.00163833
0.15,2461,0.4,0.0018901048568989,0.0018901
0.15,2461,0.4,0.0047369330906279,0.00473693
0.15,2461,0.4,0.0013558645048711,-0.00135586
0.15,2461,0.4,0.0053654436671354,0.00536544
0.15,2461,0.4,0.003222228906755,0.00322223
0.15,2461,0.4,0.0029054349342709,0.00290543
0.15,2461,0.4,0.0005070742457642,0.000507074
0.15,2461,0.4,0.0037929012050722,-0.0037929
0.15,2461,0.4,0.001495341566231,-0.00149534
0.15,2461,0.4,0.0064684923070644,0.00646849
0.15,2461,0.4,0.0080870278428652,-0.00808703
0.15,2461,0.4,0.0040258053843741,0.00402581
0.15,2461,0.4,0.001264333341709,-0.00126433
0.15,2461,0.4,0.0053665396254656,-0.00536654
0.15,2461,0.4,0.0019136330679106,0.00191363
0.15,2461,0.4,0.0067265808692626,0.00672658
0.15,2461,0.4,0.003914544596216,0.00391454
0.15,2461,0.4,0.0051039396856012,0.00510394
0.15,2461,0.4,0.0124112036342905,0.0124112
0.15,2461,0.4,0.0044202177809097,-0.00442022
0.15,2461,0.4,0.0090005460895811,0.00900055
0.15,2461,0.4,0.0020830237135225,-0.00208302
0.15,2461,0.4,0.0106385702825615,0.0106386
0.15,2461,0.4,0.0007846144971923,-0.000784614
0.15,2461,0.4,0.0053762287033195,-0.00537623
0.15,2461,0.4,0.008172093792839,0.00817209
0.15,2461,0.4,0.0043118404020392,0.00431184
0.15,2461,0.4,0.0041194579200699,0.00411946
0.15,2461,0.4,0.0049992238287175,0.00499922
0.15,2461,0.45,0.0007412337492956,-0.000741234
0.15,2461,0.45,0.0054527363980738,-0.00545274
0.15,2461,0.45,0.0082555750791655,0.00825558
0.15,2461,0.45,0.0009776860599296,0.000977686
0.15,2461,0.45,0.0047576366303081,0.00475764
0.15,2461,0.45,0.0024313726453718,0.00243137
0.15,2461,0.45,0.0075419967103918,0.007542
0.15,2461,0.45,0.0019098961307503,-0.0019099
0.15,2461,0.45,0.0031079077319336,-0.00310791
0.15,2461,0.45,0.005461500777597,0.0054615
0.15,2461,0.45,0.0023708655070136,-0.00237087
0.15,2461,0.45,0.0038677449472102,0.00386774
0.15,2461,0.45,0.0041288453026788,-0.00412885
0.15,2461,0.45,0.0042605006287598,-0.0042605
0.15,2461,0.45,0.0007143509909758,-0.000714351
0.15,2461,0.45,0.0043824182199108,-0.00438242
0.15,2461,0.45,0.0082105204206219,0.00821052
0.15,2461,0.45,0.0101941406795489,-0.0101941
0.15,2461,0.45,0.0051941501433515,0.00519415
0.15,2461,0.45,0.0068039216545643,0.00680392
0.15,2461,0.45,0.000867696648174,-0.000867697
0.15,2461,0.45,0.0125268973195032,0.0125269
0.15,2461,0.45,0.0041047652909084,-0.00410477
0.15,2461,0.45,0.0011390605949862,-0.00113906
0.15,2461,0.45,0.0055424418402681,-0.00554244
0.15,2461,0.45,0.000987716277979,-0.000987716
0.15,2461,0.45,0.0065849344562457,0.00658493
0.15,2461,0.45,0.0092281773532162,-0.00922818
0.15,2461,0.45,0.0043684125386724,0.00436841
0.15,2461,0.45,0.002779137978711,-0.00277914
0.15,2461,0.5,0.0028724882045653,-0.00287249
0.15,2461,0.5,0.0045157341894129,0.00451573
0.15,2461,0.5,0.0010094348739665,0.00100943
0.15,2461,0.5,0.003806662000107,-0.00380666
0.15,2461,0.5,0.0078811225792212,-0.00788112
0.15,2461,0.5,0.0059041385275265,-0.00590414
0.15,2461,0.5,0.0054423356544127,-0.00544234
0.15,2461,0.5,0.0060285426036528,-0.00602854
0.15,2461,0.5,0.0021554549319646,0.00215545
0.15,2461,0.5,0.0014320402347996,-0.00143204
0.15,2461,0.5,0.002184985795287,-0.00218499
0.15,2461,0.5,0.0028861289179522,-0.00288613
0.15,2461,0.5,0.0021465476614114,0.00214655
0.15,2461,0.5,0.0055195577400518,-0.00551956
0.15,2461,0.5,0.0039203484699645,-0.00392035
0.15,2461,0.5,0.001116934436425,-0.00111693
0.15,2461,0.5,0.0009101469493861,-0.000910147
0.15,2461,0.5,7.443332215832966e-05,7.44333e-05
0.15,2461,0.5,0.0056296491584179,0.00562965
0.15,2461,0.5,0.000626787439343,0.000626787
0.15,2461,0.5,0.0002085449740233,0.000208545
0.15,2461,0.5,0.0021141511738375,-0.00211415
0.15,2461,0.5,0.0016262264551341,0.00162623
0.15,2461,0.5,0.0053400319348306,0.00534003
0.15,2461,0.5,0.0024645032439028,0.0024645
0.15,2461,0.5,0.0020491397593685,0.00204914
0.15,2461,0.5,0.0061158704217121,-0.00611587
0.15,2461,0.5,0.0025778080073081,-0.00257781
0.15,2461,0.5,0.0026267365013808,-0.00262674
0.15,2461,0.5,0.0038449680265391,-0.00384497
0.15,2461,0.55,0.0011027482990853,-0.00110275
0.15,2461,0.55,0.0048278054359523,0.00482781
0.15,2461,0.55,0.0018267852536502,0.00182679
0.15,2461,0.55,0.0019825345122519,-0.00198253
0.15,2461,0.55,0.001243020906806,0.00124302
0.15,2461,0.55,0.0016968813732293,0.00169688
0.15,2461,0.55,0.0043170259338813,0.00431703
0.15,2461,0.55,0.0087830791339719,0.00878308
0.15,2461,0.55,0.0025799594631592,0.00257996
0.15,2461,0.55,0.0028736009535436,0.0028736
0.15,2461,0.55,0.0035340115722804,0.00353401
0.15,2461,0.55,0.0052752506484147,0.00527525
0.15,2461,0.55,0.0026803920860601,0.00268039
0.15,2461,0.55,0.0065258491895049,0.00652585
0.15,2461,0.55,0.0005181244189624,0.000518124
0.15,2461,0.55,0.0030990431013847,0.00309904
0.15,2461,0.55,0.0068006956127529,-0.0068007
0.15,2461,0.55,0.0009170398541137,0.00091704
0.15,2461,0.55,0.0036266130500144,0.00362661
0.15,2461,0.55,0.0003032345890847,-0.000303235
0.15,2461,0.55,0.0003482709248074,0.000348271
0.15,2461,0.55,0.0042320387687854,-0.00423204
0.15,2461,0.55,0.0023207547257554,-0.00232075
0.15,2461,0.55,0.0034455541157807,0.00344555
0.15,2461,0.55,0.0065873127935105,0.00658731
0.15,2461,0.55,0.01358693219197,0.0135869
0.15,2461,0.55,0.0008546366075753,0.000854637
0.15,2461,0.55,0.0074565820740017,0.00745658
0.15,2461,0.55,0.0044727985366468,-0.0044728
0.15,2461,0.55,0.0001432535736456,-0.000143254
0.15,2461,0.6,0.0024847750539285,0.00248478
0.15,2461,0.6,0.0034390207617725,-0.00343902
0.15,2461,0.6,0.0047786333010047,-0.00477863
0.15,2461,0.6,0.0048355383465396,0.00483554
0.15,2461,0.6,0.0048480399743855,-0.00484804
0.15,2461,0.6,0.0069850543051218,0.00698505
0.15,2461,0.6,0.0008147509564706,0.000814751
0.15,2461,0.6,0.006001185343423,0.00600119
0.15,2461,0.6,0.0034771399579843,0.00347714
0.15,2461,0.6,0.0039352913871747,-0.00393529
0.15,2461,0.6,0.0046269804682991,-0.00462698
0.15,2461,0.6,0.005215251035989,-0.00521525
0.15,2461,0.6,0.0002598439333226,0.000259844
0.15,2461,0.6,0.0030745296782988,0.00307453
0.15,2461,0.6,0.0040477252178367,0.00404773
0.15,2461,0.6,0.0014398136885365,-0.00143981
0.15,2461,0.6,0.0014097061809287,-0.00140971
0.15,2461,0.6,0.0001798164267113,0.000179816
0.15,2461,0.6,0.0019925596831281,-0.00199256
0.15,2461,0.6,0.0018381516569709,-0.00183815
0.15,2461,0.6,0.0069412647741998,0.00694126
0.15,2461,0.6,0.0032047203843072,0.00320472
0.15,2461,0.6,0.0045378229430591,-0.00453782
0.15,2461,0.6,0.0035068213288359,-0.00350682
0.15,2461,0.6,0.0029701315647197,-0.00297013
0.15,2461,0.6,0.0014729704650716,0.00147297
0.15,2461,0.6,0.0009779338217637,-0.000977934
0.15,2461,0.6,0.0002148531143499,0.000214853
0.15,2461,0.6,0.0038514746438768,-0.00385147
0.15,2461,0.6,0.0053588386547276,0.00535884
0.15,2461,0.65,0.0020619818185378,0.00206198
0.15,2461,0.65,0.0014413199908542,-0.00144132
0.15,2461,0.65,0.0047217319705516,0.00472173
0.15,2461,0.65,0.0006704665649995,0.000670467
0.15,2461,0.65,0.0009239200949512,-0.00092392
0.15,2461,0.65,0.0032407967769491,-0.0032408
0.15,2461,0.65,0.0017091853022366,0.00170919
0.15,2461,0.65,0.0012140408016567,-0.00121404
0.15,2461,0.65,0.0003907687100915,-0.000390769
0.15,2461,0.65,0.0131699311127284,0.0131699
0.15,2461,0.65,0.0005468326127814,0.000546833
0.15,2461,0.65,0.0020807169038906,0.00208072
0.15,2461,0.65,0.0004449670011089,0.000444967
0.15,2461,0.65,0.0049234208006041,0.00492342
0.15,2461,0.65,0.0057625905270952,-0.00576259
0.15,2461,0.65,0.0022511798173019,-0.00225118
0.15,2461,0.65,0.0063950247212895,-0.00639502
0.15,2461,0.65,0.0044974770903241,0.00449748
0.15,2461,0.65,0.0067645857612235,-0.00676459
0.15,2461,0.65,0.0076640202170785,-0.00766402
0.15,2461,0.65,0.0023127717650774,0.00231277
0.15,2461,0.65,0.0050034012516185,-0.0050034
0.15,2461,0.65,0.0029992683655368,-0.00299927
0.15,2461,0.65,0.0070739790744012,0.00707398
0.15,2461,0.65,0.0022584881024692,0.00225849
0.15,2461,0.65,0.0009902884501019,-0.000990288
0.15,2461,0.65,0.0029095700565087,0.00290957
0.15,2461,0.65,0.0043428963145656,-0.0043429
0.15,2461,0.65,0.000542361192716,-0.000542361
0.15,2461,0.65,0.0006546656559298,-0.000654666
0.15,2461,0.7,0.0010794397771988,0.00107944
0.15,2461,0.7,0.0041508236050806,0.00415082
0.15,2461,0.7,0.0080488406422178,-0.00804884
0.15,2461,0.7,0.0054166650297035,0.00541667
0.15,2461,0.7,0.0014838627992009,0.00148386
0.15,2461,0.7,0.0015596801550252,0.00155968
0.15,2461,0.7,0.0043623563215855,0.00436236
0.15,2461,0.7,0.0003581622140243,0.000358162
0.15,2461,0.7,0.0022913340977637,-0.00229133
0.15,2461,0.7,0.002572238601246,0.00257224
0.15,2461,0.7,0.0008432757019067,0.000843276
0.15,2461,0.7,0.0015354463348049,-0.00153545
0.15,2461,0.7,0.0008593731221246,0.000859373
0.15,2461,0.7,0.0013122163301351,-0.00131222
0.15,2461,0.7,0.0019427954399353,-0.0019428
0.15,2461,0.7,0.0030724908442322,0.00307249
0.15,2461,0.7,0.0059213824580879,-0.00592138
0.15,2461,0.7,0.0002662645956042,0.000266265
0.15,2461,0.7,0.0066064813366408,-0.00660648
0.15,2461,0.7,0.0020271926655658,0.00202719
0.15,2461,0.7,0.0010914058333144,0.00109141
0.15,2461,0.7,0.005291814047608,0.00529181
0.15,2461,0.7,0.0008162721334794,-0.000816272
0.15,2461,0.7,0.0001265191033459,0.000126519
0.15,2461,0.7,0.0060042145647098,0.00600421
0.15,2461,0.7,0.0032781637318882,0.00327816
0.15,2461,0.7,0.0002380322096414,-0.000238032
0.15,2461,0.7,0.0039493866155323,0.00394939
0.15,2461,0.7,0.0031383764371156,-0.00313838
0.15,2461,0.7,0.001066687684764,0.00106669
0.15,2461,0.75,0.0045228400249393,0.00452284
0.15,2461,0.75,0.0054934369784784,0.00549344
0.15,2461,0.75,0.0043728448036898,0.00437284
0.15,2461,0.75,0.0020558665382652,-0.00205587
0.15,2461,0.75,0.0010781687617242,-0.00107817
0.15,2461,0.75,0.0018827508309482,-0.00188275
0.15,2461,0.75,0.0069972755021777,-0.00699728
0.15,2461,0.75,0.0047995135302768,-0.00479951
0.15,2461,0.75,0.0039230859010069,-0.00392309
0.15,2461,0.75,0.0004855303910799,-0.00048553
0.15,2461,0.75,0.0028452037867932,0.0028452
0.15,2461,0.75,0.0029605994708775,-0.0029606
0.15,2461,0.75,0.0039059119042178,0.00390591
0.15,2461,0.75,0.0007303254356402,-0.000730325
0.15,2461,0.75,0.0004650019820404,-0.000465002
0.15,2461,0.75,0.0011898320316558,-0.00118983
0.15,2461,0.75,0.0064707650723151,0.00647077
0.15,2461,0.75,0.0024622209791941,0.00246222
0.15,2461,0.75,0.0038949935158172,-0.00389499
0.15,2461,0.75,0.0010555265540838,0.00105553
0.15,2461,0.75,0.0006040157056682,-0.000604016
0.15,2461,0.75,0.0015839084830445,-0.00158391
0.15,2461,0.75,0.0001657453811338,-0.000165745
0.15,2461,0.75,0.0025035885361652,0.00250359
0.15,2461,0.75,0.0024276813948046,0.00242768
0.15,2461,0.75,0.005706494636508,-0.00570649
0.15,2461,0.75,0.0014314328613042,0.00143143
0.15,2461,0.75,0.0007487153576124,-0.000748715
0.15,2461,0.75,0.0059927724104017,-0.00599277
0.15,2461,0.75,0.0040210963202785,0.0040211
0.15,2461,0.8,0.0075185398406583,-0.00751854
0.15,2461,0.8,0.0059123194500427,-0.00591232
0.15,2461,0.8,0.002380680537697,-0.00238068
0.15,2461,0.8,0.0060033212485942,0.00600332
0.15,2461,0.8,0.0040620736399857,0.00406207
0.15,2461,0.8,0.0001208207336965,0.000120821
0.15,2461,0.8,0.0007502453897846,0.000750245
0.15,2461,0.8,0.0105115479762362,-0.0105115
0.15,2461,0.8,0.0039741187523291,-0.00397412
0.15,2461,0.8,0.0088257529288741,-0.00882575
0.15,2461,0.8,0.0031082399586885,0.00310824
0.15,2461,0.8,0.0013173769193007,0.00131738
0.15,2461,0.8,0.0054087208194153,-0.00540872
0.15,2461,0.8,0.0058836924164097,-0.00588369
0.15,2461,0.8,0.0006825413548953,-0.000682541
0.15,2461,0.8,0.0023834296525063,0.00238343
0.15,2461,0.8,0.0008001737506175,-0.000800174
0.15,2461,0.8,0.0024507473590052,0.00245075
0.15,2461,0.8,0.0013646127680855,-0.00136461
0.15,2461,0.8,0.0061196759381903,0.00611968
0.15,2461,0.8,0.0027952171953993,0.00279522
0.15,2461,0.8,0.0018134572158738,0.00181346
0.15,2461,0.8,0.0011365561147532,-0.00113656
0.15,2461,0.8,0.0024989468464178,0.00249895
0.15,2461,0.8,0.0022637007180073,0.0022637
0.15,2461,0.8,0.0024758543833505,-0.00247585
0.15,2461,0.8,0.0082686004009242,0.0082686
0.15,2461,0.8,0.001480790930073,0.00148079
0.15,2461,0.8,0.0013424134458115,-0.00134241
0.15,2461,0.8,0.0041054332312145,0.00410543
0.15,2461,0.85,0.0027353884903623,0.00273539
0.15,2461,0.85,0.0003390694961688,-0.000339069
0.15,2461,0.85,0.0014173292422352,0.00141733
0.15,2461,0.85,0.0038451726130918,0.00384517
0.15,2461,0.85,0.0055762737166934,-0.00557627
0.15,2461,0.85,0.0007255403018421,0.00072554
0.15,2461,0.85,0.0007531360655468,-0.000753136
0.15,2461,0.85,0.001249105737747,-0.00124911
0.15,2461,0.85,0.0013454945619574,0.00134549
0.15,2461,0.85,0.0019244459969048,-0.00192445
0.15,2461,0.85,0.0014438876352797,-0.00144389
0.15,2461,0.85,0.0007935410534458,-0.000793541
0.15,2461,0.85,0.0013259222559804,-0.00132592
0.15,2461,0.85,0.003975770277872,0.00397577
0.15,2461,0.85,0.0005277626186471,0.000527763
0.15,2461,0.85,0.0008367770817756,0.000836777
0.15,2461,0.85,0.0043194460901542,-0.00431945
0.15,2461,0.85,0.0032428179870458,0.00324282
0.15,2461,0.85,0.0002350651554374,-0.000235065
0.15,2461,0.85,0.006105917184699,0.00610592
0.15,2461,0.85,0.0049513182772521,0.00495132
0.15,2461,0.85,0.0017764027804446,-0.0017764
0.15,2461,0.85,0.0016065599798337,0.00160656
0.15,2461,0.85,0.0030613047556922,-0.0030613
0.15,2461,0.85,0.0055784576038564,-0.00557846
0.15,2461,0.85,0.0071230464232431,0.00712305
0.15,2461,0.85,0.0001688429002638,0.000168843
0.15,2461,0.85,0.0010380988824546,-0.0010381
0.15,2461,0.85,0.0032607653312835,0.00326077
0.15,2461,0.85,0.000455761395019,-0.000455761
0.15,2461,0.9,0.0054628938162972,-0.00546289
0.15,2461,0.9,0.0006548809257456,0.000654881
0.15,2461,0.9,0.0002302781435369,-0.000230278
0.15,2461,0.9,0.0014469146623442,0.00144691
0.15,2461,0.9,0.0054385419801566,0.00543854
0.15,2461,0.9,0.0007381339109814,0.000738134
0.15,2461,0.9,7.227793606002479e-05,7.22779e-05
0.15,2461,0.9,0.0036706829566769,0.00367068
0.15,2461,0.9,0.0004456579338312,0.000445658
0.15,2461,0.9,0.012012727443359,-0.0120127
0.15,2461,0.9,0.0006489814224521,0.000648981
0.15,2461,0.9,4.59323772643431e-05,4.59324e-05
