metric,python,julia,diff,abs_diff,unit_index,beta,dataset_id,ref_id,radius,n_samples
logZ_inf_full,-8.309255282889367,-8.309633768525485,-0.0003784856361175315,0.0003784856361175315,3,0.05,0,1,0.01,128
ess_frac,0.999983973117793,0.9999789985334366,-4.9745843563320236e-06,4.9745843563320236e-06,3,0.05,0,1,0.01,128
weighted_ce,0.006030675262220322,0.006396557304010215,0.00036588204178989326,0.00036588204178989326,3,0.05,0,1,0.01,128
weighted_error,0.00304664404283421,0.0030618397705897494,1.519572775553939e-05,1.519572775553939e-05,3,0.05,0,1,0.01,128
weighted_h,0.06889662941951694,0.0713597970489807,0.002463167629463761,0.002463167629463761,3,0.05,0,1,0.01,128
dlogZ_inf_dr,-1.6889893315650042,-1.751270522063989,-0.06228119049898484,0.06228119049898484,3,0.05,0,1,0.01,128
ce_ref,0.0027099749849355207,0.002709974984935548,2.7321894746634712e-17,2.7321894746634712e-17,4,0.05,0,1,0.5,128
err_ref,0.0,0.0,0.0,0.0,4,0.05,0,1,0.5,128
theta_ref_norm,205.58108694083808,205.5810869408381,2.842170943040401e-14,2.842170943040401e-14,4,0.05,0,1,0.5,128
theta_ref_norm_sq,42263.583307776425,42263.58330777643,7.275957614183426e-12,7.275957614183426e-12,4,0.05,0,1,0.5,128
kappa,2.0375546639593347,2.037554663959335,4.440892098500626e-16,4.440892098500626e-16,4,0.05,0,1,0.5,128
log_prefactor,-0.1241843557939838,-0.1241843557939838,0.0,0.0,4,0.05,0,1,0.5,128
reference_prior_log_weight,-8.303258017244877,-8.303258017244879,-1.7763568394002505e-15,1.7763568394002505e-15,4,0.05,0,1,0.5,128
logZ_inf,-11.66183212980865,-11.546334752054593,0.11549737775405688,0.11549737775405688,4,0.05,0,1,0.5,128
logZ_inf_full,-19.965090147053527,-19.84959276929947,0.11549737775405688,0.11549737775405688,4,0.05,0,1,0.5,128
ess_frac,0.9999999999999998,0.979528725580913,-0.020471274419086805,0.020471274419086805,4,0.05,0,1,0.5,128
weighted_ce,11.065764347030205,10.707611438372984,-0.35815290865722105,0.35815290865722105,4,0.05,0,1,0.5,128
weighted_error,0.37002563476562506,0.3636859216666875,-0.006339713098937549,0.006339713098937549,4,0.05,0,1,0.5,128
weighted_h,4.700625463387741,4.62165703667724,-0.0789684267105013,0.0789684267105013,4,0.05,0,1,0.5,128
dlogZ_inf_dr,-19.07786402458465,-19.00534396656391,0.07252005802073924,0.07252005802073924,4,0.05,0,1,0.5,128
ce_ref,0.0027099749849355207,0.002709974984935548,2.7321894746634712e-17,2.7321894746634712e-17,5,0.05,0,1,2.5,128
err_ref,0.0,0.0,0.0,0.0,5,0.05,0,1,2.5,128
theta_ref_norm,205.58108694083808,205.5810869408381,2.842170943040401e-14,2.842170943040401e-14,5,0.05,0,1,2.5,128
theta_ref_norm_sq,42263.583307776425,42263.58330777643,7.275957614183426e-12,7.275957614183426e-12,5,0.05,0,1,2.5,128
kappa,10.187773319796674,10.187773319796676,1.7763568394002505e-15,1.7763568394002505e-15,5,0.05,0,1,2.5,128
log_prefactor,-3.104608894849595,-3.104608894849595,0.0,0.0,5,0.05,0,1,2.5,128
reference_prior_log_weight,-8.303258017244877,-8.303258017244879,-1.7763568394002505e-15,1.7763568394002505e-15,5,0.05,0,1,2.5,128
logZ_inf,-28.539165841553277,-29.50419830874902,-0.9650324671957442,0.9650324671957442,5,0.05,0,1,2.5,128
logZ_inf_full,-36.842423858798156,-37.8074563259939,-0.9650324671957407,0.9650324671957407,5,0.05,0,1,2.5,128
ess_frac,0.9777888040059642,0.9999999999999998,0.022211195994035537,0.022211195994035537,5,0.05,0,1,2.5,128
weighted_ce,21.25693855494482,22.79923998478633,1.5423014298415083,1.5423014298415083,5,0.05,0,1,2.5,128
weighted_error,0.47490519643635165,0.4734344482421876,-0.00147074819416404,0.00147074819416404,5,0.05,0,1,2.5,128
weighted_h,6.5088475634361656,6.746305489132347,0.23745792569618107,0.23745792569618107,5,0.05,0,1,2.5,128
dlogZ_inf_dr,-2.949968281561881,-5.267770716810054,-2.3178024352481725,2.3178024352481725,5,0.05,0,1,2.5,128
