rule,radius,d0,target_ref_count,observed_ref_count,missing_ref_count,finite_unit_count,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_delta_phi_energy,qc_diagnostic_pass,sampling_status,missing_ref_ids,mean_logZ_inf_full,mean_phi_energy_raw,mean_delta_phi_energy,mean_delta_phi_full,weighted_ce_mean,weighted_error_mean
random_label,0.01,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.02,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.03,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.04,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.05,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.06,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.07,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.08,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.09,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.1,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.11,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.12,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.13,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.14,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.15,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.16,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.17,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.18,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.19,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.2,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.21,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.22,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.23,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.24,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.25,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.26,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.27,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.28,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.29,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.3,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.31,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.32,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.33,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.34,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.35,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.36,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.37,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.38,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.39,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.4,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.41,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.42,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.43,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.44,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.45,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.46,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.47,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.48,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.49,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.5,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.51,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.52,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.53,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.54,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.55,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.56,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.57,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.58,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
random_label,0.59,0.1,30,0,30,0,0.0,,,,False,partial_missing_units,"0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29",,,,,,
