beta_i,beta_j,crossing_count,robust_crossing_count,fine_minus_coarse_gap_i,fine_minus_coarse_gap_j,mean_gap_min,z_gap_max_abs
0.13,0.2,0.0,0.0,-0.01805170130895445,-0.02286452424310703,0.1918016017988773,6.170270655518296
0.13,0.21,0.0,0.0,-0.01805170130895445,-0.016502669171477857,0.2204023035628688,9.103879867757993
0.13,0.22,0.0,0.0,-0.01805170130895445,-0.01330093454270835,0.23752879084941364,9.869627129431354
0.13,0.23,0.0,0.0,-0.01805170130895445,-0.012112374350320865,0.25765563883188847,9.397562951623184
0.13,0.24,0.0,0.0,-0.01805170130895445,-0.010469139281846812,0.2512059715146334,8.581525164580077
0.13,0.25,0.0,0.0,-0.01805170130895445,-0.014739838053152196,0.27922827230509667,9.04974417946323
0.13,0.26,0.0,0.0,-0.01805170130895445,-0.011715419505121068,0.28293635361303965,11.30894361312448
0.13,0.27,0.0,0.0,-0.01805170130895445,-0.012514270388231802,0.2827526404257572,10.517983543989224
0.13,0.28,0.0,0.0,-0.01805170130895445,-0.012607256177784965,0.2844356006684722,12.71896670958712
0.13,0.29,0.0,0.0,-0.01805170130895445,-0.00898072030617239,0.28934097282021604,13.144235785756981
0.13,0.3,0.0,0.0,-0.01805170130895445,-0.01233295891521309,0.2995856934535195,12.948928601758375
0.13,0.31,0.0,0.0,-0.01805170130895445,-0.014427171769273314,0.29339196262651496,12.77591205539335
0.13,0.32,0.0,0.0,-0.01805170130895445,-0.014903778841945735,0.29886452669639874,12.117022254475135
0.13,0.33,0.0,0.0,-0.01805170130895445,-0.015593147267197245,0.30015566227399104,12.541598020378876
0.13,0.34,0.0,0.0,-0.01805170130895445,-0.015737403111992024,0.30333207457958467,13.995914106858795
0.13,0.35,0.0,0.0,-0.01805170130895445,-0.01436233543512161,0.3011711272696224,13.305660300069587
0.13,0.36,0.0,0.0,-0.01805170130895445,-0.016362094713129344,0.30599371176741347,13.76448259686635
0.13,0.37,0.0,0.0,-0.01805170130895445,-0.020787903005697723,0.2969246613609564,12.896988957890347
0.13,0.38,0.0,0.0,-0.01805170130895445,-0.018443482631262796,0.3075650083179894,13.96877713937114
0.13,0.39,0.0,0.0,-0.01805170130895445,-0.020008167379347158,0.30258642060060276,13.765095165366303
0.13,0.4,0.0,0.0,-0.01805170130895445,-0.01917427845331409,0.3031976944399167,12.422174683877415
0.14,0.15,0.0,0.0,-0.010643547490562899,-0.01711951426830771,0.025589440685163334,0.9910859611467855
0.14,0.16,0.0,0.0,-0.010643547490562899,-0.014767909799972334,0.051715952199842374,1.7669054544209972
0.14,0.17,0.0,0.0,-0.010643547490562899,-0.017465074132430702,0.09798030999131846,3.0355829155653113
0.14,0.18,0.0,0.0,-0.010643547490562899,-0.020331183954305665,0.10682321234544492,3.887734527001908
0.14,0.19,0.0,0.0,-0.010643547490562899,-0.024350510102401496,0.14327780172604437,5.29015386052164
0.14,0.2,0.0,0.0,-0.010643547490562899,-0.02286452424310703,0.1601282764142388,5.940430887705982
0.14,0.21,0.0,0.0,-0.010643547490562899,-0.016502669171477857,0.19027801031570687,9.216337257054533
0.14,0.22,0.0,0.0,-0.010643547490562899,-0.01330093454270835,0.2106062322310212,10.370330976476012
0.14,0.23,0.0,0.0,-0.010643547490562899,-0.012112374350320865,0.23192164040588356,9.808911472689998
0.14,0.24,0.0,0.0,-0.010643547490562899,-0.010469139281846812,0.22694079994838642,8.329853947648475
0.14,0.25,0.0,0.0,-0.010643547490562899,-0.014739838053152196,0.2508668101762604,8.805398986874792
0.14,0.26,0.0,0.0,-0.010643547490562899,-0.011715419505121068,0.25759931003223446,11.653290271097994
0.14,0.27,0.0,0.0,-0.010643547490562899,-0.012514270388231802,0.25658852655642184,11.113924860291757
0.14,0.28,0.0,0.0,-0.010643547490562899,-0.012607256177784965,0.25819059531535327,14.121538265051617
0.14,0.29,0.0,0.0,-0.010643547490562899,-0.00898072030617239,0.26507580125396907,14.267593843119233
0.14,0.3,0.0,0.0,-0.010643547490562899,-0.01233295891521309,0.27363111046262234,14.098844909684205
0.14,0.31,0.0,0.0,-0.010643547490562899,-0.014427171769273314,0.2653431667815576,14.044645267000433
0.14,0.32,0.0,0.0,-0.010643547490562899,-0.014903778841945735,0.2703391237787689,12.869340000787991
0.14,0.33,0.0,0.0,-0.010643547490562899,-0.015593147267197245,0.27094089093110973,13.604586024411418
0.14,0.34,0.0,0.0,-0.010643547490562899,-0.015737403111992024,0.27397304739190853,15.877992329582623
0.14,0.35,0.0,0.0,-0.010643547490562899,-0.01436233543512161,0.27318716775881674,15.06785367944449
0.14,0.36,0.0,0.0,-0.010643547490562899,-0.016362094713129344,0.27600999297860007,15.302078228198395
0.14,0.37,0.0,0.0,-0.010643547490562899,-0.020787903005697723,0.265275414027286,14.364621379717573
0.14,0.38,0.0,0.0,-0.010643547490562899,-0.018443482631262796,0.27657678903247723,15.867720879130124
0.14,0.39,0.0,0.0,-0.010643547490562899,-0.020008167379347158,0.27091309521596424,15.65555409510179
0.14,0.4,0.0,0.0,-0.010643547490562899,-0.01917427845331409,0.2717557106179219,13.732058427131674
0.15,0.16,0.0,0.0,-0.01711951426830771,-0.014767909799972334,0.023774907046343663,0.7241764028296049
0.15,0.17,0.0,0.0,-0.01711951426830771,-0.017465074132430702,0.07239086930615513,1.9093187612195368
0.15,0.18,0.0,0.0,-0.01711951426830771,-0.020331183954305665,0.08123377166028159,2.4073817085344196
0.15,0.19,0.0,0.0,-0.01711951426830771,-0.024350510102401496,0.11768836104088104,3.586861642678055
0.15,0.2,0.0,0.0,-0.01711951426830771,-0.02286452424310703,0.13453883572907546,4.059291509402912
0.15,0.21,0.0,0.0,-0.01711951426830771,-0.016502669171477857,0.1640717245337137,5.8142507349910595
0.15,0.22,0.0,0.0,-0.01711951426830771,-0.01330093454270835,0.18119821182025853,6.570994910195187
0.15,0.23,0.0,0.0,-0.01711951426830771,-0.012112374350320865,0.20132505980273338,6.719960494925183
0.15,0.24,0.0,0.0,-0.01711951426830771,-0.010469139281846812,0.19487539248547828,6.02186288418563
0.15,0.25,0.0,0.0,-0.01711951426830771,-0.014739838053152196,0.22289769327594156,6.54346348735028
0.15,0.26,0.0,0.0,-0.01711951426830771,-0.011715419505121068,0.2266057745838845,7.889348749835611
0.15,0.27,0.0,0.0,-0.01711951426830771,-0.012514270388231802,0.2264220613966021,7.6318036573264445
0.15,0.28,0.0,0.0,-0.01711951426830771,-0.012607256177784965,0.22810502163931706,8.702954309139558
0.15,0.29,0.0,0.0,-0.01711951426830771,-0.00898072030617239,0.23301039379106092,8.950133684951247
0.15,0.3,0.0,0.0,-0.01711951426830771,-0.01233295891521309,0.24325511442436437,9.019848803974636
0.15,0.31,0.0,0.0,-0.01711951426830771,-0.014427171769273314,0.23706138359735987,8.841206423761987
0.15,0.32,0.0,0.0,-0.01711951426830771,-0.014903778841945735,0.24253394766724362,8.552896385240095
0.15,0.33,0.0,0.0,-0.01711951426830771,-0.015593147267197245,0.24382508324483596,8.815167464705706
0.15,0.34,0.0,0.0,-0.01711951426830771,-0.015737403111992024,0.24700149555042952,9.578373242567643
0.15,0.35,0.0,0.0,-0.01711951426830771,-0.01436233543512161,0.2448405482404673,9.312077586865895
0.15,0.36,0.0,0.0,-0.01711951426830771,-0.016362094713129344,0.24966313273825835,9.460848655789933
0.15,0.37,0.0,0.0,-0.01711951426830771,-0.020787903005697723,0.23968597334212266,8.980725540400911
0.15,0.38,0.0,0.0,-0.01711951426830771,-0.018443482631262796,0.25095417648127405,9.642736094871891
0.15,0.39,0.0,0.0,-0.01711951426830771,-0.020008167379347158,0.2453236545308009,9.476852678032275
0.15,0.4,0.0,0.0,-0.01711951426830771,-0.01917427845331409,0.2461662699327586,8.933020261902504
0.16,0.17,0.0,0.0,-0.014767909799972334,-0.017465074132430702,0.046264357791476085,1.2554799624032091
0.16,0.18,0.0,0.0,-0.014767909799972334,-0.020331183954305665,0.05510726014560255,1.7453057945110433
0.16,0.19,0.0,0.0,-0.014767909799972334,-0.024350510102401496,0.091561849526202,2.930955063181068
0.16,0.2,0.0,0.0,-0.014767909799972334,-0.02286452424310703,0.10841232421439642,3.3466448967896105
0.16,0.21,0.0,0.0,-0.014767909799972334,-0.016502669171477857,0.1385620581158645,4.959226955145479
0.16,0.22,0.0,0.0,-0.014767909799972334,-0.01330093454270835,0.15742330477391486,5.7238021955257885
0.16,0.23,0.0,0.0,-0.014767909799972334,-0.012112374350320865,0.17755015275638972,5.939268777985614
0.16,0.24,0.0,0.0,-0.014767909799972334,-0.010469139281846812,0.17110048543913461,5.2330256491877485
0.16,0.25,0.0,0.0,-0.014767909799972334,-0.014739838053152196,0.1991227862295979,5.757256817500162
0.16,0.26,0.0,0.0,-0.014767909799972334,-0.011715419505121068,0.20283086753754084,7.018750547897283
0.16,0.27,0.0,0.0,-0.014767909799972334,-0.012514270388231802,0.20264715435025843,6.86419294985502
0.16,0.28,0.0,0.0,-0.014767909799972334,-0.012607256177784965,0.2043301145929734,7.833420424281637
0.16,0.29,0.0,0.0,-0.014767909799972334,-0.00898072030617239,0.20923548674471726,8.002366725234607
0.16,0.3,0.0,0.0,-0.014767909799972334,-0.01233295891521309,0.2194802073780207,8.176625237668066
0.16,0.31,0.0,0.0,-0.014767909799972334,-0.014427171769273314,0.2132864765510162,7.986278867365751
0.16,0.32,0.0,0.0,-0.014767909799972334,-0.014903778841945735,0.21862317157892655,7.738126974120025
0.16,0.33,0.0,0.0,-0.014767909799972334,-0.015593147267197245,0.21916753846844944,7.980875286801719
0.16,0.34,0.0,0.0,-0.014767909799972334,-0.015737403111992024,0.22225709519206616,8.698830749343136
0.16,0.35,0.0,0.0,-0.014767909799972334,-0.01436233543512161,0.22104347256143572,8.446318291548485
0.16,0.36,0.0,0.0,-0.014767909799972334,-0.016362094713129344,0.2242940407787577,8.595944740781816
0.16,0.37,0.0,0.0,-0.014767909799972334,-0.020787903005697723,0.21355946182744362,8.15743034153583
0.16,0.38,0.0,0.0,-0.014767909799972334,-0.018443482631262796,0.22486083683263486,8.767919809621729
0.16,0.39,0.0,0.0,-0.014767909799972334,-0.020008167379347158,0.21919714301612186,8.598889509542428
0.16,0.4,0.0,0.0,-0.014767909799972334,-0.01917427845331409,0.22003975841807957,8.195221955520037
0.17,0.18,0.0,0.0,-0.017465074132430702,-0.020331183954305665,0.008842902354126464,0.29637288825384134
0.17,0.19,0.0,0.0,-0.017465074132430702,-0.024350510102401496,0.045297491734725914,1.3283098978860655
0.17,0.2,0.0,0.0,-0.017465074132430702,-0.02286452424310703,0.06214796642292034,1.7436795359054997
0.17,0.21,0.0,0.0,-0.017465074132430702,-0.016502669171477857,0.09133529536343557,2.934869842362194
0.17,0.22,0.0,0.0,-0.017465074132430702,-0.01330093454270835,0.10846178264998041,3.57296815046332
0.17,0.23,0.0,0.0,-0.017465074132430702,-0.012112374350320865,0.12858863063245526,3.937669896859358
0.17,0.24,0.0,0.0,-0.017465074132430702,-0.010469139281846812,0.12213896331520016,3.572512954964415
0.17,0.25,0.0,0.0,-0.017465074132430702,-0.014739838053152196,0.15016126410566344,4.127674567793575
0.17,0.26,0.0,0.0,-0.017465074132430702,-0.011715419505121068,0.1538693454136064,4.9225081807754165
0.17,0.27,0.0,0.0,-0.017465074132430702,-0.012514270388231802,0.15368563222632398,4.722010590620688
0.17,0.28,0.0,0.0,-0.017465074132430702,-0.012607256177784965,0.15536859246903895,5.30387795492223
0.17,0.29,0.0,0.0,-0.017465074132430702,-0.00898072030617239,0.1602739646207828,5.58631336784531
0.17,0.3,0.0,0.0,-0.017465074132430702,-0.01233295891521309,0.17051868525408626,5.699737733169515
0.17,0.31,0.0,0.0,-0.017465074132430702,-0.014427171769273314,0.16432495442708175,5.476431539419444
0.17,0.32,0.0,0.0,-0.017465074132430702,-0.014903778841945735,0.1697975184969655,5.41071753693425
0.17,0.33,0.0,0.0,-0.017465074132430702,-0.015593147267197245,0.17108865407455784,5.539465622442961
0.17,0.34,0.0,0.0,-0.017465074132430702,-0.015737403111992024,0.1742650663801514,5.973309607129991
0.17,0.35,0.0,0.0,-0.017465074132430702,-0.01436233543512161,0.1721041190701892,5.79989810727305
0.17,0.36,0.0,0.0,-0.017465074132430702,-0.016362094713129344,0.17692670356798024,5.958455691291525
0.17,0.37,0.0,0.0,-0.017465074132430702,-0.020787903005697723,0.16726599356188435,5.552655805278348
0.17,0.38,0.0,0.0,-0.017465074132430702,-0.018443482631262796,0.1779144125886868,6.031696219521958
0.17,0.39,0.0,0.0,-0.017465074132430702,-0.020008167379347158,0.17293278522464578,5.879032132453892
0.17,0.4,0.0,0.0,-0.017465074132430702,-0.01917427845331409,0.17354709871061408,5.600016894588225
0.18,0.19,0.0,0.0,-0.020331183954305665,-0.024350510102401496,0.03645458938059945,1.2406464562772415
0.18,0.2,0.0,0.0,-0.020331183954305665,-0.02286452424310703,0.05330506406879387,1.6948822355417923
0.18,0.21,0.0,0.0,-0.020331183954305665,-0.016502669171477857,0.07962628318743414,2.8492155484857067
0.18,0.22,0.0,0.0,-0.020331183954305665,-0.01330093454270835,0.09675277047397898,3.5779136609480515
0.18,0.23,0.0,0.0,-0.020331183954305665,-0.012112374350320865,0.11687961845645384,4.165090118931051
0.18,0.24,0.0,0.0,-0.020331183954305665,-0.010469139281846812,0.11042995113919873,3.4564356860544567
0.18,0.25,0.0,0.0,-0.020331183954305665,-0.014739838053152196,0.138452251929662,4.031614997029341
0.18,0.26,0.0,0.0,-0.020331183954305665,-0.011715419505121068,0.14216033323760496,4.949879432534349
0.18,0.27,0.0,0.0,-0.020331183954305665,-0.012514270388231802,0.14197662005032252,5.201719178240821
0.18,0.28,0.0,0.0,-0.020331183954305665,-0.012607256177784965,0.1436595802930375,5.792439744129537
0.18,0.29,0.0,0.0,-0.020331183954305665,-0.00898072030617239,0.14856495244478135,5.896359637174135
0.18,0.3,0.0,0.0,-0.020331183954305665,-0.01233295891521309,0.15880967307808486,6.258695547610538
0.18,0.31,0.0,0.0,-0.020331183954305665,-0.014427171769273314,0.15261594225108033,6.115458175124576
0.18,0.32,0.0,0.0,-0.020331183954305665,-0.014903778841945735,0.15808850632096405,5.9916798823221225
0.18,0.33,0.0,0.0,-0.020331183954305665,-0.015593147267197245,0.1593796418985564,6.281958639366775
0.18,0.34,0.0,0.0,-0.020331183954305665,-0.015737403111992024,0.16255605420414998,6.765300024014809
0.18,0.35,0.0,0.0,-0.020331183954305665,-0.01436233543512161,0.16039510689418773,6.549520449005126
0.18,0.36,0.0,0.0,-0.020331183954305665,-0.016362094713129344,0.1652176913919788,6.682653468998638
0.18,0.37,0.0,0.0,-0.020331183954305665,-0.020787903005697723,0.15805274014962428,6.498453042759762
0.18,0.38,0.0,0.0,-0.020331183954305665,-0.018443482631262796,0.16786587536398942,7.0352824117678985
0.18,0.39,0.0,0.0,-0.020331183954305665,-0.020008167379347158,0.1637072157698599,6.724124247012269
0.18,0.4,0.0,0.0,-0.020331183954305665,-0.01917427845331409,0.16377559277148546,6.559035836825473
0.19,0.2,0.0,0.0,-0.024350510102401496,-0.02286452424310703,0.015364488828899958,0.48771419400737304
0.19,0.21,0.0,0.0,-0.024350510102401496,-0.016502669171477857,0.03915236765873886,1.6395115375061151
0.19,0.22,0.0,0.0,-0.024350510102401496,-0.01330093454270835,0.0562788549452837,2.336954864404478
0.19,0.23,0.0,0.0,-0.024350510102401496,-0.012112374350320865,0.07640570292775856,2.8012748564148904
0.19,0.24,0.0,0.0,-0.024350510102401496,-0.010469139281846812,0.06995603561050345,2.486494251863983
0.19,0.25,0.0,0.0,-0.024350510102401496,-0.014739838053152196,0.09797833640096673,3.10302490650779
0.19,0.26,0.0,0.0,-0.024350510102401496,-0.011715419505121068,0.10168641770890968,3.850013698764673
0.19,0.27,0.0,0.0,-0.024350510102401496,-0.012514270388231802,0.10150270452162725,3.7633866730231906
0.19,0.28,0.0,0.0,-0.024350510102401496,-0.012607256177784965,0.10318566476434222,4.221095825069304
0.19,0.29,0.0,0.0,-0.024350510102401496,-0.00898072030617239,0.10809103691608608,4.529791527147825
0.19,0.3,0.0,0.0,-0.024350510102401496,-0.01233295891521309,0.11833575754938956,4.728435686792277
0.19,0.31,0.0,0.0,-0.024350510102401496,-0.014427171769273314,0.11214202672238505,4.558246090879073
0.19,0.32,0.0,0.0,-0.024350510102401496,-0.014903778841945735,0.11761459079226878,4.514898410042533
0.19,0.33,0.0,0.0,-0.024350510102401496,-0.015593147267197245,0.11890572636986113,4.751832927493724
0.19,0.34,0.0,0.0,-0.024350510102401496,-0.015737403111992024,0.1220821386754547,5.159789806917737
0.19,0.35,0.0,0.0,-0.024350510102401496,-0.01436233543512161,0.11992119136549247,4.97000077853624
0.19,0.36,0.0,0.0,-0.024350510102401496,-0.016362094713129344,0.12474377586328354,5.1195333933491325
0.19,0.37,0.0,0.0,-0.024350510102401496,-0.020787903005697723,0.11843500520453784,4.915903247821336
0.19,0.38,0.0,0.0,-0.024350510102401496,-0.018443482631262796,0.12739195983529414,5.423165330556404
0.19,0.39,0.0,0.0,-0.024350510102401496,-0.020008167379347158,0.12329295076686554,5.138809149463035
0.19,0.4,0.0,0.0,-0.024350510102401496,-0.01917427845331409,0.12330167724279016,5.009024776160867
0.2,0.21,0.0,0.0,-0.02286452424310703,-0.016502669171477857,0.023787878829838904,1.1466094118627688
0.2,0.22,0.0,0.0,-0.02286452424310703,-0.01330093454270835,0.040914366116383744,1.9118450843155776
0.2,0.23,0.0,0.0,-0.02286452424310703,-0.012112374350320865,0.0610412140988586,2.4396987668450447
0.2,0.24,0.0,0.0,-0.02286452424310703,-0.010469139281846812,0.054591546781603495,2.1115186152938277
0.2,0.25,0.0,0.0,-0.02286452424310703,-0.014739838053152196,0.08261384757206677,2.7716659563063812
0.2,0.26,0.0,0.0,-0.02286452424310703,-0.011715419505121068,0.08632192888000972,3.556003126827567
0.2,0.27,0.0,0.0,-0.02286452424310703,-0.012514270388231802,0.0861382156927273,3.364748426159221
0.2,0.28,0.0,0.0,-0.02286452424310703,-0.012607256177784965,0.08782117593544227,3.981360314406016
0.2,0.29,0.0,0.0,-0.02286452424310703,-0.00898072030617239,0.09272654808718613,4.307872665729112
0.2,0.3,0.0,0.0,-0.02286452424310703,-0.01233295891521309,0.1029712687204896,4.470817709571074
0.2,0.31,0.0,0.0,-0.02286452424310703,-0.014427171769273314,0.09677753789348509,4.213938861738706
0.2,0.32,0.0,0.0,-0.02286452424310703,-0.014903778841945735,0.10225010196336883,4.147524520718687
0.2,0.33,0.0,0.0,-0.02286452424310703,-0.015593147267197245,0.10354123754096117,4.308073365163386
0.2,0.34,0.0,0.0,-0.02286452424310703,-0.015737403111992024,0.10671764984655474,4.847626438031699
0.2,0.35,0.0,0.0,-0.02286452424310703,-0.01436233543512161,0.10455670253659251,4.646716989469438
0.2,0.36,0.0,0.0,-0.02286452424310703,-0.016362094713129344,0.10937928703438358,4.808929217488948
0.2,0.37,0.0,0.0,-0.02286452424310703,-0.020787903005697723,0.10307051637563788,4.335366832966229
0.2,0.38,0.0,0.0,-0.02286452424310703,-0.018443482631262796,0.11202747100639418,4.9434851809947205
0.2,0.39,0.0,0.0,-0.02286452424310703,-0.020008167379347158,0.10792846193796558,4.7493299114800935
0.2,0.4,0.0,0.0,-0.02286452424310703,-0.01917427845331409,0.1079371884138902,4.398786470050088
0.21,0.22,0.0,0.0,-0.016502669171477857,-0.01330093454270835,0.01712648728654484,1.1228662327029144
0.21,0.23,0.0,0.0,-0.016502669171477857,-0.012112374350320865,0.037253335269019694,1.847164401793144
0.21,0.24,0.0,0.0,-0.016502669171477857,-0.010469139281846812,0.03080366795176459,1.462347660429376
0.21,0.25,0.0,0.0,-0.016502669171477857,-0.014739838053152196,0.05882596874222787,2.290231945557975
0.21,0.26,0.0,0.0,-0.016502669171477857,-0.011715419505121068,0.06253405005017082,3.456073293318915
0.21,0.27,0.0,0.0,-0.016502669171477857,-0.012514270388231802,0.06235033686288839,3.061816139696571
0.21,0.28,0.0,0.0,-0.016502669171477857,-0.012607256177784965,0.06403329710560336,4.343503267722421
0.21,0.29,0.0,0.0,-0.016502669171477857,-0.00898072030617239,0.06893866925734722,4.92969656008066
0.21,0.3,0.0,0.0,-0.016502669171477857,-0.01233295891521309,0.0791833898906507,4.972001062411104
0.21,0.31,0.0,0.0,-0.016502669171477857,-0.014427171769273314,0.07298965906364618,4.605804414452049
0.21,0.32,0.0,0.0,-0.016502669171477857,-0.014903778841945735,0.07846222313352992,4.301727057991525
0.21,0.33,0.0,0.0,-0.016502669171477857,-0.015593147267197245,0.07935825423746376,4.601074894097008
0.21,0.34,0.0,0.0,-0.016502669171477857,-0.015737403111992024,0.08292977101671584,5.88795414367951
0.21,0.35,0.0,0.0,-0.016502669171477857,-0.01436233543512161,0.0807688237067536,5.271408072901316
0.21,0.36,0.0,0.0,-0.016502669171477857,-0.016362094713129344,0.084933959011084,5.717733411896849
0.21,0.37,0.0,0.0,-0.016502669171477857,-0.020787903005697723,0.0749974037115791,4.724079780576072
0.21,0.38,0.0,0.0,-0.016502669171477857,-0.018443482631262796,0.08590454073811833,5.925599601509893
0.21,0.39,0.0,0.0,-0.016502669171477857,-0.020008167379347158,0.08063508490025738,5.60159774470842
0.21,0.4,0.0,0.0,-0.016502669171477857,-0.01917427845331409,0.08139803552479702,4.6844648534003195
0.22,0.23,0.0,0.0,-0.01330093454270835,-0.012112374350320865,0.020126847982474855,0.9872116482700007
0.22,0.24,0.0,0.0,-0.01330093454270835,-0.010469139281846812,0.013677180665219751,0.6511592125483412
0.22,0.25,0.0,0.0,-0.01330093454270835,-0.014739838053152196,0.04018859244464763,1.5129677556260466
0.22,0.26,0.0,0.0,-0.01330093454270835,-0.011715419505121068,0.04540756276362599,2.388144213698596
0.22,0.27,0.0,0.0,-0.01330093454270835,-0.012514270388231802,0.04516562431620453,2.2771415083655038
0.22,0.28,0.0,0.0,-0.01330093454270835,-0.012607256177784965,0.046759110596820155,3.1607801013708223
0.22,0.29,0.0,0.0,-0.01330093454270835,-0.00898072030617239,0.05181218197080238,3.5590797611765
0.22,0.3,0.0,0.0,-0.01330093454270835,-0.01233295891521309,0.06205690260410586,3.8536075012858757
0.22,0.31,0.0,0.0,-0.01330093454270835,-0.014427171769273314,0.054382323984172025,3.490154788575808
0.22,0.32,0.0,0.0,-0.01330093454270835,-0.014903778841945735,0.0597328915477477,3.302113461111779
0.22,0.33,0.0,0.0,-0.01330093454270835,-0.015593147267197245,0.060202283564570504,3.657872037749868
0.22,0.34,0.0,0.0,-0.01330093454270835,-0.015737403111992024,0.06336681516088732,4.691445324494177
0.22,0.35,0.0,0.0,-0.01330093454270835,-0.01436233543512161,0.06207821765755678,4.243332934018086
0.22,0.36,0.0,0.0,-0.01330093454270835,-0.016362094713129344,0.06540376074757884,4.510102571209243
0.22,0.37,0.0,0.0,-0.01330093454270835,-0.020787903005697723,0.05466918179626476,3.9516169756106745
0.22,0.38,0.0,0.0,-0.01330093454270835,-0.018443482631262796,0.065970556801456,4.81911037716067
0.22,0.39,0.0,0.0,-0.01330093454270835,-0.020008167379347158,0.06030686298494303,4.504288341555359
0.22,0.4,0.0,0.0,-0.01330093454270835,-0.01917427845331409,0.06114947838690072,4.057010568222054
0.23,0.24,0.0,0.0,-0.012112374350320865,-0.010469139281846812,0.004806432248781051,0.233281511151118
0.23,0.25,0.0,0.0,-0.012112374350320865,-0.014739838053152196,0.018945169770376843,0.6574217196162965
0.23,0.26,0.0,0.0,-0.012112374350320865,-0.011715419505121068,0.025280714781151133,1.1069868797712552
0.23,0.27,0.0,0.0,-0.012112374350320865,-0.012514270388231802,0.024325063358953104,1.1822634583630676
0.23,0.28,0.0,0.0,-0.012112374350320865,-0.012607256177784965,0.02591854963956873,1.4952857379181288
0.23,0.29,0.0,0.0,-0.012112374350320865,-0.00898072030617239,0.03168533398832753,1.717132075683551
0.23,0.3,0.0,0.0,-0.012112374350320865,-0.01233295891521309,0.04149102771786573,2.2428412735914622
0.23,0.31,0.0,0.0,-0.012112374350320865,-0.014427171769273314,0.03336831372034854,1.9718764435605183
0.23,0.32,0.0,0.0,-0.012112374350320865,-0.014903778841945735,0.03841748337288536,2.055813986444723
0.23,0.33,0.0,0.0,-0.012112374350320865,-0.015593147267197245,0.039019250525226194,2.273862816588669
0.23,0.34,0.0,0.0,-0.012112374350320865,-0.015737403111992024,0.04205140698602498,2.715212447560021
0.23,0.35,0.0,0.0,-0.012112374350320865,-0.01436233543512161,0.041185234886734604,2.490084646575638
0.23,0.36,0.0,0.0,-0.012112374350320865,-0.016362094713129344,0.044088352572716503,2.7153741357281778
0.23,0.37,0.0,0.0,-0.012112374350320865,-0.020787903005697723,0.03335377362140242,2.412057229059171
0.23,0.38,0.0,0.0,-0.012112374350320865,-0.018443482631262796,0.04465514862659366,3.0746988280658294
0.23,0.39,0.0,0.0,-0.012112374350320865,-0.020008167379347158,0.03899145481008069,2.7123535286314877
0.23,0.4,0.0,0.0,-0.012112374350320865,-0.01917427845331409,0.03983407021203838,2.5849598199250687
0.24,0.25,0.0,0.0,-0.010469139281846812,-0.014739838053152196,0.023751602019157894,0.7632266391049752
0.24,0.26,0.0,0.0,-0.010469139281846812,-0.011715419505121068,0.03048410187513198,1.156767639636973
0.24,0.27,0.0,0.0,-0.010469139281846812,-0.012514270388231802,0.02944982857047357,1.174127091373091
0.24,0.28,0.0,0.0,-0.010469139281846812,-0.012607256177784965,0.031051897329405054,1.3656966706426328
0.24,0.29,0.0,0.0,-0.010469139281846812,-0.00898072030617239,0.03813500130558263,1.681009470084144
0.24,0.3,0.0,0.0,-0.010469139281846812,-0.01233295891521309,0.04651590230551983,1.9417552726538527
0.24,0.31,0.0,0.0,-0.010469139281846812,-0.014427171769273314,0.038227958624455084,1.7226407492187483
0.24,0.32,0.0,0.0,-0.010469139281846812,-0.014903778841945735,0.04322391562166641,1.8369949660664087
0.24,0.33,0.0,0.0,-0.010469139281846812,-0.015593147267197245,0.043825682774007245,1.9648911063339647
0.24,0.34,0.0,0.0,-0.010469139281846812,-0.015737403111992024,0.046857839234806034,2.214089538112106
0.24,0.35,0.0,0.0,-0.010469139281846812,-0.01436233543512161,0.046071959601714216,2.080675268705817
0.24,0.36,0.0,0.0,-0.010469139281846812,-0.016362094713129344,0.048894784821497554,2.2590767865139134
0.24,0.37,0.0,0.0,-0.010469139281846812,-0.020787903005697723,0.03816020587018347,2.0218993776529848
0.24,0.38,0.0,0.0,-0.010469139281846812,-0.018443482631262796,0.04946158087537471,2.4574574587849165
0.24,0.39,0.0,0.0,-0.010469139281846812,-0.020008167379347158,0.04379788705886174,2.2338421546126774
0.24,0.4,0.0,0.0,-0.010469139281846812,-0.01917427845331409,0.04464050246081943,2.17709793968469
0.25,0.26,0.0,0.0,-0.014739838053152196,-0.011715419505121068,0.003708081307942958,0.24424616262537507
0.25,0.27,0.0,0.0,-0.014739838053152196,-0.012514270388231802,0.003524368120660523,0.19644008456994083
0.25,0.28,0.0,0.0,-0.014739838053152196,-0.012607256177784965,0.0052073283633754935,0.2936098083828396
0.25,0.29,0.0,0.0,-0.014739838053152196,-0.00898072030617239,0.010112700515119352,0.6369518671301477
0.25,0.3,0.0,0.0,-0.014739838053152196,-0.01233295891521309,0.02035742114842283,0.8851553582936809
0.25,0.31,0.0,0.0,-0.014739838053152196,-0.014427171769273314,0.014163690321418308,0.5695721517943488
0.25,0.32,0.0,0.0,-0.014739838053152196,-0.014903778841945735,0.019472313602508513,0.7223154978550702
0.25,0.33,0.0,0.0,-0.014739838053152196,-0.015593147267197245,0.02001369111992287,0.765480294887521
0.25,0.34,0.0,0.0,-0.014739838053152196,-0.015737403111992024,0.02310623721564814,0.9574427900762716
