cell_id,series,dataset_id,seed,beta_ising,rewire_p,dataset_raw_path,dataset_meta_path
cell_beta_0p08_p_0p00,beta,3,304234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_003_seed_304234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_003_seed_304234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,4,404234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_004_seed_404234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_004_seed_404234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,5,504234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_005_seed_504234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_005_seed_504234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,6,604234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_006_seed_604234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_006_seed_604234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,7,704234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_007_seed_704234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_007_seed_704234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,8,804234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_008_seed_804234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_008_seed_804234/dataset_meta.json
cell_beta_0p08_p_0p00,beta,9,904234,0.08,0.0,raw_datasets/cell_beta_0p08_p_0p00/dataset_009_seed_904234/dataset.npz,raw_datasets/cell_beta_0p08_p_0p00/dataset_009_seed_904234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,0,5234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_000_seed_005234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_000_seed_005234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,1,105234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_001_seed_105234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_001_seed_105234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,2,205234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_002_seed_205234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_002_seed_205234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,3,305234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_003_seed_305234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_003_seed_305234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,4,405234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_004_seed_405234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_004_seed_405234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,5,505234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_005_seed_505234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_005_seed_505234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,6,605234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_006_seed_605234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_006_seed_605234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,7,705234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_007_seed_705234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_007_seed_705234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,8,805234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_008_seed_805234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_008_seed_805234/dataset_meta.json
cell_beta_0p09_p_0p00,beta,9,905234,0.09,0.0,raw_datasets/cell_beta_0p09_p_0p00/dataset_009_seed_905234/dataset.npz,raw_datasets/cell_beta_0p09_p_0p00/dataset_009_seed_905234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,0,6234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_000_seed_006234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_000_seed_006234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,1,106234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_001_seed_106234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_001_seed_106234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,2,206234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_002_seed_206234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_002_seed_206234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,3,306234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_003_seed_306234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_003_seed_306234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,4,406234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_004_seed_406234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_004_seed_406234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,5,506234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_005_seed_506234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_005_seed_506234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,6,606234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_006_seed_606234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_006_seed_606234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,7,706234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_007_seed_706234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_007_seed_706234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,8,806234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_008_seed_806234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_008_seed_806234/dataset_meta.json
cell_beta_0p10_p_0p00,beta,9,906234,0.1,0.0,raw_datasets/cell_beta_0p10_p_0p00/dataset_009_seed_906234/dataset.npz,raw_datasets/cell_beta_0p10_p_0p00/dataset_009_seed_906234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_000_seed_007234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_001_seed_107234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_002_seed_207234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_003_seed_307234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_004_seed_407234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_005_seed_507234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_006_seed_607234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_007_seed_707234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_008_seed_807234/dataset_meta.json
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset.npz,raw_datasets/cell_beta_0p11_p_0p00/dataset_009_seed_907234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,0,8234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_000_seed_008234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_000_seed_008234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,1,108234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_001_seed_108234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_001_seed_108234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,2,208234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_002_seed_208234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_002_seed_208234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,3,308234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_003_seed_308234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_003_seed_308234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,4,408234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_004_seed_408234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_004_seed_408234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,5,508234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_005_seed_508234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_005_seed_508234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,6,608234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_006_seed_608234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_006_seed_608234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,7,708234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_007_seed_708234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_007_seed_708234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,8,808234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_008_seed_808234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_008_seed_808234/dataset_meta.json
cell_beta_0p12_p_0p00,beta,9,908234,0.12,0.0,raw_datasets/cell_beta_0p12_p_0p00/dataset_009_seed_908234/dataset.npz,raw_datasets/cell_beta_0p12_p_0p00/dataset_009_seed_908234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,0,9234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_000_seed_009234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_000_seed_009234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,1,109234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_001_seed_109234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_001_seed_109234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,2,209234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_002_seed_209234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_002_seed_209234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,3,309234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_003_seed_309234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_003_seed_309234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,4,409234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_004_seed_409234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_004_seed_409234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,5,509234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_005_seed_509234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_005_seed_509234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,6,609234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_006_seed_609234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_006_seed_609234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,7,709234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_007_seed_709234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_007_seed_709234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,8,809234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_008_seed_809234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_008_seed_809234/dataset_meta.json
cell_beta_0p13_p_0p00,beta,9,909234,0.13,0.0,raw_datasets/cell_beta_0p13_p_0p00/dataset_009_seed_909234/dataset.npz,raw_datasets/cell_beta_0p13_p_0p00/dataset_009_seed_909234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,0,10234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_000_seed_010234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_000_seed_010234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,1,110234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_001_seed_110234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_001_seed_110234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,2,210234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_002_seed_210234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_002_seed_210234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,3,310234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_003_seed_310234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_003_seed_310234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,4,410234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_004_seed_410234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_004_seed_410234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,5,510234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_005_seed_510234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_005_seed_510234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,6,610234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_006_seed_610234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_006_seed_610234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,7,710234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_007_seed_710234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_007_seed_710234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,8,810234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_008_seed_810234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_008_seed_810234/dataset_meta.json
cell_beta_0p14_p_0p00,beta,9,910234,0.14,0.0,raw_datasets/cell_beta_0p14_p_0p00/dataset_009_seed_910234/dataset.npz,raw_datasets/cell_beta_0p14_p_0p00/dataset_009_seed_910234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,0,11234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_000_seed_011234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_000_seed_011234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,1,111234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_001_seed_111234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_001_seed_111234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,2,211234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_002_seed_211234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_002_seed_211234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,3,311234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_003_seed_311234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_003_seed_311234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,4,411234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_004_seed_411234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_004_seed_411234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,5,511234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_005_seed_511234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_005_seed_511234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,6,611234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_006_seed_611234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_006_seed_611234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,7,711234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_007_seed_711234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,8,811234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_008_seed_811234/dataset_meta.json
cell_beta_0p15_p_0p00,beta,9,911234,0.15,0.0,raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset.npz,raw_datasets/cell_beta_0p15_p_0p00/dataset_009_seed_911234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,0,12234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_000_seed_012234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_000_seed_012234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,1,112234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_001_seed_112234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_001_seed_112234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,2,212234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_002_seed_212234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_002_seed_212234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,3,312234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_003_seed_312234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_003_seed_312234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,4,412234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_004_seed_412234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_004_seed_412234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,5,512234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_005_seed_512234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_005_seed_512234/dataset_meta.json
cell_beta_0p16_p_0p00,beta,6,612234,0.16,0.0,raw_datasets/cell_beta_0p16_p_0p00/dataset_006_seed_612234/dataset.npz,raw_datasets/cell_beta_0p16_p_0p00/dataset_006_seed_612234/dataset_meta.json
