cell_id,series,dataset_id,dataset_tag,seed,beta_ising,rewire_p,width,attempt_count,exact_attempt_count,mean_attempt_accuracy_percent,best_attempt_id,best_train_accuracy,best_train_accuracy_percent,best_cls_err,best_train_loss,is_exact_solution,early_stop_phase,early_stop_epoch,best_theta_path,best_theta_init_path
cell_beta_0p05_p_0p00,beta,19,dataset_019_seed_1901234,1901234,0.05,0.0,48,200,57,98.154296875,147,1.0,100.0,0.0,0.001972392023756908,True,lbfgs,889,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_019_seed_1901234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_019_seed_1901234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,20,dataset_020_seed_2001234,2001234,0.05,0.0,48,200,62,98.7490234375,119,1.0,100.0,0.0,0.0017404961781938178,True,lbfgs,632,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_020_seed_2001234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_020_seed_2001234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,21,dataset_021_seed_2101234,2101234,0.05,0.0,48,200,64,97.861328125,151,1.0,100.0,0.0,0.0014574742597787684,True,lbfgs,1196,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_021_seed_2101234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_021_seed_2101234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,22,dataset_022_seed_2201234,2201234,0.05,0.0,48,200,34,97.1025390625,103,1.0,100.0,0.0,0.0018585280169616555,True,lbfgs,1738,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_022_seed_2201234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_022_seed_2201234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,23,dataset_023_seed_2301234,2301234,0.05,0.0,48,200,65,98.0693359375,47,1.0,100.0,0.0,0.002198305247823593,True,lbfgs,426,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_023_seed_2301234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_023_seed_2301234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,24,dataset_024_seed_2401234,2401234,0.05,0.0,48,200,71,98.5986328125,187,1.0,100.0,0.0,0.002585576431846905,True,lbfgs,530,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_024_seed_2401234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_024_seed_2401234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,25,dataset_025_seed_2501234,2501234,0.05,0.0,48,200,56,98.205078125,119,1.0,100.0,0.0,0.00214284360811122,True,lbfgs,618,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_025_seed_2501234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_025_seed_2501234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,26,dataset_026_seed_2601234,2601234,0.05,0.0,48,200,53,97.4541015625,14,1.0,100.0,0.0,0.002188233381858096,True,lbfgs,374,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_026_seed_2601234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_026_seed_2601234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,27,dataset_027_seed_2701234,2701234,0.05,0.0,48,200,58,97.9853515625,111,1.0,100.0,0.0,0.0018527326744049838,True,lbfgs,415,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_027_seed_2701234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_027_seed_2701234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,28,dataset_028_seed_2801234,2801234,0.05,0.0,48,200,63,98.177734375,95,1.0,100.0,0.0,0.0023882237218260686,True,lbfgs,2484,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_028_seed_2801234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_028_seed_2801234/width_048/best_theta_init.npy
cell_beta_0p05_p_0p00,beta,29,dataset_029_seed_2901234,2901234,0.05,0.0,48,200,57,97.9638671875,143,1.0,100.0,0.0,0.002351528047575155,True,lbfgs,628,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_029_seed_2901234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_029_seed_2901234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,0,dataset_000_seed_002234,2234,0.06,0.0,48,200,60,98.44921875,119,1.0,100.0,0.0,0.0026490243019354313,True,lbfgs,622,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_000_seed_002234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_000_seed_002234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,1,dataset_001_seed_102234,102234,0.06,0.0,48,200,58,98.0634765625,87,1.0,100.0,0.0,0.001830410401073521,True,lbfgs,343,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_001_seed_102234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_001_seed_102234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,2,dataset_002_seed_202234,202234,0.06,0.0,48,200,50,97.849609375,51,1.0,100.0,0.0,0.002711627442623455,True,lbfgs,1251,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_002_seed_202234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_002_seed_202234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,3,dataset_003_seed_302234,302234,0.06,0.0,48,200,72,98.7001953125,62,1.0,100.0,0.0,0.0017508568240819236,True,lbfgs,1651,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_003_seed_302234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_003_seed_302234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,4,dataset_004_seed_402234,402234,0.06,0.0,48,200,56,98.4208984375,75,1.0,100.0,0.0,0.0019250932593751833,True,lbfgs,941,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_004_seed_402234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_004_seed_402234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,5,dataset_005_seed_502234,502234,0.06,0.0,48,200,61,98.927734375,177,1.0,100.0,0.0,0.0022445009477991915,True,lbfgs,1743,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_005_seed_502234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_005_seed_502234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,6,dataset_006_seed_602234,602234,0.06,0.0,48,200,71,98.0654296875,71,1.0,100.0,0.0,0.0024314112066313354,True,lbfgs,451,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_006_seed_602234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_006_seed_602234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,7,dataset_007_seed_702234,702234,0.06,0.0,48,200,54,97.9375,55,1.0,100.0,0.0,0.0021612673967595433,True,lbfgs,290,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_007_seed_702234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_007_seed_702234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,8,dataset_008_seed_802234,802234,0.06,0.0,48,200,62,98.0556640625,66,1.0,100.0,0.0,0.0022689342708949746,True,lbfgs,231,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_008_seed_802234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_008_seed_802234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,9,dataset_009_seed_902234,902234,0.06,0.0,48,200,62,98.099609375,199,1.0,100.0,0.0,0.0025792593335146217,True,lbfgs,1934,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_009_seed_902234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_009_seed_902234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,10,dataset_010_seed_1002234,1002234,0.06,0.0,48,200,44,96.962890625,71,1.0,100.0,0.0,0.0015544155132186097,True,lbfgs,854,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_010_seed_1002234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_010_seed_1002234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,11,dataset_011_seed_1102234,1102234,0.06,0.0,48,200,54,97.99609375,70,1.0,100.0,0.0,0.0027211216091008444,True,lbfgs,783,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_011_seed_1102234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_011_seed_1102234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,12,dataset_012_seed_1202234,1202234,0.06,0.0,48,200,54,98.025390625,167,1.0,100.0,0.0,0.002616809710802397,True,lbfgs,475,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_012_seed_1202234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_012_seed_1202234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,13,dataset_013_seed_1302234,1302234,0.06,0.0,48,200,62,98.0869140625,167,1.0,100.0,0.0,0.002718775942854535,True,lbfgs,2446,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_013_seed_1302234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_013_seed_1302234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,14,dataset_014_seed_1402234,1402234,0.06,0.0,48,200,71,97.2978515625,115,1.0,100.0,0.0,0.0018450788967788927,True,lbfgs,293,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_014_seed_1402234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_014_seed_1402234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,15,dataset_015_seed_1502234,1502234,0.06,0.0,48,200,64,98.048828125,119,1.0,100.0,0.0,0.002179484705413076,True,lbfgs,274,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_015_seed_1502234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_015_seed_1502234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,16,dataset_016_seed_1602234,1602234,0.06,0.0,48,200,57,98.33984375,19,1.0,100.0,0.0,0.002351317748341632,True,lbfgs,430,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_016_seed_1602234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_016_seed_1602234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,17,dataset_017_seed_1702234,1702234,0.06,0.0,48,200,63,98.47265625,75,1.0,100.0,0.0,0.002460114365581617,True,lbfgs,499,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_017_seed_1702234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_017_seed_1702234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,18,dataset_018_seed_1802234,1802234,0.06,0.0,48,200,55,97.3505859375,66,1.0,100.0,0.0,0.0021433725564875615,True,lbfgs,547,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_018_seed_1802234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_018_seed_1802234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,19,dataset_019_seed_1902234,1902234,0.06,0.0,48,200,65,98.25390625,146,1.0,100.0,0.0,0.002379933700820792,True,lbfgs,1597,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_019_seed_1902234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_019_seed_1902234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,20,dataset_020_seed_2002234,2002234,0.06,0.0,48,200,52,98.4482421875,79,1.0,100.0,0.0,0.0019377309942109958,True,lbfgs,312,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_020_seed_2002234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_020_seed_2002234/width_048/best_theta_init.npy
cell_beta_0p06_p_0p00,beta,21,dataset_021_seed_2102234,2102234,0.06,0.0,48,200,36,96.8447265625,171,1.0,100.0,0.0,0.0023459198152919053,True,lbfgs,400,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_021_seed_2102234/width_048/best_theta.npy,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p06_p_0p00/dataset_021_seed_2102234/width_048/best_theta_init.npy
