cell_id,dataset_tag,width,selected_ref_count,required_selected_refs,require_exact_selected_refs,exact_count,relaxed_count,fake_count,sampling_eligible_count,dedup_threshold
cell_beta_0p05_p_0p00,dataset_000_seed_001234,48,30,30,True,49,115,36,30,55.43533148828159
cell_beta_0p05_p_0p00,dataset_001_seed_101234,48,30,30,True,55,98,47,30,59.65566198861873
cell_beta_0p05_p_0p00,dataset_002_seed_201234,48,30,30,True,64,93,43,30,67.9168529112508
cell_beta_0p05_p_0p00,dataset_003_seed_301234,48,30,30,True,55,111,34,30,68.58287500785126
cell_beta_0p05_p_0p00,dataset_004_seed_401234,48,30,30,True,46,129,25,30,69.4761187936247
cell_beta_0p05_p_0p00,dataset_005_seed_501234,48,30,30,True,61,94,45,30,65.37972309195816
cell_beta_0p05_p_0p00,dataset_006_seed_601234,48,30,30,True,72,126,2,30,65.87658411144109
cell_beta_0p05_p_0p00,dataset_007_seed_701234,48,30,30,True,70,79,51,30,62.834783671701366
cell_beta_0p05_p_0p00,dataset_008_seed_801234,48,30,30,True,53,131,16,30,59.90754856879931
cell_beta_0p05_p_0p00,dataset_009_seed_901234,48,30,30,True,68,114,18,30,63.08798394569825
cell_beta_0p05_p_0p00,dataset_010_seed_1001234,48,30,30,True,78,117,5,30,59.548371249356066
cell_beta_0p05_p_0p00,dataset_011_seed_1101234,48,30,30,True,61,120,19,30,61.74261204599239
cell_beta_0p05_p_0p00,dataset_012_seed_1201234,48,30,30,True,73,106,21,30,60.50275104965537
cell_beta_0p05_p_0p00,dataset_013_seed_1301234,48,30,30,True,66,131,3,30,62.34094521968107
cell_beta_0p05_p_0p00,dataset_014_seed_1401234,48,30,30,True,62,124,14,30,63.517856826504854
cell_beta_0p05_p_0p00,dataset_015_seed_1501234,48,30,30,True,54,120,26,30,66.3559580398972
cell_beta_0p05_p_0p00,dataset_016_seed_1601234,48,30,30,True,71,113,16,30,72.06959326886258
cell_beta_0p05_p_0p00,dataset_017_seed_1701234,48,30,30,True,70,114,16,30,60.84297024946436
cell_beta_0p05_p_0p00,dataset_018_seed_1801234,48,30,30,True,61,127,12,30,67.5027061640584
cell_beta_0p05_p_0p00,dataset_019_seed_1901234,48,30,30,True,57,120,23,30,75.20555163739745
cell_beta_0p05_p_0p00,dataset_020_seed_2001234,48,30,30,True,62,128,10,30,76.14458180878569
cell_beta_0p05_p_0p00,dataset_021_seed_2101234,48,30,30,True,64,107,29,30,58.66137233161821
cell_beta_0p05_p_0p00,dataset_022_seed_2201234,48,30,30,True,34,119,47,30,70.90258215315473
cell_beta_0p05_p_0p00,dataset_023_seed_2301234,48,30,30,True,65,108,27,30,60.29534875257474
cell_beta_0p05_p_0p00,dataset_024_seed_2401234,48,30,30,True,71,120,9,30,62.969981251554174
cell_beta_0p05_p_0p00,dataset_025_seed_2501234,48,30,30,True,56,122,22,30,66.72260831333062
cell_beta_0p05_p_0p00,dataset_026_seed_2601234,48,30,30,True,53,105,42,30,59.97061932448254
cell_beta_0p05_p_0p00,dataset_027_seed_2701234,48,30,30,True,58,114,28,30,61.398895718285246
cell_beta_0p05_p_0p00,dataset_028_seed_2801234,48,30,30,True,63,113,24,30,77.62767119284318
cell_beta_0p05_p_0p00,dataset_029_seed_2901234,48,30,30,True,57,116,27,30,64.60005892024576
cell_beta_0p06_p_0p00,dataset_000_seed_002234,48,30,30,True,60,129,11,30,59.0500529894471
cell_beta_0p06_p_0p00,dataset_001_seed_102234,48,30,30,True,58,121,21,30,62.97548502842336
cell_beta_0p06_p_0p00,dataset_002_seed_202234,48,30,30,True,50,126,24,30,75.39272483876024
cell_beta_0p06_p_0p00,dataset_003_seed_302234,48,30,30,True,72,123,5,30,68.7516963898222
cell_beta_0p06_p_0p00,dataset_004_seed_402234,48,30,30,True,56,128,16,30,76.19579337182924
cell_beta_0p06_p_0p00,dataset_005_seed_502234,48,30,30,True,61,135,4,30,62.74315901307527
cell_beta_0p06_p_0p00,dataset_006_seed_602234,48,30,30,True,71,97,32,30,64.91894636755904
cell_beta_0p06_p_0p00,dataset_007_seed_702234,48,30,30,True,54,122,24,30,54.71222539338266
cell_beta_0p06_p_0p00,dataset_008_seed_802234,48,30,30,True,62,115,23,30,56.243977198234326
cell_beta_0p06_p_0p00,dataset_009_seed_902234,48,30,30,True,62,118,20,30,59.549509763572196
cell_beta_0p06_p_0p00,dataset_010_seed_1002234,48,30,30,True,44,96,60,30,88.47142943785157
cell_beta_0p06_p_0p00,dataset_011_seed_1102234,48,30,30,True,54,118,28,30,61.70306377017208
cell_beta_0p06_p_0p00,dataset_012_seed_1202234,48,30,30,True,54,121,25,30,60.05793003211456
cell_beta_0p06_p_0p00,dataset_013_seed_1302234,48,30,30,True,62,120,18,30,72.859082869519
cell_beta_0p06_p_0p00,dataset_014_seed_1402234,48,30,30,True,71,84,45,30,58.930591001202956
cell_beta_0p06_p_0p00,dataset_015_seed_1502234,48,30,30,True,64,105,31,30,60.49508246817307
cell_beta_0p06_p_0p00,dataset_016_seed_1602234,48,30,30,True,57,130,13,30,61.654426672019284
cell_beta_0p06_p_0p00,dataset_017_seed_1702234,48,30,30,True,63,119,18,30,62.31395220758074
cell_beta_0p06_p_0p00,dataset_018_seed_1802234,48,30,30,True,55,99,46,30,62.43617095329146
cell_beta_0p06_p_0p00,dataset_019_seed_1902234,48,30,30,True,65,115,20,30,58.902256973400945
cell_beta_0p06_p_0p00,dataset_020_seed_2002234,48,30,30,True,52,132,16,30,58.57634493228204
cell_beta_0p06_p_0p00,dataset_021_seed_2102234,48,30,30,True,36,110,54,30,59.41407143535817
cell_beta_0p06_p_0p00,dataset_022_seed_2202234,48,30,30,True,58,117,25,30,65.0212418287646
cell_beta_0p06_p_0p00,dataset_023_seed_2302234,48,30,30,True,59,124,17,30,61.42669947635361
cell_beta_0p06_p_0p00,dataset_024_seed_2402234,48,30,30,True,54,132,14,30,54.19177139675999
cell_beta_0p06_p_0p00,dataset_025_seed_2502234,48,30,30,True,67,129,4,30,68.51574386935023
cell_beta_0p06_p_0p00,dataset_026_seed_2602234,48,30,30,True,52,101,47,30,58.072300248850965
cell_beta_0p06_p_0p00,dataset_027_seed_2702234,48,30,30,True,63,87,50,30,66.80790714170901
cell_beta_0p06_p_0p00,dataset_028_seed_2802234,48,30,30,True,61,102,37,30,73.02620981913178
cell_beta_0p06_p_0p00,dataset_029_seed_2902234,48,30,30,True,59,131,10,30,65.66580872911098
cell_beta_0p07_p_0p00,dataset_000_seed_003234,48,30,30,True,59,134,7,30,54.32639894477303
cell_beta_0p07_p_0p00,dataset_001_seed_103234,48,30,30,True,52,135,13,30,60.31729282944774
cell_beta_0p07_p_0p00,dataset_002_seed_203234,48,30,30,True,62,113,25,30,58.347495764833255
cell_beta_0p07_p_0p00,dataset_003_seed_303234,48,30,30,True,59,107,34,30,64.2224039923773
cell_beta_0p07_p_0p00,dataset_004_seed_403234,48,30,30,True,59,139,2,30,68.05068118473012
cell_beta_0p07_p_0p00,dataset_005_seed_503234,48,30,30,True,72,94,34,30,60.769758671323125
cell_beta_0p07_p_0p00,dataset_006_seed_603234,48,30,30,True,69,123,8,30,69.57106120298253
cell_beta_0p07_p_0p00,dataset_007_seed_703234,48,30,30,True,62,126,12,30,63.08328719180614
cell_beta_0p07_p_0p00,dataset_008_seed_803234,48,30,30,True,53,130,17,30,60.73788524052618
cell_beta_0p07_p_0p00,dataset_009_seed_903234,48,30,30,True,61,123,16,30,63.84697724403638
cell_beta_0p07_p_0p00,dataset_010_seed_1003234,48,30,30,True,63,99,38,30,73.17787339864464
cell_beta_0p07_p_0p00,dataset_011_seed_1103234,48,30,30,True,67,131,2,30,58.6168665577513
cell_beta_0p07_p_0p00,dataset_012_seed_1203234,48,30,30,True,57,122,21,30,55.38710368108036
cell_beta_0p07_p_0p00,dataset_013_seed_1303234,48,30,30,True,54,133,13,30,63.718735626234576
cell_beta_0p07_p_0p00,dataset_014_seed_1403234,48,30,30,True,58,107,35,30,64.2293029669356
cell_beta_0p07_p_0p00,dataset_015_seed_1503234,48,30,30,True,73,114,13,30,61.094808034619795
cell_beta_0p07_p_0p00,dataset_016_seed_1603234,48,30,30,True,55,127,18,30,66.41898518989719
cell_beta_0p07_p_0p00,dataset_017_seed_1703234,48,30,30,True,66,119,15,30,63.34312283057512
cell_beta_0p07_p_0p00,dataset_018_seed_1803234,48,30,30,True,58,139,3,30,56.11239987060395
cell_beta_0p07_p_0p00,dataset_019_seed_1903234,48,30,30,True,55,135,10,30,68.24956335391319
cell_beta_0p07_p_0p00,dataset_020_seed_2003234,48,30,30,True,55,121,24,30,67.9044935357186
cell_beta_0p07_p_0p00,dataset_021_seed_2103234,48,30,30,True,57,105,38,30,53.40451624454664
cell_beta_0p07_p_0p00,dataset_022_seed_2203234,48,30,30,True,56,95,49,30,68.328717648271
cell_beta_0p07_p_0p00,dataset_023_seed_2303234,48,30,30,True,46,103,51,30,65.69187282892867
cell_beta_0p07_p_0p00,dataset_024_seed_2403234,48,30,30,True,74,111,15,30,52.1303160185849
cell_beta_0p07_p_0p00,dataset_025_seed_2503234,48,30,30,True,49,125,26,30,55.47520209018721
cell_beta_0p07_p_0p00,dataset_026_seed_2603234,48,30,30,True,63,117,20,30,58.37208600368301
cell_beta_0p07_p_0p00,dataset_027_seed_2703234,48,30,30,True,60,119,21,30,57.248632762084114
cell_beta_0p07_p_0p00,dataset_028_seed_2803234,48,30,30,True,64,118,18,30,84.55728930283567
cell_beta_0p07_p_0p00,dataset_029_seed_2903234,48,30,30,True,71,82,47,30,60.563244622263795
cell_beta_0p08_p_0p00,dataset_000_seed_004234,48,30,30,True,68,115,17,30,63.47932918169401
cell_beta_0p08_p_0p00,dataset_001_seed_104234,48,30,30,True,66,104,30,30,61.230451276466916
cell_beta_0p08_p_0p00,dataset_002_seed_204234,48,30,30,True,76,111,13,30,61.5259549203333
cell_beta_0p08_p_0p00,dataset_003_seed_304234,48,30,30,True,67,115,18,30,72.64241772809864
cell_beta_0p08_p_0p00,dataset_004_seed_404234,48,30,30,True,71,105,24,30,63.398132699828835
cell_beta_0p08_p_0p00,dataset_005_seed_504234,48,30,30,True,65,130,5,30,60.09658273111372
cell_beta_0p08_p_0p00,dataset_006_seed_604234,48,30,30,True,67,118,15,30,62.1821325634129
cell_beta_0p08_p_0p00,dataset_007_seed_704234,48,30,30,True,69,119,12,30,60.0521419105589
cell_beta_0p08_p_0p00,dataset_008_seed_804234,48,30,30,True,79,118,3,30,74.70316139560745
cell_beta_0p08_p_0p00,dataset_009_seed_904234,48,30,30,True,52,129,19,30,58.953235783031886
cell_beta_0p08_p_0p00,dataset_010_seed_1004234,48,30,30,True,63,106,31,30,54.652645507355636
cell_beta_0p08_p_0p00,dataset_011_seed_1104234,48,30,30,True,64,132,4,30,68.38035674299472
cell_beta_0p08_p_0p00,dataset_012_seed_1204234,48,30,30,True,59,132,9,30,49.95364597377295
cell_beta_0p08_p_0p00,dataset_013_seed_1304234,48,30,30,True,56,134,10,30,58.88646453418593
cell_beta_0p08_p_0p00,dataset_014_seed_1404234,48,30,30,True,67,117,16,30,57.95755848374802
cell_beta_0p08_p_0p00,dataset_015_seed_1504234,48,30,30,True,55,131,14,30,60.124906502600425
cell_beta_0p08_p_0p00,dataset_016_seed_1604234,48,30,30,True,48,129,23,30,66.83610980710873
cell_beta_0p08_p_0p00,dataset_017_seed_1704234,48,30,30,True,75,119,6,30,67.67586713548967
cell_beta_0p08_p_0p00,dataset_018_seed_1804234,48,30,30,True,57,100,43,30,59.840590156250045
cell_beta_0p08_p_0p00,dataset_019_seed_1904234,48,30,30,True,57,141,2,30,55.144260466896654
cell_beta_0p08_p_0p00,dataset_020_seed_2004234,48,30,30,True,51,141,8,30,65.7003854488224
cell_beta_0p08_p_0p00,dataset_021_seed_2104234,48,30,30,True,65,123,12,30,57.88757821871012
cell_beta_0p08_p_0p00,dataset_022_seed_2204234,48,30,30,True,54,94,52,30,55.03273021803623
cell_beta_0p08_p_0p00,dataset_023_seed_2304234,48,30,30,True,75,100,25,30,61.77420852336227
cell_beta_0p08_p_0p00,dataset_024_seed_2404234,48,30,30,True,68,127,5,30,60.84502094294222
cell_beta_0p08_p_0p00,dataset_025_seed_2504234,48,30,30,True,76,120,4,30,48.672678686764996
cell_beta_0p08_p_0p00,dataset_026_seed_2604234,48,30,30,True,63,104,33,30,68.14448255884362
cell_beta_0p08_p_0p00,dataset_027_seed_2704234,48,30,30,True,50,129,21,30,64.70048689975182
cell_beta_0p08_p_0p00,dataset_028_seed_2804234,48,30,30,True,72,127,1,30,50.502035880809366
cell_beta_0p08_p_0p00,dataset_029_seed_2904234,48,30,30,True,55,109,36,30,56.80916828916168
cell_beta_0p09_p_0p00,dataset_000_seed_005234,48,30,30,True,61,125,14,30,53.168649144056985
cell_beta_0p09_p_0p00,dataset_001_seed_105234,48,30,30,True,58,116,26,30,63.1481584056541
cell_beta_0p09_p_0p00,dataset_002_seed_205234,48,30,30,True,64,133,3,30,63.810600360866246
cell_beta_0p09_p_0p00,dataset_003_seed_305234,48,30,30,True,57,134,9,30,59.653882064005586
cell_beta_0p09_p_0p00,dataset_004_seed_405234,48,30,30,True,62,131,7,30,53.3124703535324
cell_beta_0p09_p_0p00,dataset_005_seed_505234,48,30,30,True,44,133,23,30,56.12908081764748
cell_beta_0p09_p_0p00,dataset_006_seed_605234,48,30,30,True,71,119,10,30,63.04633932879496
cell_beta_0p09_p_0p00,dataset_007_seed_705234,48,30,30,True,52,144,4,30,59.56318837759495
cell_beta_0p09_p_0p00,dataset_008_seed_805234,48,30,30,True,59,126,15,30,59.57200725560869
cell_beta_0p09_p_0p00,dataset_009_seed_905234,48,30,30,True,78,121,1,30,58.43094728659
cell_beta_0p09_p_0p00,dataset_010_seed_1005234,48,30,30,True,57,121,22,30,54.08276644211642
cell_beta_0p09_p_0p00,dataset_011_seed_1105234,48,30,30,True,53,119,28,30,74.35492222718723
cell_beta_0p09_p_0p00,dataset_012_seed_1205234,48,30,30,True,63,127,10,30,60.537528485238155
cell_beta_0p09_p_0p00,dataset_013_seed_1305234,48,30,30,True,74,123,3,30,60.13693817496221
cell_beta_0p09_p_0p00,dataset_014_seed_1405234,48,30,30,True,52,139,9,30,58.25605446450841
cell_beta_0p09_p_0p00,dataset_015_seed_1505234,48,30,30,True,47,114,39,30,68.45153524797767
cell_beta_0p09_p_0p00,dataset_016_seed_1605234,48,30,30,True,58,131,11,30,49.71982973333662
cell_beta_0p09_p_0p00,dataset_017_seed_1705234,48,30,30,True,53,137,10,30,54.77221648660189
cell_beta_0p09_p_0p00,dataset_018_seed_1805234,48,30,30,True,55,107,38,30,62.2990997399885
cell_beta_0p09_p_0p00,dataset_019_seed_1905234,48,30,30,True,62,137,1,30,56.52547290368765
cell_beta_0p09_p_0p00,dataset_020_seed_2005234,48,30,30,True,78,112,10,30,61.5509955073107
cell_beta_0p09_p_0p00,dataset_021_seed_2105234,48,30,30,True,58,113,29,30,61.560958333393344
cell_beta_0p09_p_0p00,dataset_022_seed_2205234,48,30,30,True,58,122,20,30,52.94289303839652
cell_beta_0p09_p_0p00,dataset_023_seed_2305234,48,30,30,True,57,136,7,30,63.325145747609014
cell_beta_0p09_p_0p00,dataset_024_seed_2405234,48,30,30,True,71,124,5,30,57.23452074751514
cell_beta_0p09_p_0p00,dataset_025_seed_2505234,48,30,30,True,49,145,6,30,62.63803823475882
cell_beta_0p09_p_0p00,dataset_026_seed_2605234,48,30,30,True,50,131,19,30,67.61358147896006
cell_beta_0p09_p_0p00,dataset_027_seed_2705234,48,30,30,True,62,137,1,30,54.65099982307803
cell_beta_0p09_p_0p00,dataset_028_seed_2805234,48,30,30,True,68,126,6,30,62.50243430571166
cell_beta_0p09_p_0p00,dataset_029_seed_2905234,48,30,30,True,71,98,31,30,71.40699421586734
cell_beta_0p10_p_0p00,dataset_000_seed_006234,48,30,30,True,36,153,11,30,56.03943038669447
cell_beta_0p10_p_0p00,dataset_001_seed_106234,48,30,30,True,48,141,11,30,64.17350666822855
cell_beta_0p10_p_0p00,dataset_002_seed_206234,48,30,30,True,55,139,6,30,60.976226952692414
cell_beta_0p10_p_0p00,dataset_003_seed_306234,48,30,30,True,52,148,0,30,51.95796991561324
cell_beta_0p10_p_0p00,dataset_004_seed_406234,48,30,30,True,58,126,16,30,67.2600627464677
cell_beta_0p10_p_0p00,dataset_005_seed_506234,48,30,30,True,66,122,12,30,52.9965846179113
cell_beta_0p10_p_0p00,dataset_006_seed_606234,48,30,30,True,51,143,6,30,54.345784272923986
cell_beta_0p10_p_0p00,dataset_007_seed_706234,48,30,30,True,58,133,9,30,58.564180744085114
cell_beta_0p10_p_0p00,dataset_008_seed_806234,48,30,30,True,55,143,2,30,53.0932114678262
cell_beta_0p10_p_0p00,dataset_009_seed_906234,48,30,30,True,55,140,5,30,68.50028874293153
cell_beta_0p10_p_0p00,dataset_010_seed_1006234,48,30,30,True,59,139,2,30,56.786984107539986
cell_beta_0p10_p_0p00,dataset_011_seed_1106234,48,30,30,True,59,134,7,30,56.73665033180667
cell_beta_0p10_p_0p00,dataset_012_seed_1206234,48,30,30,True,57,127,16,30,68.19203084791901
cell_beta_0p10_p_0p00,dataset_013_seed_1306234,48,30,30,True,56,137,7,30,58.02658370926879
cell_beta_0p10_p_0p00,dataset_014_seed_1406234,48,30,30,True,70,129,1,30,49.61156127782256
cell_beta_0p10_p_0p00,dataset_015_seed_1506234,48,30,30,True,69,119,12,30,63.42469269523492
cell_beta_0p10_p_0p00,dataset_016_seed_1606234,48,30,30,True,67,117,16,30,61.75238323797622
cell_beta_0p10_p_0p00,dataset_017_seed_1706234,48,30,30,True,42,120,38,30,73.66506369221041
cell_beta_0p10_p_0p00,dataset_018_seed_1806234,48,30,30,True,57,112,31,30,62.95727863022679
cell_beta_0p10_p_0p00,dataset_019_seed_1906234,48,30,30,True,64,112,24,30,57.193626346624676
cell_beta_0p10_p_0p00,dataset_020_seed_2006234,48,30,30,True,67,132,1,30,53.391994883605854
cell_beta_0p10_p_0p00,dataset_021_seed_2106234,48,30,30,True,57,123,20,30,63.710228282088956
cell_beta_0p10_p_0p00,dataset_022_seed_2206234,48,30,30,True,69,120,11,30,62.33875812366716
cell_beta_0p10_p_0p00,dataset_023_seed_2306234,48,30,30,True,72,121,7,30,59.892182563414394
cell_beta_0p10_p_0p00,dataset_024_seed_2406234,48,30,30,True,73,116,11,30,59.07331706726752
cell_beta_0p10_p_0p00,dataset_025_seed_2506234,48,30,30,True,63,98,39,30,53.74128785453614
cell_beta_0p10_p_0p00,dataset_026_seed_2606234,48,30,30,True,42,152,6,30,79.17381628326567
cell_beta_0p10_p_0p00,dataset_027_seed_2706234,48,30,30,True,57,126,17,30,57.307709551270904
cell_beta_0p10_p_0p00,dataset_028_seed_2806234,48,30,30,True,66,107,27,30,58.06594408513297
cell_beta_0p10_p_0p00,dataset_029_seed_2906234,48,30,30,True,68,126,6,30,59.36401580689173
cell_beta_0p11_p_0p00,dataset_000_seed_007234,48,30,30,True,58,125,17,30,70.08035561440191
cell_beta_0p11_p_0p00,dataset_001_seed_107234,48,30,30,True,58,112,30,30,60.143885532140274
cell_beta_0p11_p_0p00,dataset_002_seed_207234,48,30,30,True,42,128,30,30,61.92353225962734
cell_beta_0p11_p_0p00,dataset_003_seed_307234,48,30,30,True,54,140,6,30,59.361778516995656
cell_beta_0p11_p_0p00,dataset_004_seed_407234,48,30,30,True,63,136,1,30,60.436176494953806
cell_beta_0p11_p_0p00,dataset_005_seed_507234,48,30,30,True,79,121,0,30,50.24554806454653
cell_beta_0p11_p_0p00,dataset_006_seed_607234,48,30,30,True,53,144,3,30,63.53277106490921
cell_beta_0p11_p_0p00,dataset_007_seed_707234,48,30,30,True,48,138,14,30,55.71416321504467
cell_beta_0p11_p_0p00,dataset_008_seed_807234,48,30,30,True,55,141,4,30,61.95213393790606
cell_beta_0p11_p_0p00,dataset_009_seed_907234,48,30,30,True,34,128,38,30,53.854152533245504
cell_beta_0p11_p_0p00,dataset_010_seed_1007234,48,30,30,True,74,119,7,30,54.259349644299455
cell_beta_0p11_p_0p00,dataset_011_seed_1107234,48,30,30,True,67,128,5,30,53.10286607013076
cell_beta_0p11_p_0p00,dataset_012_seed_1207234,48,30,30,True,45,130,25,30,65.62913528756134
cell_beta_0p11_p_0p00,dataset_013_seed_1307234,48,30,30,True,68,99,33,30,60.073413144135664
cell_beta_0p11_p_0p00,dataset_014_seed_1407234,48,30,30,True,44,125,31,30,60.71662611668034
cell_beta_0p11_p_0p00,dataset_015_seed_1507234,48,30,30,True,63,129,8,30,70.08488861487184
cell_beta_0p11_p_0p00,dataset_016_seed_1607234,48,30,30,True,63,135,2,30,58.907908114602634
cell_beta_0p11_p_0p00,dataset_017_seed_1707234,48,30,30,True,67,127,6,30,55.01214709625907
cell_beta_0p11_p_0p00,dataset_018_seed_1807234,48,30,30,True,66,92,42,30,58.247262065919365
cell_beta_0p11_p_0p00,dataset_019_seed_1907234,48,30,30,True,55,143,2,30,72.62801114775101
cell_beta_0p11_p_0p00,dataset_020_seed_2007234,48,30,30,True,62,137,1,30,61.44561571027159
cell_beta_0p11_p_0p00,dataset_021_seed_2107234,48,30,30,True,61,125,14,30,56.00570809259827
cell_beta_0p11_p_0p00,dataset_022_seed_2207234,48,30,30,True,62,133,5,30,58.557742038838654
cell_beta_0p11_p_0p00,dataset_023_seed_2307234,48,30,30,True,60,137,3,30,59.13375376256639
cell_beta_0p11_p_0p00,dataset_024_seed_2407234,48,30,30,True,56,139,5,30,111.29847955009998
cell_beta_0p11_p_0p00,dataset_025_seed_2507234,48,30,30,True,61,133,6,30,57.56790380856669
cell_beta_0p11_p_0p00,dataset_026_seed_2607234,48,30,30,True,74,126,0,30,55.46162394570432
cell_beta_0p11_p_0p00,dataset_027_seed_2707234,48,30,30,True,77,112,11,30,52.751006219111005
cell_beta_0p11_p_0p00,dataset_028_seed_2807234,48,30,30,True,51,117,32,30,78.53159867120755
cell_beta_0p11_p_0p00,dataset_029_seed_2907234,48,30,30,True,55,135,10,30,65.50166001876403
cell_beta_0p12_p_0p00,dataset_000_seed_008234,48,30,30,True,81,118,1,30,58.15296577357567
cell_beta_0p12_p_0p00,dataset_001_seed_108234,48,30,30,True,66,126,8,30,47.717657152435116
cell_beta_0p12_p_0p00,dataset_002_seed_208234,48,30,30,True,51,140,9,30,63.227363690587566
cell_beta_0p12_p_0p00,dataset_003_seed_308234,48,30,30,True,55,138,7,30,53.48610323431233
cell_beta_0p12_p_0p00,dataset_004_seed_408234,48,30,30,True,78,117,5,30,58.05964471482665
cell_beta_0p12_p_0p00,dataset_005_seed_508234,48,30,30,True,68,112,20,30,59.344824160956996
cell_beta_0p12_p_0p00,dataset_006_seed_608234,48,30,30,True,62,130,8,30,52.89922197023969
cell_beta_0p12_p_0p00,dataset_007_seed_708234,48,30,30,True,58,129,13,30,56.51486099935802
cell_beta_0p12_p_0p00,dataset_008_seed_808234,48,30,30,True,64,135,1,30,49.4371029068783
cell_beta_0p12_p_0p00,dataset_009_seed_908234,48,30,30,True,80,120,0,30,58.44733408489516
cell_beta_0p12_p_0p00,dataset_010_seed_1008234,48,30,30,True,47,139,14,30,59.35603719587171
cell_beta_0p12_p_0p00,dataset_011_seed_1108234,48,30,30,True,58,142,0,30,47.447952652791116
cell_beta_0p12_p_0p00,dataset_012_seed_1208234,48,30,30,True,64,122,14,30,62.84338250546602
cell_beta_0p12_p_0p00,dataset_013_seed_1308234,48,30,30,True,72,128,0,30,45.7742307577642
cell_beta_0p12_p_0p00,dataset_014_seed_1408234,48,30,30,True,71,129,0,30,58.17104090363595
cell_beta_0p12_p_0p00,dataset_015_seed_1508234,48,30,30,True,67,133,0,30,53.26854427006939
cell_beta_0p12_p_0p00,dataset_016_seed_1608234,48,30,30,True,71,112,17,30,57.43719219895515
cell_beta_0p12_p_0p00,dataset_017_seed_1708234,48,30,30,True,69,131,0,30,59.16768341092562
cell_beta_0p12_p_0p00,dataset_018_seed_1808234,48,30,30,True,74,118,8,30,55.30229498205927
cell_beta_0p12_p_0p00,dataset_019_seed_1908234,48,30,30,True,77,122,1,30,58.67127419102614
cell_beta_0p12_p_0p00,dataset_020_seed_2008234,48,30,30,True,54,108,38,30,69.02115569695805
cell_beta_0p12_p_0p00,dataset_021_seed_2108234,48,30,30,True,77,121,2,30,59.582628464853336
cell_beta_0p12_p_0p00,dataset_022_seed_2208234,48,30,30,True,59,141,0,30,43.487223607421086
cell_beta_0p12_p_0p00,dataset_023_seed_2308234,48,30,30,True,58,134,8,30,56.078385374447684
cell_beta_0p12_p_0p00,dataset_024_seed_2408234,48,30,30,True,53,136,11,30,51.93007037405276
cell_beta_0p12_p_0p00,dataset_025_seed_2508234,48,30,30,True,56,141,3,30,58.981637643040244
cell_beta_0p12_p_0p00,dataset_026_seed_2608234,48,30,30,True,73,123,4,30,54.31720534448731
cell_beta_0p12_p_0p00,dataset_027_seed_2708234,48,30,30,True,75,123,2,30,53.93665441805946
cell_beta_0p12_p_0p00,dataset_028_seed_2808234,48,30,30,True,70,117,13,30,46.08517764919231
cell_beta_0p12_p_0p00,dataset_029_seed_2908234,48,30,30,True,74,122,4,30,65.76814165710307
cell_beta_0p13_p_0p00,dataset_000_seed_009234,48,30,30,True,58,142,0,30,59.192184652108004
cell_beta_0p13_p_0p00,dataset_001_seed_109234,48,30,30,True,66,127,7,30,52.44455722086994
cell_beta_0p13_p_0p00,dataset_002_seed_209234,48,30,30,True,77,123,0,30,54.286535744224516
cell_beta_0p13_p_0p00,dataset_003_seed_309234,48,30,30,True,60,133,7,30,70.32010907007084
cell_beta_0p13_p_0p00,dataset_004_seed_409234,48,30,30,True,58,137,5,30,45.97004143536312
cell_beta_0p13_p_0p00,dataset_005_seed_509234,48,30,30,True,69,122,9,30,49.01727340909201
cell_beta_0p13_p_0p00,dataset_006_seed_609234,48,30,30,True,56,142,2,30,49.528005781914274
cell_beta_0p13_p_0p00,dataset_007_seed_709234,48,30,30,True,73,125,2,30,58.84920243283481
cell_beta_0p13_p_0p00,dataset_008_seed_809234,48,30,30,True,51,148,1,30,68.06142955768864
cell_beta_0p13_p_0p00,dataset_009_seed_909234,48,30,30,True,71,123,6,30,49.64398995599753
cell_beta_0p13_p_0p00,dataset_010_seed_1009234,48,30,30,True,69,130,1,30,47.507772347190674
cell_beta_0p13_p_0p00,dataset_011_seed_1109234,48,30,30,True,39,158,3,30,57.16996278346772
cell_beta_0p13_p_0p00,dataset_012_seed_1209234,48,30,30,True,60,139,1,30,54.3155408188276
cell_beta_0p13_p_0p00,dataset_013_seed_1309234,48,30,30,True,76,122,2,30,56.77571196104728
cell_beta_0p13_p_0p00,dataset_014_seed_1409234,48,30,30,True,76,119,5,30,54.80961628164558
cell_beta_0p13_p_0p00,dataset_015_seed_1509234,48,30,30,True,44,155,1,30,57.04138484871052
cell_beta_0p13_p_0p00,dataset_016_seed_1609234,48,30,30,True,66,133,1,30,54.37259478479631
cell_beta_0p13_p_0p00,dataset_017_seed_1709234,48,30,30,True,64,136,0,30,53.41656169700985
cell_beta_0p13_p_0p00,dataset_018_seed_1809234,48,30,30,True,72,128,0,30,43.55899170898971
cell_beta_0p13_p_0p00,dataset_019_seed_1909234,48,30,30,True,54,135,11,30,50.663128662593394
cell_beta_0p13_p_0p00,dataset_020_seed_2009234,48,30,30,True,79,121,0,30,53.47464402682798
cell_beta_0p13_p_0p00,dataset_021_seed_2109234,48,30,30,True,73,120,7,30,54.13550629238366
cell_beta_0p13_p_0p00,dataset_022_seed_2209234,48,30,30,True,59,135,6,30,50.359197128846695
cell_beta_0p13_p_0p00,dataset_023_seed_2309234,48,30,30,True,67,132,1,30,46.11310852524991
