rule,radius,n_units,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_phi,mean_logZ,mean_delta_phi_energy,weighted_ce_mean,qc_pass,claim_status
random_label,0.01,5,1.0,0.9052761865882213,5.245290916529884e-06,0.0,-5.266252585729805,0.0,0.005035349963744586,True,claimable_rule_radius
random_label,0.02,5,1.0,0.8619239226910644,3.7819179979521194e-05,0.00019757759702995268,-8.523006238786252,-0.0012857298274995845,0.007566814312869865,True,claimable_rule_radius
random_label,0.03,5,1.0,0.8276575490880848,0.0005989528159543124,0.00045537781443814055,-16.448741937212993,-0.004414721417877294,0.012563302993582168,True,claimable_rule_radius
random_label,0.04,5,1.0,0.9043648041782852,0.0023495254776517683,0.0010439011116498247,-30.080293880662104,-0.009796305288169087,0.022456242685562906,True,claimable_rule_radius
random_label,0.05,5,1.0,0.8582926974148466,0.002751368830315383,0.001500217539556989,-54.38054708013385,-0.01938977279684329,0.039841359322996706,True,claimable_rule_radius
random_label,0.06,5,1.0,0.915282689482369,0.004909989350745772,0.0030983450464803727,-92.7929319927115,-0.03455455168060865,0.0681528516240312,False,no_claim
random_label,0.07,5,1.0,0.8343837992403272,0.007619273235604469,0.0035586138419691337,-136.33611576178086,-0.05174491242639205,0.10023481608793701,False,no_claim
random_label,0.08,5,1.0,0.818900393390355,0.009952686827122834,0.0050460162707247295,-187.00279461084182,-0.07174754916111806,0.13897050960429316,False,no_claim
random_label,0.09,5,1.0,0.9304784400057895,0.014399143742248722,0.005581628609872554,-227.80619157641158,-0.0878562727953738,0.17060939065625724,False,no_claim
random_label,0.1,5,1.0,0.8744836846772406,0.010006691333269455,0.008009900457797687,-288.08863908038586,-0.11165510718304619,0.21236692588446937,False,no_claim
random_label,0.11,5,1.0,0.9114592658642104,0.013519761478445096,0.008499372352468748,-357.6859592895851,-0.139131348876374,0.26774806124382444,False,no_claim
random_label,0.12,5,1.0,0.8554882637271873,0.023082175153226785,0.010481462458104124,-426.870820222334,-0.16644475627185323,0.3175317348656905,False,no_claim
random_label,0.13,5,1.0,0.8619119027877814,0.03725389370034197,0.009586763524926059,-481.0364755409754,-0.18782874968623986,0.3736475203755413,False,no_claim
random_label,0.14,5,1.0,0.8712538578776567,0.02516363974366015,0.012559808739337453,-547.2314364502273,-0.21396177807520625,0.420279825211938,False,no_claim
random_label,0.15,5,1.0,0.9097042401918789,0.020307064088726318,0.00568236856769614,-391.6118976717873,-0.1525249289719927,0.2643342432312569,False,no_claim
random_label,0.16,5,1.0,0.8027962453049545,0.029731537738056042,0.017110268796153558,-660.2010914270925,-0.25856093124412266,0.5126735150574525,False,no_claim
random_label,0.17,5,1.0,0.7998657984718,0.022181792001503425,0.015632113497577992,-747.6901232450597,-0.29310062007869314,0.5769235358531617,False,no_claim
random_label,0.18,5,1.0,0.9197549007464774,0.03171531795348622,0.016624568709899357,-779.1346512657051,-0.30551456718514614,0.6173469364185731,False,no_claim
random_label,0.19,5,1.0,0.9524553429012078,0.03831520691034301,0.014591144418600382,-832.1499808062894,-0.3264444248798103,0.640530859432624,False,no_claim
random_label,0.2,5,1.0,0.8659608163592077,0.025400683347459974,0.015929154893326126,-892.1119648059619,-0.3501167438690217,0.7034002843037894,False,no_claim
random_label,0.21,5,1.0,0.8170173126209256,0.032431876584746014,0.0629966156595066,-1072.1268473968942,-0.42118460118877393,0.8391346817223351,False,no_claim
random_label,0.22,5,1.0,0.8792793861105247,0.03713799669846732,0.011547477778256007,-955.2637455229788,-0.37504835883823484,0.7661503782284145,False,no_claim
random_label,0.23,5,1.0,0.8564574500837633,0.036899057636990897,0.01898061433829559,-977.9325546858474,-0.38399775053301133,0.7795501268763096,False,no_claim
random_label,0.24,5,1.0,0.9394837027785203,0.027966181484059355,0.015876638583157618,-1026.2946296564278,-0.40309055549573547,0.8250385821192715,False,no_claim
random_label,0.25,5,1.0,0.8790577103526008,0.03623939976388242,0.017277242528756762,-1047.5439079248088,-0.4114795323091508,0.8309734932598458,False,no_claim
random_label,0.26,5,1.0,0.9030601276982709,0.05625789185707666,0.013397064467237992,-1074.9541585986422,-0.4223007919514064,0.8453106953760468,False,no_claim
random_label,0.27,5,1.0,0.926086597733993,0.04878424244851163,0.011673190159691062,-1139.4668877984482,-0.44776969412266815,0.8993814786589482,False,no_claim
random_label,0.28,5,1.0,0.9213945909774984,0.015235411970308706,0.01580634356251722,-1165.720373844289,-0.45813427605943924,0.9115428572358315,False,no_claim
random_label,0.29,5,1.0,0.9246567167968403,0.01773237487544441,0.014636379884895453,-1198.2188901555915,-0.470964325925725,0.933255626165335,False,no_claim
random_label,0.3,5,1.0,0.8624261192746989,0.052134913665451,0.009944920949562808,-1171.3148075040501,-0.4603428957435137,0.9428435344218007,False,no_claim
random_label,0.31,5,1.0,0.9391800751533591,0.045054982286959734,0.01894540695335696,-1197.0330867473383,-0.4704961840353764,0.9335045297192603,False,no_claim
random_label,0.32,5,1.0,0.9879056354081887,0.048337023526822606,0.01815263218035349,-1224.3359877812834,-0.4812750632434084,0.9815403476360711,False,no_claim
random_label,0.33,5,1.0,0.9715315290110741,0.03516493401569957,0.011895599261123564,-1207.195835697591,-0.474508323376179,0.93742957006049,False,no_claim
random_label,0.34,5,1.0,0.8861488997272187,0.02821651655626034,0.010618966815507329,-1228.8124911400562,-0.4830423365788891,0.947138793246246,False,no_claim
random_label,0.35,5,1.0,0.8656501347646496,0.041294281074044266,0.013088108867578567,-1219.1032576362627,-0.479209240051533,0.9541596734002145,False,no_claim
random_label,0.36,5,1.0,0.8456435096055995,0.06486846636400909,0.010644984898621888,-1185.0269093351344,-0.4657562798063184,0.8973926436244856,False,no_claim
random_label,0.37,5,1.0,0.8440592786544325,0.026999409020008667,0.008115994580670756,-1217.898476136747,-0.47873360582353613,0.9215816990881581,False,no_claim
random_label,0.38,5,1.0,0.8312160225202353,0.05459399127989887,0.014354938237058102,-1232.344363968422,-0.4844366803721643,0.9486540163800384,False,no_claim
random_label,0.39,5,1.0,0.9589322973901241,0.04229415086784473,0.012204607840067598,-1178.0912509098603,-0.46301815962263343,0.903158412839755,False,no_claim
