rule,radius,phi_energy_raw,n_units,target_ref_count,sampling_status
real_even_odd,0.92,-0.07049650346833583,30,30,complete
real_even_odd,0.93,-0.07151117880057226,30,30,complete
real_even_odd,0.94,-0.07180372450968199,30,30,complete
real_even_odd,0.95,-0.07257595329672416,30,30,complete
real_even_odd,0.96,-0.07344592729020544,30,30,complete
real_even_odd,0.97,-0.07251348027465586,30,30,complete
real_even_odd,0.98,-0.07361012563669142,30,30,complete
real_even_odd,0.99,-0.07433265059352497,30,30,complete
real_even_odd,1.0,-0.0741446417498217,30,30,complete
teacher_nn,0.01,-0.0013242039003869405,30,30,complete
teacher_nn,0.02,-0.0015143121595451367,30,30,complete
teacher_nn,0.03,-0.001859704072701132,30,30,complete
teacher_nn,0.04,-0.0023929514026879415,30,30,complete
teacher_nn,0.05,-0.0031157934669608913,30,30,complete
teacher_nn,0.06,-0.004021113055371651,30,30,complete
teacher_nn,0.07,-0.0050812547432351985,30,30,complete
teacher_nn,0.08,-0.006323365476892296,30,30,complete
teacher_nn,0.09,-0.007680579650985309,30,30,complete
teacher_nn,0.1,-0.009208027248319175,30,30,complete
teacher_nn,0.11,-0.010733119696408515,30,30,complete
teacher_nn,0.12,-0.01237544026893925,30,30,complete
teacher_nn,0.13,-0.014036717888663224,30,30,complete
teacher_nn,0.14,-0.016023047478007663,30,30,complete
teacher_nn,0.15,-0.017885409629313533,30,30,complete
teacher_nn,0.16,-0.01983842412449765,30,30,complete
teacher_nn,0.17,-0.021228982881982227,30,30,complete
teacher_nn,0.18,-0.02298134810754552,30,30,complete
teacher_nn,0.19,-0.0249426486859276,30,30,complete
teacher_nn,0.2,-0.026458246005851626,30,30,complete
teacher_nn,0.21,-0.028214803938514343,30,30,complete
teacher_nn,0.22,-0.02989620363715562,30,30,complete
teacher_nn,0.23,-0.03173025808470266,30,30,complete
teacher_nn,0.24,-0.03356821316102237,30,30,complete
teacher_nn,0.25,-0.03474265196671295,30,30,complete
teacher_nn,0.26,-0.03676690477154985,30,30,complete
teacher_nn,0.27,-0.03836310308396159,30,30,complete
teacher_nn,0.28,-0.039689220294113835,30,30,complete
teacher_nn,0.29,-0.040842257101547284,30,30,complete
teacher_nn,0.3,-0.043188658883384544,30,30,complete
teacher_nn,0.31,-0.04426925336825227,30,30,complete
teacher_nn,0.32,-0.045197672986692576,30,30,complete
teacher_nn,0.33,-0.0464888727802892,30,30,complete
teacher_nn,0.34,-0.04843418551435005,30,30,complete
teacher_nn,0.35,-0.04925390140533399,30,30,complete
teacher_nn,0.36,-0.051234844361835494,30,30,complete
teacher_nn,0.37,-0.05262170471533847,30,30,complete
teacher_nn,0.38,-0.05368334231673104,30,30,complete
teacher_nn,0.39,-0.05426565568790293,30,30,complete
teacher_nn,0.4,-0.056676485307947284,30,30,complete
teacher_nn,0.41,-0.05786519323009991,30,30,complete
teacher_nn,0.42,-0.05811372875042874,30,30,complete
teacher_nn,0.43,-0.059468964070180194,30,30,complete
teacher_nn,0.44,-0.0610613204576266,30,30,complete
teacher_nn,0.45,-0.06247594653235518,30,30,complete
teacher_nn,0.46,-0.06318969302806543,30,30,complete
teacher_nn,0.47,-0.06360715863656724,30,30,complete
teacher_nn,0.48,-0.06502989993183586,30,30,complete
teacher_nn,0.49,-0.06551708392694838,30,30,complete
teacher_nn,0.5,-0.06701744440612956,30,30,complete
teacher_nn,0.51,-0.06838902732920936,30,30,complete
teacher_nn,0.52,-0.06892588196381447,30,30,complete
teacher_nn,0.53,-0.06980827322006618,30,30,complete
teacher_nn,0.54,-0.07074711015609443,30,30,complete
teacher_nn,0.55,-0.07211320723393227,30,30,complete
teacher_nn,0.56,-0.0733940664050342,30,30,complete
teacher_nn,0.57,-0.07400950766851717,30,30,complete
teacher_nn,0.58,-0.0749780043188225,30,30,complete
teacher_nn,0.59,-0.07639878737511245,30,30,complete
teacher_nn,0.6,-0.07617911731748687,30,30,complete
teacher_nn,0.61,-0.07772233613323834,30,30,complete
teacher_nn,0.62,-0.07891955752205695,30,30,complete
teacher_nn,0.63,-0.07915206040310747,30,30,complete
teacher_nn,0.64,-0.07958246639001613,30,30,complete
teacher_nn,0.65,-0.08099328317272084,30,30,complete
teacher_nn,0.66,-0.08185023491423432,30,30,complete
teacher_nn,0.67,-0.08251299202935902,30,30,complete
teacher_nn,0.68,-0.08291643547526041,30,30,complete
teacher_nn,0.69,-0.0844888508091286,30,30,complete
teacher_nn,0.7,-0.08411400030310955,30,30,complete
teacher_nn,0.71,-0.08618510275467965,30,30,complete
teacher_nn,0.72,-0.08649612183448745,30,30,complete
teacher_nn,0.73,-0.08724942278414628,30,30,complete
teacher_nn,0.74,-0.08838892009281213,30,30,complete
teacher_nn,0.75,-0.0882656306419097,30,30,complete
teacher_nn,0.76,-0.08939400334972934,30,30,complete
teacher_nn,0.77,-0.08971797355310915,30,30,complete
teacher_nn,0.78,-0.0905631033919456,30,30,complete
teacher_nn,0.79,-0.09146312055204149,30,30,complete
teacher_nn,0.8,-0.09167232941086549,30,30,complete
teacher_nn,0.81,-0.0926952665672794,30,30,complete
teacher_nn,0.82,-0.09364493103561447,30,30,complete
teacher_nn,0.83,-0.09370843228506885,30,30,complete
