beta,radius,ref_count,q05_ess_fraction,max_split_logZ_per_P_diff,mean_smc_mh_acceptance,min_smc_cess_fraction,mean_smc_step_count,mean_weighted_accuracy,mean_weighted_ce_l2_ratio
0.05,0.36,1800,0.7875213641793684,0.0001842679928715906,0.9439918981481479,0.7500000000000447,2.0588888888888888,0.655657388977217,1.354620892863795
0.05,0.37,1800,0.8343953908271637,0.00020445475544101665,0.942714535021908,0.7500000000000061,2.095,0.6517304142823481,1.3845346784118515
0.05,0.38,1800,0.8583705493097575,0.00017381980624785184,0.941576001364087,0.7500000000000647,2.118888888888889,0.647985820408124,1.413776044531073
0.05,0.39,1800,0.8656786149585054,0.00015319745276622188,0.9405314282614083,0.7500000000000407,2.148888888888889,0.6443212413492506,1.4425027150569936
0.05,0.4,1800,0.8694591045292955,0.00016526775717101287,0.9394044415509251,0.7500000000000194,2.17,0.6408641741724257,1.4704059589243113
0.05,0.41,1800,0.8834345241440563,0.00023445091793375663,0.9383937019469248,0.7500000000000527,2.1838888888888888,0.6374748534200974,1.4977173113662956
0.05,0.42,1800,0.9025994873181372,0.00014661657194995576,0.9371690124834658,0.7500000000000034,2.203888888888889,0.634220451861878,1.5247748698622188
0.05,0.43,1800,0.9030128557838146,0.00020842338942852654,0.9361130594996967,0.7500000000000128,2.2311111111111113,0.6311497574825599,1.5504290764871602
0.05,0.44,1800,0.9020823662607643,0.0003427140855280108,0.9347877001350304,0.7500000000000068,2.25,0.6281653459395027,1.5755108166211642
0.05,0.45,1800,0.9027019427467016,0.0003269706473781567,0.934443852823247,0.7500000000000687,2.2577777777777777,0.6253286812844367,1.599894774591609
0.05,0.46,1800,0.8957296950371999,0.00021079215808473599,0.9328916411761466,0.7500000000000594,2.272777777777778,0.6225584958696292,1.624306231442488
0.05,0.47,1800,0.8892644111367893,0.0002964077875906566,0.9320676997216709,0.7500000000001207,2.2905555555555557,0.6198907326968064,1.6477388976516674
0.05,0.48,1800,0.8902361668922252,0.00025005405524578206,0.9309925207713297,0.7500000000000008,2.3022222222222224,0.6173039502965723,1.6708731832495378
0.05,0.49,1800,0.884961909858422,0.000326738788393372,0.9298858976280041,0.7500000000000088,2.318888888888889,0.6147469203458088,1.693407152975662
0.05,0.5,1800,0.8872972058574385,0.00018731264671448055,0.9287157802682706,0.7500000000000674,2.3383333333333334,0.6124000588577942,1.7148050817003684
0.05,0.51,1800,0.8820998594355087,0.0002215625513089753,0.927890766661844,0.7500000000000048,2.3505555555555557,0.6101125755989488,1.735954884816328
0.05,0.52,1800,0.8814152665404986,0.0002784056305147942,0.9267914789324296,0.7500000000001327,2.3627777777777776,0.6078481250455009,1.7570296721250354
0.05,0.53,1800,0.8795732298839412,0.00029523003670602863,0.9256819278239367,0.7500000000000567,2.391111111111111,0.6057035111985489,1.7768187022349946
0.05,0.54,1800,0.8795586882329159,0.000252451250289458,0.9246751418340768,0.7500000000000447,2.4005555555555556,0.6035984766956868,1.796903105018663
0.05,0.55,1800,0.8689362350180664,0.00021314146419388298,0.9235744000254913,0.7500000000000128,2.4166666666666665,0.6016538099396566,1.8155617571811566
0.05,0.56,1800,0.8627331876442161,0.0002809080695824743,0.9225265342537482,0.7500000000000141,2.4477777777777776,0.5996358553940322,1.834368992776991
0.05,0.57,1800,0.8646001964073019,0.00021979210314407158,0.921475805104304,0.7500000000000248,2.4616666666666664,0.5978068383288337,1.8521380805792085
0.05,0.58,1800,0.8534136006641335,0.00024096903752836892,0.9207443537636407,0.7500000000000421,2.4788888888888887,0.5959623990271751,1.8697822573757614
0.05,0.59,1800,0.8590130981622666,0.0004953772838479927,0.9191924766796183,0.7500000000000008,2.5194444444444444,0.5941773706591832,1.8871557342207548
0.05,0.6,1800,0.8629749498475079,0.00027619535917254616,0.9180098048080634,0.7500000000000248,2.545,0.5924927988346306,1.9041768563664798
0.05,0.61,1800,0.8579145800021379,0.0003497028582144658,0.9171721820057599,0.7500000000000447,2.571111111111111,0.5907861428737659,1.9206620923636382
0.05,0.62,1800,0.8462286191322942,0.0004862195016317083,0.9161009717008258,0.7500000000000674,2.6038888888888887,0.5892403840218723,1.9357839093149711
0.05,0.63,1800,0.8460478083882419,0.00033965505804567494,0.9150079462547729,0.75000000000007,2.6216666666666666,0.5876132423944869,1.9520926603767155
0.05,0.64,1800,0.8466411023461339,0.0003505710899127606,0.9138032790626373,0.7500000000000328,2.6555555555555554,0.5861111298764378,1.9670442474522276
0.05,0.65,1800,0.8470519087748797,0.000457983866820546,0.9127273586481754,0.7500000000000248,2.6905555555555556,0.5847246328611295,1.980816692309772
0.05,0.66,1800,0.8479879039056216,0.000241013571007261,0.9114056161816569,0.7500000000000061,2.7305555555555556,0.5833081430581186,1.9954501081119793
0.05,0.67,1800,0.8491806512218528,0.0003688766920680031,0.9104660046020718,0.7500000000000474,2.756666666666667,0.5819300691684893,2.009432949162936
0.05,0.68,1800,0.843410941259761,0.0003988695762384149,0.9093740218717418,0.7500000000000248,2.7933333333333334,0.5806561075912832,2.022342406854479
0.05,0.69,1800,0.844785873701856,0.0003227519116929539,0.9082826918662699,0.7500000000000061,2.8361111111111112,0.579416261163336,2.034217942793234
0.05,0.7,1800,0.846068486048253,0.00035407473341845223,0.9072595116201079,0.7500000000000168,2.8672222222222223,0.5780552083489713,2.04830602289644
0.05,0.71,1800,0.8482511644983088,0.0004885122183108782,0.9060087311686436,0.7500000000000168,2.9033333333333333,0.5768348353494994,2.060286629035972
0.05,0.72,1800,0.8370229510653675,0.0003664041172785627,0.9047806071785565,0.7500000000000048,2.9294444444444445,0.5756010426306712,2.0725279916143
0.05,0.73,1800,0.8428047667706444,0.0006982245211277,0.903599517425933,0.7500000000000607,2.9705555555555554,0.5744998061538823,2.0847555473843222
0.05,0.74,1800,0.8565730538694079,0.00046630117552456935,0.9024740185366821,0.7500000000000228,2.997777777777778,0.5733025777888348,2.0958478311888196
0.05,0.75,1800,0.8414143877736585,0.00032227368190668757,0.9012842178919636,0.7500000000000354,3.0155555555555558,0.5722044150199611,2.106623523741305
0.05,0.76,1800,0.8437294157042997,0.00041134184151976817,0.9002777228588601,0.7500000000000221,3.0533333333333332,0.5712544376492321,2.116165248722488
0.05,0.77,1800,0.8440352609806456,0.00047282951906088636,0.8991868298561008,0.7500000000000141,3.0755555555555554,0.5701349881051997,2.1278342571353397
0.05,0.78,1800,0.8540131086956988,0.0003680628270615844,0.8981506158199684,0.7500000000000527,3.1194444444444445,0.5691874267617743,2.1363684039545983
0.05,0.79,1800,0.8527597276907368,0.00035052187469753604,0.8968722530754604,0.7500000000000008,3.148888888888889,0.5681162597229823,2.1474759743161136
0.05,0.8,1800,0.8491227748584497,0.00045290628995615055,0.8961493287678992,0.7500000000000274,3.1805555555555554,0.5672702421267795,2.1552832410253826
0.05,0.81,1800,0.846207467981649,0.00044220587625975463,0.8951997129811258,0.7500000000000074,3.1983333333333333,0.5663276660321592,2.1645860014148703
0.05,0.82,1800,0.8508718491260555,0.00039697825210488187,0.8940795413444319,0.7500000000000021,3.223333333333333,0.5654363281717979,2.172711311529611
0.05,0.83,1800,0.8353684700120553,0.0005086753559363026,0.8931385011292238,0.7500000000000194,3.2205555555555554,0.5645156933580396,2.181375029227074
0.05,0.84,1800,0.8502414696513076,0.0004974179448911829,0.8921140847963759,0.7500000000000061,3.265,0.5636204689169596,2.1901957253110313
0.05,0.85,1800,0.8461186235131051,0.00035957794760189905,0.8913659778354606,0.7500000000000341,3.286111111111111,0.5628209946926347,2.1973578131696505
0.05,0.86,1800,0.8420348500556074,0.0005377682567191305,0.8900717042921641,0.7500000000000328,3.2994444444444446,0.5620343030959066,2.204574501006121
0.05,0.87,1800,0.832888764837703,0.0004931938297963254,0.88946729603826,0.7500000000000581,3.312777777777778,0.561216660055047,2.2126168177318553
0.05,0.88,1800,0.8296872610593193,0.0005280277426848961,0.8884891628102081,0.7500000000000387,3.3316666666666666,0.560444007841546,2.2193457542810937
0.05,0.89,1800,0.8300748161843405,0.0005109533944169786,0.8874736007144868,0.7500000000000407,3.357222222222222,0.5597690567896817,2.225509443618334
0.05,0.9,1800,0.8285465407389907,0.0004283638589172234,0.8864224632156755,0.7500000000000021,3.368888888888889,0.5589727398487557,2.2326436372354626
0.05,0.91,1800,0.8302098858669791,0.0005452154408087188,0.8858504192235482,0.7500000000000028,3.391111111111111,0.5583815473950996,2.2372475011332438
0.05,0.92,1800,0.8271518325688664,0.0006648256272360691,0.8848360227946009,0.7500000000000101,3.4072222222222224,0.5575764690323028,2.2444103067846286
0.05,0.93,1800,0.8233296407995901,0.0006855038692111167,0.8837249816607727,0.7500000000000048,3.432777777777778,0.5568532171458436,2.250292146933517
0.05,0.94,1800,0.8236572492876486,0.0005950024505636933,0.8827343373435509,0.7500000000000008,3.4494444444444445,0.556326334129758,2.25499020058654
0.05,0.95,1800,0.8202999856436891,0.0006295263044971092,0.8821631210315284,0.7500000000000088,3.4583333333333335,0.5555774836197614,2.2608032837320318
0.05,0.96,1800,0.8209482582293102,0.0005979627971425511,0.8810568184166802,0.7500000000000434,3.4744444444444444,0.5549766473714017,2.2649893137632864
0.05,0.97,1800,0.8184529141789681,0.0006323731463461455,0.8803434889100573,0.7500000000000181,3.495,0.5543363331114168,2.270430910835326
0.05,0.98,1800,0.8110941472098576,0.0012629698681428834,0.8796702788675447,0.7500000000000347,3.5011111111111113,0.5536803055206753,2.275715559690518
0.05,0.99,1800,0.81258992740713,0.0005386598251207233,0.8783609914090054,0.7500000000000088,3.53,0.5531844460453107,2.2797406199520194
0.05,1.0,1800,0.810429447893961,0.0006086413081166854,0.8776115048206513,0.7500000000000268,3.5411111111111113,0.5526022090325962,2.2839080062665222
0.05,1.01,1800,0.8069774611065549,0.00061833661172429,0.8768380744448441,0.7500000000000274,3.5594444444444444,0.5520108791832967,2.287493588616535
0.05,1.02,1800,0.8071852663164485,0.0006393503050953472,0.875850463727173,0.7500000000000674,3.5716666666666668,0.551389238734082,2.2923110472859354
0.05,1.03,1800,0.8072964541298921,0.0007328210303564409,0.8750000915606375,0.7500000000000274,3.598888888888889,0.5509127788151751,2.2946512510551726
0.05,1.04,1800,0.8014260145907495,0.0005877397454252287,0.8742524446160499,0.7500000000000034,3.612222222222222,0.5503302385564101,2.2982433458384754
0.05,1.05,1800,0.8080291823177718,0.0006004814365655043,0.8730764195385778,0.7500000000000034,3.651111111111111,0.5497846548704869,2.300682132391341
0.05,1.06,1800,0.8013640322169495,0.0005644569444129402,0.8721204439248065,0.7500000000000048,3.658333333333333,0.5493188465200439,2.3032806048948946
0.05,1.07,1800,0.8029252096310235,0.0006759252502694686,0.8712685071667815,0.7500000000000341,3.69,0.5488813196156059,2.3066967143116788
0.05,1.08,1800,0.7986118406669396,0.0007283020396511197,0.8706861611183698,0.7500000000000181,3.7005555555555554,0.5483399390351633,2.3087218741430626
0.05,1.09,1800,0.7977056044604787,0.0005902229098393733,0.8696143983722918,0.7500000000000021,3.7111111111111112,0.5478298931244499,2.312823569351492
0.05,1.1,1800,0.80166342352121,0.0014727699431504766,0.8685022949989597,0.7500000000000294,3.7516666666666665,0.5474277985077767,2.3136141622130255
0.05,1.11,1800,0.7952042978956548,0.0008798848392481328,0.8677492855632498,0.7500000000000128,3.765,0.5469476521117995,2.316873008711817
0.05,1.12,1800,0.7965466710581368,0.0007484828453463025,0.8668933407900695,0.7500000000000161,3.78,0.5464226608169324,2.3187741081542437
0.05,1.13,1800,0.7969911697381004,0.0008022510948454099,0.8655720994831488,0.7500000000000061,3.807777777777778,0.546032046547231,2.320115624305771
0.05,1.14,1800,0.7946061776588431,0.0005639695319707926,0.8646053425620475,0.7500000000000121,3.8272222222222223,0.5456750809344677,2.3221224610356184
0.05,1.15,1800,0.7957580573962704,0.0008175847001012869,0.8637538026902452,0.7500000000000268,3.851111111111111,0.5453065472685544,2.322220847260737
0.05,1.16,1800,0.7984153690578202,0.0009181360828370281,0.8627807952440115,0.7500000000000274,3.8761111111111113,0.5448821745671569,2.3231075817652087
0.05,1.17,1800,0.7977808866734184,0.0007036977492045158,0.8617313425687454,0.7500000000000328,3.8933333333333335,0.5443514854178347,2.3264428995783906
0.05,1.18,1800,0.7936842523320702,0.0008553488836965182,0.8608643461693593,0.7500000000000168,3.9277777777777776,0.5440107391867445,2.3241821157439513
0.05,1.19,1800,0.7936139247218421,0.0007822715562334412,0.8597575569353729,0.7500000000000294,3.9494444444444445,0.543760254092296,2.3250542383348116
0.05,1.2,1800,0.7945814110074463,0.0009922083341281384,0.8589393885736666,0.7500000000000181,3.9522222222222223,0.5432148842925937,2.327709756118728
0.05,1.21,1800,0.7947795380405056,0.0008235549152220287,0.8579991981578895,0.7500000000000048,3.9877777777777776,0.5429274193025764,2.3275512077710947
0.05,1.22,1800,0.7922795317969038,0.0009410952010588408,0.8572374966432582,0.7500000000000248,4.006111111111111,0.542573004853946,2.3287049889189695
0.05,1.23,1800,0.7940690814690423,0.0006553852096328118,0.8563000539710326,0.7500000000000061,4.018888888888889,0.5421096155829653,2.3281335402047487
0.05,1.24,1800,0.7958740240444099,0.0008823857250765539,0.8551084066908452,0.7500000000000154,4.049444444444444,0.5418593386011445,2.3283546275000226
0.05,1.25,1800,0.8001581258109596,0.0006583108605877737,0.8540160347133818,0.7500000000000128,4.075,0.5414097841606971,2.3284774552106127
0.05,1.26,1800,0.7999224654155921,0.0009926178999339066,0.8533097565954001,0.7500000000000008,4.088888888888889,0.5410861520044953,2.3274300522210356
0.05,1.27,1800,0.794737538602344,0.0006812561160456101,0.8520038175348233,0.7500000000000034,4.1161111111111115,0.5406977928881631,2.3283100318703362
0.05,1.28,1800,0.7922106827650901,0.000880105983075455,0.8516581178665326,0.7500000000000168,4.118333333333333,0.5405252143818076,2.3259982296309794
0.05,1.29,1800,0.8008707465314567,0.0007096737489393601,0.8502665628160427,0.7500000000000314,4.158888888888889,0.5401478340260555,2.327317878005191
0.05,1.3,1800,0.8007217274472112,0.001224032771007194,0.849404745708213,0.7500000000000208,4.166111111111111,0.539833902462361,2.3276618380594973
0.05,1.31,1800,0.8004478844086299,0.00069943797064861,0.8485650924144598,0.7500000000000161,4.194444444444445,0.5395695273080143,2.3252672267909507
0.05,1.32,1800,0.798653969875007,0.0014094675943985382,0.8474641249742961,0.7500000000000008,4.206666666666667,0.539130486920111,2.3247362386827977
0.05,1.33,1800,0.7968177995826935,0.0008637220239359503,0.8463083503561206,0.7500000000000034,4.242222222222222,0.5390194314666172,2.320415140998237
0.05,1.34,1800,0.7969896727398522,0.0005898362121611844,0.845529981613559,0.7500000000000001,4.2411111111111115,0.5386681541579832,2.322898954533575
0.05,1.35,1800,0.8032023674742419,0.0007207200167875972,0.8450339204403344,0.7500000000000381,4.26,0.5383483743988362,2.3219384933701823
0.05,1.36,1800,0.8019490712810411,0.0005509127517648917,0.8439798796400364,0.7500000000000014,4.2716666666666665,0.5380624597627136,2.3196614917441183
0.05,1.37,1800,0.8039436305803497,0.001229962500140249,0.843092300687354,0.7500000000000341,4.3005555555555555,0.5378222358230209,2.3180273491717047
0.05,1.38,1800,0.8047526166828928,0.0008032805854330267,0.8421082934233982,0.7500000000000034,4.307222222222222,0.5374538239829537,2.3192131730613164
0.05,1.39,1800,0.8021285777510585,0.0008893416137955004,0.8416914015436975,0.7500000000000108,4.307222222222222,0.537154265552261,2.316707369164381
0.05,1.4,1800,0.803244806440425,0.0011903628327268759,0.8404168304086924,0.7500000000000407,4.341111111111111,0.5369466444544078,2.313678657904109
0.05,1.41,1800,0.8013824885348598,0.00141585000601866,0.8396437906892008,0.7500000000000074,4.361111111111111,0.5368136171861797,2.3108175040060646
0.05,1.42,1800,0.8108949734105464,0.0011005325045690731,0.8388614066296366,0.7500000000000061,4.371111111111111,0.5366660781268495,2.309844690566958
0.05,1.43,1800,0.8124287755209874,0.0008975232435859144,0.8381249572879625,0.7500000000000048,4.391111111111111,0.536381955708009,2.306531670940106
0.05,1.44,1800,0.815134861668853,0.0010436940162352288,0.8368602963454853,0.7500000000000208,4.425,0.5360908722816279,2.3056340444087824
0.05,1.45,1800,0.8230091373757861,0.0013766357474322187,0.8360992603708263,0.7500000000000048,4.4255555555555555,0.5357036307095934,2.3035608343706104
0.05,1.46,1800,0.8215218200833247,0.0008335042707663552,0.8352324308690678,0.7500000000000867,4.434444444444445,0.5354530649068926,2.301147965564372
0.05,1.47,1800,0.8196556767123396,0.001038310428590719,0.8348777813982889,0.7500000000000374,4.452222222222222,0.5352224124036835,2.298718195528657
0.05,1.48,1800,0.820888607395287,0.0009260787192985941,0.8336706864310205,0.7500000000000034,4.469444444444444,0.5351708101401114,2.2950496820122934
0.05,1.49,1800,0.8250774752644605,0.0010090890290043169,0.8328443738968643,0.7500000000000328,4.475555555555555,0.5347958684021483,2.293349576471999
0.05,1.5,1800,0.8211842930093972,0.0014408830843761465,0.831949471997609,0.7500000000000101,4.49,0.5346378510184997,2.292511549159122
0.05,1.51,1800,0.8297825222550039,0.0013940797224530623,0.831586584461665,0.7500000000000334,4.493888888888889,0.5343763348070448,2.290785625923063
0.05,1.52,1800,0.8377237280262398,0.0010885627920153142,0.8304022509126666,0.7500000000000301,4.527222222222222,0.5342283055764544,2.285782170070106
0.05,1.53,1800,0.8336536722076745,0.0010524338348426986,0.8293483169632256,0.7500000000000501,4.531666666666666,0.5340176543487443,2.284204993511233
0.05,1.54,1800,0.8430213416681768,0.0010699016447641935,0.8290764532234267,0.7500000000000021,4.547777777777778,0.5339271513297578,2.279907793222922
0.05,1.55,1800,0.8386506856948711,0.0010524902680850733,0.8282242370380387,0.7500000000000021,4.558333333333334,0.5335609281520587,2.2778064316406845
0.05,1.56,1800,0.8482470615801779,0.0012413472934997213,0.8272343066697733,0.7500000000000054,4.571111111111111,0.5334071800472817,2.273414618307211
0.05,1.57,1800,0.847152524979887,0.0010223718172340632,0.8259040189923158,0.7500000000000234,4.5872222222222225,0.5332676233430597,2.2712381360753864
0.05,1.58,1800,0.8513463090930491,0.000970500528406263,0.8256402360088069,0.7500000000000434,4.597222222222222,0.5330231958668836,2.2680421857287483
0.05,1.59,1800,0.8575060753255301,0.001108264975059349,0.8246261425899297,0.7500000000000174,4.626111111111111,0.5329413794876536,2.2623835238898358
0.05,1.6,1800,0.8588708080699534,0.001043612883226371,0.8239280092767226,0.7500000000000694,4.635,0.5326699137839327,2.2604881041113414
0.05,1.61,1800,0.8493194514307586,0.0020287413578321148,0.8233061953252784,0.7500000000000174,4.635555555555555,0.5323809031117677,2.25861517876657
0.05,1.62,1800,0.8467652886972982,0.001216728837374179,0.8221527894712706,0.7500000000000048,4.649444444444445,0.5322572005094235,2.253098164706615
0.05,1.63,1800,0.8592424901520963,0.002009265360958205,0.821358552137605,0.7500000000000188,4.6627777777777775,0.5321175793620546,2.2507460886395045
0.05,1.64,1800,0.8597068330548224,0.001236530353651942,0.8206883132043858,0.7500000000000161,4.67,0.5319569912266849,2.2468963904743506
0.05,1.65,1800,0.8588701327579901,0.0007675617499635743,0.8197097995983085,0.7500000000000061,4.695,0.5317540345770886,2.2450830428349824
0.05,1.66,1800,0.8620170167472425,0.0014958139871115502,0.8189878246768312,0.7500000000000294,4.709444444444444,0.5316035601084537,2.2408495453572645
0.05,1.67,1800,0.8598608716552084,0.0013533903010926373,0.8183139061850807,0.7500000000000074,4.709444444444444,0.5314091903464061,2.238302519166368
0.05,1.68,1800,0.8603287224847407,0.0013148750129971017,0.8173999230900265,0.7500000000000454,4.736111111111111,0.5313473259878057,2.2318288375259474
0.05,1.69,1800,0.8622794664867365,0.001183220189630498,0.8166555008711985,0.7500000000000554,4.762222222222222,0.5312575816531173,2.228584798272175
0.05,1.7,1800,0.8613009118594215,0.0010095800628643797,0.8158613068066194,0.7500000000000088,4.7572222222222225,0.5308859702522969,2.2272625959587513
0.05,1.71,1800,0.8642408052874972,0.001766759241410789,0.8154454982017655,0.7500000000000194,4.768888888888889,0.5307958334610104,2.222937463262579
0.05,1.72,1800,0.8609082195671975,0.001534751757349446,0.8149060991574008,0.7500000000000261,4.775,0.5306342904104547,2.2197291708180344
0.05,1.73,1800,0.8648392745416017,0.0009016995437998248,0.813931119014208,0.7500000000000061,4.795555555555556,0.5307050517028298,2.213589808447587
0.05,1.74,1800,0.8628713773152508,0.0009324367340231704,0.812900551940103,0.7500000000000034,4.817222222222222,0.5304960490135161,2.2113978267498657
0.05,1.75,1800,0.8660315378548025,0.0010468035238095459,0.8120393901692318,0.7500000000000061,4.84,0.5303482609184192,2.204428275255799
0.05,1.76,1800,0.863942878409239,0.0012772256924610704,0.8113227814184042,0.7500000000000008,4.834444444444444,0.5300693293256593,2.2040801952665796
0.05,1.77,1800,0.863843778743676,0.0011991858608442628,0.8104027468646203,0.7500000000000288,4.847777777777778,0.5301181430465365,2.1974145030975656
0.05,1.78,1800,0.8649642238090706,0.001224655652963004,0.809523793961091,0.7500000000000008,4.847777777777778,0.5298315281626672,2.1946577366998343
0.05,1.79,1800,0.8658614127598345,0.0010527041680552594,0.8091922614482834,0.7500000000000194,4.877777777777778,0.5296745071576142,2.191044795720105
0.05,1.8,1800,0.8648555748029081,0.0014429331658331193,0.8083533518152263,0.7500000000000354,4.893888888888889,0.529475575855566,2.187821386625925
0.05,1.81,1800,0.8617095685494358,0.001497054559283405,0.8073797284062993,0.7500000000000021,4.896111111111111,0.5293620597739789,2.1802710485933257
0.05,1.82,1800,0.8645659066326279,0.0008761971921414247,0.8069318777106865,0.7500000000000341,4.895555555555555,0.5292564562695258,2.17903550925222
0.05,1.83,1800,0.8638448826521262,0.0017379867118953822,0.8062073699141571,0.7500000000000061,4.913888888888889,0.5291282886236904,2.174122340163815
0.05,1.84,1800,0.8639298915167551,0.0011781397083898805,0.8052734327078815,0.7500000000000168,4.937777777777778,0.5289632153398791,2.168649911261281
0.05,1.85,1800,0.8631482158674803,0.0009286160608613974,0.804263873967528,0.7500000000000048,4.951666666666667,0.52896644787521,2.164898332011875
0.05,1.86,1800,0.8718246384436437,0.0015322768667466776,0.8033650039017142,0.7500000000000101,4.971111111111111,0.5287121376854614,2.159297506618561
0.05,1.87,1800,0.8731819413648061,0.0009322138631736522,0.8029006066888941,0.7500000000000014,4.986111111111111,0.5286188366267993,2.15627408256099
0.05,1.88,1800,0.8673374975098755,0.0012006505501927851,0.8022014386272617,0.7500000000000181,4.971111111111111,0.5286699345772501,2.1518206905216535
