dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin,extra_reference_search
0,0,low_tv_spectral_teacher,1018,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1018/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703618,adam,2461,0.0,0.126953125,0.0079756744084464,4.083545297124567,0.4878049000215057,12.84466870351694,1.211597663408839,3.0268850135084,8.055254263990806,7.2494701810074,True
0,0,low_tv_spectral_teacher,1019,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1019/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703619,adam,2461,0.0,0.12646484375,0.0019619644817601,1.0045258146612004,0.601187794476993,14.626114944934764,1.8334095801863184,4.768747400594819,9.611267975814725,9.096860919316434,True
1,0,real_even_odd,1000,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1000/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703600,adam,2461,0.0,0.12451171875,0.0012438229345315,0.6368373424801606,0.7390215448312069,12.933733776771705,2.654868346917283,5.185508018930436,9.18477101129642,8.545768733909172,True
1,0,real_even_odd,1001,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1001/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703601,adam,2461,0.0,0.12109375,0.0004905290735261,0.2511508856453815,0.7474111795499492,13.53470602103974,3.8969875705208015,6.086472785252602,9.865888896653791,9.175608323291108,True
1,0,real_even_odd,1002,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1002/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703602,adam,2461,0.0,0.1220703125,0.0021276612150236,1.0893625420921147,0.6611217542249976,13.521753193078258,1.8716161753315583,4.774997187573519,8.800290520213572,8.228717431286617,True
1,0,real_even_odd,1003,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1003/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703603,adam,2461,0.0,0.1328125,0.0015644265931663,0.8009864157011517,0.7505822731064977,14.588394145085116,1.3034270488040645,5.202968828846061,9.594897374537718,8.928513268953036,True
1,0,real_even_odd,1004,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1004/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703604,adam,2461,0.0,0.11767578125,0.0014569531620545,0.7459600189719495,0.6175765842469281,15.113932468410322,2.314915280357836,5.251120642024589,8.386364654051317,7.883300445986426,True
1,0,real_even_odd,1005,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1005/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703605,adam,2461,0.0,0.12841796875,0.0013644644336044,0.6986057900054528,0.6851515099286893,12.950757365757806,2.260062798299569,4.961243627767963,8.518338330358645,8.09356661528145,True
1,0,real_even_odd,1006,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1006/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703606,adam,2461,0.0,0.125,0.0010580866999371,0.5417403903678389,0.7691058827721939,13.625541516247589,2.344058749976592,5.488576998189659,10.105081406782356,9.469020929429991,True
1,0,real_even_odd,1007,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1007/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703607,adam,2461,0.0,0.12353515625,0.0009477370130592,0.4852413506863405,0.7028932060148658,13.671997315487271,3.184956425641152,5.4512250103434114,9.401849809887722,8.802531461861667,True
1,0,real_even_odd,1008,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1008/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703608,adam,2461,0.0,0.11328125,0.0004451348320552,0.2279090340122806,0.7218817477819841,14.455532193084538,3.2828597716467,6.351666039519873,10.637943814751615,10.002232392381613,True
1,0,real_even_odd,1009,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1009/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703609,adam,2461,0.0,0.12255859375,0.003169627976771,1.6228495241067735,0.6581884620564561,14.21517897067742,1.2934777482355426,4.442031917274382,8.917023386132422,8.196686791411938,True
1,0,real_even_odd,1010,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1010/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703610,adam,2461,0.0,0.11767578125,0.0003782686208549,0.1936735338777271,0.7253180748638937,13.769546122656587,3.0798234302325533,6.698462181196764,9.676108775759385,9.263699959699306,True
1,0,real_even_odd,1011,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1011/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703611,adam,2461,0.0,0.126953125,0.0018711849917038,0.9580467157523926,0.6797129988463935,13.405333537540368,1.8397435202420604,4.900543461409351,8.534837269343578,7.88823413276806,True
1,0,real_even_odd,1012,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1012/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703612,adam,2461,0.0,0.11962890625,0.0014730298845293,0.7541913008790307,0.6761047698201348,14.2708614073215,1.050438310941784,5.709251778437398,9.340248104831153,8.654649227980777,True
1,0,real_even_odd,1013,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1013/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703613,adam,2461,0.0,0.1162109375,0.0017275851705463,0.8845236073197207,0.6439850607998849,14.44067254728001,1.6795183936596303,4.966390541087463,9.061574673150927,8.322281078910965,True
1,0,real_even_odd,1014,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1014/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703614,adam,2461,0.0,0.13134765625,0.0014666552295354,0.7509274775221352,0.7001372788036613,14.899920464011002,2.569825128856493,5.090044276877978,8.375320086866793,7.827825487836616,True
1,0,real_even_odd,1015,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1015/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703615,adam,2461,0.0,0.12255859375,0.0012417343931701,0.6357680093031283,0.6354793644286335,14.238892517120387,0.9902010178824944,5.956700959936472,8.486940596442253,8.2245689345506,True
1,0,real_even_odd,1016,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1016/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703616,adam,2461,0.0,0.1162109375,0.0007544877799589,0.3862977433389991,0.6440134969034762,13.38515327321068,2.6881383196901885,5.7059587550711806,9.208950217771456,8.620467743051263,True
1,0,real_even_odd,1017,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1017/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703617,adam,2461,0.0,0.11962890625,0.0007511549452154,0.3845913319503018,0.7735209854323701,14.190970746049278,3.057180446601931,5.665550403723768,10.3148412135388,9.542677493321031,True
1,0,real_even_odd,1018,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1018/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703618,adam,2461,0.0,0.13232421875,0.0011631103779766,0.595512513524046,0.7032825120697936,14.456881390290382,2.4880413411581164,5.157186453415354,8.621712243981175,8.022614324741212,True
1,0,real_even_odd,1019,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/real_even_odd/ref_1019/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/real_even_odd/dataset.npz,3703619,adam,2461,0.0,0.12548828125,0.000671767011341,0.3439447098066168,0.7309112791672582,15.603460403447928,3.216364141354253,5.996784608933042,9.567953639356745,9.137065037431965,True
2,0,teacher_nn,1000,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1000/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703600,adam,2461,0.0,0.12841796875,0.0063339875186146,3.243001609530713,0.5377292311764398,11.971015842260613,0.7121617697064901,3.6015328860877656,8.216784001399066,7.516705092843829,True
2,0,teacher_nn,1001,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1001/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703601,adam,2461,0.0,0.11767578125,0.0051311073449123,2.6271269605951386,0.4961423010240365,12.282063124152026,0.8578643152533263,3.5993394552262785,7.987451527236356,7.339666808068069,True
2,0,teacher_nn,1002,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1002/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703602,adam,2461,0.0,0.11572265625,0.0048261186307644,2.470972738951378,0.4877805699942637,12.818918042685402,0.975531900618559,3.765650470790417,8.832000139394726,7.989178779423051,True
2,0,teacher_nn,1003,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1003/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703603,adam,2461,0.0,0.119140625,0.0042365500165634,2.169113608480498,0.5177156894628976,13.35850178856012,0.3056861963073257,4.204501732252514,9.197769139259576,8.257690017487377,True
2,0,teacher_nn,1004,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1004/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703604,adam,2461,0.0,0.1240234375,0.0122837289547236,6.289269224818519,0.4113057966921679,13.650797385949016,0.105527155130557,2.947062684615253,7.315540458407284,6.58837303745168,True
2,0,teacher_nn,1005,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1005/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703605,adam,2461,0.0,0.12841796875,0.0043779183362248,2.241494188147124,0.5375981568807766,12.27359568728125,1.2911320841843286,4.039537997895969,7.917414253358746,7.259092629667574,True
2,0,teacher_nn,1006,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1006/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703606,adam,2461,0.0,0.1259765625,0.0134975787169831,6.910760303095349,0.4728103473024023,12.365555356605784,0.4188800335000203,2.6988808884365127,7.013683544686073,6.317873580462252,True
2,0,teacher_nn,1007,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1007/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703607,adam,2461,0.0,0.12353515625,0.0054417646128647,2.786183481786761,0.5238228714015649,12.506002230224215,0.8413746725409186,3.5340692559075144,9.080532163217264,8.142100335332525,True
2,0,teacher_nn,1008,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1008/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703608,adam,2461,0.0,0.1298828125,0.0049448623763018,2.531769536666572,0.5034752028783205,13.32898851480799,0.479704035419351,3.882527797182781,7.930493116079658,7.256785982610591,True
2,0,teacher_nn,1009,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1009/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703609,adam,2461,0.0,0.12451171875,0.0006395831164306,0.3274665556125004,0.6677448233531824,15.758533650636496,3.124114104613331,5.926332318470281,10.11223544698926,9.50904799713888,True
2,0,teacher_nn,1010,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1010/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703610,adam,2461,0.0,0.111328125,0.0054443839636497,2.787524589388688,0.4350019696379364,11.996409441761424,1.1384440827528133,3.5375816616060702,7.491628144368216,6.974707806748807,True
2,0,teacher_nn,1011,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1011/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703611,adam,2461,0.0,0.11572265625,0.0051208793802997,2.621890242713447,0.5010022118881847,12.610955348548613,0.4743695762823124,3.8789506902413695,8.160181924826897,7.432297896664533,True
2,0,teacher_nn,1012,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1012/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703612,adam,2461,0.0,0.11474609375,0.0049675825590266,2.543402270221629,0.4938377012088604,12.715960685673837,0.3912157674489699,4.099811962617955,8.342817339998255,7.566196121216459,True
2,0,teacher_nn,1013,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1013/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703613,adam,2461,0.0,0.12646484375,0.0084589185333811,4.33096628909117,0.4963149670935304,12.553049996209037,0.1592329834696452,3.2321799153919875,8.242285875904257,7.615609502551555,True
2,0,teacher_nn,1014,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1014/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703614,adam,2461,0.0,0.13330078125,0.0078885131622949,4.038918739095019,0.5256745197990653,13.628646746270226,0.7399850498824295,3.303562494251425,8.374169249922442,7.757978791972869,True
2,0,teacher_nn,1015,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1015/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703615,adam,2461,0.0,0.126953125,0.0044180033577541,2.262017719170119,0.568648676815458,12.065250732004142,1.043702221894189,4.05911033445694,8.481463508388938,7.686981506274051,True
2,0,teacher_nn,1016,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1016/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703616,adam,2461,0.0,0.1240234375,0.0005520972216249,0.2826737774719524,0.7020170030024153,14.135330269004582,2.485135029202394,6.433346102965293,10.374920170953311,9.683949449595382,True
2,0,teacher_nn,1017,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1017/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703617,adam,2461,0.0,0.1298828125,0.0002881960430542,0.1475563740437837,0.781322550719561,14.210443161099889,3.271154244129776,7.1726369274677,12.16770496699123,11.188668312236295,True
2,0,teacher_nn,1018,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1018/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703618,adam,2461,0.0,0.12890625,0.0008964367170151,0.4589755991117515,0.6809163331098124,15.374478839461066,2.278300384865433,5.876522599577883,10.557295868112629,9.700468773898898,True
2,0,teacher_nn,1019,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/teacher_nn/ref_1019/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/teacher_nn/dataset.npz,4703619,adam,2461,0.0,0.11474609375,0.0035207555579604,1.8026268456757268,0.5102740519389884,14.250227601668602,0.8959743284949389,4.279580619867332,9.288348001179957,8.516776352606936,True
0,0,low_tv_spectral_teacher,1020,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1020/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703620,adam,2461,0.0,0.14208984375,0.0004883310968269946,0.25002552157542124,0.8420056459654619,13.575150268151226,4.248454612559332,5.891643103307948,9.48737950610499,8.90388367448172,True
0,0,low_tv_spectral_teacher,1021,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1021/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703621,adam,2461,0.0,0.13916015625,0.005790783263495666,2.964881030909781,0.6026391240450932,12.187383589273717,1.8126658051593054,3.392249422899564,8.278587302486304,7.353836817885151,True
0,0,low_tv_spectral_teacher,1022,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1022/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703622,adam,2461,0.0,0.130859375,0.008699349228560267,4.4540668050228565,0.5771817562048901,12.73392395341231,0.5261486462310918,3.06529290134122,7.760825594469877,6.962644362104928,True
0,0,low_tv_spectral_teacher,1023,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1023/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703623,adam,2461,0.0,0.126953125,0.0005692947391156962,0.29147890642723645,0.705321291263493,15.026800924736579,4.00151878716628,5.792088601988919,10.094072551194245,9.352577972901432,True
0,0,low_tv_spectral_teacher,1024,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/extra_reference_pool/04_extra_reference_search/selected_reference_pool/split_000/low_tv_spectral_teacher/ref_1024/theta.npy,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_allrule_sparse_0p010_to_2p500/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,2703624,adam,2461,0.0,0.1201171875,0.0006895189965880559,0.3530337262530846,0.6474528677528877,14.9905540243322,3.4860430571681604,5.588914047736531,10.31799714419979,9.375194619540288,True
