q,beta,radius,H_q,H_q_numeric,mean_R_H_at_H_q,ref_count,claim
0.5,0.1,1.75,4.0,4.0,0.6240234374999999,0,
0.9,0.1,1.75,4.0,4.0,0.9695411059999589,0,
0.99,0.1,1.75,6.0,6.0,1.0,0,
0.5,0.1,1.76,4.0,4.0,0.6416015624999998,0,
0.9,0.1,1.76,4.0,4.0,0.9698621672313164,0,
0.99,0.1,1.76,6.0,6.0,1.0,0,
0.5,0.1,1.77,4.0,4.0,0.6337890625000002,0,
0.9,0.1,1.77,4.0,4.0,0.9724999967511854,0,
0.99,0.1,1.77,6.0,6.0,1.0,0,
0.5,0.1,1.78,4.0,4.0,0.634765625,0,
0.9,0.1,1.78,4.0,4.0,0.9657488423986782,0,
0.99,0.1,1.78,6.0,6.0,1.0,0,
0.5,0.1,1.79,4.0,4.0,0.6679687499999998,0,
0.9,0.1,1.79,4.0,4.0,0.9687622117211807,0,
0.99,0.1,1.79,6.0,6.0,1.0,0,
0.5,0.1,1.8,4.0,4.0,0.6484374999999998,0,
0.9,0.1,1.8,4.0,4.0,0.9641444785632958,0,
0.99,0.1,1.8,6.0,6.0,1.0,0,
0.5,0.1,1.81,4.0,4.0,0.6318359375000002,0,
0.9,0.1,1.81,4.0,4.0,0.9719509231401172,0,
0.99,0.1,1.81,6.0,6.0,1.0,0,
0.5,0.1,1.82,4.0,4.0,0.681640625,0,
0.9,0.1,1.82,4.0,4.0,0.9656913223630053,0,
0.99,0.1,1.82,6.0,6.0,1.0,0,
0.5,0.1,1.83,4.0,4.0,0.630859375,0,
0.9,0.1,1.83,4.0,4.0,0.9696213218032468,0,
0.99,0.1,1.83,6.0,6.0,1.0,0,
0.5,0.1,1.84,4.0,4.0,0.6162109374999998,0,
0.9,0.1,1.84,4.0,4.0,0.969651560570707,0,
0.99,0.1,1.84,6.0,6.0,1.0,0,
0.5,0.1,1.85,4.0,4.0,0.646484375,0,
0.9,0.1,1.85,4.0,4.0,0.9590572624156558,0,
0.99,0.1,1.85,6.0,6.0,1.0,0,
0.5,0.1,1.86,4.0,4.0,0.6298828125,0,
0.9,0.1,1.86,4.0,4.0,0.9632479135753339,0,
0.99,0.1,1.86,6.0,6.0,1.0,0,
0.5,0.1,1.87,4.0,4.0,0.6748046875000002,0,
0.9,0.1,1.87,4.0,4.0,0.9647986424242321,0,
0.99,0.1,1.87,6.0,6.0,1.0,0,
0.5,0.1,1.88,4.0,4.0,0.6064453125,0,
0.9,0.1,1.88,4.0,4.0,0.9645348401036232,0,
0.99,0.1,1.88,6.0,6.0,1.0,0,
0.5,0.1,1.89,4.0,4.0,0.6777343750000001,0,
0.9,0.1,1.89,4.0,4.0,0.9595598024510412,0,
0.99,0.1,1.89,6.0,6.0,1.0,0,
0.5,0.1,1.9,4.0,4.0,0.57421875,0,
0.9,0.1,1.9,4.0,4.0,0.9544308298844498,0,
0.99,0.1,1.9,6.0,6.0,1.0,0,
0.5,0.1,1.91,4.0,4.0,0.5058593749999999,0,
0.9,0.1,1.91,4.0,4.0,0.9590962408437734,0,
0.99,0.1,1.91,6.0,6.0,1.0,0,
0.5,0.1,1.92,4.0,4.0,0.6015624999999998,0,
0.9,0.1,1.92,4.0,4.0,0.9506448917096254,0,
0.99,0.1,1.92,6.0,6.0,1.0,0,
0.5,0.1,1.93,4.0,4.0,0.6513671874999998,0,
0.9,0.1,1.93,4.0,4.0,0.9526127715543052,0,
0.99,0.1,1.93,6.0,6.0,1.0,0,
0.5,0.1,1.94,4.0,4.0,0.6103515624999998,0,
0.9,0.1,1.94,4.0,4.0,0.9545861885857617,0,
0.99,0.1,1.94,6.0,6.0,1.0,0,
0.5,0.1,1.95,4.0,4.0,0.5888671875000002,0,
0.9,0.1,1.95,4.0,4.0,0.9486229034050296,0,
0.99,0.1,1.95,6.0,6.0,1.0,0,
0.5,0.1,1.96,4.0,4.0,0.6113281249999999,0,
0.9,0.1,1.96,4.0,4.0,0.9678242746329005,0,
0.99,0.1,1.96,6.0,6.0,1.0,0,
0.5,0.1,1.97,4.0,4.0,0.5673828124999998,0,
0.9,0.1,1.97,4.0,4.0,0.955694423308768,0,
0.99,0.1,1.97,6.0,6.0,1.0,0,
0.5,0.1,1.98,4.0,4.0,0.5351562500000002,0,
0.9,0.1,1.98,4.0,4.0,0.9486383700648904,0,
0.99,0.1,1.98,6.0,6.0,1.0,0,
0.5,0.1,1.99,4.0,4.0,0.5019531250000002,0,
0.9,0.1,1.99,4.0,4.0,0.9584866158252027,0,
0.99,0.1,1.99,6.0,6.0,1.0,0,
0.5,0.1,2.0,4.0,4.0,0.5234375,0,
0.9,0.1,2.0,4.0,4.0,0.9480298259799029,0,
0.99,0.1,2.0,6.0,6.0,1.0,0,
0.5,0.1,2.01,4.0,4.0,0.65625,0,
0.9,0.1,2.01,4.0,4.0,0.9535814529638178,0,
0.99,0.1,2.01,6.0,6.0,1.0,0,
0.5,0.1,2.02,4.0,4.0,0.5830078125000001,0,
0.9,0.1,2.02,4.0,4.0,0.938762689413437,0,
0.99,0.1,2.02,6.0,6.0,1.0,0,
0.5,0.1,2.03,4.0,4.0,0.5927734375000001,0,
0.9,0.1,2.03,4.0,4.0,0.9449879154980083,0,
0.99,0.1,2.03,6.0,6.0,1.0,0,
0.5,0.1,2.04,4.0,4.0,0.5898437500000001,0,
0.9,0.1,2.04,4.0,4.0,0.9454346876738403,0,
0.99,0.1,2.04,6.0,6.0,1.0,0,
0.5,0.1,2.05,4.0,4.0,0.5878906249999999,0,
0.9,0.1,2.05,4.0,4.0,0.9442109561448861,0,
0.99,0.1,2.05,6.0,6.0,1.0,0,
0.5,0.1,2.06,4.0,4.0,0.5712890625000002,0,
0.9,0.1,2.06,4.0,4.0,0.9401560033789518,0,
0.99,0.1,2.06,6.0,6.0,1.0,0,
0.5,0.1,2.07,4.0,4.0,0.6152343750000001,0,
0.9,0.1,2.07,4.0,4.0,0.9454059860223019,0,
0.99,0.1,2.07,6.0,6.0,1.0,0,
0.5,0.1,2.08,4.0,4.0,0.6513671874999998,0,
0.9,0.1,2.08,4.0,4.0,0.9501953124999999,0,
0.99,0.1,2.08,6.0,6.0,1.0,0,
0.5,0.1,2.09,4.0,4.0,0.6113281249999999,0,
0.9,0.1,2.09,4.0,4.0,0.949391936690772,0,
0.99,0.1,2.09,6.0,6.0,1.0,0,
0.5,0.1,2.1,4.0,4.0,0.6259765624999999,0,
0.9,0.1,2.1,4.0,4.0,0.9469781681883898,0,
0.99,0.1,2.1,6.0,6.0,1.0,0,
0.5,0.1,2.11,4.0,4.0,0.5419921875,0,
0.9,0.1,2.11,4.0,4.0,0.9433232423627869,0,
0.99,0.1,2.11,6.0,6.0,0.9990234374999996,0,
0.5,0.1,2.12,4.0,4.0,0.5498046875000001,0,
0.9,0.1,2.12,4.0,4.0,0.9406316086334159,0,
0.99,0.1,2.12,6.0,6.0,1.0,0,
0.5,0.1,2.13,4.0,4.0,0.5283203124999998,0,
0.9,0.1,2.13,4.0,4.0,0.9449628649353947,0,
0.99,0.1,2.13,6.0,6.0,1.0,0,
0.5,0.1,2.14,4.0,4.0,0.5830078125000001,0,
0.9,0.1,2.14,4.0,4.0,0.9365234375000003,0,
0.99,0.1,2.14,6.0,6.0,1.0,0,
0.5,0.1,2.15,4.0,4.0,0.5878906249999999,0,
0.9,0.1,2.15,4.0,4.0,0.9441377294880685,0,
0.99,0.1,2.15,6.0,6.0,1.0,0,
0.5,0.1,2.16,4.0,4.0,0.5761718749999998,0,
0.9,0.1,2.16,4.0,4.0,0.951171875,0,
0.99,0.1,2.16,6.0,6.0,1.0,0,
0.5,0.1,2.17,4.0,4.0,0.5722656249999998,0,
0.9,0.1,2.17,4.0,4.0,0.9355468749999998,0,
0.99,0.1,2.17,6.0,6.0,1.0,0,
0.5,0.1,2.18,4.0,4.0,0.5234375,0,
0.9,0.1,2.18,4.0,4.0,0.9343874108252895,0,
0.99,0.1,2.18,6.0,6.0,1.0,0,
0.5,0.1,2.19,4.0,4.0,0.5205078124999999,0,
0.9,0.1,2.19,4.0,4.0,0.9267578125000002,0,
0.99,0.1,2.19,6.0,6.0,1.0,0,
0.5,0.1,2.2,4.0,4.0,0.57421875,0,
0.9,0.1,2.2,4.0,4.0,0.9275165265391655,0,
0.99,0.1,2.2,6.0,6.0,1.0,0,
0.5,0.1,2.21,4.0,4.0,0.5634765625000001,0,
0.9,0.1,2.21,4.0,4.0,0.9344078204284901,0,
0.99,0.1,2.21,6.0,6.0,1.0,0,
0.5,0.1,2.22,4.0,4.0,0.56640625,0,
0.9,0.1,2.22,4.0,4.0,0.9345107877366988,0,
0.99,0.1,2.22,6.0,6.0,1.0,0,
0.5,0.1,2.23,4.0,4.0,0.7011718749999999,0,
0.9,0.1,2.23,4.0,4.0,0.9355468749999998,0,
0.99,0.1,2.23,6.0,6.0,1.0,0,
0.5,0.1,2.24,4.0,4.0,0.7500000000000001,0,
0.9,0.1,2.24,4.0,4.0,0.9160156249999999,0,
0.99,0.1,2.24,6.0,6.0,1.0,0,
0.5,0.1,2.25,4.0,4.0,0.5527343750000001,0,
0.9,0.1,2.25,4.0,4.0,0.9121093750000002,0,
0.99,0.1,2.25,6.0,6.0,1.0,0,
0.5,0.1,2.26,4.0,4.0,0.5888671875000002,0,
0.9,0.1,2.26,4.0,4.0,0.9185380839923419,0,
0.99,0.1,2.26,6.0,6.0,1.0,0,
0.5,0.1,2.27,4.0,4.0,0.5312499999999998,0,
0.9,0.1,2.27,4.0,4.0,0.9238281249999998,0,
0.99,0.1,2.27,6.0,6.0,1.0,0,
0.5,0.1,2.28,4.0,4.0,0.5068359374999999,0,
0.9,0.1,2.28,4.0,4.0,0.9160156249999999,0,
0.99,0.1,2.28,6.0,6.0,1.0,0,
0.5,0.1,2.29,4.0,4.0,0.517578125,0,
0.9,0.1,2.29,4.0,4.0,0.9132596509287164,0,
0.99,0.1,2.29,6.0,6.0,1.0,0,
0.5,0.1,2.3,4.0,4.0,0.5332031250000001,0,
0.9,0.1,2.3,4.0,4.0,0.9160156249999999,0,
0.99,0.1,2.3,6.0,6.0,1.0,0,
0.5,0.1,2.31,4.0,4.0,0.5166015625,0,
0.9,0.1,2.31,4.0,4.0,0.9287109375,0,
0.99,0.1,2.31,6.0,6.0,1.0,0,
0.5,0.1,2.32,4.0,4.0,0.5747635174031953,0,
0.9,0.1,2.32,4.0,4.0,0.9238281249999998,0,
0.99,0.1,2.32,6.0,6.0,1.0,0,
0.5,0.1,2.33,4.0,4.0,0.5109470335841352,0,
0.9,0.1,2.33,4.0,4.0,0.919921875,0,
0.99,0.1,2.33,6.0,6.0,1.0,0,
0.5,0.1,2.34,4.0,4.0,0.6708984374999998,0,
0.9,0.1,2.34,4.0,4.0,0.9179687500000001,0,
0.99,0.1,2.34,6.0,6.0,1.0,0,
0.5,0.1,2.35,4.0,4.0,0.5078125,0,
0.9,0.1,2.35,4.0,4.0,0.9121093750000002,0,
0.99,0.1,2.35,6.0,6.0,1.0,0,
0.5,0.1,2.36,4.0,4.0,0.5627225730890433,0,
0.9,0.1,2.36,4.0,4.0,0.9316406250000003,0,
0.99,0.1,2.36,6.0,6.0,1.0,0,
0.5,0.1,2.37,4.0,4.0,0.6484374999999998,0,
0.9,0.1,2.37,4.0,4.0,0.9082031249999997,0,
0.99,0.1,2.37,6.0,6.0,1.0,0,
0.5,0.1,2.38,4.0,4.0,0.7236328124999998,0,
0.9,0.1,2.38,4.0,4.0,0.9135124724128937,0,
0.99,0.1,2.38,6.0,6.0,1.0,0,
0.5,0.1,2.39,4.0,4.0,0.7089843749999999,0,
0.9,0.1,2.39,4.0,4.0,0.9013671874999997,0,
0.99,0.1,2.39,6.0,6.0,1.0,0,
0.5,0.1,2.4,4.0,4.0,0.7871093749999998,0,
0.9,0.1,2.4,4.0,4.0,0.919921875,0,
0.99,0.1,2.4,6.0,6.0,0.9990234374999996,0,
0.5,0.1,2.41,4.0,4.0,0.7451171874999999,0,
0.9,0.1,2.41,4.0,4.0,0.9160156249999999,0,
0.99,0.1,2.41,6.0,6.0,1.0,0,
0.5,0.1,2.42,4.0,4.0,0.6953125,0,
0.9,0.1,2.42,4.0,4.0,0.9306640624999997,0,
0.99,0.1,2.42,6.0,6.0,1.0,0,
0.5,0.1,2.43,4.0,4.0,0.5529006215099165,0,
0.9,0.1,2.43,4.0,4.0,0.919921875,0,
0.99,0.1,2.43,6.0,6.0,1.0,0,
0.5,0.1,2.44,4.0,4.0,0.7324218749999999,0,
0.9,0.1,2.44,4.0,4.0,0.9257812499999997,0,
0.99,0.1,2.44,6.0,6.0,1.0,0,
0.5,0.1,2.45,4.0,4.0,0.7070312499999998,0,
0.9,0.1,2.45,4.0,4.0,0.9042968750000001,0,
0.99,0.1,2.45,6.0,6.0,1.0,0,
0.5,0.1,2.46,4.0,4.0,0.6992187500000001,0,
0.9,0.1,2.46,4.0,4.0,0.9150390624999999,0,
0.99,0.1,2.46,6.0,6.0,1.0,0,
0.5,0.1,2.47,4.0,4.0,0.7543440288945574,0,
0.9,0.1,2.47,4.0,4.0,0.9130859375000003,0,
0.99,0.1,2.47,6.0,6.0,1.0,0,
0.5,0.1,2.48,4.0,4.0,0.5155420461245391,0,
0.9,0.1,2.48,4.0,4.0,0.9228515625000003,0,
0.99,0.1,2.48,6.0,6.0,1.0,0,
0.5,0.1,2.49,4.0,4.0,0.6542968749999999,0,
0.9,0.1,2.49,4.0,4.0,0.9027554424599767,0,
0.99,0.1,2.49,6.0,6.0,1.0,0,
0.5,0.1,2.5,4.0,4.0,0.7226562499999999,0,
0.9,0.1,2.5,4.0,4.0,0.9111328125000001,0,
0.99,0.1,2.5,6.0,6.0,1.0,0,
0.5,0.14,0.01,1.0,1.0,1.0,0,
0.9,0.14,0.01,1.0,1.0,1.0,0,
0.99,0.14,0.01,1.0,1.0,1.0,0,
0.5,0.14,0.02,1.0,1.0,1.0,0,
0.9,0.14,0.02,1.0,1.0,1.0,0,
0.99,0.14,0.02,1.0,1.0,1.0,0,
0.5,0.14,0.03,1.0,1.0,1.0,0,
0.9,0.14,0.03,1.0,1.0,1.0,0,
0.99,0.14,0.03,1.0,1.0,1.0,0,
0.5,0.14,0.04,1.0,1.0,1.0,0,
0.9,0.14,0.04,1.0,1.0,1.0,0,
0.99,0.14,0.04,1.0,1.0,1.0,0,
0.5,0.14,0.05,1.0,1.0,1.0,0,
0.9,0.14,0.05,1.0,1.0,1.0,0,
0.99,0.14,0.05,1.0,1.0,1.0,0,
0.5,0.14,0.06,1.0,1.0,1.0,0,
0.9,0.14,0.06,1.0,1.0,1.0,0,
0.99,0.14,0.06,1.0,1.0,1.0,0,
0.5,0.14,0.07,1.0,1.0,0.9963411022914423,0,
0.9,0.14,0.07,1.0,1.0,0.9963411022914423,0,
0.99,0.14,0.07,1.0,1.0,0.9963411022914423,0,
0.5,0.14,0.08,1.0,1.0,0.9742422385847632,0,
0.9,0.14,0.08,1.0,1.0,0.9742422385847632,0,
0.99,0.14,0.08,1.0,1.0,0.990018006370955,0,
0.5,0.14,0.09,1.0,1.0,0.9081531122602724,0,
0.9,0.14,0.09,1.0,1.0,0.9081531122602724,0,
0.99,0.14,0.09,1.0,1.0,1.0,0,
0.5,0.14,0.1,1.0,1.0,0.6878503368534091,0,
0.9,0.14,0.1,1.0,1.0,0.903700073897186,0,
0.99,0.14,0.1,1.0,1.0,0.9969833375596294,0,
0.5,0.14,0.11,1.0,1.0,0.5166917682222295,0,
0.9,0.14,0.11,1.0,1.0,0.9592449015886829,0,
0.99,0.14,0.11,2.0,2.0,1.0,0,
0.5,0.14,0.12,1.0,1.0,0.509705448508965,0,
0.9,0.14,0.12,1.0,1.0,0.9225552502018772,0,
0.99,0.14,0.12,2.0,2.0,1.0,0,
0.5,0.14,0.13,1.0,1.0,0.6885328813520855,0,
0.9,0.14,0.13,2.0,2.0,1.0,0,
0.99,0.14,0.13,2.0,2.0,1.0,0,
0.5,0.14,0.14,1.0,1.0,0.578595271128305,0,
0.9,0.14,0.14,2.0,2.0,1.0,0,
0.99,0.14,0.14,2.0,2.0,1.0,0,
0.5,0.14,0.15,2.0,2.0,1.0,0,
0.9,0.14,0.15,2.0,2.0,1.0,0,
0.99,0.14,0.15,2.0,2.0,1.0,0,
0.5,0.14,0.16,2.0,2.0,1.0,0,
0.9,0.14,0.16,2.0,2.0,1.0,0,
0.99,0.14,0.16,2.0,2.0,1.0,0,
0.5,0.14,0.17,2.0,2.0,1.0,0,
0.9,0.14,0.17,2.0,2.0,1.0,0,
0.99,0.14,0.17,2.0,2.0,1.0,0,
0.5,0.14,0.18,2.0,2.0,0.9996132317369129,0,
0.9,0.14,0.18,2.0,2.0,0.9996132317369129,0,
0.99,0.14,0.18,2.0,2.0,0.9996132317369129,0,
0.5,0.14,0.19,2.0,2.0,0.9977034404368917,0,
0.9,0.14,0.19,2.0,2.0,0.9977034404368917,0,
0.99,0.14,0.19,2.0,2.0,0.9977034404368917,0,
0.5,0.14,0.2,2.0,2.0,0.9956400234527853,0,
0.9,0.14,0.2,2.0,2.0,0.9956400234527853,0,
0.99,0.14,0.2,2.0,2.0,0.9956400234527853,0,
0.5,0.14,0.21,2.0,2.0,0.9930874922741715,0,
0.9,0.14,0.21,2.0,2.0,0.9930874922741715,0,
0.99,0.14,0.21,2.0,2.0,0.9930874922741715,0,
0.5,0.14,0.22,2.0,2.0,0.9772635506669142,0,
0.9,0.14,0.22,2.0,2.0,0.9772635506669142,0,
0.99,0.14,0.22,2.0,2.0,0.9943205257653269,0,
0.5,0.14,0.23,2.0,2.0,0.9561060375990833,0,
0.9,0.14,0.23,2.0,2.0,0.9561060375990833,0,
0.99,0.14,0.23,2.0,2.0,0.9963334948255789,0,
0.5,0.14,0.24,2.0,2.0,0.9398135314385726,0,
0.9,0.14,0.24,2.0,2.0,0.9398135314385726,0,
0.99,0.14,0.24,2.0,2.0,0.9901069658240358,0,
0.5,0.14,0.25,2.0,2.0,0.8829333287123801,0,
0.9,0.14,0.25,2.0,2.0,0.9704052260795862,0,
0.99,0.14,0.25,2.0,2.0,0.9983169935472466,0,
0.5,0.14,0.26,2.0,2.0,0.8502654795396197,0,
0.9,0.14,0.26,2.0,2.0,0.9480046403549707,0,
0.99,0.14,0.26,2.0,2.0,0.9960841429113448,0,
0.5,0.14,0.27,2.0,2.0,0.7692670796116801,0,
0.9,0.14,0.27,2.0,2.0,0.9005135034803846,0,
0.99,0.14,0.27,2.0,2.0,0.9968997402671067,0,
0.5,0.14,0.28,2.0,2.0,0.7041272036529092,0,
0.9,0.14,0.28,2.0,2.0,0.9327194387745061,0,
0.99,0.14,0.28,2.0,2.0,0.9935425872631464,0,
0.5,0.14,0.29,2.0,2.0,0.6130020402635568,0,
0.9,0.14,0.29,2.0,2.0,0.9741711211123983,0,
0.99,0.14,0.29,2.0,2.0,0.9962959580194699,0,
0.5,0.14,0.3,2.0,2.0,0.5560525331853855,0,
0.9,0.14,0.3,2.0,2.0,0.9693042492344255,0,
0.99,0.14,0.3,2.0,2.0,0.993477255019018,0,
0.5,0.14,0.31,2.0,2.0,0.6966533550094578,0,
0.9,0.14,0.31,2.0,2.0,0.9442978668803658,0,
0.99,0.14,0.31,2.0,2.0,0.990003428189828,0,
0.5,0.14,0.32,2.0,2.0,0.6263899881835254,0,
0.9,0.14,0.32,2.0,2.0,0.9190091335163872,0,
0.99,0.14,0.32,4.0,4.0,1.0,0,
0.5,0.14,0.33,2.0,2.0,0.5350293608480905,0,
0.9,0.14,0.33,2.0,2.0,0.9178689164005435,0,
0.99,0.14,0.33,4.0,4.0,1.0,0,
0.5,0.14,0.34,2.0,2.0,0.5737763580546776,0,
0.9,0.14,0.34,2.0,2.0,0.9118047431819652,0,
0.99,0.14,0.34,4.0,4.0,1.0,0,
0.5,0.14,0.35,2.0,2.0,0.5223925345210456,0,
0.9,0.14,0.35,2.0,2.0,0.9443419835283793,0,
0.99,0.14,0.35,4.0,4.0,1.0,0,
0.5,0.14,0.36,2.0,2.0,0.7849319110940952,0,
0.9,0.14,0.36,2.0,2.0,0.9332382098028758,0,
0.99,0.14,0.36,4.0,4.0,1.0,0,
0.5,0.14,0.37,2.0,2.0,0.7508146541745202,0,
0.9,0.14,0.37,2.0,2.0,0.9090351722578659,0,
0.99,0.14,0.37,4.0,4.0,1.0,0,
0.5,0.14,0.38,2.0,2.0,0.7034821101162557,0,
0.9,0.14,0.38,4.0,4.0,1.0,0,
0.99,0.14,0.38,4.0,4.0,1.0,0,
0.5,0.14,0.39,2.0,2.0,0.6582986194928291,0,
0.9,0.14,0.39,4.0,4.0,1.0,0,
0.99,0.14,0.39,4.0,4.0,1.0,0,
0.5,0.14,0.4,2.0,2.0,0.6126778289066876,0,
0.9,0.14,0.4,4.0,4.0,1.0,0,
0.99,0.14,0.4,4.0,4.0,1.0,0,
0.5,0.14,0.41,2.0,2.0,0.5642521076141018,0,
0.9,0.14,0.41,4.0,4.0,1.0,0,
0.99,0.14,0.41,4.0,4.0,1.0,0,
0.5,0.14,0.42,2.0,2.0,0.5216323946883205,0,
0.9,0.14,0.42,4.0,4.0,1.0,0,
0.99,0.14,0.42,4.0,4.0,1.0,0,
0.5,0.14,0.43,2.0,2.0,0.5542661871184429,0,
0.9,0.14,0.43,4.0,4.0,1.0,0,
0.99,0.14,0.43,4.0,4.0,1.0,0,
0.5,0.14,0.44,2.0,2.0,0.6413053424810615,0,
0.9,0.14,0.44,4.0,4.0,1.0,0,
0.99,0.14,0.44,4.0,4.0,1.0,0,
0.5,0.14,0.45,2.0,2.0,0.6077278505795531,0,
0.9,0.14,0.45,4.0,4.0,1.0,0,
0.99,0.14,0.45,4.0,4.0,1.0,0,
0.5,0.14,0.46,2.0,2.0,0.571689953833515,0,
0.9,0.14,0.46,4.0,4.0,1.0,0,
0.99,0.14,0.46,4.0,4.0,1.0,0,
0.5,0.14,0.47,2.0,2.0,0.5338184379337694,0,
0.9,0.14,0.47,4.0,4.0,1.0,0,
0.99,0.14,0.47,4.0,4.0,1.0,0,
0.5,0.14,0.48,4.0,4.0,1.0,0,
0.9,0.14,0.48,4.0,4.0,1.0,0,
0.99,0.14,0.48,4.0,4.0,1.0,0,
0.5,0.14,0.49,4.0,4.0,1.0,0,
0.9,0.14,0.49,4.0,4.0,1.0,0,
0.99,0.14,0.49,4.0,4.0,1.0,0,
0.5,0.14,0.5,4.0,4.0,1.0,0,
0.9,0.14,0.5,4.0,4.0,1.0,0,
0.99,0.14,0.5,4.0,4.0,1.0,0,
0.5,0.14,0.51,4.0,4.0,1.0,0,
0.9,0.14,0.51,4.0,4.0,1.0,0,
0.99,0.14,0.51,4.0,4.0,1.0,0,
0.5,0.14,0.52,4.0,4.0,1.0,0,
0.9,0.14,0.52,4.0,4.0,1.0,0,
0.99,0.14,0.52,4.0,4.0,1.0,0,
0.5,0.14,0.53,4.0,4.0,1.0,0,
0.9,0.14,0.53,4.0,4.0,1.0,0,
0.99,0.14,0.53,4.0,4.0,1.0,0,
0.5,0.14,0.54,4.0,4.0,1.0,0,
0.9,0.14,0.54,4.0,4.0,1.0,0,
0.99,0.14,0.54,4.0,4.0,1.0,0,
0.5,0.14,0.55,4.0,4.0,1.0,0,
0.9,0.14,0.55,4.0,4.0,1.0,0,
0.99,0.14,0.55,4.0,4.0,1.0,0,
0.5,0.14,0.56,4.0,4.0,1.0,0,
0.9,0.14,0.56,4.0,4.0,1.0,0,
0.99,0.14,0.56,4.0,4.0,1.0,0,
0.5,0.14,0.57,4.0,4.0,1.0,0,
0.9,0.14,0.57,4.0,4.0,1.0,0,
0.99,0.14,0.57,4.0,4.0,1.0,0,
0.5,0.14,0.58,4.0,4.0,1.0,0,
0.9,0.14,0.58,4.0,4.0,1.0,0,
0.99,0.14,0.58,4.0,4.0,1.0,0,
0.5,0.14,0.59,4.0,4.0,1.0,0,
0.9,0.14,0.59,4.0,4.0,1.0,0,
0.99,0.14,0.59,4.0,4.0,1.0,0,
0.5,0.14,0.6,4.0,4.0,1.0,0,
0.9,0.14,0.6,4.0,4.0,1.0,0,
0.99,0.14,0.6,4.0,4.0,1.0,0,
0.5,0.14,0.61,4.0,4.0,1.0,0,
0.9,0.14,0.61,4.0,4.0,1.0,0,
0.99,0.14,0.61,4.0,4.0,1.0,0,
0.5,0.14,0.62,4.0,4.0,1.0,0,
0.9,0.14,0.62,4.0,4.0,1.0,0,
0.99,0.14,0.62,4.0,4.0,1.0,0,
0.5,0.14,0.63,4.0,4.0,1.0,0,
0.9,0.14,0.63,4.0,4.0,1.0,0,
0.99,0.14,0.63,4.0,4.0,1.0,0,
0.5,0.14,0.64,4.0,4.0,1.0,0,
0.9,0.14,0.64,4.0,4.0,1.0,0,
0.99,0.14,0.64,4.0,4.0,1.0,0,
0.5,0.14,0.65,4.0,4.0,1.0,0,
0.9,0.14,0.65,4.0,4.0,1.0,0,
0.99,0.14,0.65,4.0,4.0,1.0,0,
0.5,0.14,0.66,4.0,4.0,1.0,0,
0.9,0.14,0.66,4.0,4.0,1.0,0,
0.99,0.14,0.66,4.0,4.0,1.0,0,
0.5,0.14,0.67,4.0,4.0,1.0,0,
0.9,0.14,0.67,4.0,4.0,1.0,0,
0.99,0.14,0.67,4.0,4.0,1.0,0,
0.5,0.14,0.68,4.0,4.0,1.0,0,
0.9,0.14,0.68,4.0,4.0,1.0,0,
0.99,0.14,0.68,4.0,4.0,1.0,0,
0.5,0.14,0.69,4.0,4.0,1.0,0,
0.9,0.14,0.69,4.0,4.0,1.0,0,
0.99,0.14,0.69,4.0,4.0,1.0,0,
0.5,0.14,0.7,4.0,4.0,1.0,0,
0.9,0.14,0.7,4.0,4.0,1.0,0,
0.99,0.14,0.7,4.0,4.0,1.0,0,
0.5,0.14,0.71,4.0,4.0,1.0,0,
0.9,0.14,0.71,4.0,4.0,1.0,0,
0.99,0.14,0.71,4.0,4.0,1.0,0,
0.5,0.14,0.72,4.0,4.0,0.9990234374999996,0,
0.9,0.14,0.72,4.0,4.0,0.9990234374999996,0,
0.99,0.14,0.72,4.0,4.0,0.9990234374999996,0,
0.5,0.14,0.73,4.0,4.0,1.0,0,
0.9,0.14,0.73,4.0,4.0,1.0,0,
0.99,0.14,0.73,4.0,4.0,1.0,0,
0.5,0.14,0.74,4.0,4.0,1.0,0,
0.9,0.14,0.74,4.0,4.0,1.0,0,
0.99,0.14,0.74,4.0,4.0,1.0,0,
0.5,0.14,0.75,4.0,4.0,0.9980468750000001,0,
0.9,0.14,0.75,4.0,4.0,0.9980468750000001,0,
0.99,0.14,0.75,4.0,4.0,0.9980468750000001,0,
0.5,0.14,0.76,4.0,4.0,0.9980468750000001,0,
0.9,0.14,0.76,4.0,4.0,0.9980468750000001,0,
0.99,0.14,0.76,4.0,4.0,0.9980468750000001,0,
0.5,0.14,0.77,4.0,4.0,0.9990234374999996,0,
0.9,0.14,0.77,4.0,4.0,0.9990234374999996,0,
0.99,0.14,0.77,4.0,4.0,0.9990234374999996,0,
0.5,0.14,0.78,4.0,4.0,1.0,0,
0.9,0.14,0.78,4.0,4.0,1.0,0,
0.99,0.14,0.78,4.0,4.0,1.0,0,
0.5,0.14,0.79,4.0,4.0,0.9990234374999996,0,
0.9,0.14,0.79,4.0,4.0,0.9990234374999996,0,
0.99,0.14,0.79,4.0,4.0,0.9990234374999996,0,
0.5,0.14,0.8,4.0,4.0,0.9990234374999996,0,
0.9,0.14,0.8,4.0,4.0,0.9990234374999996,0,
0.99,0.14,0.8,4.0,4.0,0.9990234374999996,0,
0.5,0.14,0.81,4.0,4.0,1.0,0,
0.9,0.14,0.81,4.0,4.0,1.0,0,
0.99,0.14,0.81,4.0,4.0,1.0,0,
0.5,0.14,0.82,4.0,4.0,0.9980468750000001,0,
