dataset_id,split_id,rule,ref_id,theta_path,dataset_path,attempt_seed,optimizer_chain,P,train_error,test_error,CE_mean_train,CE_sum_train,CE_mean_test,theta_norm,min_margin,q05_margin,median_margin,mean_margin,extra_reference_search,pool_rank,resample_seed_offset
0,0,very_low_tv_spectral_teacher,48,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_048/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840048,adam,2461,0.0,0.099609375,0.0048821770496315,2.499674649411367,0.4181064603534937,12.039527426608071,1.400816870392542,3.7006277559244345,7.4714657844734145,6.847034297239737,,49,2026061900
0,0,very_low_tv_spectral_teacher,49,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_049/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840049,adam,2461,0.0,0.09228515625,0.002969040290104,1.5201486285332813,0.4371636952937228,13.369424378519454,1.301124941869467,4.419433392479328,7.920791524640295,7.46827492374509,,50,2026061900
0,0,very_low_tv_spectral_teacher,50,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_050/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840050,adam,2461,0.0,0.09521484375,0.0030257469521736,1.5491824395128868,0.4529955010572756,11.334250990401957,1.3953413228634552,4.520920820656941,7.487455164694486,7.11087870829747,,51,2026061900
0,0,very_low_tv_spectral_teacher,51,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_051/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840051,adam,2461,0.0,0.08984375,0.0052164450053061,2.6708198427167265,0.3748004844680418,11.391715059495509,1.4946933919696184,3.8931751298489616,7.643250146056801,7.006118064734761,,52,2026061900
0,0,very_low_tv_spectral_teacher,52,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_052/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840052,adam,2461,0.0,0.08935546875,0.0030411615640247,1.5570747207806583,0.4153385599747482,11.732247021835231,1.240039431962885,4.390270822726525,8.269554212642353,7.623778901246526,,53,2026061900
0,0,very_low_tv_spectral_teacher,53,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_053/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840053,adam,2461,0.0,0.08544921875,0.0027315372037546,1.3985470483223756,0.4118719952532222,12.316159549485022,1.7629601556921792,4.330986344934745,8.401615946625117,7.745018233473555,,54,2026061900
0,0,very_low_tv_spectral_teacher,54,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_054/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840054,adam,2461,0.0,0.08544921875,0.0022888333545101,1.1718826775092208,0.3899715530522679,13.401854856078524,2.306428968720893,4.524161538116949,8.095380742092754,7.522321752971721,,55,2026061900
0,0,very_low_tv_spectral_teacher,55,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_055/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840055,adam,2461,0.0,0.083984375,0.0077812937988608,3.984022425016765,0.3617044427674516,11.12906646982911,0.8345600337333761,3.323309689489315,7.184005844814223,6.588017886077732,,56,2026061900
0,0,very_low_tv_spectral_teacher,56,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_056/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840056,adam,2461,0.0,0.095703125,0.0039808680989336,2.0382044666540304,0.4352148577355428,11.562696777020546,1.7598158061646,3.7968886579016976,8.157507981081984,7.414726605715098,,57,2026061900
0,0,very_low_tv_spectral_teacher,57,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_057/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840057,adam,2461,0.0,0.087890625,0.0041606343423204,2.130244783268048,0.3954112343961756,12.018730491704558,1.23853248524829,4.238490306485852,7.842009667129149,7.271142175977512,,58,2026061900
0,0,very_low_tv_spectral_teacher,58,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_058/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840058,adam,2461,0.0,0.08935546875,0.0047664872965414,2.4404414958292304,0.3857131841305625,13.106806642925516,0.7165216481230006,3.934854347665407,8.235839746961481,7.403932431159571,,59,2026061900
0,0,very_low_tv_spectral_teacher,59,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_059/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840059,adam,2461,0.0,0.08642578125,0.0048711048682251,2.4940056925312937,0.3244975953348602,13.288749941934146,1.8250238531698708,3.838057244070243,7.944599767477667,7.26376105345406,,60,2026061900
0,0,very_low_tv_spectral_teacher,60,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_060/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840060,adam,2461,0.0,0.0888671875,0.0028102651086857,1.438855735647127,0.4137520640594095,11.159366892777294,2.288621728803219,4.227088127672632,8.362660932096038,7.677285800988765,,61,2026061900
0,0,very_low_tv_spectral_teacher,61,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_061/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840061,adam,2461,0.0,0.0966796875,0.0050405162551288,2.580744322625946,0.4155098987228246,11.78680314736828,1.2578813851042103,3.627292768669255,7.139366600032491,6.642942460446946,,62,2026061900
0,0,very_low_tv_spectral_teacher,62,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_062/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840062,adam,2461,0.0,0.09375,0.0037753730340353,1.9329909934261125,0.435707594002473,12.165603450024715,1.4131205581949962,4.471471018093695,7.745947807287505,7.128277482398371,,63,2026061900
0,0,very_low_tv_spectral_teacher,63,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_063/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840063,adam,2461,0.0,0.08935546875,0.0046237916268646,2.3673813129547074,0.3802021329284392,12.69055853570581,1.9173991969597008,3.697394583089828,8.044348404674132,7.266262211195228,,64,2026061900
0,0,very_low_tv_spectral_teacher,64,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_064/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840064,adam,2461,0.0,0.09033203125,0.0046762267697861,2.394228106130492,0.3827260102250848,13.267664568785296,1.165320274996247,3.874146557565959,7.45965957769854,6.836237484914076,,65,2026061900
0,0,very_low_tv_spectral_teacher,65,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_065/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840065,adam,2461,0.0,0.09326171875,0.0024035967464792,1.230641534197377,0.430971117096412,11.377066030795044,2.175518010488558,4.639396568545538,7.550912023273302,7.14485860006399,,66,2026061900
0,0,very_low_tv_spectral_teacher,66,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_066/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840066,adam,2461,0.0,0.09228515625,0.0024010837344587,1.2293548720429048,0.4705846659323658,11.532967484811593,2.3739355876243744,4.540703742599133,8.07034504689316,7.547594822250138,,67,2026061900
0,0,very_low_tv_spectral_teacher,67,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_067/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840067,adam,2461,0.0,0.08740234375,0.0019987789818604,1.0233748387125554,0.4122609930969756,12.496804066143026,2.037160539243339,4.751735822604016,8.034487066334906,7.553707300535267,,68,2026061900
0,0,very_low_tv_spectral_teacher,68,/home/bjyong/Complexity/local_project/03_dnn_mnist/03_reference_search/raw_outputs/very_low_tv_spectral_teacher_v1/04_exact_reference_search/selected_reference_pool/split_000/very_low_tv_spectral_teacher/ref_068/theta.npy,/home/bjyong/Complexity/local_project/03_dnn_mnist/01_dataset_gen/raw_outputs/very_low_tv_spectral_teacher_v1/01_dataset_prepare/raw_datasets/split_000/very_low_tv_spectral_teacher/dataset.npz,2840068,adam,2461,0.0,0.0927734375,0.005455919082631,2.793430570307091,0.4216168968341335,12.345314953308954,1.2181016692300195,3.660279170668172,8.35753845532903,7.551438944494237,,69,2026061900
