unit_index,beta,dataset_id,ref_id,radius,n_samples,python_elapsed_seconds,julia_elapsed_seconds,python_units_per_s,julia_units_per_s,julia_speedup_vs_python,python_smc_completed,julia_smc_completed
0,0.05,0,0,0.01,128,1.6471439999877475,8.852999925613403,0.6071114608118287,0.11295606104172788,0.18605489820713184,True,True
1,0.05,0,0,0.5,128,0.47014869999838993,0.18000006675720215,2.126986632109,5.555553495148846,2.6119362535157413,True,True
2,0.05,0,0,2.5,128,0.9446043999923859,0.20299983024597168,1.0586442324512364,4.926112493731231,4.653227536435985,True,True
3,0.05,0,1,0.01,128,0.35067139999591745,0.13100004196166992,2.8516725344913847,7.633585341084058,2.6768800585462595,True,True
4,0.05,0,1,0.5,128,0.48225669999374077,0.15399980545043945,2.0735844624097064,6.493514696820978,3.131540969049741,True,True
5,0.05,0,1,2.5,128,1.0560626999940723,0.2369999885559082,0.9469134739874943,4.219409486444344,4.4559609746350155,True,True
