unit_index,beta,dataset_id,ref_id,radius,n_samples,python_elapsed_seconds,julia_elapsed_seconds,python_units_per_s,julia_units_per_s,julia_speedup_vs_python,python_smc_completed,julia_smc_completed
0,0.05,0,0,0.01,1024,4.09066270000767,9.413000106811523,0.24445916794805034,0.10623605531209658,0.43457586886114513,True,True
1,0.05,0,0,0.5,1024,3.7032185999996727,1.065000057220459,0.27003536869254446,0.9389670857012886,3.4772003765564987,True,True
2,0.05,0,0,2.5,1024,7.342826399995829,1.7920000553131104,0.13618734061322327,0.5580356970609989,4.097559248519577,True,True
3,0.05,0,1,0.01,1024,2.690714399999706,0.7839999198913574,0.3716485108936531,1.2755103344125018,3.4320340241521596,True,True
4,0.05,0,1,0.5,1024,4.7802980999986175,1.0969998836517334,0.20919197486874075,0.9115771249411289,4.357610398358281,True,True
5,0.05,0,1,2.5,1024,8.936961599989445,2.0940001010894775,0.11189485249675696,0.47755489576133003,4.267889765305969,True,True
