"N","M","dataset_id","ref_id","radius","n_particles","ce_ref","err_ref","ref_norm","sampler_method","direct_qc_pass","fallback_used","direct_logZ_CE","direct_ess_frac","direct_split_logZ_per_N_diff","logZ_CE","logZ_shell_stripped","logZ_shell_full","ref_l2_constant","logM","kappa","ess","ess_frac","weighted_ce","weighted_error","weighted_accuracy","weighted_l2_penalty","split0_logZ_shell","split1_logZ_shell","split_logZ_per_N_diff","samples_path","smc_completed","smc_step_count","smc_total_step_count","smc_resample_count","smc_min_cess_fraction","smc_mean_cess_fraction","smc_mean_mh_acceptance","smc_mean_global_mh_acceptance","source_run_id","sample_payload_path"
"40","4","1","1","2.15","32768","1.3380108945934504","0.0","6.307543307700325","prior_matched_vmf_direct_is","True","False","-4.161383955499547","0.3181744094214715","0.0002731681090176963","-4.161383955499547","-48.165892167567954","-68.05844345682553","-19.892551289257575","48.445491787931594","85.7686741576868","10425.939047922779","0.3181744094214715","3.50047577614008","0.5509382462210983","0.4490617537789017","44.960214992306064","-48.16044372947651","-48.17137045383723","0.0002731681090178739","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N40_p32768/N_0040/dataset_001/ref_001/r_2p15/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_far_split_qc_N40_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N40_p32768/N_0040/dataset_001/ref_001/r_2p15/samples.npz"
"40","4","1","1","2.2","32768","1.3380108945934504","0.0","6.307543307700325","prior_matched_vmf_direct_is","True","False","-4.272102102898372","0.3137144898678688","0.0005245695123809124","-4.272102102898372","-51.03251418601457","-70.92506547527215","-19.892551289257575","50.03958791688381","87.76329448693535","10279.796403990325","0.3137144898678688","3.59586032273342","0.5664346085812818","0.4335653914187182","47.405560607620984","-51.022077829392046","-51.04306060988728","0.0005245695123807792","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N40_p32768/N_0040/dataset_001/ref_001/r_2p20/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_far_split_qc_N40_p32768","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/far_split_N40_p32768/N_0040/dataset_001/ref_001/r_2p20/samples.npz"
"40","4","1","2","0.15","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.5835013209976507","0.9924721798471261","4.796414463781318e-05","-1.5835013209976507","-1.3160080271221266","-33.74444474080245","-32.42843671368033","0.7174932938755241","7.640103800644634","2032.5830243269143","0.9924721798471261","1.5797152829778072","0.030235042938063693","0.9697649570619363","31.45136165893428","-1.3150492043411341","-1.3169677701266467","4.796414463781318e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p15/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p15/samples.npz"
"40","4","1","2","0.2","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.6022444178549256","0.9867956927766952","0.00012167716099573678","-1.6022444178549256","-1.1423181050012021","-33.57075481868153","-32.42843671368033","1.2599263128537235","10.186805067526182","2020.9575788066718","0.9867956927766952","1.5955575579560881","0.049075674198514545","0.9509243258014854","30.841125281906635","-1.1398875228446663","-1.1447546092844958","0.00012167716099573678","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p20/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p20/samples.npz"
"40","4","1","2","0.25","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.6203097917972515","0.9794807667524742","0.00011886912617389278","-1.6203097917972515","-0.9310067607162109","-33.359443474396535","-32.42843671368033","1.9393030310810406","12.733506334407725","2005.9766103090672","0.9794807667524742","1.609846639871195","0.05927841651659019","0.9407215834834098","30.023152248804386","-0.9333869692108587","-0.928632204163903","0.00011886912617389278","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p25/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p25/samples.npz"
"40","4","1","2","0.3","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.6467532569196264","0.9711099059427838","0.0001655928041732757","-1.6467532569196264","-0.7018970442485131","-33.13033375792884","-32.42843671368033","2.744856212671113","15.280207601289268","1988.8330873708212","0.9711099059427838","1.6319482821933473","0.07157004155801586","0.9284299584419842","29.04214462376807","-0.705214384517312","-0.698590672350381","0.0001655928041732757","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p30/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p30/samples.npz"
"40","4","1","2","0.35","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.6688079891046312","0.9623147177024725","0.00015435054677068739","-1.6688079891046312","-0.453184577624707","-32.88162129130503","-32.42843671368033","3.665623411479924","17.826908868170815","1970.8205418546636","0.9623147177024725","1.649255739634432","0.07585596353564286","0.9241440364643572","28.096444365983462","-0.4562763533708112","-0.4501023314999837","0.00015435054677068739","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p35/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p35/samples.npz"
"40","4","1","2","0.4","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.703454365574835","0.9522129685331872","9.034744279710072e-05","-1.703454365574835","-0.21247258861002205","-32.640909302290346","-32.42843671368033","4.690981776964813","20.373610135052363","1950.1321595559673","0.9522129685331872","1.6785056385759556","0.08649229093714877","0.9135077090628512","27.216175320827162","-0.21428116999716007","-0.21066727228527604","9.034744279710072e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p40/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p40/samples.npz"
"40","4","1","2","0.45","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.726329511926732","0.9413943340234159","0.00011599713559278247","-1.726329511926732","0.03464831031721172","-32.39378840336312","-32.42843671368033","5.810977822243943","22.920311401933905","1927.9755960799557","0.9413943340234159","1.6953250510206948","0.0885139720244328","0.9114860279755672","26.08446978483681","0.03232567654067697","0.03696556196438827","0.00011599713559278247","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p45/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p45/samples.npz"
"40","4","1","2","0.5","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.759899255511887","0.9329915225086909","0.0002870453410517504","-1.759899255511887","0.25659516431720686","-32.17184154936312","-32.42843671368033","7.016494419829094","25.46701266881545","1910.766638097799","0.9329915225086909","1.7242166408740771","0.09795153835363227","0.9020484616463678","25.0488037477128","0.25083777858112644","0.26231959222319645","0.0002870453410517504","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p50/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p50/samples.npz"
"40","4","1","2","0.55","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.7979440160630729","0.9180770752573068","9.309311382652564e-05","-1.7979440160630729","0.4513605676592869","-31.97707614602104","-32.42843671368033","8.29930458372236","28.013713935696998","1880.2218501269642","0.9180770752573068","1.7540167711808063","0.10930713161625207","0.890692868383748","24.09968968276278","0.4494969721181903","0.4532206966712513","9.309311382652564e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p55/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p55/samples.npz"
"40","4","1","2","0.6","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.83440575845239","0.9101693425056134","7.150934119033447e-05","-1.83440575845239","0.6176489387744128","-31.810787774905915","-32.42843671368033","9.652054697226802","30.560415202578536","1864.0268134514963","0.9101693425056134","1.7859336224430047","0.11363823650665275","0.8863617634933473","23.07791920446565","0.6190781028813932","0.6162177292337798","7.150934119033447e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p60/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p60/samples.npz"
"40","4","1","2","0.65","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.8718820842499948","0.8929604034658435","3.899644125631152e-05","-1.8718820842499948","0.7463265184229577","-31.68211019525737","-32.42843671368033","11.068208602672954","33.10711646946009","1828.7829062980475","0.8929604034658435","1.8135716921298277","0.12467184228886781","0.8753281577111321","22.336837013059572","0.747106143103629","0.7455462854533765","3.899644125631152e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p65/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p65/samples.npz"
"40","4","1","2","0.7","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.9216071850685772","0.8790361300192985","0.00013415966462535512","-1.9216071850685772","0.8203662657018622","-31.608070447978463","-32.42843671368033","12.541973450770438","35.65381773634163","1800.2659942795233","0.8790361300192985","1.8539190941728598","0.13523668778784087","0.8647633122121592","21.493834667860312","0.8230458592355667","0.8176794726505525","0.00013415966462535512","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p70/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p70/samples.npz"
"40","4","1","2","0.75","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.9528096757867397","0.8705479002497146","8.958104341267869e-05","-1.9528096757867397","0.8654104652126398","-31.563026248467686","-32.42843671368033","14.06822014099938","38.20051900322317","1782.8820997114155","0.8705479002497146","1.8797641035713362","0.1430546164034296","0.8569453835965704","20.414578142027814","0.8636172393925774","0.8672004811290845","8.958104341267869e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p75/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p75/samples.npz"
"40","4","1","2","0.8","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-1.9981712321351273","0.8565510687048556","0.00028695056798637707","-1.9981712321351273","0.8442344041436032","-31.584202309536725","-32.42843671368033","15.642405636278731","40.74722027010473","1754.2165887075444","0.8565510687048556","1.9167621629286882","0.15807409214095938","0.8419259078590406","19.860208962378586","0.8384789247485811","0.8499569474680362","0.00028695056798637707","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p80/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p80/samples.npz"
"40","4","1","2","0.85","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.0239216919469403","0.8377204340016581","0.0003238759011521708","-2.0239216919469403","0.7865791930022485","-31.64185752067808","-32.42843671368033","17.260500884949188","43.29392153698626","1715.6514488353957","0.8377204340016581","1.929728127437007","0.16470746265820596","0.8352925373417941","19.236238887807765","0.780080696006042","0.7930357320521289","0.0003238759011521708","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p85/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p85/samples.npz"
"40","4","1","2","0.9","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.0716358784947246","0.8266073254182782","0.0005383335313350113","-2.0716358784947246","0.6472900585014862","-31.78114665517884","-32.42843671368033","18.91892593699621","45.84062280386781","1692.8918024566337","0.8266073254182782","1.9702119780281924","0.1735669988269257","0.8264330011730743","18.626690402837163","0.6364654283963702","0.6579987696497707","0.0005383335313350113","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p90/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p90/samples.npz"
"40","4","1","2","0.95","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.1326526335515377","0.8079565347458119","0.00021874449043151055","-2.1326526335515377","0.4318399799604036","-31.996596733719922","-32.42843671368033","20.614492613511942","48.38732407074935","1654.6949831594227","0.8079565347458119","2.0190397174372205","0.1918277188237249","0.808172281176275","18.0993910642603","0.43620529996914215","0.4274555203518817","0.00021874449043151055","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p95/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_0p95/samples.npz"
"40","4","1","2","1.0","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.19080338745911","0.8083213274274824","0.0001503247694819798","-2.19080338745911","0.1535510443673287","-32.274885669313","-32.42843671368033","22.34435443182644","50.9340253376309","1655.442078571484","0.8083213274274824","2.0753956762787285","0.20662711768701938","0.7933728823129806","17.60736165570355","0.15655302025651263","0.15054002947723344","0.0001503247694819798","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p00/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p00/samples.npz"
"40","4","1","2","1.05","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.2284060577529363","0.7991103017794681","6.896297832119647e-05","-2.2284060577529363","-0.17244288401503916","-32.60087959769537","-32.42843671368033","24.105963173737898","53.48072660451244","1636.5778980443506","0.7991103017794681","2.1078335780694264","0.22071316105357164","0.7792868389464284","17.379297771309584","-0.17106457562678923","-0.1738230947596371","6.896297832119647e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p05/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p05/samples.npz"
"40","4","1","2","1.1","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.2683533058605088","0.7818771175829543","7.107415178397858e-05","-2.2683533058605088","-0.5713219402548839","-32.99975865393521","-32.42843671368033","25.897031365605628","56.027427871393996","1601.2843368098904","0.7818771175829543","2.135024499582169","0.23333528618221477","0.7666647138177852","17.17009995748635","-0.5699014675258747","-0.5727444335972338","7.107415178397858e-05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p10/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p10/samples.npz"
"40","4","1","2","1.15","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.309423169874197","0.7565161984416034","0.0003960592366528015","-2.309423169874197","-1.0439232418727897","-33.47235995555312","-32.42843671368033","27.715499928001407","58.574129138275524","1549.3451744084039","0.7565161984416034","2.1544969671177387","0.24128806716230117","0.7587119328376988","17.11376024413591","-1.036033429395447","-1.051875798861559","0.0003960592366528015","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p15/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p15/samples.npz"
"40","4","1","2","1.2","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.35787381902038","0.7380470442365488","0.0007571645265920246","-2.35787381902038","-1.5983635225735036","-34.026800236253834","-32.42843671368033","29.559510296446874","61.12083040515707","1511.5203465964519","0.7380470442365488","2.192959737517209","0.2553786232998111","0.7446213767001889","16.870452022423848","-1.58333488728372","-1.613621468347401","0.0007571645265920246","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p20/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p20/samples.npz"
"40","4","1","2","1.25","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.405619718756321","0.7243894754821332","0.0007375099121950113","-2.405619718756321","-2.2282393356801444","-34.65667604936047","-32.42843671368033","31.427380383076176","63.66753167203863","1483.5496457874087","0.7243894754821332","2.228414708731419","0.27092452159471764","0.7290754784052824","17.116861323598986","-2.243098314153725","-2.2135979176659246","0.0007375099121950113","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p25/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p25/samples.npz"
"40","4","1","2","1.3","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.455090041367426","0.7151796294464575","0.000996743387006349","-2.455090041367426","-2.937506216467482","-35.36594293014781","-32.42843671368033","33.31758382489995","66.21423293892018","1464.687881106345","0.7151796294464575","2.2711121443501154","0.28417197376003367","0.7158280262399663","17.22531176284923","-2.957639770524417","-2.917770035044163","0.000996743387006349","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p30/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p30/samples.npz"
"40","4","1","2","1.35","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.525440322512387","0.7019777535108089","0.00025021164925120853","-2.525440322512387","-3.746708283792329","-36.17514499747266","-32.42843671368033","35.22873203872006","68.76093420580172","1437.6504391901367","0.7019777535108089","2.331245173086793","0.2933747593869258","0.7066252406130742","17.301426729745906","-3.7417165719289294","-3.7517250378989777","0.00025021164925120853","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p35/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p35/samples.npz"
"40","4","1","2","1.4","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.5299835862479796","0.6750498250871757","0.00017462962687655458","-2.5299835862479796","-4.5704249149597445","-36.99886162864007","-32.42843671368033","37.15955867128823","71.30763547268326","1382.5020417785358","0.6750498250871757","2.3106983255500806","0.29802884943423863","0.7019711505657613","17.61814683075092","-4.573923606586193","-4.56693842151113","0.00017462962687655458","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p40/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p40/samples.npz"
"40","4","1","2","1.45","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.6024473314082446","0.656927195095322","0.001739733377424546","-2.6024473314082446","-5.54354123715043","-37.971977950830755","-32.42843671368033","39.10890609425781","73.8543367395648","1345.3868955552196","0.656927195095322","2.3691765086855767","0.30656014810092314","0.6934398518990769","18.019087801400477","-5.509351781942999","-5.578941117039981","0.001739733377424546","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p45/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p45/samples.npz"
"40","4","1","2","1.5","2048","1.5633389300671967","0.0","8.053376523382019","prior_matched_vmf_direct_is","True","False","-2.6763133674161184","0.6505603129205577","0.0005477784745457681","-2.6763133674161184","-6.600599720905177","-39.02903643458551","-32.42843671368033","41.07571364651094","76.40103800644634","1332.3475208613022","0.6505603129205577","2.4360007473892176","0.3379657768464084","0.6620342231535916","18.472565311164463","-6.611615301447076","-6.589704162465245","0.0005477784745457681","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p50/samples.npz","","","","","","","","","two_pool_perceptron_alpha0p1_dense_qc_10x10_N40_80_160_320_p2048_r0p05","01_theory/02_theory_sampling/raw_outputs/shell_pool/sample_payloads/base_10x10_N40_80_160_320_p2048_r0p05/N_0040/dataset_001/ref_002/r_1p50/samples.npz"
