"r","N","phi_emp","weighted_CE","weighted_err","reference_count","mean_ess_frac","q05_ess_frac","max_split_logZ_per_N_diff","fallback_unit_count","fallback_unit_fraction","min_smc_cess_fraction","max_smc_step_count"
"0.35","320","0.8400317509958182","13.53279919586513","0.09223917050287218","100","0.6491192624681836","0.5948084147160104","0.00028970148841314105","0","0.0","nan","nan"
"0.4","320","0.97053618229331","13.70803102322422","0.10360702499450601","100","0.5773354124249132","0.5020209644074476","0.0003515984672106787","0","0.0","nan","nan"
"0.45","320","1.08449313483732","13.901031704555294","0.11497169279152361","100","0.5055054603428524","0.4321572239568875","0.00035587858514000146","0","0.0","nan","nan"
"0.5","320","1.1851193037492525","14.101934665982606","0.12564273138519957","100","0.4396932545863649","0.3655743810408998","0.0005322557587472687","0","0.0","nan","nan"
"0.55","320","1.2746254616439796","14.32346534546055","0.1371385800833475","100","0.3821367988583757","0.2945545907700113","0.00043363800189046844","1","0.01","0.8500000000006732","3.0"
"0.6","320","1.3546768514752217","14.554830959009708","0.14837130728311895","100","0.37302442438007644","0.27670781905867187","0.0005267608768947274","7","0.07","0.8500000000003622","4.0"
"0.65","320","1.426467440139097","14.807822686914974","0.15983483899522113","100","0.4775123035149393","0.2577447890462318","0.00046291338248578563","28","0.28","0.850000000000021","4.0"
"0.7","320","1.4909889769118794","15.055202991782089","0.17129358217641336","100","0.7522644133401615","0.2581732144718656","0.0006705742096137724","67","0.67","0.8500000000000194","4.0"
"0.75","320","1.5489454643473022","15.293569545204502","0.18186694010725354","100","0.9697573712773773","0.9954616893851062","0.0007862534538461196","96","0.96","0.8500000000000119","5.0"
"0.8","320","1.6009546273167103","15.540426289305605","0.19284828210661387","100","0.9997485612175245","0.9999939832553869","0.0007882055115805864","100","1.0","0.850000000000024","5.0"
"0.85","320","1.647335003755232","15.845985410875072","0.20510488986148906","100","0.9992084831826618","0.9957085197615146","0.0010688244376098944","100","1.0","0.8500000000000089","5.0"
"0.9","320","1.6886493126512316","16.125169350079442","0.21722147811401268","100","0.9964809201529762","0.9881963105210453","0.0010783195379895805","100","1.0","0.8500000000000005","5.0"
"0.95","320","1.7251152664541016","16.39836543295542","0.22820655675249818","100","0.983799138084357","0.9410318175097173","0.001007498042115884","100","1.0","0.8500000000000036","5.0"
"1.0","320","1.7570884665287887","16.674770304660743","0.23908455817594818","100","0.9698622767647772","0.9155228290345144","0.0015824354494296644","100","1.0","0.8500000000000005","6.0"
"1.05","320","1.7846775938044526","16.980561355128938","0.250627452154823","100","0.9486947925165665","0.900222926563102","0.0014062657716960025","100","1.0","0.8500000000000066","6.0"
"1.1","320","1.8081217387578739","17.275614915169506","0.2609470101069434","100","0.9421503591026966","0.8849502815052536","0.0014560985160053442","100","1.0","0.8500000000000391","6.0"
"1.15","320","1.8276295857145133","17.536040764865287","0.2709066150804889","100","0.9527005385687838","0.8868023896026358","0.0020279050824522304","100","1.0","0.8500000000000059","7.0"
"1.2","320","1.843249997923884","17.877935336031907","0.2830450991090814","100","0.9585950884700606","0.8839726730166018","0.0027233084496463","100","1.0","0.8500000000000383","7.0"
"1.25","320","1.8550840820849988","18.250051974250518","0.29523633896479734","100","0.9740012871612292","0.9121083205440385","0.002840954424012265","100","1.0","0.850000000000018","8.0"
"1.3","320","1.8632669347088116","18.66020479977366","0.3096022051765545","100","0.9886845920705184","0.9278308808463989","0.003982545995005848","100","1.0","0.8500000000000005","8.0"
"1.35","320","1.8681249057748655","18.898452857396226","0.3168429604411516","100","0.9932173790388755","0.953707378874211","0.0033266347856553136","100","1.0","0.8500000000000096","8.0"
"1.4","320","1.8693395327770974","19.29742034794143","0.3292557652577578","100","0.992398987184901","0.9588487298201477","0.0035673667778064024","100","1.0","0.8500000000000074","9.0"
"1.45","320","1.867409177541743","19.390065107075237","0.3311982868948148","100","0.9737650977273621","0.9167202923919172","0.0010589480504797244","100","1.0","0.8500000000000119","8.0"
"1.5","320","1.8620638901630002","19.707812517070174","0.3403921890554653","100","0.9592359484478465","0.9058646683927617","0.0013269077732098288","100","1.0","0.8500000000000005","8.0"
"1.55","320","1.8534455450619072","20.00262308043858","0.34863518298006213","100","0.9454880446681051","0.8926092979843528","0.0022017573856778936","100","1.0","0.8500000000000277","9.0"
"1.6","320","1.8415839788410013","20.386598816663184","0.3590401117154051","100","0.9499215163552445","0.8829614551936151","0.001581872296522313","100","1.0","0.8500000000000043","9.0"
"1.65","320","1.8266411710972954","20.70124580303316","0.3666806461175593","100","0.9567703827765465","0.8871750920581294","0.002229787137571204","100","1.0","0.8500000000000005","9.0"
"1.7","320","1.8086605491320085","20.95799751395672","0.3726379159406803","100","0.9712272291030657","0.901577460255048","0.002511548693611143","100","1.0","0.8500000000000164","10.0"
"1.75","320","1.7874356720505333","21.36381409209121","0.3825819974715596","100","0.9887860329157624","0.9317775021002268","0.003065193785158726","100","1.0","0.8500000000000142","9.0"
"1.8","320","1.7631847738661541","21.81859191004911","0.39269529690534405","100","0.9918898837796357","0.9306728667771835","0.002357237192957129","100","1.0","0.8500000000000074","9.0"
"1.85","320","1.736072490755877","22.058879202680092","0.3968571282304408","100","0.9886579438492263","0.9332118834404984","0.003402719145365296","100","1.0","0.8500000000000059","10.0"
"1.9","320","1.7058507428942669","22.479834800932004","0.406708068331025","100","0.985574693009046","0.9328279077210628","0.003036397533912094","100","1.0","0.8500000000000104","10.0"
"1.95","320","1.6726464608673575","22.965709592720426","0.4163568973279984","100","0.9847608607056102","0.942699886764082","0.0032725278499531997","100","1.0","0.8500000000000164","10.0"
"2.0","320","1.6365815014358862","23.320579921377124","0.42252745202297876","100","0.9722223103793286","0.9193553063028338","0.00363873151342311","100","1.0","0.8500000000000051","11.0"
"2.05","320","1.5976848053265478","23.67568971058786","0.4285978524036218","100","0.9642682743013821","0.9071051936172752","0.003993818291611539","100","1.0","0.8500000000000029","11.0"
"2.1","320","1.555831175334761","24.089902494429683","0.4357940256325945","100","0.9628452032117042","0.8973397278085243","0.003687523501550061","100","1.0","0.8500000000000059","11.0"
"2.15","320","1.510898834809863","24.683901855574312","0.44682401557559986","100","0.9635140029881494","0.9108561675425606","0.00354352377739815","100","1.0","0.8500000000000029","10.0"
"2.2","320","1.4634914981844696","24.993339943295396","0.45176700829574434","100","0.9586033228810683","0.9021362384264219","0.003563835442337293","100","1.0","0.8500000000000051","11.0"
