beta,cell_id,dataset_tag,dataset_id,ref_id,radius,n_samples,sampler_method,logZ_inf,logZ_inf_stripped,logZ_inf_full,logZ_CE,reference_prior_log_weight,theta_ref_norm,theta_ref_norm_sq,ess_inf,ess_frac,ce_ref,err_ref,weighted_ce,weighted_gamma_ce,unweighted_l2_penalty,weighted_l2_penalty,weighted_ce_l2_ratio,weighted_error,weighted_accuracy,weighted_h,split_logZ_per_P_diff,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_min_ess_fraction,smc_mean_mh_acceptance,smc_min_mh_acceptance,direction_mean_projection,direction_sd_projection,samples_path,theta_path,dataset_path,radial_derivative_methodology_id,dlogZ_inf_dr,dlogZ_inf_stripped_dr,dlogZ_inf_full_dr,dlogZ_dr_split0,dlogZ_dr_split1,split_dlogZ_dr_per_P_diff,weighted_prior_radial_score,weighted_ce_radial_score,weighted_variable_radial_score,weighted_total_radial_score,weighted_radial_grad_ce,weighted_total_radial_score_sd,ce_replay_max_abs_diff,ce_replay_mean_abs_diff
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,1,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.0067074624436390924,-0.0067074624436390924,-8.309965479688517,-0.006657788701321499,-8.303258017244877,205.58108694083808,42263.583307776425,1023.9683808958655,0.9999691219686186,0.0027099749849355207,0.0,0.006648381537065926,0.006648381537065926,8.303316127785543,8.303316083969225,0.0008006899255469277,0.0030503479010199784,0.99694965209898,0.07216458475539217,6.680283834787164e-08,True,1,2,0,0.9999680738885822,0.9999691219697168,0.9999680738885821,1.0,1.0,-0.00019902633309604585,0.018931181359272697,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_001/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_001/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-1.8145170828078703,-1.8145170828078703,-1.8145170828078703,-1.8064288476394927,-1.822605317976248,6.356176949609151e-06,-0.0008066724345875144,-1.8037104103732826,-1.80451708280787,-1.8145170828078703,0.03575385862363614,1.870321095572288,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,2,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-21.38934289730062,-21.38934289730062,-27.37506234745682,-20.269634790724137,-5.985719450156202,174.54888140946383,30467.312001295068,998.6817778424679,0.9752751736742851,0.0027401641420640582,0.0,17.8168139539438,17.8168139539438,7.102620966837309,7.102267288564426,2.5086093257333735,0.455395457833368,0.544604542166632,5.96185133067717,6.661286451421016e-05,True,5,10,4,0.7500000000078119,0.7950986873257009,0.7500000000145883,0.7970703125,0.646484375,0.0015604119093191125,0.01913830481540132,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_002/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_002/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-5.773973947650582,-5.773973947650582,-5.773973947650582,-5.273881359803007,-6.274066535498157,0.0003930000690354224,0.0056347743945170175,-4.279608722045099,-4.273973947650582,-5.773973947650582,0.08483209074610501,6.0440699840522045,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,4,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.0613277121415141,-1.0613277121415141,-7.048847977823925,-1.0563512387437368,-5.987520265682411,174.57513612288398,30476.47815232347,981.3896213762165,0.9583883021252114,0.0027657033008148648,0.0,1.0341226882111045,1.0341226882111045,5.992524309131636,5.9924828211630885,0.17256998794539563,0.10547296666439998,0.8945270333356,1.4289938669730131,2.980553031343612e-06,True,1,2,0,0.9543173142279686,0.9584057428055903,0.9543173142279694,0.98828125,0.984375,-1.1684590534970078e-05,0.01955263487438008,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_004/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_004/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-17.842197546528304,-17.842197546528304,-17.842197546528304,-17.905228411460275,-17.779166681596333,4.953309621372955e-05,0.00037444519322418963,-17.742571991721526,-17.742197546528303,-17.842197546528304,0.3517002546325684,3.424828047867144,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,5,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-27.3977233671958,-27.3977233671958,-33.34349378688384,-24.287324964493656,-5.945770419688046,173.96543172772041,30263.971436212152,1013.1116314495755,0.9893668275874761,0.002850531169831143,0.0,19.731990774591132,19.731990774591132,8.967413659169406,8.959800192135035,2.2022802240514237,0.4670776165261121,0.5329223834738879,6.273009042445816,0.00012228437712979474,True,7,14,6,0.7500000000196744,0.7842074404773544,0.750000000040381,0.6887555803571429,0.408203125,0.01198891315749503,0.025461748083690703,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_005/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_005/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-5.333420705417119,-5.333420705417119,-5.333420705417119,-6.086986956000532,-4.579854454833707,0.000592193517157888,0.04438809102120498,-2.877808796438323,-2.8334207054171188,-5.333420705417119,0.05704506015043644,6.473464331167568,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,7,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-10.790968832857404,-10.790968832857404,-15.756416396108687,-10.66645659784397,-4.965447563251283,158.97838877328275,25274.128096949033,998.2738794601996,0.9748768354103512,0.0028869417160316906,0.0,9.881623678623722,9.881623678623722,5.090918607969675,5.090853862163142,1.9410542801212813,0.3915261424548928,0.6084738575451072,4.437701350350933,6.264472253367958e-05,True,3,6,2,0.7500000000293906,0.8249764932050079,0.7500000000598794,0.9153645833333334,0.87890625,-0.00029894957232930305,0.01921661397152161,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_007/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_007/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-16.163066550575195,-16.163066550575195,-16.163066550575195,-16.3706648078944,-15.955468293256,0.0001631420489738308,-0.0008125978237206069,-15.662253952751477,-15.663066550575197,-16.163066550575195,0.31046337057968865,5.135060134538846,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,9,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.005638432080817379,-0.005638432080817379,-5.3087366639673546,-0.005588640454028848,-5.303098231886537,164.29476559008955,26992.770000302473,1023.9873870212459,0.9999876826379355,0.002908498065986244,0.0,0.005575164922938332,0.005575164922938332,5.303113695290035,5.3031137080616855,0.001051300279393044,0.0015874692870162814,0.9984125307129837,0.06282296617904534,6.030893287147181e-09,True,1,2,0,0.9999868635241697,0.9999876826386058,0.9999868635241697,1.0,1.0,0.0010604732129450665,0.019274885334147878,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_009/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_009/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-0.978658583170914,-0.978658583170914,-0.978658583170914,-0.9565117512371804,-1.0008054151046477,1.7404190124741595e-05,0.0034523824852505944,-0.9721109656561645,-0.968658583170914,-0.978658583170914,0.019269566684689658,1.0072806724699346,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,10,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-20.96936714678793,-20.96936714678793,-27.32841282609249,-19.84998909286983,-6.359045679304557,179.9098177078177,32367.542507660193,997.4083558172459,0.9740315974777792,0.0030290271573554075,0.0,16.872316422333615,16.872316422333615,7.4595461480927145,7.4606040068091435,2.2615215077672786,0.44799728990867244,0.5520027100913276,5.798320383963449,0.00014333240715556767,True,6,11,5,0.7500000000027439,0.7904206576203598,0.7500000000247355,0.8011363636363636,0.646484375,0.004579895251139039,0.018677638627797432,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_010/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_010/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-5.212376923957259,-5.212376923957259,-5.212376923957259,-5.916989117674781,-4.507764730239737,0.0005537227455540448,0.015627781663608294,-3.7280047056208683,-3.71237692395726,-5.212376923957259,0.07389797853716107,6.131250245364747,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,12,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.1831953555562185,-1.1831953555562185,-6.60085634033666,-1.1782166430257068,-5.417660984780441,166.05991211768253,27575.894412532445,971.2600558983669,0.9484961483382489,0.003058674067037103,0.0,1.1483886628577316,1.1483886628577316,5.422766220329719,5.422856271579106,0.21176822791272817,0.12038167882270878,0.8796183211772912,1.5057656965345494,2.813138295568779e-06,True,1,2,0,0.9467303880965783,0.9484994478365991,0.946730388096579,0.9873046875,0.982421875,-0.0003196992090375207,0.01979795951669322,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_012/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_012/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-19.24202136329384,-19.24202136329384,-19.24202136329384,-19.47111021786821,-19.012932508719476,0.00018003053404665295,-0.0019528679866441991,-19.140068495307197,-19.142021363293836,-19.24202136329384,0.3794019811008916,3.533294224165218,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,13,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-20.288534241064944,-20.288534241064944,-23.984021925143942,-17.172609603746867,-3.695487684078999,137.14967120617573,18810.032311962106,915.7957918298093,0.8943318279587982,0.003088804103673239,0.0,14.140508986849973,14.140508986849973,6.767466099956183,6.764193527522947,2.090494443914623,0.4757318577794605,0.5242681422205395,5.3069919989220296,5.674078708329704e-05,True,6,11,5,0.7500000000407429,0.778077136064426,0.7500000000407427,0.7366832386363636,0.541015625,0.007801207198957363,0.017370269966869353,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_013/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_013/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-3.99213672419301,-3.99213672419301,-3.99213672419301,-4.234093723435587,-3.750179724950434,0.00019014302494505013,0.02251766262242029,-1.5146543868154305,-1.4921367241930104,-3.99213672419301,0.030024076203375542,4.617675682706894,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,15,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-10.140598621539585,-10.140598621539585,-18.092530812694413,-10.016379754367792,-7.951932191154829,201.1848275913919,40475.33485297808,1009.2344435265156,0.9855805112563629,0.0032150530977478158,0.0,9.285833363433603,9.285833363433603,8.074574200309215,8.07486562823282,1.1499675401367395,0.34812783109023393,0.6518721689097661,4.301502990565407,5.0311924040037744e-05,True,3,6,2,0.750000000006441,0.8285441925575369,0.7500000000141707,0.9189453125,0.89453125,0.0011825534475018936,0.019855444789625976,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_015/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_015/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-15.169129767805664,-15.169129767805664,-15.169129767805664,-14.919541102499608,-15.418718433111723,0.0001961404049556444,0.0041331258440173435,-14.673262893649682,-14.669129767805664,-15.169129767805664,0.29085920003002275,4.369914984036248,0.0,0.0
