eta,radius,n_refs,phi_energy_raw_mean,phi_energy_raw_sem,d_phi_energy_raw_dd_mean,d_phi_energy_raw_dd_sem,d2_phi_energy_raw_dd2_mean,d2_phi_energy_raw_dd2_sem,positive_curvature_mean
0.05,0.78,30,-0.08860008059302102,0.0006408671304492849,-0.03392523988250084,0.02678508190019938,2.353737180085707,3.399329992243689,8.850149948276108
0.05,0.79,30,-0.08863143592242582,0.0004294115981159008,0.0010311972703854865,0.03684903738778315,0.6127420310008264,2.495342824362128,5.887021697326988
0.05,0.8,30,-0.0885794566476133,0.000578934567787555,-0.021670399262484288,0.033903588027894616,-3.6796082262430105,3.0514485654559937,5.212027576669981
0.05,0.81,30,-0.08906484390767552,0.0005920823605238253,-0.07256096725447478,0.031999224163536136,-2.0492819637266555,3.3881292045789313,6.235486060381183
0.05,0.82,30,-0.09003067599270279,0.0005706305420702528,-0.06265603853701789,0.04301920186262184,0.42158321747109395,2.771546070581762,6.12650385371828
0.05,0.83,30,-0.09031796467841587,0.0007094447116682651,-0.06412930290505309,0.0326480583846293,0.0916707977659892,3.7977788531666636,7.663000729948587
0.05,0.84,30,-0.09131326205080385,0.0006535187013897492,-0.060822622581698106,0.03933893570395842,2.088927003345823,2.8032921846342727,7.593818440532022
0.05,0.85,30,-0.09153441713004984,0.0005758692319710933,-0.022350762838136595,0.03395313188700527,2.25404436705301,3.1879454429274863,7.785926151758046
0.05,0.86,30,-0.09176027730756658,0.000641146780881972,-0.015741735240637864,0.03873569463907845,-0.9350255605473771,3.0734883135375486,6.279020030140928
0.05,0.87,30,-0.09184925183486259,0.0006340373522639293,-0.041051274049084145,0.03684043382647473,-2.6955223784490934,3.8407084386257315,7.375932775944611
0.05,0.88,30,-0.09258130278854827,0.0005793630830433141,-0.06965218280961978,0.048958701183162145,-1.0277978576931726,3.1789751487565416,6.47612000710484
0.05,0.89,30,-0.09324229549105499,0.0006980863668885201,-0.06160723120294763,0.03437142979876938,0.6539090729415818,4.287967408211859,10.292072981578627
0.05,0.9,30,-0.0938134474126072,0.0004897809660221612,-0.056574001350788126,0.044324654378588235,-1.3271364747654908,2.9330759312711736,5.857881288299593
0.05,0.91,30,-0.09437377551807075,0.0005244991371859875,-0.08814996069825747,0.035103890870094204,-1.5194148167746746,3.3785995606241315,6.457471606802214
0.05,0.92,30,-0.09557644662657236,0.0005976412017274007,-0.08696229768628164,0.03259664738532722,4.543050802056306,3.2799162564881414,9.382129841524723
0.05,0.93,30,-0.09611302147179639,0.00044967779058398597,0.002711055342868744,0.03739180550915801,4.454738345503096,2.833478976247185,8.152690401576278
0.05,0.94,30,-0.09552222551971501,0.0006065312553045005,0.002132469223780872,0.033032489254630475,-2.8483416009629745,2.8962755058121457,4.69662325842495
0.05,0.95,30,-0.09607037208732079,0.0006482807868673537,-0.054255776676391115,0.03150997125197826,-2.277608727694889,3.1456981113398927,5.167013178730999
0.05,0.96,30,-0.09660734105324283,0.0004486907578879785,-0.043419705330116944,0.03677429082772259,2.43148926637019,2.3177136940530314,6.348418299848809
0.05,0.97,30,-0.09693876619392312,0.0007536823593541454,-0.005625991348987272,0.02839514797415403,-1.1530950175365924,3.5199128126459924,6.712564412441785
0.05,0.98,30,-0.09671986088022258,0.0005152386908371186,-0.06648160568084881,0.04190995693719195,-4.885764183023683,2.9917114332674015,4.059895616872408
0.05,0.99,30,-0.09826839830754011,0.0005851094667165582,-0.10334127500946103,0.04016889704107559,0.7326399196840211,4.551886194187068,10.440320569408382
0.05,1.0,30,-0.0987866863804118,0.0005602587923631612,-0.05182880728716837,0.07038260369412455,5.15124677222926,5.072851825209487,13.49677563643247
0.15,0.01,30,-0.0008136144474818966,0.00011929620068844968,-0.017964854587605345,0.0013522974846741744,-1.0782187424794796,0.04746938077316899,0.0
0.15,0.02,30,-0.0009932629933579501,0.0001317600908056988,-0.028747042012400144,0.001773587893848062,-1.891063256510925,0.0678900419282371,0.0
0.15,0.03,30,-0.0013885552877299133,0.00015223663917712907,-0.05578611971782384,0.002561807087953677,-3.146350175969965,0.07935705410340568,0.0
0.15,0.04,30,-0.002108985387714437,0.0001790370966235129,-0.09167404553179943,0.0031539136778451758,-3.6987594069019996,0.07140549924649671,0.0
0.15,0.05,30,-0.0032220361983658933,0.0002096307483905284,-0.12976130785586384,0.0035320030865969754,-3.8027267375910583,0.08621464388155457,0.0
0.15,0.06,30,-0.0047042115448317065,0.00024181740494686434,-0.1677285802836206,0.004031775297615924,-3.657227766969434,0.16660996915966958,0.0
0.15,0.07,30,-0.006576607804038306,0.0002802002597160685,-0.20290586319525253,0.005018912389098771,-3.522510354021729,0.2709787619204692,0.01067123307021305
0.15,0.08,30,-0.008762328808736756,0.00031997800450795337,-0.23817878736405518,0.006502214588062916,-4.28523524190977,0.46477736185972984,0.0
0.15,0.09,30,-0.011340183551319404,0.0003794174993883591,-0.28861056803344787,0.008770722771560177,-3.646597266238152,0.5342356040153465,0.23576248776741196
0.15,0.1,30,-0.014534540169405722,0.000414490013821041,-0.31111073268881817,0.008223651290118995,-1.321921515382275,0.7427923383226392,1.1297256171907861
0.15,0.11,30,-0.017562398205095774,0.00041538002772468466,-0.3150489983410934,0.009188806888865276,-2.8314629759418124,0.7483226895676768,0.5695737527579622
0.15,0.12,30,-0.020835520136227585,0.0004395066155303868,-0.3677399922076544,0.013897582047362201,-3.815965708021325,1.1179669951804247,0.9352284078636718
0.15,0.13,30,-0.024917198049248867,0.0006193744269467994,-0.3913683125015199,0.017267889313805844,0.20007378910222517,1.4802058864282808,3.3126512340471077
0.15,0.14,30,-0.02866288638625799,0.0006434787058623527,-0.3637385164256099,0.021244952424264895,-0.4710245921340525,1.7478290372913141,3.8502164964066066
0.15,0.15,30,-0.03219196837776106,0.0007588779471179295,-0.4007888043442007,0.02402683025218079,-2.4343785289039985,1.7506918284525606,2.53583184745998
0.15,0.16,30,-0.036678662473142,0.0007750744972747318,-0.41242608700368977,0.02377462297112865,0.306055886595123,2.0820118426835887,4.95598753575473
0.15,0.17,30,-0.040440490117834876,0.0007895945109385142,-0.3946676866122983,0.024349759700606516,-2.6695885277009173,2.3817739961503284,4.08789330581004
0.15,0.18,30,-0.04457201620538796,0.0007033576394612442,-0.4658178575577079,0.0299020791250202,-2.910125767850558,2.2238195947573884,3.397639900524452
0.15,0.19,30,-0.04975684726898903,0.0008330264415398819,-0.4528702019693092,0.027826647696274624,1.112574716656436,2.76710500263228,6.537098918069551
0.15,0.2,30,-0.05362942024477416,0.0008341139055667338,-0.4435663632245791,0.032655609058624635,0.053150606919851975,2.5161008920257744,5.791478441832205
0.15,0.21,30,-0.0586281745334806,0.0008824051675673701,-0.4518071898309121,0.032199689529775574,2.2589900530822695,2.7710432841723542,7.423146910998049
0.15,0.22,30,-0.0626655640413924,0.0007831134695613024,-0.39838656216293356,0.02914034100269974,1.4443038206458236,2.64609654917652,6.2533650011465935
0.15,0.23,30,-0.06659590577673928,0.0008516099847826638,-0.4229211134179956,0.03470504006119981,-0.6222028154083447,2.5021186337128767,4.886395143604645
0.15,0.24,30,-0.07112398630975232,0.0009175313469840528,-0.4108306184711006,0.030729779266116124,2.6282526333899416,2.7339735675272574,7.784211112771348
0.15,0.25,30,-0.07481251814616127,0.0009037557098786412,-0.3703560607501967,0.03307295022689811,4.240882995572452,3.4439857986945075,9.976899903673319
0.15,0.26,30,-0.07853110752475626,0.000908772906005592,-0.32601295855965146,0.047956434833825494,3.695077176957838,2.9995229098540253,8.372698196422263
0.15,0.27,30,-0.08133277731735432,0.001099044698651934,-0.2964545172110399,0.03963907834641951,0.7168337915520581,4.009964046207393,9.103887719906846
0.15,0.28,30,-0.08446019786897704,0.0008103933952412811,-0.3116762827286103,0.04582784031489539,-0.7070004640305836,3.6031215094762086,7.45057724208726
0.15,0.29,30,-0.0875663029719265,0.0009042931202701304,-0.31059452649165153,0.04142661482645528,3.1372814268169105,3.988613278330157,10.184502858276002
0.15,0.3,30,-0.09067208839881008,0.0008649625675699321,-0.2489306541922719,0.04616987262560785,3.4255513469894585,3.4138105061665764,9.064504044999694
0.15,0.31,30,-0.09254491605577195,0.0008247139381758746,-0.24208349955186234,0.040346510480729014,-1.5506604264698647,3.7993399541739663,7.454963121799138
0.15,0.32,30,-0.09551375838984734,0.0008169905964253538,-0.2799438627216692,0.0469017956334501,0.8065150329858418,3.3368341765610103,7.788924743533788
0.15,0.33,30,-0.09814379331020534,0.0009485020991682506,-0.2259531988921455,0.038411654462929164,3.765058674537171,3.42307355093411,9.868588475609846
0.15,0.34,30,-0.10003282236769025,0.000773381547113997,-0.20464268923092574,0.030503709683417927,4.455784516761275,3.5717104677683937,10.357418032382286
0.15,0.35,30,-0.10223664709482382,0.0007057798636958961,-0.13683750855692042,0.04711822755364495,1.41975367124051,3.02490357990923,7.605587977621726
0.15,0.36,30,-0.10276957253882865,0.0008357445747478189,-0.1762476158061162,0.04682187182492308,-1.9379934815162918,3.808695976405868,7.113429118979692
0.15,0.37,30,-0.10576159941094615,0.0006894442274101978,-0.17559737818724627,0.040173687473913776,4.014650820983166,4.294293986724723,11.397983606297641
0.15,0.38,30,-0.10628152010257358,0.0006755643222196694,-0.09595459938645282,0.04651249111064269,1.5202322020600811,3.6502835304329797,9.005017422072026
0.15,0.39,30,-0.10768069139867521,0.0007784491055522984,-0.1451927341460446,0.04653047784014811,-2.3581552906246346,3.877022266898335,7.257685665203147
0.15,0.4,30,-0.10918537478549448,0.0008455051821407075,-0.14311770519894557,0.040521378412673295,3.9511933128554655,3.637539833154028,9.977350897127337
0.15,0.41,30,-0.1105430455026541,0.0007792020524804752,-0.06616886788893589,0.0342816443443305,4.963715241737916,3.4774349604360637,10.33887643649831
0.15,0.42,30,-0.11050875214327321,0.0008421927277613646,-0.04384340036418776,0.04024719461779474,-1.0406366545177916,3.0270413588283005,6.588969276581444
0.15,0.43,30,-0.11141991350993785,0.0006748493616971002,-0.08698160097929172,0.03809288132192464,-2.3192084338043477,3.9137997823707296,7.339912279020294
0.15,0.44,30,-0.11224838416285904,0.0008269807334204983,-0.09022756904027475,0.04332305392222411,-0.2057324283678028,3.605109962481723,7.242215486133936
0.15,0.45,30,-0.11322446489074336,0.0007146217740821718,-0.0910962495466478,0.04103721119116602,1.251578447943337,3.800735377212066,9.164778747865913
0.15,0.46,30,-0.11407030915379199,0.0007658628880078586,-0.06519600008140798,0.03979567828309326,2.076968866870294,3.3754749681414458,8.473596915881693
0.15,0.47,30,-0.1145283848923715,0.0006629216962861171,-0.04955687220924194,0.035557431691118066,-0.4513938986950201,3.4717106095642296,7.725144364208672
0.15,0.48,30,-0.11506144659797685,0.0007001594160565795,-0.0742238780553086,0.03480169296174128,-3.4211749644464144,2.9132385520289463,4.339925856290381
0.15,0.49,30,-0.11601286245347768,0.0005480457267245982,-0.11798037149817027,0.034253995416417986,0.7706533137106422,3.079575514654801,7.297940401945497
0.15,0.5,30,-0.11742105402794026,0.0007235558090260821,-0.05881081178109574,0.03560408548076661,2.992568247768251,3.0764273004437697,8.437375173378205
0.15,0.51,30,-0.1171890786890996,0.0006991009886038133,-0.0581290065428052,0.033596189547961786,1.0776813653850523,3.427183806850789,7.617646287500288
0.15,0.52,30,-0.11858363415879634,0.0004940946353348407,-0.037257184473394676,0.03827907651314633,1.8710078112304074,2.977690026438492,7.317914918423883
0.15,0.53,30,-0.11793422237856749,0.0005460448090723402,-0.02070885031819702,0.03495342054894836,-1.948021446163987,3.1380146160425286,6.073719794393728
0.15,0.54,30,-0.1189978111651603,0.0007464809910260256,-0.07621761339667446,0.03653228491708468,0.047553639259751534,3.2985094554628205,6.946590415950849
0.15,0.55,30,-0.11945857464650096,0.0007722466628946489,-0.019757777533001977,0.037137691100727954,2.451545916019591,3.4626173222920134,9.407361663709612
0.15,0.56,30,-0.11939296671582031,0.0006765508273831239,-0.027186695076282588,0.03943348061117914,0.5027042350401398,3.540984091495087,7.952545108824436
0.15,0.57,30,-0.1200023085480266,0.0006336504204317034,-0.009703692832199502,0.03939129527872565,-1.9936825322319112,3.2704457781472254,6.076076446662791
0.15,0.58,30,-0.11958704057246432,0.0006110309405565898,-0.06706034572092148,0.03500828325898668,-3.817675263522392,3.4129446736129427,5.302985861300075
0.15,0.59,30,-0.12134351546244503,0.0007702665306325161,-0.08605719810264742,0.03499257282010708,1.9138185377574262,3.348227502488207,8.338072229007512
0.15,0.6,30,-0.12130818453451726,0.000666132795060931,-0.02878397496577291,0.037065009707105356,1.2087296577678117,3.4296278206568243,7.706149564871607
0.15,0.61,30,-0.12191919496176049,0.0005441470954588129,-0.06188260494729115,0.04106398134464696,-0.39133178220753373,3.189723233980776,6.5743354159077905
0.15,0.62,30,-0.12254583663346309,0.000578185989739016,-0.03661061060992359,0.03457012700583226,3.8565946601261323,3.7222189817826306,9.678894555082474
0.15,0.63,30,-0.12265140717395896,0.0005735718395899573,0.015249288255231553,0.04042543752731346,1.3314866489532649,2.862882603308718,6.522390111284073
0.15,0.64,30,-0.12224085086835847,0.000571587834722546,-0.009980877630858278,0.028914990516693828,-3.9073298511104513,3.736497978774391,6.096180062335835
0.15,0.65,30,-0.12285102472657612,0.0004792873556221298,-0.06289730876697754,0.039909212553814674,-0.889583970734591,2.3525889739906503,4.595463376197772
0.15,0.66,30,-0.12349879704369801,0.0005582631323590372,-0.027772557045550105,0.029154337473296592,1.3645168873828948,2.831595130931555,7.278366777074112
0.15,0.67,30,-0.12340647586748714,0.0005437157256198661,-0.03560697101931961,0.02546150879768809,-2.9737086534849784,2.761867740909869,4.702619242262449
0.15,0.68,30,-0.12421093646408442,0.0005655825298743892,-0.08724673011524973,0.034737116740340176,1.6341321440477852,2.1166245412815785,5.565669613389341
0.15,0.69,30,-0.1251514104697921,0.00048775416841590554,-0.0029243281383655594,0.024508072470737073,3.9703069686304784,2.7347357074381806,8.542617310867263
0.15,0.7,30,-0.12426942302685172,0.0005491750895865959,-0.007840590742641524,0.031766146861950416,-1.0195726703837118,2.321533813403358,4.452777098817554
0.15,0.71,30,-0.12530822228464494,0.0005975083383638288,-0.02331578154603981,0.03005228945806621,0.24925773628451994,2.952389042428843,6.007334962941193
0.15,0.72,30,-0.1247357386577725,0.0005468945949022062,-0.002855436016951119,0.03589134999675331,-2.667654429859501,2.6064586147547617,4.267667468481346
0.15,0.73,30,-0.12536533100498395,0.0005763650806035395,-0.07666887014322989,0.028539775449743416,-1.9165595107578592,3.0342714255422027,5.390439317660064
0.15,0.74,30,-0.12626911606063712,0.00057175743903717,-0.041186626232108337,0.02982741438857333,3.1984605359790916,2.0605099051165796,6.187849155248923
0.15,0.75,30,-0.12618906352962614,0.0005130294775080567,-0.012699659423647995,0.02291532923425331,1.4652268695605453,2.122864577749986,5.351299032252432
0.15,0.76,30,-0.1265231092491101,0.0004606812436437157,-0.011882088840897415,0.02572477440484073,-3.1242233148718404,2.3007049036691236,3.11506704911279
0.15,0.77,30,-0.1264267053064441,0.0005755680000064808,-0.07518412572108485,0.03219795295728848,-1.6854934840560627,2.9370983646650886,5.24003046180927
0.15,0.78,30,-0.12802679176353177,0.0005752688555206437,-0.04559195852201869,0.03614610493653216,4.215823584546925,3.1002924044574636,9.220821920094691
0.15,0.79,30,-0.12733854447688447,0.0006519816790175887,0.009132345969853708,0.03639784106206792,-0.5191281396940409,3.280513760610957,6.698976408817845
0.15,0.8,30,-0.1278441448441347,0.0006538793607745202,-0.05597452131589953,0.03806465632434026,-1.009809439113108,3.14805807791287,6.184795356765966
0.15,0.81,30,-0.12845803490320246,0.0005124057008798045,-0.011063842812408475,0.036166015172431586,1.1729511779405073,3.1169768963593363,7.224960628915111
0.15,0.82,30,-0.12806542170038288,0.0004986757843994102,-0.03251549775708876,0.032845540279294504,-1.6605252990872605,2.8620427066117404,4.8201491814601525
0.15,0.83,30,-0.12910834485834424,0.000456008814309601,-0.04427434879415342,0.030095752919997443,0.37821311833727017,2.6044012774833423,6.095655577509157
0.15,0.84,30,-0.12895090867626594,0.00048296807565567694,-0.024951235390343343,0.02543060918102751,1.578697546426696,2.789308289631162,7.293065386774808
0.15,0.85,30,-0.1296073695661511,0.0004708706581408722,-0.012700397865619488,0.03270131835613382,1.6300695322844576,2.2497522095901568,5.919400256846864
0.15,0.86,30,-0.12920491663357833,0.0005259663651631736,0.007650155255345836,0.026164040153208144,-1.4982431361781332,2.7518774187605137,5.678820930617858
0.15,0.87,30,-0.1294543664610442,0.0005059212139948364,-0.04266526058918217,0.02771056631096699,-4.239909559896784,2.4736075765870638,3.3308689150029522
0.15,0.88,30,-0.13005822184536198,0.00046852630668486384,-0.07714803594258993,0.030401293537359816,0.07567069347659079,2.264921363005232,4.8223067597783755
0.15,0.89,30,-0.130997327179896,0.00040156795823675045,-0.04115184671965035,0.029533317143817774,3.327497130361955,2.419956820573118,6.595314159190625
0.15,0.9,30,-0.13088125877975496,0.00045018302671112777,-0.010598093335350762,0.027018600062473835,2.656612285853811,2.7246294443003416,6.896475186640544
0.15,0.91,30,-0.131209289046603,0.00048613841208969944,0.01198039899742591,0.02965755499695025,0.7378532863646395,2.135142816545235,4.850545684842577
0.15,0.92,30,-0.13064165079980647,0.0005671203340940757,0.004158972391942041,0.02678013435435281,-3.952553470415131,2.799372159041036,4.567265397585524
0.15,0.93,30,-0.13112610959876417,0.000528411475064333,-0.06707067041087678,0.03795238977886476,-2.155595558318349,2.566528276591883,4.873155467024781
0.15,0.94,30,-0.13198306420802397,0.0006120660652853154,-0.03895293877442584,0.033299426870441094,3.8334252288436264,3.073476639479182,8.658862173131899
0.15,0.95,30,-0.13190516837425267,0.0006031307544889227,0.009597834165995623,0.03055597977971561,0.7604334733369176,2.847274805709592,6.958041998380737
0.15,0.96,30,-0.13179110752470405,0.0005173848160754713,-0.02374426930768747,0.03139679412420419,-5.949346726134556,2.544793826689947,3.0367750863179026
0.15,0.97,30,-0.13238005376040643,0.0005206525288795024,-0.1093891003566956,0.027330568837936487,1.097911061567307,2.691662713644649,6.57354658515568
0.15,0.98,30,-0.13397888953183798,0.00045030822163440393,-0.0017860480763413123,0.032736940563009534,4.528812357003605,2.483895287527244,7.950599677487004
0.15,0.99,30,-0.13241577472193328,0.0005477907369451612,-0.018812853216623435,0.034320003296647326,-9.607556967368817,4.2785036891021475,5.11530340257183
0.15,1.0,30,-0.13435514659617045,0.0006680432881241378,-0.1939371874237178,0.07038783522952145,-17.512433420709424,5.8313897659321166,3.9190192738218186
0.25,0.01,30,-0.0009128927513623767,0.00013226001004633294,-0.024481178534365065,0.0015055898323409094,-1.5698623955533375,0.06703446240702267,0.0
0.25,0.02,30,-0.00115770453670604,0.00014266152600573138,-0.04017980248989845,0.002044846827045583,-2.729230195038265,0.09789344396463534,0.0
0.25,0.03,30,-0.0017164888011603565,0.0001578829099301019,-0.07906578243513035,0.003153693019008427,-4.405818785632097,0.1304307796005437,0.0
0.25,0.04,30,-0.0027390201854086433,0.00017808983075286744,-0.12829617820254038,0.004174067302145983,-5.067830059107423,0.12366136473178643,0.0
0.25,0.05,30,-0.004282412365211157,0.000203173535315933,-0.18042238361727883,0.004796981886109248,-5.293256466418733,0.17959819916777184,0.0
0.25,0.06,30,-0.006347467857754223,0.00024063646599981956,-0.23416130753091505,0.006010902064265274,-5.054628627720125,0.25726590836258445,0.0
0.25,0.07,30,-0.008965638515829464,0.00028106777695754195,-0.2815149561716813,0.006859410993691966,-4.29312207632319,0.44117040161113114,0.0029193557887225554
0.25,0.08,30,-0.011977766981187854,0.00032167476102612036,-0.32002374905737885,0.009103359858029316,-4.9734918144012115,0.5124673349127421,0.0
0.25,0.09,30,-0.01536611349697704,0.00038014462829942715,-0.3809847924597055,0.010118082996131372,-4.4670168446812815,0.9547011992782256,0.5465829921924297
0.25,0.1,30,-0.01959746283038196,0.00044754786144468394,-0.4093640859510045,0.013891600640624273,-3.6092539891982724,0.770592103119012,0.3390033812054302
0.25,0.11,30,-0.023553395215997124,0.0004935393124247392,-0.45316987224367095,0.016934938362417516,-4.566953162153743,1.4693764152882856,1.3882245415136025
0.25,0.12,30,-0.02866086027525538,0.0007200422527471738,-0.5007031491940793,0.022324179767139515,-3.975478763961158,1.582211638997264,1.6836052092145506
0.25,0.13,30,-0.033567458199878726,0.0007313990153302119,-0.5326794475228941,0.02319624538737265,-0.6244426633847691,1.8864859705472574,3.520498207396785
0.25,0.14,30,-0.039314449225713276,0.0007390953592972042,-0.5131920024617747,0.023296363696598012,1.4890539837427283,2.140554110432386,5.4589060539469445
0.25,0.15,30,-0.043831298249114206,0.000767623646356493,-0.5028983678480395,0.029575848962790856,-6.2415225921523465,2.531877914983804,2.731313217383061
0.25,0.16,30,-0.04937241658267407,0.0008819040433274395,-0.638022454304822,0.036631689239782425,-6.142228603024039,2.7620146538462484,3.5134529575152924
0.25,0.17,30,-0.05659174733521066,0.0008925792162958137,-0.6257429399085204,0.03365325095960232,7.328677922833981,4.337788573766173,12.840813797813292
0.25,0.18,30,-0.06188727538084447,0.0010377731561924662,-0.4914488958481427,0.06180913767367462,2.9652899862093607,3.28152021466953,7.919248899395593
0.25,0.19,30,-0.06642072525217352,0.001346403591519213,-0.5664371401843338,0.04622189031630191,-4.614760232082358,4.869710332249667,6.996372985902687
0.25,0.2,30,-0.07321601818453116,0.0013340794006044402,-0.58374410048979,0.048893254281402045,1.7180735626789903,4.132637724240877,9.55857477386368
0.25,0.21,30,-0.07809560726196932,0.0012593845697819151,-0.5320756689307542,0.04708722671317126,2.6149698966367834,4.0990174468684915,10.403876877392282
0.25,0.22,30,-0.08385753156314624,0.0013069768485179031,-0.5314447025570544,0.05207379058052371,2.6145276211046866,4.110177306070359,9.861029028436548
0.25,0.23,30,-0.08872450131311041,0.0015161311185481405,-0.4797851165086604,0.050273619462027165,3.6496176927069657,4.802769800526173,12.510536529617392
0.25,0.24,30,-0.09345323389331944,0.0015571540809065187,-0.4584523487029151,0.0606660935259651,0.9617015392625327,5.057016510307324,11.762272078509671
0.25,0.25,30,-0.09789354828716872,0.0015416755200780715,-0.4605510857234099,0.06081986500287587,-0.22617183352888215,5.618059599666182,12.345314596381026
0.25,0.26,30,-0.10266425560778766,0.0014161955247388484,-0.46297578537349277,0.06331846395043013,1.8981111156213724,4.413230278931762,10.098254040253448
0.25,0.27,30,-0.10715306399463857,0.0013645082130092176,-0.4225888634109824,0.04850537153852329,5.012597178607428,5.3713799026378,14.23606267522514
0.25,0.28,30,-0.11111603287600731,0.0015052436032694009,-0.3627238418013441,0.05843444455614249,2.7034035705692943,4.364272169846419,11.252768599022714
0.25,0.29,30,-0.11440754083066544,0.001656548806134035,-0.3685207919995962,0.053728825304170905,5.818787450674334,5.504590594067513,14.845276778438521
0.25,0.3,30,-0.11848644871599924,0.0014204059098974465,-0.24634809278785702,0.06234233625035696,5.293495422734986,4.729122494818408,13.752501828518696
0.25,0.31,30,-0.11933450268642257,0.0013535703203922532,-0.2626508835448964,0.05278711727719926,-3.9362671780241523,5.011793860673127,7.765977326290718
0.25,0.32,30,-0.12373946638689717,0.001257376306360741,-0.32507343634834013,0.05314308759953407,2.591605014858045,4.329764068066569,10.461923313189898
0.25,0.33,30,-0.1258359714133894,0.001094612572399239,-0.21081878324773545,0.04615460804433222,7.430377715711246,4.157774542381236,12.599241997844096
0.25,0.34,30,-0.12795584205185187,0.0013080866463986453,-0.17646588203411503,0.04974097308730517,1.9856268346806092,3.9280541792529786,9.141094185746374
0.25,0.35,30,-0.12936528905407169,0.001351724368235869,-0.1711062465541232,0.05058691364018044,0.25053000499635575,4.752059093709854,10.682285755548548
0.25,0.36,30,-0.13137796698293436,0.0012468710341478214,-0.171455281934188,0.052896316980077025,4.191436313448381,5.359885844467279,13.44244006089258
0.25,0.37,30,-0.13279439469275542,0.001173913383076285,-0.08727752028515547,0.07420698297122338,3.956972336738075,4.53591032583214,11.622236653242215
0.25,0.38,30,-0.13312351738863748,0.0012206165766255308,-0.09231583519942643,0.047583987596763876,0.8239205630067412,6.481076433758335,13.642569082392175
0.25,0.39,30,-0.13464071139674397,0.0010263569350774276,-0.07079910902502062,0.06519100365443271,0.4752547505303694,3.9635850190273163,8.391936784222404
0.25,0.4,30,-0.13453949956913788,0.0012163703817372755,-0.08281074018881902,0.03983567989149511,1.9205253468918115,4.282336789221504,9.369748819676015
0.25,0.41,30,-0.1362969262005203,0.0011211096618793542,-0.03238860208718482,0.040809362966159946,3.1205260038224867,3.8629719311487567,9.845531841508043
0.25,0.42,30,-0.13518727161088157,0.0010713948923932893,-0.02040022011236963,0.046319218784415896,-7.997187910144882,3.874946787739356,4.688539127426899
0.25,0.43,30,-0.1367049306027677,0.000816263611655321,-0.1923323602900826,0.048835507997319595,-5.0916811320980875,3.671368847752142,5.952057070922289
0.25,0.44,30,-0.13903391881668323,0.0010093515058867241,-0.12223384275433147,0.03894071418756866,13.888330533049619,4.0707833453646565,16.1536902790188
0.25,0.45,30,-0.13914960745785435,0.0009253925310639696,0.08543425037091,0.040664098781414484,6.38324106003175,3.578123765405711,10.866307067053611
0.25,0.46,30,-0.13732523380926503,0.0009132639243985402,0.00543097844630365,0.041737262039865865,-9.35849286647897,3.386543137908994,3.338328580043922
0.25,0.47,30,-0.1390409878889282,0.0009557958611199339,-0.10173560695866886,0.04281930529761715,-2.2942088940745267,3.690611872870916,6.550872237177444
0.25,0.48,30,-0.13935994594843842,0.0009701900904654852,-0.040453199435185855,0.043867498290772015,4.019464783563681,3.5501045942664535,9.903574366884861
0.25,0.49,30,-0.13985005187763194,0.0007804451437425883,-0.021346311287395187,0.035956438672165296,1.2131524335331367,3.581912707315834,8.474355160689564
0.25,0.5,30,-0.1397868721741863,0.0008095182345857815,-0.016190150764523105,0.03790631523823239,-1.078166053458264,2.96607198485991,6.330123605494955
0.25,0.51,30,-0.14017385489292242,0.0007778470909867274,-0.04290963235656049,0.03500546761890151,-1.1447906210914074,2.815111448336081,5.716814240156423
0.25,0.52,30,-0.14064506482131753,0.0006608375300894838,-0.03908596318635127,0.03421610118565039,1.5794582129825907,2.902479284656523,7.080463360332106
0.25,0.53,30,-0.14095557415664942,0.000772767494550308,-0.011320468096908641,0.03780996960719645,0.06927275271166213,3.005841548977866,6.3170406788335765
0.25,0.54,30,-0.1408714741832557,0.0008570795967725032,-0.037700508132118025,0.03406715057198276,-0.7694874072916053,3.7029263249130375,7.7915376099194695
0.25,0.55,30,-0.1417095843192918,0.0006566844416431841,-0.026710216242740767,0.04145000505080848,1.4349381474680938,2.9788185371597597,6.934806077775989
0.25,0.56,30,-0.1414056785081105,0.0008054804832566154,-0.009001745182756132,0.03947319416983524,0.8026142658727087,3.6821693259846633,8.767516713127238
0.25,0.57,30,-0.1418896192229469,0.0007939509922293567,-0.010657930925286448,0.04062214174952948,-0.4026278793297921,3.787401875661121,7.962187065117211
0.25,0.58,30,-0.14161883712661627,0.0006629928354582236,-0.017054302769351985,0.04331130040188409,-1.6499506320246184,3.2552132434610677,6.78892943698885
0.25,0.59,30,-0.14223070527833395,0.0007036140119777517,-0.04365694356577885,0.03341002725197035,-1.53484559243907,3.3576472746635364,6.7490759555506985
0.25,0.6,30,-0.14249197599793184,0.0007920401407142923,-0.04775121461813341,0.032721424941167344,0.7018374322021609,3.2745451343686174,7.154756280192396
0.25,0.61,30,-0.1431857295706966,0.0006660203249226432,-0.029620194921735624,0.03717428045265912,3.1452314230051046,2.721466934766095,7.269051328758386
0.25,0.62,30,-0.14308437989636652,0.0006739799719278164,0.015153413841968728,0.03387447035303738,3.328954557420789,3.047365383177392,8.504587026383534
0.25,0.63,30,-0.14288266129385724,0.0006734126265060858,0.03695889622668022,0.0320558066742559,-4.023384449343687,3.2812058996038402,4.52347246237835
