beta,radius,finite_reference_coverage_pass,ess_pass,ess_fraction_pass,split_pass,bootstrap_pass,smc_completed_pass,smc_cess_pass,smc_steps_pass,claim,finite_ref_count,finite_ref_min,aggregate_ref_level_ess,aggregate_ref_level_ess_min,q05_ess_fraction,q05_ess_fraction_min,max_split_logZ_per_P_diff,max_split_logZ_per_P_diff_allowed,bootstrap_sd_phi,bootstrap_sd_phi_max,min_smc_cess_fraction,min_smc_cess_fraction_allowed,max_smc_step_count,max_smc_step_count_allowed
0.1,2.01,True,True,True,True,True,True,True,True,pass,100,100,96777.03619109103,25600.0,0.8010341404353089,0.2,0.000343172917400932,0.004,0.00012185110714140759,0.012,0.7500000000011372,0.6,6.0,120.0
0.1,2.02,True,True,True,True,True,True,True,True,pass,100,100,97280.53772434538,25600.0,0.8188511596635538,0.2,0.0004422822151519966,0.004,0.00012187828688594832,0.012,0.7500000000002259,0.6,6.0,120.0
0.1,2.03,True,True,True,True,True,True,True,True,pass,100,100,97040.97171182373,25600.0,0.8059883170004752,0.2,0.00038200926710232094,0.004,0.00011829913408174133,0.012,0.7500000000000434,0.6,6.0,120.0
0.1,2.04,True,True,True,True,True,True,True,True,pass,100,100,97529.3469495762,25600.0,0.8109141138938268,0.2,0.0004537138872564226,0.004,0.0001246385432605797,0.012,0.750000000000491,0.6,7.0,120.0
0.1,2.05,True,True,True,True,True,True,True,True,pass,100,100,96795.60263278506,25600.0,0.7933812261030506,0.2,0.00030012797899846587,0.004,0.0001176963972100845,0.012,0.7500000000000627,0.6,6.0,120.0
0.1,2.06,True,True,True,True,True,True,True,True,pass,100,100,97173.54116300744,25600.0,0.7879884517708081,0.2,0.00036683375372976936,0.004,0.00012263687307935558,0.012,0.7500000000004737,0.6,6.0,120.0
0.1,2.07,True,True,True,True,True,True,True,True,pass,100,100,97825.1412965425,25600.0,0.8098333135904388,0.2,0.00041071607029925604,0.004,0.0001240097984310992,0.012,0.750000000000074,0.6,6.0,120.0
0.1,2.08,True,True,True,True,True,True,True,True,pass,100,100,98075.99599327472,25600.0,0.8474897657633103,0.2,0.00027530936144473976,0.004,0.0001169932295112912,0.012,0.7500000000000634,0.6,6.0,120.0
0.1,2.09,True,True,True,True,True,True,True,True,pass,100,100,98171.57591827534,25600.0,0.8294262459078254,0.2,0.00044075939599542735,0.004,0.00012912511476471906,0.012,0.7500000000007462,0.6,6.0,120.0
0.1,2.1,True,True,True,True,True,True,True,True,pass,100,100,97378.51901931626,25600.0,0.8494063512350026,0.2,0.0003893255870065322,0.004,0.00012253073792545607,0.012,0.7500000000000061,0.6,6.0,120.0
0.1,2.11,True,True,True,True,True,True,True,True,pass,100,100,97432.39537119967,25600.0,0.8334028901072154,0.2,0.00040666929253405847,0.004,0.00012951800989122926,0.012,0.7500000000002253,0.6,6.0,120.0
0.1,2.12,True,True,True,True,True,True,True,True,pass,100,100,97363.32106252454,25600.0,0.8098431081919243,0.2,0.00037038374743965195,0.004,0.00012656074282676303,0.012,0.7500000000002479,0.6,6.0,120.0
0.1,2.13,True,True,True,True,True,True,True,True,pass,100,100,97100.43212138957,25600.0,0.8069451094437623,0.2,0.00036844710147609705,0.004,0.00012362396662123117,0.012,0.7500000000004458,0.6,7.0,120.0
0.1,2.14,True,True,True,True,True,True,True,True,pass,100,100,97196.85039813124,25600.0,0.8194953653110018,0.2,0.0006583841891896931,0.004,0.00012234870205321655,0.012,0.7500000000001966,0.6,7.0,120.0
0.1,2.15,True,True,True,True,True,True,True,True,pass,100,100,96883.89346387245,25600.0,0.8323853827815377,0.2,0.0003238547851851115,0.004,0.00012842255883996,0.012,0.7500000000002819,0.6,6.0,120.0
0.1,2.16,True,True,True,True,True,True,True,True,pass,100,100,97599.5787057299,25600.0,0.8057525413720821,0.2,0.0004365995968991915,0.004,0.00011813808594176157,0.012,0.75000000000013,0.6,6.0,120.0
0.1,2.17,True,True,True,True,True,True,True,True,pass,100,100,97923.39001846139,25600.0,0.8452263214363972,0.2,0.00043699506714793004,0.004,0.00012336048395848699,0.012,0.7500000000000534,0.6,6.0,120.0
0.1,2.18,True,True,True,True,True,True,True,True,pass,100,100,97522.38200827471,25600.0,0.8393188143461132,0.2,0.00042069995648031245,0.004,0.0001238806850341932,0.012,0.7500000000011625,0.6,7.0,120.0
0.1,2.19,True,True,True,True,True,True,True,True,pass,100,100,97617.78054947311,25600.0,0.8346509214763644,0.2,0.00030959210521625983,0.004,0.0001298079332283881,0.012,0.7500000000000407,0.6,6.0,120.0
0.1,2.2,True,True,True,True,True,True,True,True,pass,100,100,97830.50733989794,25600.0,0.8334496472123307,0.2,0.0004128900670473588,0.004,0.0001177240462727697,0.012,0.7500000000002652,0.6,7.0,120.0
0.1,2.21,True,True,True,True,True,True,True,True,pass,100,100,98369.6563636607,25600.0,0.8572842953369031,0.2,0.0003165622380256432,0.004,0.00012224928667444986,0.012,0.7500000000003245,0.6,6.0,120.0
0.1,2.22,True,True,True,True,True,True,True,True,pass,100,100,97285.69004045025,25600.0,0.8233027038875133,0.2,0.00047795765587077907,0.004,0.00012073948191275749,0.012,0.7500000000000427,0.6,6.0,120.0
0.1,2.23,True,True,True,True,True,True,True,True,pass,100,100,97990.1386407455,25600.0,0.8148881287923679,0.2,0.0004255969350292519,0.004,0.0001275331613783494,0.012,0.7500000000002046,0.6,7.0,120.0
0.1,2.24,True,True,True,True,True,True,True,True,pass,100,100,97554.3375441816,25600.0,0.8204504016366025,0.2,0.000385737462156411,0.004,0.00011630947148721933,0.012,0.7500000000004904,0.6,7.0,120.0
0.1,2.25,True,True,True,True,True,True,True,True,pass,100,100,98209.46287926046,25600.0,0.8513346838446503,0.2,0.0004254913328214281,0.004,0.00012974380289430227,0.012,0.7500000000001953,0.6,6.0,120.0
0.1,2.26,True,True,True,True,True,True,True,True,pass,100,100,97885.54885618035,25600.0,0.8469763113823836,0.2,0.0005243078129103969,0.004,0.0001216961213412303,0.012,0.7500000000003325,0.6,7.0,120.0
0.1,2.27,True,True,True,True,True,True,True,True,pass,100,100,98161.17691030746,25600.0,0.8570407971294162,0.2,0.00042835257868809414,0.004,0.00012846335582349208,0.012,0.7500000000000587,0.6,6.0,120.0
0.1,2.28,True,True,True,True,True,True,True,True,pass,100,100,98443.15026465616,25600.0,0.8084801343639276,0.2,0.00043744190738374903,0.004,0.00012560120747354519,0.012,0.7500000000001473,0.6,7.0,120.0
0.1,2.29,True,True,True,True,True,True,True,True,pass,100,100,97651.92221000588,25600.0,0.8043595415540306,0.2,0.000618082933419169,0.004,0.00012685690664565873,0.012,0.7500000000005903,0.6,7.0,120.0
0.1,2.3,True,True,True,True,True,True,True,True,pass,100,100,97912.83974546101,25600.0,0.8066573482980636,0.2,0.00037214528721687853,0.004,0.00012263087491729764,0.012,0.7500000000001547,0.6,6.0,120.0
0.1,2.31,True,True,True,True,True,True,True,True,pass,100,100,97856.77241075953,25600.0,0.8098447077583228,0.2,0.00039300559109605143,0.004,0.00012660993194730705,0.012,0.7500000000001653,0.6,7.0,120.0
0.1,2.32,True,True,True,True,True,True,True,True,pass,100,100,98040.86927278277,25600.0,0.8231851580919463,0.2,0.00032802091597833896,0.004,0.00013115930627198037,0.012,0.7500000000002279,0.6,7.0,120.0
0.1,2.33,True,True,True,True,True,True,True,True,pass,100,100,97674.01759285333,25600.0,0.8254160323973887,0.2,0.00035321197645554644,0.004,0.0001222276682524477,0.012,0.7500000000002153,0.6,6.0,120.0
0.1,2.34,True,True,True,True,True,True,True,True,pass,100,100,98123.70042824888,25600.0,0.8410721625676636,0.2,0.00036032979111997427,0.004,0.00012687164197615857,0.012,0.750000000000086,0.6,7.0,120.0
0.1,2.35,True,True,True,True,True,True,True,True,pass,100,100,97788.9958716672,25600.0,0.8266255235730139,0.2,0.00036390943833259335,0.004,0.0001236220751047239,0.012,0.7500000000003458,0.6,7.0,120.0
0.1,2.36,True,True,True,True,True,True,True,True,pass,100,100,98266.39104514879,25600.0,0.856868141907163,0.2,0.0005943113745693811,0.004,0.00012206837567510991,0.012,0.7500000000002133,0.6,7.0,120.0
0.1,2.37,True,True,True,True,True,True,True,True,pass,100,100,97969.071825553,25600.0,0.8288307840920359,0.2,0.0005648807375271463,0.004,0.00012674216251137358,0.012,0.7500000000002566,0.6,7.0,120.0
0.1,2.38,True,True,True,True,True,True,True,True,pass,100,100,97956.59796951266,25600.0,0.835231367939388,0.2,0.00031591775919694395,0.004,0.00012996247738880908,0.012,0.7500000000001207,0.6,6.0,120.0
0.1,2.39,True,True,True,True,True,True,True,True,pass,100,100,97361.05257450651,25600.0,0.8092892275760742,0.2,0.0003445749722747061,0.004,0.00012945258473770558,0.012,0.7500000000002346,0.6,7.0,120.0
0.1,2.4,True,True,True,True,True,True,True,True,pass,100,100,97903.8390668913,25600.0,0.8228597589412541,0.2,0.0006762397404347718,0.004,0.00012602410255147726,0.012,0.7500000000007935,0.6,7.0,120.0
0.1,2.41,True,True,True,True,True,True,True,True,pass,100,100,97685.26866275347,25600.0,0.8211010303617278,0.2,0.0005252089689023761,0.004,0.00013039966133259858,0.012,0.7500000000002339,0.6,7.0,120.0
0.1,2.42,True,True,True,True,True,True,True,True,pass,100,100,98322.22981667696,25600.0,0.8322545269976133,0.2,0.0005017504786875196,0.004,0.00012230951332786646,0.012,0.7500000000000581,0.6,7.0,120.0
0.1,2.43,True,True,True,True,True,True,True,True,pass,100,100,98792.36401162292,25600.0,0.8508630957521394,0.2,0.00041956655437704705,0.004,0.00012299672396469093,0.012,0.7500000000001014,0.6,7.0,120.0
0.1,2.44,True,True,True,True,True,True,True,True,pass,100,100,98330.63722800413,25600.0,0.8542624700705792,0.2,0.00030844093352818666,0.004,0.0001198605448281285,0.012,0.75000000000008,0.6,6.0,120.0
0.1,2.45,True,True,True,True,True,True,True,True,pass,100,100,98223.05057031686,25600.0,0.8525980875056379,0.2,0.0004087107876818515,0.004,0.00012473136453154668,0.012,0.7500000000002506,0.6,7.0,120.0
0.1,2.46,True,True,True,True,True,True,True,True,pass,100,100,97988.15174346056,25600.0,0.8453879156365786,0.2,0.00043005594380126787,0.004,0.00012630666966439316,0.012,0.7500000000001007,0.6,6.0,120.0
0.1,2.47,True,True,True,True,True,True,True,True,pass,100,100,97888.422203773,25600.0,0.8162230531209358,0.2,0.0003703874873586573,0.004,0.00011758918645246977,0.012,0.7500000000001267,0.6,7.0,120.0
0.1,2.48,True,True,True,True,True,True,True,True,pass,100,100,97484.80068676674,25600.0,0.8070808559868647,0.2,0.0006448071846179348,0.004,0.00011980711602900583,0.012,0.7500000000006276,0.6,7.0,120.0
0.1,2.49,True,True,True,True,True,True,True,True,pass,100,100,98552.75394738582,25600.0,0.8667935969922729,0.2,0.0004176418599599822,0.004,0.00012518300555314568,0.012,0.7500000000000467,0.6,6.0,120.0
0.1,2.5,True,True,True,True,True,True,True,True,pass,100,100,97991.73479558685,25600.0,0.8381662154479892,0.2,0.0004522689497289046,0.004,0.00012088776363714494,0.012,0.7500000000004045,0.6,7.0,120.0
0.14,0.01,True,True,True,True,True,True,True,True,pass,100,100,102399.6226488424,25600.0,0.9999916853968225,0.2,1.4306127086831075e-07,0.004,2.9304102273570686e-07,0.012,0.9999834281929949,0.6,1.0,120.0
0.14,0.02,True,True,True,True,True,True,True,True,pass,100,100,102392.73391752203,25600.0,0.9998114611010203,0.2,5.91020883075245e-07,0.004,3.2213712267567325e-07,0.012,0.999655905871863,0.6,1.0,120.0
0.14,0.03,True,True,True,True,True,True,True,True,pass,100,100,102364.44847744859,25600.0,0.9992274300176445,0.2,1.3690237420788394e-06,0.004,4.681544281906428e-07,0.012,0.99849472700384,0.6,1.0,120.0
0.14,0.04,True,True,True,True,True,True,True,True,pass,100,100,102299.30802167283,25600.0,0.9978912836965075,0.2,2.5770714785305437e-06,0.004,9.082586107121219e-07,0.012,0.9958232144066104,0.6,1.0,120.0
0.14,0.05,True,True,True,True,True,True,True,True,pass,100,100,102188.57077815347,25600.0,0.9956085926594341,0.2,3.832930390671895e-06,0.004,1.5350900326359303e-06,0.012,0.9919859948060212,0.6,1.0,120.0
0.14,0.06,True,True,True,True,True,True,True,True,pass,100,100,102023.03017754924,25600.0,0.991972454546542,0.2,3.4963712926896683e-06,0.004,2.2136560204378243e-06,0.012,0.98705843947294,0.6,1.0,120.0
0.14,0.07,True,True,True,True,True,True,True,True,pass,100,100,101806.93469382191,25600.0,0.9872999353284682,0.2,7.4415903858049e-06,0.004,2.942051304915912e-06,0.012,0.9787774998576234,0.6,1.0,120.0
0.14,0.08,True,True,True,True,True,True,True,True,pass,100,100,101543.84561403304,25600.0,0.9814111398796467,0.2,9.312059152023294e-06,0.004,3.7999127304948426e-06,0.012,0.9743270654469645,0.6,1.0,120.0
0.14,0.09,True,True,True,True,True,True,True,True,pass,100,100,101245.41040531828,25600.0,0.9764263491995274,0.2,9.920413100123985e-06,0.004,4.648879729525618e-06,0.012,0.9619710153337026,0.6,1.0,120.0
0.14,0.1,True,True,True,True,True,True,True,True,pass,100,100,100898.75179338787,25600.0,0.9691287979120207,0.2,8.325021702812774e-06,0.004,5.697271327772365e-06,0.012,0.9536324180747285,0.6,1.0,120.0
0.14,0.11,True,True,True,True,True,True,True,True,pass,100,100,100494.43817029045,25600.0,0.9607590938604117,0.2,9.562271861274296e-06,0.004,7.09711394679227e-06,0.012,0.9422410374674718,0.6,1.0,120.0
0.14,0.12,True,True,True,True,True,True,True,True,pass,100,100,100052.1004968972,25600.0,0.9525443825530819,0.2,1.1533761752347931e-05,0.004,8.039228469816446e-06,0.012,0.9288307999073985,0.6,1.0,120.0
0.14,0.13,True,True,True,True,True,True,True,True,pass,100,100,99605.92131925872,25600.0,0.9449157429227041,0.2,2.131340387488847e-05,0.004,9.184848542815676e-06,0.012,0.9244386643315027,0.6,1.0,120.0
0.14,0.14,True,True,True,True,True,True,True,True,pass,100,100,99142.39051625252,25600.0,0.9369971875790732,0.2,1.331735817892233e-05,0.004,9.769306523804944e-06,0.012,0.9073129968727578,0.6,1.0,120.0
0.14,0.15,True,True,True,True,True,True,True,True,pass,100,100,98648.11824142278,25600.0,0.9257471086322628,0.2,1.7125663342789843e-05,0.004,1.08951039228097e-05,0.012,0.901582806895863,0.6,1.0,120.0
0.14,0.16,True,True,True,True,True,True,True,True,pass,100,100,98083.9996931999,25600.0,0.91518041823574,0.2,1.25315585191579e-05,0.004,1.1626823297223214e-05,0.012,0.8890712041639569,0.6,1.0,120.0
0.14,0.17,True,True,True,True,True,True,True,True,pass,100,100,97522.07771467428,25600.0,0.9010681104905315,0.2,1.4684811155627558e-05,0.004,1.3339156606466748e-05,0.012,0.8596373483491107,0.6,1.0,120.0
0.14,0.18,True,True,True,True,True,True,True,True,pass,100,100,96901.08223270356,25600.0,0.8947080378234001,0.2,1.4612671106679906e-05,0.004,1.3882231848940459e-05,0.012,0.8515724669494315,0.6,1.0,120.0
0.14,0.19,True,True,True,True,True,True,True,True,pass,100,100,96296.06457722868,25600.0,0.8828081878960559,0.2,2.1375685556158457e-05,0.004,1.522472262896263e-05,0.012,0.8428970332198623,0.6,1.0,120.0
0.14,0.2,True,True,True,True,True,True,True,True,pass,100,100,95710.93332652416,25600.0,0.8734532749902848,0.2,2.8440290843600934e-05,0.004,1.6395268606584235e-05,0.012,0.8216773428430019,0.6,1.0,120.0
0.14,0.21,True,True,True,True,True,True,True,True,pass,100,100,94978.23978283313,25600.0,0.8578912228466418,0.2,2.3675092005809817e-05,0.004,1.715231086764085e-05,0.012,0.8054577309491826,0.6,1.0,120.0
0.14,0.22,True,True,True,True,True,True,True,True,pass,100,100,94364.86352034008,25600.0,0.8528144016764334,0.2,2.6052536154008774e-05,0.004,1.8352355992686162e-05,0.012,0.7837782099410205,0.6,1.0,120.0
0.14,0.23,True,True,True,True,True,True,True,True,pass,100,100,93590.83912498197,25600.0,0.8329712843392069,0.2,1.9877448166733996e-05,0.004,1.9284593228234982e-05,0.012,0.7820823284081453,0.6,1.0,120.0
0.14,0.24,True,True,True,True,True,True,True,True,pass,100,100,92999.71797769686,25600.0,0.8242963714773656,0.2,2.1699215168632176e-05,0.004,1.94135818523626e-05,0.012,0.7500000000167261,0.6,2.0,120.0
0.14,0.25,True,True,True,True,True,True,True,True,pass,100,100,92128.97130381207,25600.0,0.801616961755353,0.2,2.7136760128195e-05,0.004,2.1289625276151076e-05,0.012,0.7501512639814841,0.6,1.0,120.0
0.14,0.26,True,True,True,True,True,True,True,True,pass,100,100,91672.32071492777,25600.0,0.7999747993237035,0.2,3.6517424424904045e-05,0.004,2.1818953086782836e-05,0.012,0.7500000000754777,0.6,2.0,120.0
0.14,0.27,True,True,True,True,True,True,True,True,pass,100,100,91028.73521135794,25600.0,0.7881618409786518,0.2,2.5313380817844777e-05,0.004,2.2470886977791623e-05,0.012,0.7500000000067507,0.6,2.0,120.0
0.14,0.28,True,True,True,True,True,True,True,True,pass,100,100,90244.62360216797,25600.0,0.7772703922676604,0.2,4.3809184878674124e-05,0.004,2.3905693306175632e-05,0.012,0.7500000000292927,0.6,2.0,120.0
0.14,0.29,True,True,True,True,True,True,True,True,pass,100,100,90087.35736023745,25600.0,0.7821061124403847,0.2,2.7172837779114555e-05,0.004,2.556980979000082e-05,0.012,0.7500000000416315,0.6,2.0,120.0
0.14,0.3,True,True,True,True,True,True,True,True,pass,100,100,90268.05937989918,25600.0,0.7901746378969123,0.2,2.987690111857519e-05,0.004,2.574553489135672e-05,0.012,0.7500000000006423,0.6,2.0,120.0
0.14,0.31,True,True,True,True,True,True,True,True,pass,100,100,89680.05917652548,25600.0,0.7697542476008576,0.2,2.6120190155508307e-05,0.004,2.586051205235818e-05,0.012,0.7500000000057515,0.6,2.0,120.0
0.14,0.32,True,True,True,True,True,True,True,True,pass,100,100,90008.54629038458,25600.0,0.7925566175628299,0.2,3.857925837538661e-05,0.004,2.8141858759112883e-05,0.012,0.7500000000036805,0.6,2.0,120.0
0.14,0.33,True,True,True,True,True,True,True,True,pass,100,100,90025.54346509345,25600.0,0.773331646816416,0.2,3.89728334970344e-05,0.004,2.71133932374798e-05,0.012,0.750000000000988,0.6,2.0,120.0
0.14,0.34,True,True,True,True,True,True,True,True,pass,100,100,89843.06817295845,25600.0,0.7763959676149977,0.2,3.404089616458682e-05,0.004,2.851375463445299e-05,0.012,0.7500000000011732,0.6,2.0,120.0
0.14,0.35,True,True,True,True,True,True,True,True,pass,100,100,90151.65274027007,25600.0,0.7780368898189909,0.2,2.8663614146943058e-05,0.004,3.066412666280985e-05,0.012,0.7500000000006456,0.6,2.0,120.0
0.14,0.36,True,True,True,True,True,True,True,True,pass,100,100,89822.41729343224,25600.0,0.7700294384534098,0.2,4.4579747869345575e-05,0.004,2.937929751553122e-05,0.012,0.7500000000041861,0.6,2.0,120.0
0.14,0.37,True,True,True,True,True,True,True,True,pass,100,100,90920.68753031033,25600.0,0.7789982454753875,0.2,4.0851606252411695e-05,0.004,3.14957183364053e-05,0.012,0.750000000000591,0.6,2.0,120.0
0.14,0.38,True,True,True,True,True,True,True,True,pass,100,100,90730.02741421772,25600.0,0.7703957709167741,0.2,3.308909100307422e-05,0.004,3.249642906657056e-05,0.012,0.7500000000002939,0.6,2.0,120.0
0.14,0.39,True,True,True,True,True,True,True,True,pass,100,100,90910.51032013872,25600.0,0.7704256843326618,0.2,3.580156261595087e-05,0.004,3.4765358589456824e-05,0.012,0.7500000000023969,0.6,2.0,120.0
0.14,0.4,True,True,True,True,True,True,True,True,pass,100,100,91570.18963510083,25600.0,0.7743180898383302,0.2,4.936341021203064e-05,0.004,3.264684703967068e-05,0.012,0.750000000001,0.6,2.0,120.0
0.14,0.41,True,True,True,True,True,True,True,True,pass,100,100,91560.68679671043,25600.0,0.7797112986716949,0.2,4.660075876924942e-05,0.004,3.626226494514024e-05,0.012,0.7500000000033408,0.6,2.0,120.0
0.14,0.42,True,True,True,True,True,True,True,True,pass,100,100,91949.51601280285,25600.0,0.7763724881513007,0.2,4.342087840811834e-05,0.004,3.369307971775437e-05,0.012,0.7500000000007842,0.6,2.0,120.0
0.14,0.43,True,True,True,True,True,True,True,True,pass,100,100,92345.0471364343,25600.0,0.7770960611946326,0.2,4.210574159312593e-05,0.004,3.542903458418242e-05,0.012,0.7500000000002859,0.6,2.0,120.0
0.14,0.44,True,True,True,True,True,True,True,True,pass,100,100,92184.50900656902,25600.0,0.7719764281679731,0.2,6.263953671902077e-05,0.004,3.56591157965615e-05,0.012,0.7500000000002226,0.6,2.0,120.0
0.14,0.45,True,True,True,True,True,True,True,True,pass,100,100,92357.40001134128,25600.0,0.7673424590145335,0.2,5.362615653370595e-05,0.004,3.746010160592937e-05,0.012,0.7500000000001753,0.6,2.0,120.0
0.14,0.46,True,True,True,True,True,True,True,True,pass,100,100,93312.86699267241,25600.0,0.7684325129413745,0.2,5.7592572682596346e-05,0.004,3.6833890153913245e-05,0.012,0.7500000000006956,0.6,2.0,120.0
0.14,0.47,True,True,True,True,True,True,True,True,pass,100,100,93531.27746255917,25600.0,0.7727818166125395,0.2,4.7139092115845764e-05,0.004,3.75478976146429e-05,0.012,0.7500000000013903,0.6,2.0,120.0
0.14,0.48,True,True,True,True,True,True,True,True,pass,100,100,94015.72739557031,25600.0,0.768469086239487,0.2,4.3443336667699724e-05,0.004,4.005436271854221e-05,0.012,0.7500000000008021,0.6,2.0,120.0
0.14,0.49,True,True,True,True,True,True,True,True,pass,100,100,94381.34911418706,25600.0,0.7663041497796926,0.2,5.321091154109962e-05,0.004,4.231411572193083e-05,0.012,0.7500000000001926,0.6,2.0,120.0
0.14,0.5,True,True,True,True,True,True,True,True,pass,100,100,95268.45956600539,25600.0,0.7662492967896075,0.2,5.691582330341295e-05,0.004,4.002542294166324e-05,0.012,0.7500000000002786,0.6,3.0,120.0
0.14,0.51,True,True,True,True,True,True,True,True,pass,100,100,95771.94458787504,25600.0,0.7653148068144948,0.2,4.944545810048185e-05,0.004,3.765210223567219e-05,0.012,0.7500000000001134,0.6,2.0,120.0
0.14,0.52,True,True,True,True,True,True,True,True,pass,100,100,95938.74321787446,25600.0,0.7632453976441961,0.2,6.294804609942375e-05,0.004,4.1470561534913316e-05,0.012,0.7500000000003272,0.6,3.0,120.0
0.14,0.53,True,True,True,True,True,True,True,True,pass,100,100,97852.650041428,25600.0,0.7662853995700579,0.2,4.945979291755901e-05,0.004,4.4250141909246464e-05,0.012,0.7500000000003565,0.6,3.0,120.0
0.14,0.54,True,True,True,True,True,True,True,True,pass,100,100,98064.6278053837,25600.0,0.78188820982206,0.2,5.583676781129342e-05,0.004,4.428817379648723e-05,0.012,0.7500000000002872,0.6,3.0,120.0
0.14,0.55,True,True,True,True,True,True,True,True,pass,100,100,98865.44474302063,25600.0,0.7815159474682218,0.2,6.535427647148581e-05,0.004,4.331730566953022e-05,0.012,0.7500000000003119,0.6,3.0,120.0
0.14,0.56,True,True,True,True,True,True,True,True,pass,100,100,99558.08203210228,25600.0,0.7766345865372586,0.2,5.4476851516306717e-05,0.004,4.469305501413203e-05,0.012,0.7500000000013817,0.6,3.0,120.0
0.14,0.57,True,True,True,True,True,True,True,True,pass,100,100,99349.49707095706,25600.0,0.7760827010906393,0.2,6.0944040259815235e-05,0.004,4.482481794219762e-05,0.012,0.7500000000000807,0.6,3.0,120.0
0.14,0.58,True,True,True,True,True,True,True,True,pass,100,100,100041.35102332558,25600.0,0.7808791886644474,0.2,5.4702813475254144e-05,0.004,4.517623148039672e-05,0.012,0.7500000000003332,0.6,3.0,120.0
0.14,0.59,True,True,True,True,True,True,True,True,pass,100,100,100971.7431416534,25600.0,0.8587962642237816,0.2,6.719852782580783e-05,0.004,4.3823998804400255e-05,0.012,0.7500000000006536,0.6,3.0,120.0
0.14,0.6,True,True,True,True,True,True,True,True,pass,100,100,100579.70486016695,25600.0,0.7973971546627768,0.2,6.173258737652662e-05,0.004,4.473004841216157e-05,0.012,0.7500000000001347,0.6,3.0,120.0
0.14,0.61,True,True,True,True,True,True,True,True,pass,100,100,101045.62105864608,25600.0,0.855161701350182,0.2,6.568448215601393e-05,0.004,4.7130440603729965e-05,0.012,0.7500000000021517,0.6,3.0,120.0
0.14,0.62,True,True,True,True,True,True,True,True,pass,100,100,101326.64073092066,25600.0,0.8668470262818455,0.2,9.603913208894443e-05,0.004,4.6508636531800145e-05,0.012,0.750000000000196,0.6,3.0,120.0
0.14,0.63,True,True,True,True,True,True,True,True,pass,100,100,101449.10404721813,25600.0,0.9581376350909272,0.2,7.371462071585929e-05,0.004,4.387727853917724e-05,0.012,0.7500000000000401,0.6,3.0,120.0
0.14,0.64,True,True,True,True,True,True,True,True,pass,100,100,101705.73553359968,25600.0,0.9890995925776176,0.2,7.330866688243138e-05,0.004,4.8357127469488576e-05,0.012,0.7500000000000168,0.6,3.0,120.0
0.14,0.65,True,True,True,True,True,True,True,True,pass,100,100,101659.24297883053,25600.0,0.9825089774963718,0.2,7.478256381395409e-05,0.004,4.6037626639531646e-05,0.012,0.7500000000000234,0.6,3.0,120.0
0.14,0.66,True,True,True,True,True,True,True,True,pass,100,100,101870.81704585395,25600.0,0.9893861675489158,0.2,5.5803980913417245e-05,0.004,5.245911041824831e-05,0.012,0.7500000000001713,0.6,3.0,120.0
0.14,0.67,True,True,True,True,True,True,True,True,pass,100,100,101930.14746680713,25600.0,0.9752475566447353,0.2,6.708747001389322e-05,0.004,5.084261009178256e-05,0.012,0.7500000000002233,0.6,3.0,120.0
0.14,0.68,True,True,True,True,True,True,True,True,pass,100,100,102009.40288984776,25600.0,0.9860915394461404,0.2,6.315255888264246e-05,0.004,4.737859561643243e-05,0.012,0.7500000000003099,0.6,3.0,120.0
0.14,0.69,True,True,True,True,True,True,True,True,pass,100,100,101913.96832457915,25600.0,0.9881523955060286,0.2,6.479267677727701e-05,0.004,5.33662679129392e-05,0.012,0.7500000000003652,0.6,3.0,120.0
0.14,0.7,True,True,True,True,True,True,True,True,pass,100,100,102035.41729838606,25600.0,0.9813104737441195,0.2,0.00011577980315905217,0.004,5.159033485769837e-05,0.012,0.7500000000011272,0.6,3.0,120.0
0.14,0.71,True,True,True,True,True,True,True,True,pass,100,100,101983.33438358107,25600.0,0.980015086766118,0.2,8.84883173800822e-05,0.004,5.1559656568063934e-05,0.012,0.7500000000009547,0.6,3.0,120.0
0.14,0.72,True,True,True,True,True,True,True,True,pass,100,100,101951.22710329779,25600.0,0.9748430437269909,0.2,7.039889049979093e-05,0.004,5.4191336237754575e-05,0.012,0.7500000000002666,0.6,3.0,120.0
0.14,0.73,True,True,True,True,True,True,True,True,pass,100,100,101774.1123364994,25600.0,0.972114903611004,0.2,9.060538180035155e-05,0.004,5.232948855031426e-05,0.012,0.7500000000001187,0.6,3.0,120.0
0.14,0.74,True,True,True,True,True,True,True,True,pass,100,100,101734.67242930985,25600.0,0.9578201291572414,0.2,0.00010246216271832735,0.004,5.3785458701434754e-05,0.012,0.750000000000176,0.6,3.0,120.0
0.14,0.75,True,True,True,True,True,True,True,True,pass,100,100,101685.14930889358,25600.0,0.9529336199938663,0.2,8.119298845835204e-05,0.004,5.125192234182974e-05,0.012,0.7500000000004384,0.6,3.0,120.0
0.14,0.76,True,True,True,True,True,True,True,True,pass,100,100,101528.36743876804,25600.0,0.9464690695321046,0.2,9.607749999093542e-05,0.004,5.387784576325019e-05,0.012,0.7500000000000407,0.6,3.0,120.0
0.14,0.77,True,True,True,True,True,True,True,True,pass,100,100,101302.48374537854,25600.0,0.9255337257851126,0.2,7.583507950163228e-05,0.004,5.419946734574891e-05,0.012,0.7500000000004451,0.6,3.0,120.0
0.14,0.78,True,True,True,True,True,True,True,True,pass,100,100,101381.66254565735,25600.0,0.937504545417731,0.2,6.654948088957305e-05,0.004,5.598275890127388e-05,0.012,0.7500000000008148,0.6,4.0,120.0
