rule,radius,d0,target_ref_count,observed_ref_count,missing_ref_count,finite_unit_count,finite_unit_fraction,q05_ess_fraction,max_split_logZ_per_P_diff,bootstrap_sd_delta_phi_energy,qc_diagnostic_pass,sampling_status,missing_ref_ids,mean_logZ_inf_full,mean_phi_energy_raw,mean_delta_phi_energy,mean_delta_phi_full,weighted_ce_mean,weighted_error_mean
random_label,0.01,0.1,30,30,0,30,1.0,0.8111195966367921,2.0164619748930576e-05,0.000653316835133827,True,complete,,-3.3453404157881703,-0.0013593418999545588,0.025788870139138175,-2.2758605929918465,0.006320321624817547,0.00014111992355976224
random_label,0.02,0.1,30,30,0,30,1.0,0.5560732693997553,3.791421120846265e-05,0.0005974725814542159,True,complete,,-4.4494906792811655,-0.001808001088696126,0.02534021095039661,-1.583443724274263,0.008076020923867949,0.0004854353273958216
random_label,0.03,0.1,30,30,0,30,1.0,0.5359250183866681,0.00015110966215160746,0.0005546435278263348,True,complete,,-6.794830114995643,-0.0027610037037771812,0.024387208335315554,-1.1790963750217762,0.011338381547748477,0.0012408333322522522
random_label,0.04,0.1,30,30,0,30,1.0,0.5538827294154696,0.0001751981196549277,0.0005375874715958553,True,complete,,-10.729538970547264,-0.004359828919360935,0.0227883831197318,-0.8931300241986029,0.016039189911776493,0.002621457197068469
random_label,0.05,0.1,30,30,0,30,1.0,0.5767946377484472,0.000907565416977035,0.0004421270951240313,True,complete,,-16.35080608936836,-0.006643968341880683,0.020504243697212057,-0.6723612842091128,0.022191593228109867,0.004986163868975114
random_label,0.06,0.1,30,30,0,30,1.0,0.5698655176387545,0.001112690311939451,0.0003860561566098998,True,complete,,-23.385958325852073,-0.00950262426893623,0.01764558777015651,-0.49297246768061037,0.029056850891922305,0.007700506037977188
random_label,0.07,0.1,30,30,0,30,1.0,0.6078384479456375,0.0030822954086548735,0.0003316259711036152,True,complete,,-32.200294533661214,-0.01308423183001268,0.014063980209080057,-0.34246603283004284,0.03764533483275572,0.011437101438445667
random_label,0.08,0.1,30,30,0,30,1.0,0.6257491401150831,0.002315803121812396,0.00033391893771927067,True,complete,,-41.994375668334136,-0.017063947853853775,0.010084264185238966,-0.21296861522677088,0.047382537674750265,0.015996090271983496
random_label,0.09,0.1,30,30,0,30,1.0,0.6160306145750959,0.004074862061833314,0.0003374217249464195,False,complete,,-53.26705912788628,-0.02164447750015696,0.005503734538935777,-0.0998139690442633,0.05876209883813877,0.021150474523579647
random_label,0.1,0.1,30,30,0,30,1.0,0.5521006022839814,0.0062017214033416096,0.0,False,complete,,-66.81174982820724,-0.027148212039092734,0.0,0.0,0.07100384911884207,0.026832980859903273
random_label,0.11,0.1,30,30,0,30,1.0,0.6129478364278576,0.006383919718645272,0.00037051144456014273,False,complete,,-80.47664623468681,-0.032700790830835755,-0.005552578791743017,0.08971887278023538,0.08630672174534022,0.03378119943155793
random_label,0.12,0.1,30,30,0,30,1.0,0.6399064869141883,0.007098365771367543,0.00044544946648171924,False,complete,,-95.28789929225508,-0.038719178907864714,-0.011570966868771975,0.17067650558678604,0.10026799213423379,0.04027266376545507
random_label,0.13,0.1,30,30,0,30,1.0,0.6148900421508581,0.009895325595695737,0.0004782878938870856,False,complete,,-110.46865654984042,-0.04488771091013426,-0.017739498871041526,0.24451815679333394,0.12069393201399221,0.049131109373583094
random_label,0.14,0.1,30,30,0,30,1.0,0.5714145417105416,0.013409096535672606,0.0009088609325945235,False,complete,,-126.95511826819825,-0.05158680140926381,-0.02443858937017107,0.31189692549703085,0.13935898036053487,0.057157855177046586
random_label,0.15,0.1,30,30,0,30,1.0,0.6278059434851543,0.0091953393380727,0.000723953773387472,False,complete,,-143.79924845825852,-0.058431226516968096,-0.03128301447787536,0.3740173373896923,0.1626436454970535,0.06596549428701301
random_label,0.16,0.1,30,30,0,30,1.0,0.5640307186087785,0.015040025909631305,0.0007702670428771537,False,complete,,-160.24791369734595,-0.06511495883679232,-0.03796674679769958,0.43184590169661546,0.18588636509196127,0.0754128083512549
random_label,0.17,0.1,30,30,0,30,1.0,0.5558077201443865,0.009715825013033157,0.0009975311351578318,False,complete,,-178.24718345734377,-0.07242876207124899,-0.045280550032156246,0.48513208613726233,0.20971235677020178,0.08387851759033021
random_label,0.18,0.1,30,30,0,30,1.0,0.603367046822182,0.017532498425739403,0.0010511462351871894,False,complete,,-196.3837527137268,-0.07979835543020189,-0.05265014339110914,0.5348976809320166,0.23620602557129391,0.09447221534289876
random_label,0.19,0.1,30,30,0,30,1.0,0.6507489725329271,0.011833687610518286,0.0012744928941483622,False,complete,,-215.70752836907823,-0.08765035691551328,-0.060502144876420555,0.5810909311024868,0.26430702384831833,0.10556822603554458
random_label,0.2,0.1,30,30,0,30,1.0,0.6571735402213318,0.018586037431634832,0.0014267507777841588,False,complete,,-229.5300688813532,-0.09326699263768923,-0.06611878059859648,0.6267467473077284,0.28760627301991804,0.11381962420108338
random_label,0.21,0.1,30,30,0,30,1.0,0.6416223383788566,0.014116709284012888,0.0014324453856164408,False,complete,,-244.7708808652797,-0.09945992721059718,-0.07231171517150443,0.669324151563265,0.31570176507111364,0.12418363401712086
random_label,0.22,0.1,30,30,0,30,1.0,0.6093465874983548,0.014019409797765312,0.0016729433227950271,False,complete,,-261.12524708478594,-0.10610534217179435,-0.07895713013270161,0.7091798493456016,0.3381115733622806,0.13402810869700219
random_label,0.23,0.1,30,30,0,30,1.0,0.589743215216158,0.02526149415497906,0.0012418862859240134,False,complete,,-272.9723786358609,-0.11091929241603449,-0.08377108037694175,0.7487995991924834,0.3595823029494674,0.14144593807838166
random_label,0.24,0.1,30,30,0,30,1.0,0.6011806892701687,0.016084715830571937,0.001441221035332327,False,complete,,-286.03723375722456,-0.1162280511000506,-0.08907983906095787,0.786033161300925,0.3749860437481906,0.14678681215293873
random_label,0.25,0.1,30,30,0,30,1.0,0.6208931704156778,0.010708151343996258,0.0017432292917345308,False,complete,,-306.22848954331073,-0.12443254349585973,-0.09728433145676695,0.8186340758615677,0.40541683225458686,0.1601448012025462
random_label,0.26,0.1,30,30,0,30,1.0,0.6002756727539829,0.019939503514726974,0.0018853745997783483,False,complete,,-313.6599392098104,-0.12745223047940285,-0.1003040184403101,0.8548191651303901,0.42080866314958515,0.1676048471768727
