rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,n_refs,dphi_dr_mean,dphi_dr_sem,positive_curvature_mean,dphi_dr_smooth_mean,dphi_dr_smooth_sem,derivative_source
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.04,30,-0.012891231214583743,0.0012678308774915507,0.0,-0.012891231214583743,0.0012678308774915507,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.05,30,-0.02139419632880773,0.0016794335789414268,0.0,-0.021394196328807725,0.0016794335789414268,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.06,30,-0.03182844054416113,0.0020084390748470893,0.0,-0.03182844054416113,0.0020084390748470893,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.07,30,-0.042748738761963466,0.0022583211504802604,0.0,-0.042748738761963466,0.0022583211504802604,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.08,30,-0.05450780923310471,0.0024007751735583937,0.0,-0.05450780923310471,0.0024007751735583937,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.09,30,-0.06460123358820177,0.0022248709389193345,0.0,-0.06460123358820176,0.0022248709389193345,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.1,30,-0.0750116576655019,0.0024371350256160106,0.0,-0.0750116576655019,0.0024371350256160106,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.11,30,-0.0847421771799417,0.0025637543756025054,0.0,-0.08474217717994169,0.0025637543756025054,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.12,30,-0.09451937032571232,0.0025548064712568636,0.007234934737932826,-0.09451937032571232,0.0025548064712568636,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.13,30,-0.10065070320070123,0.0023963462982393327,0.004589302299322669,-0.10065070320070123,0.0023963462982393327,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.14,30,-0.10732870317128847,0.00212294362797438,0.014558199690621975,-0.10732870317128848,0.00212294362797438,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.15,30,-0.11383609170628202,0.0020989044580127236,0.0383693826011901,-0.113836091706282,0.0020989044580127236,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.16,30,-0.11588306290747753,0.0023949295968110607,0.09802473560993974,-0.1158830629074775,0.0023949295968110607,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.17,30,-0.11823362728645488,0.001990299912643711,0.03507639371226944,-0.11823362728645488,0.001990299912643711,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.18,30,-0.12336629352671731,0.0021399981145189817,0.09007152369710546,-0.1233662935267173,0.0021399981145189817,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.19,30,-0.1246749640805517,0.002191199085918763,0.09617695920939377,-0.12467496408055169,0.002191199085918763,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.2,30,-0.12796660143218222,0.0014861669953379138,0.17120278966050362,-0.1279666014321822,0.0014861669953379138,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.21,30,-0.12673268151510209,0.00170749955020924,0.1613388576659063,-0.12673268151510206,0.00170749955020924,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.22,30,-0.12736528023245391,0.001574702359656941,0.2779352510538536,-0.12736528023245391,0.001574702359656941,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.23,30,-0.12436378226835812,0.0016203865502208313,0.26543598710181043,-0.12436378226835813,0.0016203865502208313,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.24,30,-0.12495213651748246,0.001292062959360397,0.23086873303177108,-0.12495213651748245,0.001292062959360397,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.25,30,-0.12359649841770054,0.0013714372362415661,0.17382602098553823,-0.12359649841770053,0.0013714372362415661,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.26,30,-0.12328341197928654,0.001320324888447554,0.2356432218472026,-0.12328341197928654,0.001320324888447554,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.4932864276461805,0.27,30,-0.12113833158937062,0.0014238532891927991,0.4016958256847148,-0.12113833158937062,0.0014238532891927991,sampling_time_direct_radial_score_derivative
