rule,ref_id,neighbor_rank,neighbor_rule,neighbor_ref_id,feature_distance
low_tv_spectral_teacher,7,5,real_even_odd,28,10.856657888221045
low_tv_spectral_teacher,8,1,real_even_odd,1026,8.946008609686862
low_tv_spectral_teacher,8,2,real_even_odd,26,9.3458047196193
low_tv_spectral_teacher,8,3,low_tv_spectral_teacher,1021,9.445586749061087
low_tv_spectral_teacher,8,4,low_tv_spectral_teacher,1029,9.581643335147971
low_tv_spectral_teacher,8,5,real_even_odd,1023,9.635317373881096
low_tv_spectral_teacher,9,1,low_tv_spectral_teacher,46,9.029714973895784
low_tv_spectral_teacher,9,2,real_even_odd,1014,9.53956991605528
low_tv_spectral_teacher,9,3,low_tv_spectral_teacher,1029,9.658836334950317
low_tv_spectral_teacher,9,4,low_tv_spectral_teacher,11,9.694555323167684
low_tv_spectral_teacher,9,5,low_tv_spectral_teacher,0,9.809647271500996
low_tv_spectral_teacher,10,1,real_even_odd,15,8.755966978645038
low_tv_spectral_teacher,10,2,low_tv_spectral_teacher,1002,9.310554121167229
low_tv_spectral_teacher,10,3,low_tv_spectral_teacher,38,9.510833887110952
low_tv_spectral_teacher,10,4,real_even_odd,42,10.058650514824741
low_tv_spectral_teacher,10,5,real_even_odd,6,10.086559071607914
low_tv_spectral_teacher,11,1,real_even_odd,50,9.036187781747069
low_tv_spectral_teacher,11,2,low_tv_spectral_teacher,9,9.694555323167684
low_tv_spectral_teacher,11,3,real_even_odd,25,10.122443697922844
low_tv_spectral_teacher,11,4,real_even_odd,1011,10.321371328431463
low_tv_spectral_teacher,11,5,low_tv_spectral_teacher,0,10.38865095646081
low_tv_spectral_teacher,12,1,real_even_odd,38,9.953844068468666
low_tv_spectral_teacher,12,2,low_tv_spectral_teacher,20,10.532483295505129
low_tv_spectral_teacher,12,3,real_even_odd,59,10.579510937240022
low_tv_spectral_teacher,12,4,real_even_odd,1019,11.259574774336498
low_tv_spectral_teacher,12,5,low_tv_spectral_teacher,46,11.27466176064107
low_tv_spectral_teacher,13,1,low_tv_spectral_teacher,1009,7.618606468669651
low_tv_spectral_teacher,13,2,real_even_odd,48,8.344476050906291
low_tv_spectral_teacher,13,3,real_even_odd,28,8.674026051631847
low_tv_spectral_teacher,13,4,low_tv_spectral_teacher,29,8.879887494857607
low_tv_spectral_teacher,13,5,real_even_odd,1023,8.936639530697384
low_tv_spectral_teacher,14,1,low_tv_spectral_teacher,1022,12.829930498292782
low_tv_spectral_teacher,14,2,low_tv_spectral_teacher,23,14.300103488868924
low_tv_spectral_teacher,14,3,real_even_odd,1023,14.411753960637295
low_tv_spectral_teacher,14,4,real_even_odd,1019,14.828387980634155
low_tv_spectral_teacher,14,5,low_tv_spectral_teacher,16,14.82906489483015
low_tv_spectral_teacher,15,1,real_even_odd,41,9.762731939016545
low_tv_spectral_teacher,15,2,real_even_odd,1012,10.06270645720713
low_tv_spectral_teacher,15,3,low_tv_spectral_teacher,27,10.506013397446278
low_tv_spectral_teacher,15,4,real_even_odd,1015,10.62278889970668
low_tv_spectral_teacher,15,5,real_even_odd,54,10.634404559748896
low_tv_spectral_teacher,16,1,low_tv_spectral_teacher,1007,8.407697204039493
low_tv_spectral_teacher,16,2,real_even_odd,1012,8.690670043581324
low_tv_spectral_teacher,16,3,real_even_odd,5,8.958410074470375
low_tv_spectral_teacher,16,4,real_even_odd,10,9.15143117496656
low_tv_spectral_teacher,16,5,low_tv_spectral_teacher,1002,9.218897944648676
low_tv_spectral_teacher,17,1,real_even_odd,16,8.281513469379577
low_tv_spectral_teacher,17,2,real_even_odd,53,8.601347247119824
low_tv_spectral_teacher,17,3,real_even_odd,37,8.687886006907757
low_tv_spectral_teacher,17,4,real_even_odd,1012,8.957744988682645
low_tv_spectral_teacher,17,5,low_tv_spectral_teacher,2,9.004583981408416
low_tv_spectral_teacher,18,1,real_even_odd,19,9.303453039566206
low_tv_spectral_teacher,18,2,low_tv_spectral_teacher,21,9.367682100712722
low_tv_spectral_teacher,18,3,real_even_odd,2,10.140738366944818
low_tv_spectral_teacher,18,4,real_even_odd,51,10.45178721545307
low_tv_spectral_teacher,18,5,real_even_odd,1014,10.525109482830286
low_tv_spectral_teacher,19,1,low_tv_spectral_teacher,27,9.795604987181694
low_tv_spectral_teacher,19,2,low_tv_spectral_teacher,49,9.8244781026126
low_tv_spectral_teacher,19,3,real_even_odd,20,10.095356586433716
low_tv_spectral_teacher,19,4,low_tv_spectral_teacher,1024,10.386222725947515
low_tv_spectral_teacher,19,5,real_even_odd,0,10.400721856056917
low_tv_spectral_teacher,20,1,real_even_odd,38,9.022373462653038
low_tv_spectral_teacher,20,2,real_even_odd,30,10.322527906949409
low_tv_spectral_teacher,20,3,low_tv_spectral_teacher,12,10.532483295505129
low_tv_spectral_teacher,20,4,low_tv_spectral_teacher,1004,10.611405823096195
low_tv_spectral_teacher,20,5,real_even_odd,39,10.68248304724758
low_tv_spectral_teacher,21,1,low_tv_spectral_teacher,18,9.367682100712722
low_tv_spectral_teacher,21,2,real_even_odd,1023,9.567972322483326
low_tv_spectral_teacher,21,3,real_even_odd,51,9.724012750390568
low_tv_spectral_teacher,21,4,real_even_odd,1000,9.801764036075932
low_tv_spectral_teacher,21,5,low_tv_spectral_teacher,30,9.920658851833915
low_tv_spectral_teacher,22,1,low_tv_spectral_teacher,5,9.798293277310515
low_tv_spectral_teacher,22,2,low_tv_spectral_teacher,2,10.32436686203402
low_tv_spectral_teacher,22,3,real_even_odd,49,10.493661121345129
low_tv_spectral_teacher,22,4,real_even_odd,1004,10.636512267573263
low_tv_spectral_teacher,22,5,low_tv_spectral_teacher,1023,10.70827079162198
low_tv_spectral_teacher,23,1,low_tv_spectral_teacher,49,8.017453779179032
low_tv_spectral_teacher,23,2,low_tv_spectral_teacher,47,8.276997741184783
low_tv_spectral_teacher,23,3,real_even_odd,28,8.623618869947029
low_tv_spectral_teacher,23,4,real_even_odd,1023,9.044089688637301
low_tv_spectral_teacher,23,5,low_tv_spectral_teacher,13,9.07963674523227
low_tv_spectral_teacher,24,1,real_even_odd,37,7.015199712211114
low_tv_spectral_teacher,24,2,low_tv_spectral_teacher,35,7.882888094574415
low_tv_spectral_teacher,24,3,real_even_odd,1025,7.9637096780097085
low_tv_spectral_teacher,24,4,low_tv_spectral_teacher,31,8.028402931228712
low_tv_spectral_teacher,24,5,low_tv_spectral_teacher,29,8.257068053833107
low_tv_spectral_teacher,25,1,real_even_odd,1006,8.770694702923079
low_tv_spectral_teacher,25,2,low_tv_spectral_teacher,39,9.599002786795584
low_tv_spectral_teacher,25,3,real_even_odd,1010,10.61538564923405
low_tv_spectral_teacher,25,4,low_tv_spectral_teacher,8,11.034925234809759
low_tv_spectral_teacher,25,5,low_tv_spectral_teacher,1005,11.039790321289564
low_tv_spectral_teacher,26,1,real_even_odd,15,9.138848275558265
low_tv_spectral_teacher,26,2,real_even_odd,20,9.16850972785257
low_tv_spectral_teacher,26,3,real_even_odd,25,9.304385802324935
low_tv_spectral_teacher,26,4,low_tv_spectral_teacher,1029,9.761691615151262
low_tv_spectral_teacher,26,5,low_tv_spectral_teacher,1028,9.846607808661359
low_tv_spectral_teacher,27,1,real_even_odd,0,8.983004346776037
low_tv_spectral_teacher,27,2,real_even_odd,1010,9.114974415333041
low_tv_spectral_teacher,27,3,real_even_odd,8,9.254144073200811
low_tv_spectral_teacher,27,4,real_even_odd,41,9.417108885915392
low_tv_spectral_teacher,27,5,real_even_odd,34,9.459130684579591
low_tv_spectral_teacher,28,1,low_tv_spectral_teacher,1022,10.889257637979131
low_tv_spectral_teacher,28,2,real_even_odd,1023,11.201433482902834
low_tv_spectral_teacher,28,3,real_even_odd,37,11.34647010700889
low_tv_spectral_teacher,28,4,low_tv_spectral_teacher,1015,11.34868303445113
low_tv_spectral_teacher,28,5,low_tv_spectral_teacher,43,11.402686623927876
low_tv_spectral_teacher,29,1,low_tv_spectral_teacher,1029,8.132488586328867
low_tv_spectral_teacher,29,2,low_tv_spectral_teacher,24,8.257068053833107
low_tv_spectral_teacher,29,3,real_even_odd,13,8.48187886176244
low_tv_spectral_teacher,29,4,low_tv_spectral_teacher,30,8.875910266156147
low_tv_spectral_teacher,29,5,low_tv_spectral_teacher,13,8.879887494857607
low_tv_spectral_teacher,30,1,real_even_odd,10,8.064410384432971
low_tv_spectral_teacher,30,2,real_even_odd,1000,8.37622544607328
low_tv_spectral_teacher,30,3,real_even_odd,7,8.63962442279131
low_tv_spectral_teacher,30,4,low_tv_spectral_teacher,29,8.875910266156147
low_tv_spectral_teacher,30,5,low_tv_spectral_teacher,1029,9.306614433433909
low_tv_spectral_teacher,31,1,low_tv_spectral_teacher,24,8.028402931228712
low_tv_spectral_teacher,31,2,low_tv_spectral_teacher,1009,8.709080355076946
low_tv_spectral_teacher,31,3,real_even_odd,1012,9.458478554686641
low_tv_spectral_teacher,31,4,real_even_odd,1018,9.548672759151072
low_tv_spectral_teacher,31,5,real_even_odd,54,9.594841184119893
low_tv_spectral_teacher,32,1,low_tv_spectral_teacher,49,11.017047927995057
low_tv_spectral_teacher,32,2,real_even_odd,58,11.277134039650804
low_tv_spectral_teacher,32,3,real_even_odd,8,11.472238590000778
low_tv_spectral_teacher,32,4,real_even_odd,1001,11.549817847943459
low_tv_spectral_teacher,32,5,low_tv_spectral_teacher,47,11.603439003210108
low_tv_spectral_teacher,33,1,real_even_odd,25,10.449945627700608
low_tv_spectral_teacher,33,2,real_even_odd,29,11.026784918747541
low_tv_spectral_teacher,33,3,teacher_nn,1,11.202712145702755
low_tv_spectral_teacher,33,4,low_tv_spectral_teacher,26,11.401834255483099
low_tv_spectral_teacher,33,5,low_tv_spectral_teacher,27,11.478960532122143
low_tv_spectral_teacher,34,1,real_even_odd,45,11.705175353371914
low_tv_spectral_teacher,34,2,real_even_odd,33,12.427944737483111
low_tv_spectral_teacher,34,3,low_tv_spectral_teacher,1004,12.541121788380478
low_tv_spectral_teacher,34,4,real_even_odd,30,12.696658540226522
low_tv_spectral_teacher,34,5,low_tv_spectral_teacher,1028,12.931447947682305
low_tv_spectral_teacher,35,1,low_tv_spectral_teacher,24,7.882888094574415
low_tv_spectral_teacher,35,2,real_even_odd,5,8.918257311912003
low_tv_spectral_teacher,35,3,real_even_odd,45,9.00952961234924
low_tv_spectral_teacher,35,4,real_even_odd,47,9.439745665712573
low_tv_spectral_teacher,35,5,real_even_odd,1026,9.635635315071521
low_tv_spectral_teacher,36,1,low_tv_spectral_teacher,47,9.919993112373675
low_tv_spectral_teacher,36,2,low_tv_spectral_teacher,1008,10.333056645785547
low_tv_spectral_teacher,36,3,low_tv_spectral_teacher,1023,10.354043349238678
low_tv_spectral_teacher,36,4,real_even_odd,24,11.067864898789912
low_tv_spectral_teacher,36,5,low_tv_spectral_teacher,1002,11.129414200677063
low_tv_spectral_teacher,37,1,low_tv_spectral_teacher,42,9.282049933495529
low_tv_spectral_teacher,37,2,real_even_odd,54,9.76080171738753
low_tv_spectral_teacher,37,3,real_even_odd,14,9.927584080296256
low_tv_spectral_teacher,37,4,real_even_odd,11,9.92768293263712
low_tv_spectral_teacher,37,5,low_tv_spectral_teacher,21,10.322395430386532
low_tv_spectral_teacher,38,1,low_tv_spectral_teacher,10,9.510833887110952
low_tv_spectral_teacher,38,2,real_even_odd,6,9.712856572598225
low_tv_spectral_teacher,38,3,low_tv_spectral_teacher,1017,10.38488725829511
low_tv_spectral_teacher,38,4,real_even_odd,1023,10.429864268562602
low_tv_spectral_teacher,38,5,low_tv_spectral_teacher,31,10.548925595788575
low_tv_spectral_teacher,39,1,real_even_odd,45,9.468836337811753
low_tv_spectral_teacher,39,2,low_tv_spectral_teacher,25,9.599002786795584
low_tv_spectral_teacher,39,3,low_tv_spectral_teacher,24,10.177912843320522
low_tv_spectral_teacher,39,4,real_even_odd,1026,10.261813899615218
low_tv_spectral_teacher,39,5,low_tv_spectral_teacher,8,10.518223990614674
low_tv_spectral_teacher,40,1,real_even_odd,15,10.773711277407145
low_tv_spectral_teacher,40,2,low_tv_spectral_teacher,0,10.93162156628927
low_tv_spectral_teacher,40,3,low_tv_spectral_teacher,35,11.585940092408897
low_tv_spectral_teacher,40,4,real_even_odd,1025,11.824982912612208
low_tv_spectral_teacher,40,5,real_even_odd,20,11.939334299135588
low_tv_spectral_teacher,41,1,low_tv_spectral_teacher,17,9.687667411053198
low_tv_spectral_teacher,41,2,real_even_odd,53,10.316555189186927
low_tv_spectral_teacher,41,3,low_tv_spectral_teacher,16,10.553262882304084
low_tv_spectral_teacher,41,4,real_even_odd,51,10.735339284205587
low_tv_spectral_teacher,41,5,real_even_odd,31,10.816917543800098
low_tv_spectral_teacher,42,1,low_tv_spectral_teacher,49,8.868372748886348
low_tv_spectral_teacher,42,2,low_tv_spectral_teacher,37,9.282049933495529
low_tv_spectral_teacher,42,3,real_even_odd,11,9.377779596263318
low_tv_spectral_teacher,42,4,low_tv_spectral_teacher,8,9.787693781955765
low_tv_spectral_teacher,42,5,low_tv_spectral_teacher,21,10.65098683573338
low_tv_spectral_teacher,43,1,low_tv_spectral_teacher,23,9.965066831446892
low_tv_spectral_teacher,43,2,low_tv_spectral_teacher,0,10.524003057429194
low_tv_spectral_teacher,43,3,low_tv_spectral_teacher,46,10.703748673103748
low_tv_spectral_teacher,43,4,real_even_odd,56,10.75617260973953
low_tv_spectral_teacher,43,5,low_tv_spectral_teacher,9,11.111054836802447
low_tv_spectral_teacher,44,1,real_even_odd,1011,10.28463233762943
low_tv_spectral_teacher,44,2,low_tv_spectral_teacher,11,11.273950447879121
low_tv_spectral_teacher,44,3,real_even_odd,25,11.42178600017831
low_tv_spectral_teacher,44,4,real_even_odd,1001,11.63767625234477
low_tv_spectral_teacher,44,5,low_tv_spectral_teacher,8,11.777272016364993
low_tv_spectral_teacher,45,1,low_tv_spectral_teacher,51,10.626766922078763
low_tv_spectral_teacher,45,2,real_even_odd,48,10.721627606908338
low_tv_spectral_teacher,45,3,low_tv_spectral_teacher,1003,10.81738348932166
low_tv_spectral_teacher,45,4,low_tv_spectral_teacher,37,10.86111106144721
low_tv_spectral_teacher,45,5,real_even_odd,27,10.885059782095812
low_tv_spectral_teacher,46,1,low_tv_spectral_teacher,9,9.029714973895784
low_tv_spectral_teacher,46,2,low_tv_spectral_teacher,0,9.864493324175614
low_tv_spectral_teacher,46,3,real_even_odd,45,10.16496159916861
low_tv_spectral_teacher,46,4,low_tv_spectral_teacher,48,10.389121079126106
low_tv_spectral_teacher,46,5,low_tv_spectral_teacher,11,10.620542481346991
low_tv_spectral_teacher,47,1,real_even_odd,52,8.132181568958446
low_tv_spectral_teacher,47,2,low_tv_spectral_teacher,23,8.276997741184783
low_tv_spectral_teacher,47,3,low_tv_spectral_teacher,1002,8.953898344218537
low_tv_spectral_teacher,47,4,real_even_odd,24,9.701382444946407
low_tv_spectral_teacher,47,5,real_even_odd,8,9.782377997936145
low_tv_spectral_teacher,48,1,low_tv_spectral_teacher,1002,9.002409486917884
low_tv_spectral_teacher,48,2,low_tv_spectral_teacher,17,9.720033093491688
low_tv_spectral_teacher,48,3,low_tv_spectral_teacher,13,9.788195212341797
low_tv_spectral_teacher,48,4,real_even_odd,2,9.797577119472272
low_tv_spectral_teacher,48,5,low_tv_spectral_teacher,49,9.855519828870008
low_tv_spectral_teacher,49,1,low_tv_spectral_teacher,23,8.017453779179032
low_tv_spectral_teacher,49,2,real_even_odd,28,8.659976019318398
low_tv_spectral_teacher,49,3,real_even_odd,31,8.735737978285076
low_tv_spectral_teacher,49,4,low_tv_spectral_teacher,42,8.868372748886348
low_tv_spectral_teacher,49,5,real_even_odd,42,9.02779478217649
low_tv_spectral_teacher,50,1,real_even_odd,1019,9.104843285817731
low_tv_spectral_teacher,50,2,real_even_odd,2,9.409510275842608
low_tv_spectral_teacher,50,3,real_even_odd,7,10.07235797078303
low_tv_spectral_teacher,50,4,real_even_odd,29,10.147217164384626
low_tv_spectral_teacher,50,5,low_tv_spectral_teacher,2,10.15971467105865
low_tv_spectral_teacher,51,1,real_even_odd,54,9.84072309103528
low_tv_spectral_teacher,51,2,low_tv_spectral_teacher,24,10.077127856773245
low_tv_spectral_teacher,51,3,low_tv_spectral_teacher,1009,10.10019852878516
low_tv_spectral_teacher,51,4,low_tv_spectral_teacher,1003,10.361173426528705
low_tv_spectral_teacher,51,5,real_even_odd,25,10.406554853020163
low_tv_spectral_teacher,52,1,real_even_odd,27,10.745550264942384
low_tv_spectral_teacher,52,2,low_tv_spectral_teacher,24,11.453610339034423
low_tv_spectral_teacher,52,3,low_tv_spectral_teacher,27,11.711051714189313
low_tv_spectral_teacher,52,4,real_even_odd,0,12.014362738492308
low_tv_spectral_teacher,52,5,low_tv_spectral_teacher,6,12.210157797214645
low_tv_spectral_teacher,53,1,real_even_odd,1020,9.419093583869483
low_tv_spectral_teacher,53,2,low_tv_spectral_teacher,1024,9.712958635327013
low_tv_spectral_teacher,53,3,low_tv_spectral_teacher,1003,9.934557884358403
low_tv_spectral_teacher,53,4,real_even_odd,20,10.065128488927659
low_tv_spectral_teacher,53,5,low_tv_spectral_teacher,1002,10.277323068762543
low_tv_spectral_teacher,54,1,real_even_odd,1012,8.545280248900976
low_tv_spectral_teacher,54,2,low_tv_spectral_teacher,1017,8.60356838018155
low_tv_spectral_teacher,54,3,real_even_odd,1023,8.863439257143456
low_tv_spectral_teacher,54,4,low_tv_spectral_teacher,55,8.878181667911083
low_tv_spectral_teacher,54,5,low_tv_spectral_teacher,17,9.129294395175304
low_tv_spectral_teacher,55,1,low_tv_spectral_teacher,54,8.878181667911083
low_tv_spectral_teacher,55,2,low_tv_spectral_teacher,1017,9.438518956751501
low_tv_spectral_teacher,55,3,real_even_odd,5,10.270763841815727
low_tv_spectral_teacher,55,4,real_even_odd,1012,10.751194002619519
low_tv_spectral_teacher,55,5,real_even_odd,41,10.90564242441804
low_tv_spectral_teacher,56,1,real_even_odd,54,10.53417473875818
low_tv_spectral_teacher,56,2,low_tv_spectral_teacher,23,11.197808392426388
low_tv_spectral_teacher,56,3,real_even_odd,17,11.29409792046434
low_tv_spectral_teacher,56,4,real_even_odd,5,11.304507093718826
low_tv_spectral_teacher,56,5,real_even_odd,19,11.380394699195563
low_tv_spectral_teacher,57,1,low_tv_spectral_teacher,27,10.315280181296446
low_tv_spectral_teacher,57,2,real_even_odd,8,11.274545368575682
low_tv_spectral_teacher,57,3,real_even_odd,56,11.794589551806654
low_tv_spectral_teacher,57,4,real_even_odd,1010,12.024543961396516
low_tv_spectral_teacher,57,5,real_even_odd,52,12.091870151982343
low_tv_spectral_teacher,58,1,low_tv_spectral_teacher,1005,9.814796474213868
low_tv_spectral_teacher,58,2,low_tv_spectral_teacher,47,11.536525483876295
low_tv_spectral_teacher,58,3,real_even_odd,52,11.60577499669082
low_tv_spectral_teacher,58,4,low_tv_spectral_teacher,25,11.722142865652568
low_tv_spectral_teacher,58,5,real_even_odd,54,11.842592043538309
low_tv_spectral_teacher,59,1,low_tv_spectral_teacher,24,10.311660202964132
low_tv_spectral_teacher,59,2,low_tv_spectral_teacher,1007,10.621278537453021
low_tv_spectral_teacher,59,3,real_even_odd,10,10.7044612212032
low_tv_spectral_teacher,59,4,low_tv_spectral_teacher,17,10.898514170344129
low_tv_spectral_teacher,59,5,real_even_odd,37,11.17414983727968
low_tv_spectral_teacher,1000,1,real_even_odd,52,9.93497306050036
low_tv_spectral_teacher,1000,2,low_tv_spectral_teacher,47,10.137969312919068
low_tv_spectral_teacher,1000,3,low_tv_spectral_teacher,7,10.182510261375397
low_tv_spectral_teacher,1000,4,real_even_odd,24,10.29372145660857
low_tv_spectral_teacher,1000,5,real_even_odd,1002,10.372239495991293
low_tv_spectral_teacher,1001,1,low_tv_spectral_teacher,1029,10.060914116324657
low_tv_spectral_teacher,1001,2,real_even_odd,57,10.149577487942475
low_tv_spectral_teacher,1001,3,real_even_odd,15,10.751153531292335
low_tv_spectral_teacher,1001,4,real_even_odd,43,10.912013279253193
low_tv_spectral_teacher,1001,5,real_even_odd,1014,10.999044155860103
low_tv_spectral_teacher,1002,1,low_tv_spectral_teacher,1016,7.653314634618401
low_tv_spectral_teacher,1002,2,real_even_odd,15,8.524588930108886
low_tv_spectral_teacher,1002,3,real_even_odd,20,8.710670609270947
low_tv_spectral_teacher,1002,4,real_even_odd,41,8.727097726838183
low_tv_spectral_teacher,1002,5,low_tv_spectral_teacher,1024,8.736007639423745
low_tv_spectral_teacher,1003,1,real_even_odd,1020,9.437426867806609
low_tv_spectral_teacher,1003,2,real_even_odd,59,9.490671403667042
low_tv_spectral_teacher,1003,3,low_tv_spectral_teacher,53,9.934557884358403
low_tv_spectral_teacher,1003,4,low_tv_spectral_teacher,1028,10.270390106217574
low_tv_spectral_teacher,1003,5,low_tv_spectral_teacher,1024,10.280517072480775
low_tv_spectral_teacher,1004,1,real_even_odd,40,10.01343926612411
low_tv_spectral_teacher,1004,2,low_tv_spectral_teacher,31,10.576669770398809
low_tv_spectral_teacher,1004,3,low_tv_spectral_teacher,20,10.611405823096195
low_tv_spectral_teacher,1004,4,real_even_odd,25,10.631607384999644
low_tv_spectral_teacher,1004,5,low_tv_spectral_teacher,27,10.911260649871805
low_tv_spectral_teacher,1005,1,real_even_odd,31,8.837932307629831
low_tv_spectral_teacher,1005,2,real_even_odd,1023,8.94921951534634
low_tv_spectral_teacher,1005,3,real_even_odd,56,9.018173728948298
low_tv_spectral_teacher,1005,4,real_even_odd,1022,9.337927357103345
low_tv_spectral_teacher,1005,5,real_even_odd,1018,9.41519198103072
low_tv_spectral_teacher,1006,1,low_tv_spectral_teacher,0,10.288704226133365
low_tv_spectral_teacher,1006,2,low_tv_spectral_teacher,1015,10.556073655721
low_tv_spectral_teacher,1006,3,real_even_odd,1010,10.616018856491927
low_tv_spectral_teacher,1006,4,low_tv_spectral_teacher,1009,10.78910709324713
low_tv_spectral_teacher,1006,5,real_even_odd,17,11.30929988182506
low_tv_spectral_teacher,1007,1,low_tv_spectral_teacher,16,8.407697204039493
low_tv_spectral_teacher,1007,2,real_even_odd,1012,8.625150767206625
low_tv_spectral_teacher,1007,3,real_even_odd,39,9.613268858689285
low_tv_spectral_teacher,1007,4,real_even_odd,1019,9.754363419897762
low_tv_spectral_teacher,1007,5,real_even_odd,10,9.83234734325646
low_tv_spectral_teacher,1008,1,real_even_odd,33,10.04687688801772
low_tv_spectral_teacher,1008,2,low_tv_spectral_teacher,31,10.129448722653846
low_tv_spectral_teacher,1008,3,low_tv_spectral_teacher,36,10.333056645785547
low_tv_spectral_teacher,1008,4,low_tv_spectral_teacher,35,10.411363451445897
low_tv_spectral_teacher,1008,5,real_even_odd,56,10.6867427444395
low_tv_spectral_teacher,1009,1,low_tv_spectral_teacher,13,7.618606468669651
low_tv_spectral_teacher,1009,2,real_even_odd,1017,8.663768240585533
low_tv_spectral_teacher,1009,3,low_tv_spectral_teacher,31,8.709080355076946
low_tv_spectral_teacher,1009,4,low_tv_spectral_teacher,24,8.752901267851954
low_tv_spectral_teacher,1009,5,low_tv_spectral_teacher,1015,8.799173274676184
low_tv_spectral_teacher,1010,1,real_even_odd,54,11.10682894924541
low_tv_spectral_teacher,1010,2,low_tv_spectral_teacher,24,11.18331313846152
low_tv_spectral_teacher,1010,3,low_tv_spectral_teacher,1004,11.356316850131222
low_tv_spectral_teacher,1010,4,real_even_odd,38,11.41203944916098
low_tv_spectral_teacher,1010,5,real_even_odd,25,11.42394546676981
low_tv_spectral_teacher,1011,1,real_even_odd,50,11.067763219252303
low_tv_spectral_teacher,1011,2,real_even_odd,20,11.481040818571625
low_tv_spectral_teacher,1011,3,real_even_odd,55,11.517743265998236
low_tv_spectral_teacher,1011,4,real_even_odd,2,11.863529310211813
low_tv_spectral_teacher,1011,5,low_tv_spectral_teacher,0,11.975646886369269
low_tv_spectral_teacher,1012,1,low_tv_spectral_teacher,1015,11.004571218553144
low_tv_spectral_teacher,1012,2,real_even_odd,1025,11.41804129968917
low_tv_spectral_teacher,1012,3,real_even_odd,1013,11.814816207446354
low_tv_spectral_teacher,1012,4,real_even_odd,15,11.917063092242843
low_tv_spectral_teacher,1012,5,teacher_nn,6,11.967891153610411
low_tv_spectral_teacher,1013,1,real_even_odd,1007,8.604056633084836
low_tv_spectral_teacher,1013,2,low_tv_spectral_teacher,1024,9.907928248299958
low_tv_spectral_teacher,1013,3,real_even_odd,1013,10.03662253586827
low_tv_spectral_teacher,1013,4,real_even_odd,20,10.169851270093185
low_tv_spectral_teacher,1013,5,low_tv_spectral_teacher,24,10.195109949671698
low_tv_spectral_teacher,1014,1,real_even_odd,1004,8.549768974246689
low_tv_spectral_teacher,1014,2,real_even_odd,20,9.177656919322096
low_tv_spectral_teacher,1014,3,real_even_odd,1025,9.755336619998767
