beta,radius,ref_count,q05_ess_fraction,max_split_logZ_per_P_diff,mean_smc_mh_acceptance,min_smc_cess_fraction,mean_smc_step_count,mean_weighted_accuracy,mean_weighted_ce_l2_ratio
0.05,0.42,2700,0.8260396027815761,0.00014661657194995576,0.9414023041363542,0.7500000000000034,2.091851851851852,0.6275681125381324,1.5961615731737908
0.05,0.43,2700,0.8567300690509836,0.00020842338942852654,0.9405091114257234,0.7500000000000128,2.1151851851851853,0.6245522052681053,1.6228366202729287
0.05,0.44,2700,0.8598318164569294,0.0003427140855280108,0.9392630650398662,0.7500000000000068,2.1348148148148147,0.6216088791614164,1.6486589040984692
0.05,0.45,2700,0.8630620243883128,0.0003269706473781567,0.9388080787725971,0.7500000000000594,2.144814814814815,0.6188252335271608,1.6737434025953
0.05,0.46,2700,0.8729022101514154,0.00021079215808473599,0.9375233433458258,0.7500000000000594,2.1596296296296296,0.6161199915781206,1.6987615454082285
0.05,0.47,2700,0.8708339328366842,0.0002964077875906566,0.9365082648993247,0.7500000000000048,2.1755555555555555,0.6135209272034303,1.7227320357967548
0.05,0.48,2700,0.8777551049007207,0.00025005405524578206,0.9355280964092814,0.7500000000000008,2.1862962962962964,0.6110296139842001,1.7460091714674075
0.05,0.49,2700,0.8808723038137012,0.000326738788393372,0.93452023769336,0.7500000000000088,2.2018518518518517,0.6085359215272635,1.7693600751077652
0.05,0.5,2700,0.8891728222578059,0.00018731264671448055,0.9334524231495265,0.7500000000000074,2.216296296296296,0.6062175529497063,1.7915796522235323
0.05,0.51,2700,0.8873781803371753,0.0002215625513089753,0.9326778890978654,0.7500000000000048,2.22962962962963,0.6040065237345561,1.8127588369687573
0.05,0.52,2700,0.8889036239631797,0.0002784056305147942,0.9318029588523306,0.7500000000000414,2.239259259259259,0.6018104422952574,1.8340658676939923
0.05,0.53,2700,0.8920099249718945,0.00029523003670602863,0.9307341927198163,0.7500000000000567,2.26,0.5997443051786808,1.8543967787600213
0.05,0.54,2700,0.8899218112527014,0.000252451250289458,0.9298449513268853,0.7500000000000008,2.2711111111111113,0.5977052196434552,1.8744491971858335
0.05,0.55,2700,0.8854678474253989,0.00021314146419388298,0.9286819302639069,0.7500000000000128,2.285185185185185,0.5957967267624157,1.8935826201798176
0.05,0.56,2700,0.8834204180860733,0.0002809080695824743,0.9278088618597519,0.7500000000000141,2.3085185185185186,0.5938725514735119,1.9124549597445601
0.05,0.57,2700,0.8827262563930811,0.00021979210314407158,0.9266652936806474,0.7500000000000248,2.3214814814814817,0.5920724253236315,1.9308292848409618
0.05,0.58,2700,0.8686202303691541,0.00024096903752836892,0.925950289179618,0.7500000000000421,2.334814814814815,0.5902981917706703,1.9483706449906142
0.05,0.59,2700,0.8759124906368726,0.0004953772838479927,0.924542838426845,0.7500000000000008,2.371111111111111,0.5885741019149718,1.9657094182778325
0.05,0.6,2700,0.8755315712893055,0.00027619535917254616,0.9235804659368577,0.7500000000000248,2.390740740740741,0.5869528379902792,1.982821578985706
0.05,0.61,2700,0.8737923455774312,0.0003497028582144658,0.9227304322939625,0.7500000000000447,2.414814814814815,0.585318306620932,1.9988867053601889
0.05,0.62,2700,0.8710999406925756,0.0004862195016317083,0.9215922710644381,0.7500000000000074,2.4433333333333334,0.5838180312629738,2.0145808841952255
0.05,0.63,2700,0.866533415486745,0.00033965505804567494,0.9206939307979349,0.7500000000000474,2.45962962962963,0.5822550435504402,2.030353711685662
0.05,0.64,2700,0.8635497028401914,0.0003505710899127606,0.919565816925246,0.7500000000000328,2.4925925925925925,0.5808350624370874,2.0453818616657777
0.05,0.65,2700,0.8650251740191507,0.000457983866820546,0.9184706431304196,0.7500000000000134,2.525185185185185,0.5794746500878994,2.059305583454284
0.05,0.66,2700,0.8649999081516694,0.000241013571007261,0.9173703939089147,0.7500000000000061,2.558148148148148,0.5780894023645216,2.0737100336099266
0.05,0.67,2700,0.8653320302367146,0.0003688766920680031,0.9164767697540053,0.7500000000000114,2.584814814814815,0.5767800508139695,2.087272180946927
0.05,0.68,2700,0.8652903635197975,0.0003988695762384149,0.9153413738597123,0.7500000000000248,2.617777777777778,0.5755380129370438,2.099882791024926
0.05,0.69,2700,0.8647391814565876,0.0003227519116929539,0.9141489044347658,0.7500000000000061,2.661111111111111,0.5743488697654276,2.111629295957837
0.05,0.7,2700,0.867789859632617,0.00035407473341845223,0.9131128948995163,0.7500000000000168,2.6892592592592592,0.573082816868834,2.1249607971735105
0.05,0.71,2700,0.86531905656233,0.0004885122183108782,0.9120593147027061,0.7500000000000114,2.727037037037037,0.5718716497196091,2.1374615640129138
0.05,0.72,2700,0.8622759403573645,0.0003664041172785627,0.9108208122895619,0.7500000000000048,2.754814814814815,0.5707386071337238,2.1488341441296233
0.05,0.73,2700,0.866288003110865,0.0006982245211277,0.9097205453750037,0.7500000000000467,2.791851851851852,0.5696497399434206,2.160553019785991
0.05,0.74,2700,0.8692105312477163,0.00046630117552456935,0.9086606665823231,0.7500000000000228,2.821851851851852,0.5685278247274335,2.1713024516354373
0.05,0.75,2700,0.8650249937639372,0.00032227368190668757,0.9074664124295202,0.7500000000000181,2.8474074074074074,0.5674694685470393,2.1816138694399765
0.05,0.76,2700,0.8630777714669747,0.00041134184151976817,0.9065646696952583,0.7500000000000221,2.878888888888889,0.5665322452514481,2.191257655406065
0.05,0.77,2700,0.8640758333798357,0.00047282951906088636,0.9054674351818444,0.7500000000000141,2.9066666666666667,0.5654588856741444,2.2019896584129137
0.05,0.78,2700,0.8666755696548294,0.0003680628270615844,0.9043791321626071,0.7500000000000527,2.9411111111111112,0.5645756650576385,2.2102557367609137
0.05,0.79,2700,0.865705248982245,0.00035052187469753604,0.9032099415482121,0.7500000000000008,2.9725925925925925,0.5635988568963657,2.2201263958542605
0.05,0.8,2700,0.8648552088661358,0.00045290628995615055,0.9024960403315985,0.7500000000000274,3.0014814814814814,0.5627260863899157,2.2283305746680737
0.05,0.81,2700,0.8605498256908723,0.00044220587625975463,0.9016700222922016,0.7500000000000068,3.0262962962962963,0.561846021844013,2.236876673433954
0.05,0.82,2700,0.8612222215663182,0.00039697825210488187,0.9005464689209802,0.7500000000000021,3.0425925925925927,0.5609872863528527,2.2441242995334374
0.05,0.83,2700,0.8545874552167488,0.0005086753559363026,0.8997698652259201,0.7500000000000194,3.05,0.5601137322545263,2.252316067620697
0.05,0.84,2700,0.8587889831585811,0.0004974179448911829,0.8987364177384808,0.7500000000000061,3.0837037037037036,0.5592658948004586,2.2606465356342036
0.05,0.85,2700,0.8548465903517929,0.00035957794760189905,0.8979459304259115,0.7500000000000134,3.1,0.558483382553134,2.2675668752274443
0.05,0.86,2700,0.8533084861241396,0.0005377682567191305,0.8967631908684977,0.7500000000000328,3.120740740740741,0.5577504701400408,2.274130649090876
0.05,0.87,2700,0.8436659785081855,0.0004931938297963254,0.8960725105615499,0.7500000000000514,3.1348148148148147,0.5569538665392656,2.2807741977819833
0.05,0.88,2700,0.8417957976111979,0.0005280277426848961,0.895241927819239,0.7500000000000001,3.1503703703703705,0.5562268666447354,2.2869560375564344
0.05,0.89,2700,0.8402346933821406,0.0005109533944169786,0.8943129944398918,0.7500000000000048,3.1744444444444446,0.5556026816941717,2.292347693588221
0.05,0.9,2700,0.8363331406107924,0.0004283638589172234,0.8933345358345367,0.7500000000000021,3.1822222222222223,0.5548234937184919,2.298922435240679
0.05,0.91,2700,0.8336029486502488,0.0005452154408087188,0.892708981739308,0.7500000000000028,3.2018518518518517,0.5542437999469617,2.303129000706216
0.05,0.92,2700,0.8342564711127007,0.0006648256272360691,0.8916626924106307,0.7500000000000101,3.2196296296296296,0.5535297995314165,2.309488470631499
0.05,0.93,2700,0.8286598345181722,0.0006855038692111167,0.890831097059287,0.7500000000000048,3.2385185185185184,0.5528024119338457,2.3148769539344936
0.05,0.94,2700,0.8270723833999192,0.0005950024505636933,0.8898785728481905,0.7500000000000008,3.254814814814815,0.5522533472593898,2.319026006585779
0.05,0.95,2700,0.8228514946816217,0.0006295263044971092,0.889166243117416,0.7500000000000001,3.2685185185185186,0.5515942012727552,2.323713387826951
0.05,0.96,2700,0.8260082865169877,0.0005979627971425511,0.8882145859481491,0.7500000000000434,3.2844444444444445,0.5509887413734509,2.3276293584195717
0.05,0.97,2700,0.8211280123027684,0.0006323731463461455,0.8875873342072348,0.7500000000000181,3.3055555555555554,0.5504129876390131,2.3315111804222948
0.05,0.98,2700,0.8117938095362373,0.0012629698681428834,0.8867852297622809,0.7500000000000041,3.307777777777778,0.5497944336074884,2.3358612451438834
0.05,0.99,2700,0.8147502386601828,0.0005386598251207233,0.8856428703474086,0.7500000000000088,3.337037037037037,0.5492907579947135,2.3389258673595092
0.05,1.0,2700,0.8117730275014534,0.0006086413081166854,0.8849981551992717,0.7500000000000268,3.35037037037037,0.5487586767059626,2.342678408551355
0.05,1.01,2700,0.8077961834732957,0.00061833661172429,0.8842795270673435,0.7500000000000274,3.3625925925925926,0.5482052761676386,2.345268106514379
0.05,1.02,2700,0.807268752885828,0.0006393503050953472,0.8832961562634404,0.7500000000000674,3.379259259259259,0.5476045895397255,2.3489730687433683
0.05,1.03,2700,0.8074566687948976,0.0007328210303564409,0.882453007779017,0.7500000000000274,3.4025925925925926,0.5471610043072732,2.3509683852352095
0.05,1.04,2700,0.8022256103151465,0.0005877397454252287,0.8817571601535348,0.7500000000000034,3.415925925925926,0.5466109021778619,2.353081311064586
0.05,1.05,2700,0.8085520227954895,0.0006004814365655043,0.8807577976253113,0.7500000000000034,3.447037037037037,0.5460579238028221,2.3557635982955905
0.05,1.06,2700,0.80267807839406,0.0005644569444129402,0.8797622285102193,0.7500000000000048,3.46,0.5456353213611141,2.3567475524080637
0.05,1.07,2700,0.8052349340853812,0.0006759252502694686,0.8788470174473334,0.7500000000000341,3.4918518518518518,0.5452091389058271,2.3595979006995473
0.05,1.08,2700,0.801226522566003,0.0007283020396511197,0.8783373890067138,0.7500000000000181,3.5025925925925927,0.544706842857072,2.360677955768691
0.05,1.09,2700,0.7995834933521996,0.0005902229098393733,0.8773346481735692,0.7500000000000021,3.511851851851852,0.5442178186182349,2.3637760663107397
0.05,1.1,2700,0.8022301853367034,0.0014727699431504766,0.8765208468189153,0.7500000000000034,3.544814814814815,0.543834971685931,2.363559202229228
0.05,1.11,2700,0.7960491283198993,0.0008798848392481328,0.8755694719355208,0.7500000000000128,3.5614814814814815,0.5433792272618575,2.366133315051447
0.05,1.12,2700,0.7958936022294637,0.0007484828453463025,0.874797419612363,0.7500000000000161,3.571851851851852,0.5429126222937118,2.3667684600928682
0.05,1.13,2700,0.7960719443401149,0.0008022510948454099,0.8736591180127437,0.7500000000000061,3.5948148148148147,0.5424975996588036,2.36816489782823
0.05,1.14,2700,0.7934845228724834,0.0005639695319707926,0.8726677830070848,0.7500000000000121,3.6133333333333333,0.5421663365767954,2.368513605452503
0.05,1.15,2700,0.7963012060787604,0.0008175847001012869,0.8719142053070552,0.7500000000000268,3.637777777777778,0.5417929224675537,2.367729272375872
0.05,1.16,2700,0.7978674130961194,0.0009181360828370281,0.8709588198521041,0.7500000000000274,3.6574074074074074,0.5414273840317106,2.367907161367998
0.05,1.17,2700,0.7955517304587747,0.0007036977492045158,0.8700884438911761,0.7500000000000328,3.6796296296296296,0.5409960412231822,2.3685666168866994
0.05,1.18,2700,0.7936021017252096,0.0008553488836965182,0.869203652378999,0.7500000000000121,3.7107407407407407,0.5405690760397528,2.367565340770757
0.05,1.19,2700,0.7925997105258602,0.0007822715562334412,0.8682177761554921,0.7500000000000248,3.725185185185185,0.5403333365305963,2.367317223674825
0.05,1.2,2700,0.792635797461509,0.0009922083341281384,0.8674786528615739,0.7500000000000154,3.7374074074074075,0.5398499636145327,2.3678858993120837
0.05,1.21,2700,0.7947795380405056,0.0008235549152220287,0.8664422960575292,0.7500000000000048,3.7662962962962965,0.5395874369591105,2.3674429483357597
0.05,1.22,2700,0.7908715997424529,0.0009410952010588408,0.8656246689689074,0.7500000000000248,3.783703703703704,0.5392157978220034,2.3672554312343013
0.05,1.23,2700,0.7932718866042012,0.0006553852096328118,0.8647651444531879,0.7500000000000061,3.7955555555555556,0.5387982988538808,2.3660467045959512
0.05,1.24,2700,0.7911064052105558,0.0008823857250765539,0.8638667882541043,0.7500000000000001,3.8144444444444443,0.5385428657462733,2.3653707050667907
0.05,1.25,2700,0.7967054318725104,0.0006583108605877737,0.8628599013251251,0.7500000000000014,3.8466666666666667,0.5381488532623332,2.3645602071892187
0.05,1.26,2700,0.7919691050521872,0.0009926178999339066,0.8621069214310307,0.7500000000000008,3.8574074074074076,0.5378405142322384,2.3623012224295286
0.05,1.27,2700,0.7920614317983674,0.0006812561160456101,0.8608327953814617,0.7500000000000034,3.886296296296296,0.5375111259413288,2.3616847040371924
0.05,1.28,2700,0.7912958143736627,0.000880105983075455,0.8603709915562666,0.7500000000000074,3.8933333333333335,0.5372785267349511,2.3594320513240987
0.05,1.29,2700,0.7976683151216664,0.0007096737489393601,0.8591213612896559,0.7500000000000194,3.9251851851851853,0.5369196037630296,2.360145729874055
0.05,1.3,2700,0.7943096283169684,0.001224032771007194,0.8583512557481742,0.7500000000000208,3.9344444444444444,0.5366378413369096,2.357948182703217
0.05,1.31,2700,0.7975738434323351,0.00069943797064861,0.8574744387797784,0.7500000000000161,3.96,0.5363715521127473,2.355414276307162
0.05,1.32,2700,0.7955780906090527,0.0014094675943985382,0.8565440646392244,0.7500000000000008,3.971111111111111,0.5359825216979309,2.354224446307383
0.05,1.33,2700,0.7942887658769634,0.0008637220239359503,0.855472071441852,0.7500000000000034,4.0018518518518515,0.5358210728587893,2.3504021767288723
0.05,1.34,2700,0.7941975118883693,0.0005898362121611844,0.8546268581839312,0.7500000000000001,4.008518518518518,0.5355357291740936,2.3503462181407184
0.05,1.35,2700,0.7992883605202434,0.0007207200167875972,0.8542118118466878,0.7500000000000381,4.021481481481482,0.5352150163543581,2.3492680147899656
0.05,1.36,2700,0.8000747624792679,0.0005509127517648917,0.8531705717202671,0.7500000000000014,4.04,0.5349891068800683,2.3447339790672204
0.05,1.37,2700,0.7959754001838649,0.001229962500140249,0.8522885722294364,0.7500000000000341,4.057037037037037,0.5346945560705653,2.34308194823154
0.05,1.38,2700,0.8005798784010448,0.0008032805854330267,0.8513948232174678,0.7500000000000034,4.069259259259259,0.5343967288688893,2.3414648553810404
0.05,1.39,2700,0.794675887292945,0.0008893416137955004,0.8508292873074227,0.7500000000000108,4.0707407407407405,0.5341097551020388,2.3397209332220803
0.05,1.4,2700,0.7956576354973708,0.0011903628327268759,0.8497951975284885,0.7500000000000261,4.0996296296296295,0.5339165455003239,2.3352729123965843
0.05,1.41,2700,0.7985716210939146,0.00141585000601866,0.8490172859306976,0.7500000000000074,4.117407407407407,0.533757952835882,2.332320002852089
0.05,1.42,2700,0.7979267913468491,0.0011005325045690731,0.848251068799625,0.7500000000000061,4.124444444444444,0.5335538992211983,2.330773134389162
0.05,1.43,2700,0.8030207618167985,0.0008975232435859144,0.8475719549748404,0.7500000000000048,4.146296296296296,0.533352271809096,2.326022542498272
0.05,1.44,2700,0.8044943532398806,0.0010436940162352288,0.8464258147672328,0.7500000000000208,4.174814814814815,0.5331150556639135,2.323889068853742
0.05,1.45,2700,0.807375937157554,0.0013766357474322187,0.8456313538169005,0.7500000000000048,4.1792592592592595,0.5327439995568217,2.3210679081229837
0.05,1.46,2700,0.8054819841354235,0.0008335042707663552,0.8450486133754365,0.7500000000000194,4.184814814814815,0.5324898663213069,2.3181023091037467
0.05,1.47,2700,0.8042410231358406,0.001038310428590719,0.8443781276433192,0.7500000000000374,4.205925925925926,0.5322932045013248,2.314330747292514
0.05,1.48,2700,0.8072420300706837,0.0009260787192985941,0.8432567333523289,0.7500000000000034,4.222962962962963,0.5322059778674011,2.3096011589276815
0.05,1.49,2700,0.8106718487058032,0.0010090890290043169,0.8425628768917081,0.7500000000000221,4.225925925925926,0.5318595477322329,2.307984545386317
0.05,1.5,2700,0.8072413256254951,0.0014408830843761465,0.8418204500426999,0.7500000000000101,4.237037037037037,0.531732639391795,2.3050147328884694
0.05,1.51,2700,0.8148006107599199,0.0013940797224530623,0.841248076305205,0.7500000000000261,4.249259259259259,0.5314894391401824,2.3022146930718486
0.05,1.52,2700,0.8217366077711119,0.0010885627920153142,0.8401302911177035,0.7500000000000301,4.276666666666666,0.5312895493588168,2.296903750063588
0.05,1.53,2700,0.8188253291856173,0.0010524338348426986,0.8392898712675742,0.7500000000000501,4.282222222222222,0.5311666564749954,2.293781999807806
0.05,1.54,2700,0.8254589212307739,0.0010699016447641935,0.8388106669825973,0.7500000000000021,4.295555555555556,0.5310017467113468,2.289713894945867
0.05,1.55,2700,0.8229596872590316,0.0010524902680850733,0.8381430268708905,0.7500000000000021,4.308518518518518,0.5307224660033021,2.2855703425680125
0.05,1.56,2700,0.8294378540379127,0.0012413472934997213,0.8371524555028786,0.7500000000000054,4.322222222222222,0.5305459390737298,2.2817018666884463
0.05,1.57,2700,0.8285618333742397,0.0010223718172340632,0.8360610396447513,0.7500000000000041,4.333333333333333,0.530373537133232,2.278231967700567
0.05,1.58,2700,0.8336777622010347,0.000970500528406263,0.8356456486402771,0.7500000000000434,4.342222222222222,0.5301765005981843,2.2750352767462774
0.05,1.59,2700,0.8388106808029324,0.001108264975059349,0.8347062945473867,0.7500000000000174,4.363333333333333,0.5300797651248339,2.2682872693818386
0.05,1.6,2700,0.8398649301338241,0.001043612883226371,0.8339973661060361,0.7500000000000268,4.372592592592593,0.5298507890443022,2.2649593760718725
0.05,1.61,2700,0.8315289084521026,0.0020287413578321148,0.8333756877335707,0.7500000000000174,4.381851851851851,0.5296144559441108,2.261556576953046
0.05,1.62,2700,0.8304619237242574,0.001216728837374179,0.8323758213106903,0.7500000000000048,4.3896296296296295,0.5294562134872821,2.256696632574089
0.05,1.63,2700,0.845496115248264,0.002009265360958205,0.8316094217779858,0.7500000000000061,4.402222222222222,0.5293278477373435,2.2533434209637293
0.05,1.64,2700,0.8412477907854521,0.001236530353651942,0.8309373355624168,0.7500000000000161,4.412222222222222,0.5292066664264126,2.2477782307391925
0.05,1.65,2700,0.8418123726327641,0.0007675617499635743,0.8300235592978096,0.7500000000000028,4.432592592592592,0.5289940162797907,2.2453127166113385
0.05,1.66,2700,0.844400977258593,0.0014958139871115502,0.8294571207079076,0.7500000000000294,4.446666666666666,0.5288354644310554,2.239799882226415
0.05,1.67,2700,0.8405068582374392,0.0013533903010926373,0.8287646785120746,0.7500000000000074,4.441111111111111,0.5286776703355917,2.236686833227241
0.05,1.68,2700,0.8413631022048181,0.0013148750129971017,0.828071091620571,0.7500000000000181,4.460740740740741,0.5285834282115419,2.2309988510853316
0.05,1.69,2700,0.842268378624111,0.001183220189630498,0.8271653967907492,0.7500000000000554,4.492592592592593,0.5284673483522777,2.226024074019172
0.05,1.7,2700,0.8413035354085642,0.0010095800628643797,0.8264953983552628,0.7500000000000088,4.485185185185185,0.52816401341015,2.222973475608883
0.05,1.71,2700,0.8404887975018982,0.001766759241410789,0.8259949289594473,0.7500000000000194,4.498888888888889,0.5280444448032349,2.21854544095294
0.05,1.72,2700,0.8383869485315139,0.001534751757349446,0.825305642441005,0.7500000000000261,4.504444444444444,0.5279360630490676,2.214891836376983
0.05,1.73,2700,0.8487321853752152,0.0009016995437998248,0.8246849419067293,0.7500000000000061,4.519629629629629,0.5279284457313795,2.208376664036876
0.05,1.74,2700,0.8403534900905866,0.0009324367340231704,0.823618763331816,0.7500000000000034,4.537407407407407,0.5277381525733124,2.2039374650057124
0.05,1.75,2700,0.8455021005311948,0.0010468035238095459,0.8228771233458457,0.7500000000000061,4.560740740740741,0.5276613268310407,2.1972235546412473
0.05,1.76,2700,0.8482759585456672,0.0012772256924610704,0.8222594188319555,0.7500000000000008,4.558518518518518,0.5274055758259388,2.1952411392950117
0.05,1.77,2700,0.8516630921267347,0.0011991858608442628,0.8212787331573955,0.7500000000000154,4.571851851851852,0.5273572872523745,2.1890668948607224
0.05,1.78,2700,0.8491161059769631,0.001224655652963004,0.8206433689214989,0.7500000000000008,4.57,0.5271686834317675,2.1848034354664194
0.05,1.79,2700,0.8515420977122776,0.0010527041680552594,0.8201549310205455,0.7500000000000194,4.592962962962963,0.5270385916758362,2.1807358728811503
0.05,1.8,2700,0.8457772220782547,0.0014429331658331193,0.8194609373745394,0.7500000000000114,4.6066666666666665,0.5268578220307546,2.1764296900490163
0.05,1.81,2700,0.8495225957926282,0.001497054559283405,0.8183516071090133,0.7500000000000008,4.617407407407407,0.5267412529131877,2.1690622796690153
0.05,1.82,2700,0.8509605571333484,0.0008761971921414247,0.8180202924105363,0.7500000000000168,4.616666666666666,0.5266013578255138,2.1656752541395985
0.05,1.83,2700,0.8577275855659108,0.0017379867118953822,0.8173217530945935,0.7500000000000061,4.634444444444444,0.5265244980215477,2.1608242715954327
0.05,1.84,2700,0.8564918551436167,0.0011781397083898805,0.8163254048258111,0.7500000000000168,4.649259259259259,0.5263670372295098,2.1559087358690125
0.05,1.85,2700,0.8560395964602274,0.0009286160608613974,0.8154825551680757,0.7500000000000048,4.664444444444444,0.5262631416489858,2.1500461906387978
0.05,1.86,2700,0.8604218154426008,0.0015322768667466776,0.8146330971847522,0.7500000000000101,4.683703703703704,0.5260917863122361,2.145447180724483
