eta,ref_id,radius,phi_energy_raw
0.25,6,1.0,-0.1492937382136996
0.25,7,0.1,-0.0182572668217373
0.25,7,0.15,-0.0479383510084802
0.25,7,0.2,-0.0792811615835298
0.25,7,0.25,-0.1055583074763975
0.25,7,0.3,-0.1290967582019048
0.25,7,0.35,-0.1383137822904145
0.25,7,0.4,-0.1416883419132621
0.25,7,0.45,-0.1494863755365532
0.25,7,0.5,-0.1465050210652405
0.25,7,0.55,-0.147654105953443
0.25,7,0.6,-0.1503232006325068
0.25,7,0.65,-0.1472995649889507
0.25,7,0.7,-0.1468082976428722
0.25,7,0.75,-0.1490352284953244
0.25,7,0.8,-0.1449558891814799
0.25,7,0.85,-0.1489096155597166
0.25,7,0.9,-0.1501649173874005
0.25,7,0.95,-0.1464389231971116
0.25,7,1.0,-0.1530672882348143
0.25,8,0.1,-0.0213163504908226
0.25,8,0.15,-0.0460284729540988
0.25,8,0.2,-0.0691405859556997
0.25,8,0.25,-0.0843588273243821
0.25,8,0.3,-0.1090321395631187
0.25,8,0.35,-0.1162685637916779
0.25,8,0.4,-0.1307389156335284
0.25,8,0.45,-0.1291369900796448
0.25,8,0.5,-0.1332605860915746
0.25,8,0.55,-0.1343019710012041
0.25,8,0.6,-0.1394769467030438
0.25,8,0.65,-0.1384020913331132
0.25,8,0.7,-0.1370921791798488
0.25,8,0.75,-0.1447012929865347
0.25,8,0.8,-0.1414719844415622
0.25,8,0.85,-0.1461862909171852
0.25,8,0.9,-0.1436674363011426
0.25,8,0.95,-0.1505564482683583
0.25,8,1.0,-0.1509403571902725
0.25,9,0.1,-0.0189386746437963
0.25,9,0.15,-0.0450104497431752
0.25,9,0.2,-0.0615057105585199
0.25,9,0.25,-0.0985663583600856
0.25,9,0.3,-0.1178340821312681
0.25,9,0.35,-0.1321559374582809
0.25,9,0.4,-0.1390743450872307
0.25,9,0.45,-0.1427930626792952
0.25,9,0.5,-0.1448312706700413
0.25,9,0.55,-0.1495123592071634
0.25,9,0.6,-0.1457622675787927
0.25,9,0.65,-0.1440749573886748
0.25,9,0.7,-0.1480233709113212
0.25,9,0.75,-0.1497580995315497
0.25,9,0.8,-0.1495052599876339
0.25,9,0.85,-0.1528638687524091
0.25,9,0.9,-0.1518063127635996
0.25,9,0.95,-0.153968742095872
0.25,9,1.0,-0.1524644171319741
0.25,10,0.1,-0.0180261613019061
0.25,10,0.15,-0.0429379145056924
0.25,10,0.2,-0.0713584861358429
0.25,10,0.25,-0.1000961125547874
0.25,10,0.3,-0.1106685814333581
0.25,10,0.35,-0.1286221313121406
0.25,10,0.4,-0.1355746536667257
0.25,10,0.45,-0.1336974350659383
0.25,10,0.5,-0.1412619275628444
0.25,10,0.55,-0.1401395412855797
0.25,10,0.6,-0.1441690218058733
0.25,10,0.65,-0.1420265713498539
0.25,10,0.7,-0.1436879100922665
0.25,10,0.75,-0.1461842115331735
0.25,10,0.8,-0.1464820789028597
0.25,10,0.85,-0.1480227684132099
0.25,10,0.9,-0.1477802158289792
0.25,10,0.95,-0.1478039177652695
0.25,10,1.0,-0.1478305834647696
0.25,11,0.1,-0.0172873627411096
0.25,11,0.15,-0.0420334798130785
0.25,11,0.2,-0.065374006054205
0.25,11,0.25,-0.0947678983610448
0.25,11,0.3,-0.1208887094510515
0.25,11,0.35,-0.1349182352692274
0.25,11,0.4,-0.1410356736439552
0.25,11,0.45,-0.1363660023006958
0.25,11,0.5,-0.1392865539772822
0.25,11,0.55,-0.1442123618247357
0.25,11,0.6,-0.1433979526434281
0.25,11,0.65,-0.1407052810000132
0.25,11,0.7,-0.1443173434330454
0.25,11,0.75,-0.146137818100789
0.25,11,0.8,-0.1412472925532535
0.25,11,0.85,-0.1461916716813536
0.25,11,0.9,-0.1453894018280671
0.25,11,0.95,-0.148374803382885
0.25,11,1.0,-0.1509499922933986
0.25,12,0.1,-0.01700617468365
0.25,12,0.15,-0.0417908706298403
0.25,12,0.2,-0.0699598258600003
0.25,12,0.25,-0.0931618725678001
0.25,12,0.3,-0.1144641349597649
0.25,12,0.35,-0.12090387796178
0.25,12,0.4,-0.1303351261954084
0.25,12,0.45,-0.1338843728868473
0.25,12,0.5,-0.1445913640917144
0.25,12,0.55,-0.1421744115204263
0.25,12,0.6,-0.1441218345431487
0.25,12,0.65,-0.1394690273339793
0.25,12,0.7,-0.1442616867114963
0.25,12,0.75,-0.1461813630926473
0.25,12,0.8,-0.1490480048430855
0.25,12,0.85,-0.1455291650347011
0.25,12,0.9,-0.1423337879158047
0.25,12,0.95,-0.1512994305185244
0.25,12,1.0,-0.1476936703633533
0.25,13,0.1,-0.0169136403515363
0.25,13,0.15,-0.0427561578928224
0.25,13,0.2,-0.0686953285824459
0.25,13,0.25,-0.0949947046625057
0.25,13,0.3,-0.1152117497053014
0.25,13,0.35,-0.1253514445273793
0.25,13,0.4,-0.1318151862641786
0.25,13,0.45,-0.1290364244488898
0.25,13,0.5,-0.1370748351820453
0.25,13,0.55,-0.1384085160663005
0.25,13,0.6,-0.1393000002687572
0.25,13,0.65,-0.1418877473374746
0.25,13,0.7,-0.1415582102639785
0.25,13,0.75,-0.141979730382046
0.25,13,0.8,-0.1481263236204388
0.25,13,0.85,-0.1447505850959825
0.25,13,0.9,-0.1506088807978619
0.25,13,0.95,-0.1495203628191317
0.25,13,1.0,-0.1511626229297346
0.25,14,0.1,-0.0174489037098075
0.25,14,0.15,-0.0408854106302222
0.25,14,0.2,-0.0584014741754721
0.25,14,0.25,-0.0902073353867425
0.25,14,0.3,-0.1037963130773782
0.25,14,0.35,-0.1167380938846893
0.25,14,0.4,-0.1328499398105477
0.25,14,0.45,-0.142226336435485
0.25,14,0.5,-0.1459254488045169
0.25,14,0.55,-0.1431882617673247
0.25,14,0.6,-0.145911272176956
0.25,14,0.65,-0.1499513964324735
0.25,14,0.7,-0.1538750695807668
0.25,14,0.75,-0.1516068261365188
0.25,14,0.8,-0.1430021199699243
0.25,14,0.85,-0.1535030150240898
0.25,14,0.9,-0.1545068125874074
0.25,14,0.95,-0.1519243531494331
0.25,14,1.0,-0.1557052394877263
0.25,15,0.1,-0.0203714933657544
0.25,15,0.15,-0.0511341218658126
0.25,15,0.2,-0.07517466181231
0.25,15,0.25,-0.110019271051857
0.25,15,0.3,-0.1219073575456066
0.25,15,0.35,-0.1305854171254521
0.25,15,0.4,-0.1380496605948735
0.25,15,0.45,-0.1374074520902036
0.25,15,0.5,-0.1373023090115218
0.25,15,0.55,-0.1385338732712721
0.25,15,0.6,-0.1405879367403731
0.25,15,0.65,-0.1412916331705457
0.25,15,0.7,-0.1452285565205484
0.25,15,0.75,-0.143989984472093
0.25,15,0.8,-0.1454729550398532
0.25,15,0.85,-0.1428245171492052
0.25,15,0.9,-0.1463683445323108
0.25,15,0.95,-0.1504415047428171
0.25,15,1.0,-0.148623678116838
0.25,16,0.1,-0.0192119737291056
0.25,16,0.15,-0.0458995905301287
0.25,16,0.2,-0.0781790287146071
0.25,16,0.25,-0.1033602692273527
0.25,16,0.3,-0.1275268038391482
0.25,16,0.35,-0.1330275434000156
0.25,16,0.4,-0.1343889072213014
0.25,16,0.45,-0.1390996888034946
0.25,16,0.5,-0.1400177322550301
0.25,16,0.55,-0.1469822564737207
0.25,16,0.6,-0.1430581188198718
0.25,16,0.65,-0.145000399311083
0.25,16,0.7,-0.1410697309444537
0.25,16,0.75,-0.1426756849331175
0.25,16,0.8,-0.1441056177425443
0.25,16,0.85,-0.1483682904079768
0.25,16,0.9,-0.152059698784596
0.25,16,0.95,-0.148960519350803
0.25,16,1.0,-0.1494582516019989
0.25,17,0.1,-0.0192754161765799
0.25,17,0.15,-0.0376503797627969
0.25,17,0.2,-0.0690905152262055
0.25,17,0.25,-0.0882901277760564
0.25,17,0.3,-0.1081063387723698
0.25,17,0.35,-0.1187727633480117
0.25,17,0.4,-0.1344378974351167
0.25,17,0.45,-0.1392020147286639
0.25,17,0.5,-0.139376811408543
0.25,17,0.55,-0.1353440022409246
0.25,17,0.6,-0.1432117676940036
0.25,17,0.65,-0.142590769003752
0.25,17,0.7,-0.1400843907522395
0.25,17,0.75,-0.1471863426410004
0.25,17,0.8,-0.1446818812013984
0.25,17,0.85,-0.1491041669558484
0.25,17,0.9,-0.1482865565155251
0.25,17,0.95,-0.1468494231620244
0.25,17,1.0,-0.1519388400892055
0.25,18,0.1,-0.0167921630277978
0.25,18,0.15,-0.0443050826065905
0.25,18,0.2,-0.0749081499647014
0.25,18,0.25,-0.0854826462128781
0.25,18,0.3,-0.1181059032862265
0.25,18,0.35,-0.1344660360007785
0.25,18,0.4,-0.1423936812787178
0.25,18,0.45,-0.1388094532909253
0.25,18,0.5,-0.146724467317333
0.25,18,0.55,-0.1466698001560307
0.25,18,0.6,-0.1476003304560645
0.25,18,0.65,-0.1443650870292462
0.25,18,0.7,-0.1478688325300637
0.25,18,0.75,-0.143458094292179
0.25,18,0.8,-0.1515980874447602
0.25,18,0.85,-0.1516700319859409
0.25,18,0.9,-0.144960000853229
0.25,18,0.95,-0.1518237168777958
0.25,18,1.0,-0.146255838165728
0.25,19,0.1,-0.0160603076235908
0.25,19,0.15,-0.0344405731797074
0.25,19,0.2,-0.0632609835701106
0.25,19,0.25,-0.090702176806991
0.25,19,0.3,-0.1111691598171543
0.25,19,0.35,-0.1160355605659687
0.25,19,0.4,-0.1341083652768132
0.25,19,0.45,-0.12939421026425
0.25,19,0.5,-0.1380022058902978
0.25,19,0.55,-0.1430486348178129
0.25,19,0.6,-0.1467319942619581
0.25,19,0.65,-0.1429751997681465
0.25,19,0.7,-0.1426256104384233
0.25,19,0.75,-0.1497880319381599
0.25,19,0.8,-0.1522142326076701
0.25,19,0.85,-0.149413588258681
0.25,19,0.9,-0.1508760128118017
0.25,19,0.95,-0.1484202637541027
0.25,19,1.0,-0.1516029595300086
0.25,20,0.1,-0.0199341383679598
0.25,20,0.15,-0.0492348524885479
0.25,20,0.2,-0.0767431125477364
0.25,20,0.25,-0.0902119005121925
0.25,20,0.3,-0.1246647059621777
0.25,20,0.35,-0.1316622172536854
0.25,20,0.4,-0.1386655660453655
0.25,20,0.45,-0.1367952241760215
0.25,20,0.5,-0.1335423270811924
0.25,20,0.55,-0.13983800993387
0.25,20,0.6,-0.141949253982015
0.25,20,0.65,-0.1440231192960243
0.25,20,0.7,-0.1453247108467229
0.25,20,0.75,-0.1437437950120541
0.25,20,0.8,-0.1478009739017905
0.25,20,0.85,-0.144957301732488
0.25,20,0.9,-0.1472045707113287
0.25,20,0.95,-0.1481763312168795
0.25,20,1.0,-0.1494794609177907
0.25,21,0.1,-0.017585589276976
0.25,21,0.15,-0.0386891054827968
0.25,21,0.2,-0.073394646962587
0.25,21,0.25,-0.0943458036571436
0.25,21,0.3,-0.1082139541736607
0.25,21,0.35,-0.1201245401091647
0.25,21,0.4,-0.1320180225397429
0.25,21,0.45,-0.1299792463878848
0.25,21,0.5,-0.1272117181108387
0.25,21,0.55,-0.1369452089671587
0.25,21,0.6,-0.1397340059186434
0.25,21,0.65,-0.1397604387662729
0.25,21,0.7,-0.1380589671422226
0.25,21,0.75,-0.1449928821036259
0.25,21,0.8,-0.1441606402841107
0.25,21,0.85,-0.142566798663734
0.25,21,0.9,-0.1458233605287008
0.25,21,0.95,-0.148714502495649
0.25,21,1.0,-0.1466477073459633
0.25,22,0.1,-0.0201675031030926
0.25,22,0.15,-0.0440746320943611
0.25,22,0.2,-0.0719150584157058
0.25,22,0.25,-0.1041541717245553
0.25,22,0.3,-0.1164202000010943
0.25,22,0.35,-0.1467141161101949
0.25,22,0.4,-0.1464718429599533
0.25,22,0.45,-0.1456078727778214
0.25,22,0.5,-0.1454274518312614
0.25,22,0.55,-0.141969299158457
0.25,22,0.6,-0.1419126709808386
0.25,22,0.65,-0.145880421025995
0.25,22,0.7,-0.1495454579045775
0.25,22,0.75,-0.1481588229772611
0.25,22,0.8,-0.1499698123903314
0.25,22,0.85,-0.1486440502895175
0.25,22,0.9,-0.145156839167395
0.25,22,0.95,-0.1500633506980797
0.25,22,1.0,-0.1478046857508204
0.25,23,0.1,-0.0206798805832766
0.25,23,0.15,-0.0495240662019223
0.25,23,0.2,-0.0699742787979852
0.25,23,0.25,-0.0990214637096957
0.25,23,0.3,-0.1164142082133856
0.25,23,0.35,-0.1261578935643615
0.25,23,0.4,-0.1284661015260153
0.25,23,0.45,-0.1364058521709506
0.25,23,0.5,-0.1380773418917677
0.25,23,0.55,-0.1367305997689683
0.25,23,0.6,-0.1418361594927112
0.25,23,0.65,-0.1435661733724801
0.25,23,0.7,-0.1435795145312868
0.25,23,0.75,-0.1452405901755274
0.25,23,0.8,-0.1482019104547793
0.25,23,0.85,-0.1478915166601749
0.25,23,0.9,-0.144632300187317
0.25,23,0.95,-0.1511452631439875
0.25,23,1.0,-0.1508946797640057
0.25,24,0.1,-0.0207484782262978
0.25,24,0.15,-0.0424450607667285
0.25,24,0.2,-0.0683309204903164
0.25,24,0.25,-0.1023346490289981
0.25,24,0.3,-0.1147968970180022
0.25,24,0.35,-0.1284990445754429
0.25,24,0.4,-0.1244531312928499
0.25,24,0.45,-0.1375114510137176
0.25,24,0.5,-0.1323764179287848
0.25,24,0.55,-0.1406083734446593
0.25,24,0.6,-0.1391434401366751
0.25,24,0.65,-0.1417509622204156
0.25,24,0.7,-0.1428492782136184
0.25,24,0.75,-0.1415313209205903
0.25,24,0.8,-0.1472162803265005
0.25,24,0.85,-0.1467906761398753
0.25,24,0.9,-0.1464969360701817
0.25,24,0.95,-0.1492586139835967
0.25,24,1.0,-0.1468984328367927
0.25,25,0.1,-0.0280304366423842
0.25,25,0.15,-0.0571818062237341
0.25,25,0.2,-0.0948996841715449
0.25,25,0.25,-0.1231221480774115
0.25,25,0.3,-0.1388186438172062
0.25,25,0.35,-0.1417727054668279
0.25,25,0.4,-0.1451713161154842
0.25,25,0.45,-0.1432999331268721
0.25,25,0.5,-0.1444147851706596
0.25,25,0.55,-0.1448210072578733
0.25,25,0.6,-0.1444154489645064
0.25,25,0.65,-0.145334207847413
0.25,25,0.7,-0.1491283242527944
0.25,25,0.75,-0.1448127365446896
0.25,25,0.8,-0.1481234522419761
0.25,25,0.85,-0.1486847957640066
0.25,25,0.9,-0.1465234795974267
0.25,25,0.95,-0.1479323785435285
0.25,25,1.0,-0.1500944265176077
0.25,26,0.1,-0.0233035342368779
0.25,26,0.15,-0.0480904616456854
0.25,26,0.2,-0.0673198797823608
0.25,26,0.25,-0.0951861164909632
0.25,26,0.3,-0.1137991170679038
0.25,26,0.35,-0.1289514633097594
0.25,26,0.4,-0.1357981743081822
0.25,26,0.45,-0.1327101287717888
0.25,26,0.5,-0.1354898835568644
0.25,26,0.55,-0.1393001550051141
0.25,26,0.6,-0.1415543384899581
0.25,26,0.65,-0.1432400825226695
0.25,26,0.7,-0.1436795714709961
0.25,26,0.75,-0.1451386439216024
0.25,26,0.8,-0.1495166141410003
0.25,26,0.85,-0.144602212480866
0.25,26,0.9,-0.1492014297711337
0.25,26,0.95,-0.1466762122886971
0.25,26,1.0,-0.1444834316875149
0.25,27,0.1,-0.0172244353257551
0.25,27,0.15,-0.0471202894966687
0.25,27,0.2,-0.0728393013448879
0.25,27,0.25,-0.1023574145561991
0.25,27,0.3,-0.1166188151960121
0.25,27,0.35,-0.1272816876217432
0.25,27,0.4,-0.139575564396466
0.25,27,0.45,-0.1488739744726695
0.25,27,0.5,-0.147723931624084
0.25,27,0.55,-0.147824027611494
0.25,27,0.6,-0.1462136876515792
0.25,27,0.65,-0.1472958521890839
0.25,27,0.7,-0.1467301049715204
0.25,27,0.75,-0.1511385645913051
0.25,27,0.8,-0.1420302974532524
0.25,27,0.85,-0.1493100940843968
0.25,27,0.9,-0.1502298661106875
0.25,27,0.95,-0.1472492478405822
0.25,27,1.0,-0.1446217539505915
0.25,28,0.1,-0.0174625853008594
0.25,28,0.15,-0.0410179581920058
0.25,28,0.2,-0.0656657579346944
0.25,28,0.25,-0.0882985703301492
0.25,28,0.3,-0.1096037344894959
0.25,28,0.35,-0.1214730407758472
0.25,28,0.4,-0.1309908651425485
0.25,28,0.45,-0.1411509717105799
0.25,28,0.5,-0.1332075236247008
0.25,28,0.55,-0.138728227762328
0.25,28,0.6,-0.1458782963294953
0.25,28,0.65,-0.1442886738881017
0.25,28,0.7,-0.1457939544593316
0.25,28,0.75,-0.1434016058130103
0.25,28,0.8,-0.1470880016044917
0.25,28,0.85,-0.147667699994993
0.25,28,0.9,-0.1462789082686532
0.25,28,0.95,-0.1448325284864469
0.25,28,1.0,-0.1476875058339964
0.25,29,0.1,-0.0200682083973666
0.25,29,0.15,-0.0469593782694116
0.25,29,0.2,-0.0770222195157389
0.25,29,0.25,-0.1065055996659067
0.25,29,0.3,-0.1275621450862312
0.25,29,0.35,-0.1270088665435915
0.25,29,0.4,-0.1318132165284821
0.25,29,0.45,-0.138229878176718
0.25,29,0.5,-0.1465538293618511
0.25,29,0.55,-0.1398890322350181
0.25,29,0.6,-0.1468940089717323
0.25,29,0.65,-0.1429222030792451
0.25,29,0.7,-0.1437552064426736
0.25,29,0.75,-0.1474081512836888
0.25,29,0.8,-0.1511865973007656
0.25,29,0.85,-0.1455283887839295
0.25,29,0.9,-0.1538559979698171
0.25,29,0.95,-0.1510712858061593
0.25,29,1.0,-0.1473450050981452
0.25,30,0.1,-0.0277408379781306
0.25,30,0.15,-0.0513511962278645
0.25,30,0.2,-0.0875257792686399
0.25,30,0.25,-0.1050989410982317
0.25,30,0.3,-0.1325937160658544
0.25,30,0.35,-0.1328046906172709
0.25,30,0.4,-0.1407866724512343
0.25,30,0.45,-0.13907428581101
0.25,30,0.5,-0.1389392846223509
0.25,30,0.55,-0.1389041489665285
0.25,30,0.6,-0.1397328331487354
0.25,30,0.65,-0.1394754039094596
0.25,30,0.7,-0.1415024164818235
0.25,30,0.75,-0.1405949159730037
0.25,30,0.8,-0.145334719121502
0.25,30,0.85,-0.1466735932928498
0.25,30,0.9,-0.1475284371403178
0.25,30,0.95,-0.1503864143066932
0.25,30,1.0,-0.1487334264522857
0.25,31,0.1,-0.0170834688049817
0.25,31,0.15,-0.0387090381345268
0.25,31,0.2,-0.0663919967295549
0.25,31,0.25,-0.0973293855019004
0.25,31,0.3,-0.1092272593913927
0.25,31,0.35,-0.1150726245218842
0.25,31,0.4,-0.1247704227049529
0.25,31,0.45,-0.133086006715697
0.25,31,0.5,-0.1306046841999598
0.25,31,0.55,-0.1380663339446338
0.25,31,0.6,-0.1375146668762997
0.25,31,0.65,-0.1408201997119603
0.25,31,0.7,-0.1432026649454419
0.25,31,0.75,-0.1432334026074876
0.25,31,0.8,-0.1431671486653326
0.25,31,0.85,-0.1479107505185234
0.25,31,0.9,-0.1476377495398378
0.25,31,0.95,-0.1477540431402517
0.25,31,1.0,-0.1501180438160325
0.25,32,0.1,-0.019229518417526
0.25,32,0.15,-0.0405329684452896
0.25,32,0.2,-0.071321593079689
0.25,32,0.25,-0.1045871218304318
0.25,32,0.3,-0.1177396616366652
0.25,32,0.35,-0.1308266455299153
0.25,32,0.4,-0.1417196446226871
0.25,32,0.45,-0.1468977586968544
0.25,32,0.5,-0.1391303318018878
0.25,32,0.55,-0.1422464657281111
0.25,32,0.6,-0.1463994454377065
0.25,32,0.65,-0.1396639970492978
0.25,32,0.7,-0.1415460324368683
0.25,32,0.75,-0.1474827693885401
0.25,32,0.8,-0.1508456108118492
0.25,32,0.85,-0.146376130591107
0.25,32,0.9,-0.1518277600744062
0.25,32,0.95,-0.148502743512649
0.25,32,1.0,-0.1504526901637671
0.25,33,0.1,-0.0170428946829485
0.25,33,0.15,-0.0390281691668024
0.25,33,0.2,-0.0670921215634631
0.25,33,0.25,-0.0979933282300069
0.25,33,0.3,-0.108533894841988
0.25,33,0.35,-0.1338726537955
0.25,33,0.4,-0.1426894174910793
0.25,33,0.45,-0.1414620498581675
0.25,33,0.5,-0.1407811960223712
0.25,33,0.55,-0.1435426247908587
0.25,33,0.6,-0.1515636487819067
0.25,33,0.65,-0.1491861202888881
0.25,33,0.7,-0.1476110249882443
0.25,33,0.75,-0.1471267154901997
0.25,33,0.8,-0.151182834763211
0.25,33,0.85,-0.1510596466751054
0.25,33,0.9,-0.1487759450519637
0.25,33,0.95,-0.1474269906729544
0.25,33,1.0,-0.1522756459643598
0.25,34,0.1,-0.0205974457138613
0.25,34,0.15,-0.0496761822542311
0.25,34,0.2,-0.0767140625728241
0.25,34,0.25,-0.1094237716129691
0.25,34,0.3,-0.125971729805135
0.25,34,0.35,-0.1410661889686868
0.25,34,0.4,-0.1427288166516649
0.25,34,0.45,-0.1396985665935747
0.25,34,0.5,-0.14702837222126
0.25,34,0.55,-0.1510147652378325
0.25,34,0.6,-0.1494898782552513
0.25,34,0.65,-0.1464873234831171
0.25,34,0.7,-0.1453033602207045
0.25,34,0.75,-0.143708327277776
0.25,34,0.8,-0.1476961642048246
0.25,34,0.85,-0.1438565717359101
0.25,34,0.9,-0.1525523451000614
0.25,34,0.95,-0.1505650544445042
0.25,34,1.0,-0.1490427832375735
0.25,35,0.1,-0.0279613357244138
0.25,35,0.15,-0.058818385333419
0.25,35,0.2,-0.0855134593714444
0.25,35,0.25,-0.112062561152902
0.25,35,0.3,-0.1302000470675465
0.25,35,0.35,-0.1303722624495187
0.25,35,0.4,-0.1381011978948131
0.25,35,0.45,-0.1389341760561019
0.25,35,0.5,-0.1353719839855107
0.25,35,0.55,-0.138464827392293
0.25,35,0.6,-0.1390902497509055
0.25,35,0.65,-0.1406914414537282
0.25,35,0.7,-0.146992295563625
0.25,35,0.75,-0.1435724524689517
0.25,35,0.8,-0.1450533795903205
0.25,35,0.85,-0.1467314665301456
0.25,35,0.9,-0.1455875754182634
0.25,35,0.95,-0.1458251324648041
0.25,35,1.0,-0.1501824940500382
0.25,36,0.1,-0.0155123775833235
0.25,36,0.15,-0.0377168257306356
0.25,36,0.2,-0.0680232828819305
0.25,36,0.25,-0.0994787693550183
0.25,36,0.3,-0.111685945965602
0.25,36,0.35,-0.1195209974065587
0.25,36,0.4,-0.1284255347050156
0.25,36,0.45,-0.1338295924869604
0.25,36,0.5,-0.1382121894864076
0.25,36,0.55,-0.1375296141326654
0.25,36,0.6,-0.1414995397653113
0.25,36,0.65,-0.142982403900608
0.25,36,0.7,-0.1417982620000307
0.25,36,0.75,-0.1408780943836601
0.25,36,0.8,-0.1454840524478435
0.25,36,0.85,-0.1479118890664231
0.25,36,0.9,-0.1480149876306794
