run,cell_id,dataset_id,seed,beta,dataset_path,n_points,input_dim,label_mean,label_abs_mean,knn_k,knn_edge_count,knn_edge_agreement,knn_edge_disagreement,knn_label_autocorrelation,feature_label_linear_signal
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,45,4513234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_045_seed_4513234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2976.0,0.699260752688172,0.300739247311828,0.39852150537634407,0.17547580164552354
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,46,4613234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_046_seed_4613234/dataset.npz,512.0,2.0,0.0,0.0,10.0,3001.0,0.7097634121959346,0.29023658780406536,0.4195268243918694,0.35572232703112056
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,47,4713234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_047_seed_4713234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2973.0,0.7591658257652203,0.2408341742347797,0.5183316515304406,0.14210543609632187
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,48,4813234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_048_seed_4813234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2933.0,0.7497442891237641,0.2502557108762359,0.4994885782475281,0.34435375294157033
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,49,4913234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_049_seed_4913234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2982.0,0.7642521797451375,0.23574782025486252,0.528504359490275,0.12012809178236933
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,50,5013234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_050_seed_5013234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.6545209176788124,0.3454790823211876,0.3090418353576248,0.2018761498175658
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,51,5113234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_051_seed_5113234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2980.0,0.72751677852349,0.27248322147651005,0.45503355704697984,0.1677120161781642
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,52,5213234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_052_seed_5213234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2957.0,0.7301318904294893,0.26986810957051066,0.4602637808589787,0.23871288491589587
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,53,5313234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_053_seed_5313234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.7307692307692307,0.2692307692307693,0.46153846153846156,0.20191141729349527
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,54,5413234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_054_seed_5413234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2954.0,0.7345971563981043,0.2654028436018957,0.46919431279620855,0.3129511493125259
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,55,5513234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_055_seed_5513234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2968.0,0.7334905660377359,0.2665094339622641,0.4669811320754717,0.3429773919659309
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,56,5613234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_056_seed_5613234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2936.0,0.7479564032697548,0.25204359673024523,0.49591280653950953,0.20522175177793525
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,57,5713234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_057_seed_5713234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2956.0,0.7215832205683356,0.27841677943166443,0.4431664411366712,0.22954246217884955
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,58,5813234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_058_seed_5813234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2933.0,0.7558813501534265,0.2441186498465735,0.511762700306853,0.17114631199520547
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,59,5913234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_059_seed_5913234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2951.0,0.7102677058624195,0.2897322941375805,0.42053541172483905,0.3172045663238871
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,60,6013234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_060_seed_6013234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2949.0,0.6812478806375042,0.3187521193624958,0.3624957612750085,0.12718744628235948
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,61,6113234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_061_seed_6113234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2936.0,0.7322888283378747,0.2677111716621253,0.4645776566757493,0.1959076950126009
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,62,6213234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_062_seed_6213234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2995.0,0.7295492487479132,0.27045075125208684,0.4590984974958264,0.1832606151511401
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,63,6313234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_063_seed_6313234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2913.0,0.7387572948849983,0.2612427051150017,0.47751458976999656,0.4163613131059794
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,64,6413234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_064_seed_6413234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2935.0,0.6797274275979557,0.3202725724020443,0.3594548551959114,0.24041065506569065
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,65,6513234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_065_seed_6513234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.7740514905149052,0.22594850948509482,0.5481029810298103,0.3894398915921762
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,66,6613234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_066_seed_6613234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2931.0,0.7543500511770727,0.24564994882292734,0.5087001023541453,0.30691012233063814
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,67,6713234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_067_seed_6713234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2963.0,0.724940938238272,0.275059061761728,0.44988187647654404,0.3926164986203043
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,68,6813234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_068_seed_6813234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2938.0,0.7368958475153166,0.26310415248468344,0.47379169503063306,0.22189361470565616
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,69,6913234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_069_seed_6913234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2929.0,0.7077500853533629,0.2922499146466371,0.41550017070672585,0.1518565214139833
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,70,7013234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_070_seed_7013234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2941.0,0.7650459027541653,0.23495409724583471,0.5300918055083305,0.3197732944717628
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,71,7113234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_071_seed_7113234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2980.0,0.7221476510067114,0.2778523489932886,0.4442953020134228,0.24145547092377873
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,72,7213234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_072_seed_7213234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2918.0,0.7378341329677861,0.2621658670322139,0.4756682659355723,0.3757053612602522
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,73,7313234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_073_seed_7313234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2948.0,0.7432157394843962,0.25678426051560377,0.4864314789687924,0.4373513815789966
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,74,7413234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_074_seed_7413234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.7284075573549258,0.2715924426450742,0.45681511470985153,0.3755486310826811
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,75,7513234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_075_seed_7513234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2934.0,0.7477845944103613,0.25221540558963873,0.49556918882072254,0.2943184388067173
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,76,7613234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_076_seed_7613234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2947.0,0.6749236511706821,0.3250763488293179,0.3498473023413641,0.10097086859057951
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,77,7713234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_077_seed_7713234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.7249322493224932,0.2750677506775068,0.44986449864498645,0.2252905265845128
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,78,7813234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_078_seed_7813234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.7324561403508771,0.26754385964912286,0.4649122807017544,0.2957947754638618
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,79,7913234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_079_seed_7913234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2939.0,0.7604627424293977,0.2395372575706023,0.5209254848587955,0.2300447490223524
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,80,8013234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_080_seed_8013234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2970.0,0.6865319865319865,0.31346801346801345,0.37306397306397304,0.0182256197736168
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,81,8113234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_081_seed_8113234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2950.0,0.7677966101694915,0.23220338983050848,0.535593220338983,0.3186266328502578
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,82,8213234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_082_seed_8213234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2972.0,0.7927321668909825,0.20726783310901753,0.585464333781965,0.5739558862881429
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,83,8313234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_083_seed_8313234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2991.0,0.7097960548311602,0.29020394516883985,0.4195921096623203,0.17543198782972175
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,84,8413234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_084_seed_8413234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2915.0,0.7183533447684392,0.28164665523156085,0.4367066895368782,0.3343837064324363
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,85,8513234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_085_seed_8513234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2937.0,0.7296561116785836,0.2703438883214164,0.4593122233571672,0.24257662527595913
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,86,8613234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_086_seed_8613234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2952.0,0.7334010840108401,0.26659891598915986,0.46680216802168023,0.21066858874257502
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,87,8713234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_087_seed_8713234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2931.0,0.7727737973387923,0.22722620266120774,0.5455475946775844,0.13143777648027177
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,88,8813234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_088_seed_8813234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2970.0,0.7518518518518519,0.24814814814814812,0.5037037037037037,0.46750126224405575
spin_dynamics_90_dataset,cell_beta_0p17_p_0p00,89,8913234,0.17,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p17_p_0p00/dataset_089_seed_8913234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2939.0,0.7556992174208914,0.2443007825791086,0.5113984348417829,0.24082378369083468
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,0,15234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_000_seed_015234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2954.0,0.7566012186865267,0.24339878131347326,0.5132024373730535,0.36734289443784884
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,1,115234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_001_seed_115234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2961.0,0.8172914555893279,0.18270854441067208,0.6345829111786558,0.4917606691496506
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,2,215234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_002_seed_215234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2946.0,0.8204344874405974,0.17956551255940256,0.6408689748811949,0.33773573212690644
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,3,315234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_003_seed_315234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2943.0,0.7777777777777778,0.2222222222222222,0.5555555555555556,0.4766895507493246
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,4,415234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_004_seed_415234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2964.0,0.7948717948717948,0.20512820512820518,0.5897435897435898,0.36763787977375834
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,5,515234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_005_seed_515234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2946.0,0.7722335369993211,0.22776646300067893,0.5444670739986422,0.13354186833947926
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,6,615234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_006_seed_615234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2951.0,0.7756692646560488,0.2243307353439512,0.5513385293120976,0.47478328893313904
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,7,715234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_007_seed_715234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2912.0,0.8406593406593407,0.15934065934065933,0.6813186813186813,0.45924791675462345
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,8,815234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_008_seed_815234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2995.0,0.750584307178631,0.249415692821369,0.5011686143572621,0.2896133195259841
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,9,915234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_009_seed_915234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2951.0,0.7892239918671636,0.21077600813283637,0.5784479837343274,0.5551289654598197
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,10,1015234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_010_seed_1015234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2924.0,0.7930916552667578,0.20690834473324216,0.5861833105335157,0.36618310971865625
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,11,1115234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_011_seed_1115234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2958.0,0.8228532792427316,0.17714672075726845,0.6457065584854631,0.14710118587465165
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,12,1215234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_012_seed_1215234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2961.0,0.801080715974333,0.19891928402566705,0.602161431948666,0.5793103177662839
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,13,1315234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_013_seed_1315234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2927.0,0.8250768705158865,0.17492312948411348,0.6501537410317731,0.503392688643552
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,14,1415234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_014_seed_1415234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2955.0,0.8091370558375635,0.19086294416243654,0.6182741116751269,0.36652398369701233
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,15,1515234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_015_seed_1515234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2917.0,0.7819677751114158,0.2180322248885842,0.5639355502228317,0.12462423111421468
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,16,1615234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_016_seed_1615234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2966.0,0.7832097100472016,0.21679028995279837,0.5664194200944033,0.32509970088911083
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,17,1715234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_017_seed_1715234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2932.0,0.7929740791268759,0.2070259208731241,0.5859481582537517,0.616569614710442
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,18,1815234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_018_seed_1815234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2939.0,0.7403878870364069,0.2596121129635931,0.48077577407281386,0.33386715095141306
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,19,1915234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_019_seed_1915234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2906.0,0.801445285615967,0.19855471438403305,0.6028905712319339,0.42143330070699075
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,20,2015234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_020_seed_2015234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2941.0,0.8272696361781707,0.17273036382182927,0.6545392723563414,0.7005127981581766
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,21,2115234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_021_seed_2115234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2995.0,0.7532554257095159,0.24674457429048413,0.5065108514190317,0.3311445161037754
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,22,2215234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_022_seed_2215234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2961.0,0.7973657548125633,0.20263424518743667,0.5947315096251267,0.304785334936992
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,23,2315234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_023_seed_2315234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2935.0,0.8248722316865418,0.17512776831345822,0.6497444633730834,0.45193880708371775
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,24,2415234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_024_seed_2415234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2935.0,0.8119250425894379,0.18807495741056213,0.6238500851788756,0.4208430499288603
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,25,2515234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_025_seed_2515234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2965.0,0.7892074198988196,0.2107925801011804,0.5784148397976391,0.1302290275260052
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,26,2615234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_026_seed_2615234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2983.0,0.8008716057660074,0.19912839423399264,0.6017432115320147,0.3248316014736656
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,27,2715234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_027_seed_2715234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2955.0,0.833502538071066,0.166497461928934,0.667005076142132,0.3986979498049967
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,28,2815234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_028_seed_2815234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2924.0,0.8129274965800274,0.1870725034199726,0.6258549931600548,0.4287815992974593
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,29,2915234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_029_seed_2915234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2979.0,0.8103390399462908,0.18966096005370925,0.6206780798925814,0.438293749900964
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,30,3015234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_030_seed_3015234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2937.0,0.8331630915900579,0.16683690840994214,0.6663261831801157,0.34928940913193873
spin_dynamics_90_dataset,cell_beta_0p19_p_0p00,31,3115234,0.19,02_dnn/01_dataset_gen/raw_outputs/18_beta_cell_90_dataset/raw_datasets/cell_beta_0p19_p_0p00/dataset_031_seed_3115234/dataset.npz,512.0,2.0,0.0,0.0,10.0,2953.0,0.8127328140873687,0.18726718591263125,0.6254656281747376,0.5775096367758211
