cell_id,series,dataset_id,seed,beta_ising,rewire_p,scale,C_s,rho_s
cell_beta_0p09_p_0p00,beta,13,1305234,0.09,0.0,4.0,0.4108975579199804,0.1782048841600392
cell_beta_0p09_p_0p00,beta,14,1405234,0.09,0.0,0.5,0.379433291859357,0.24113341628128604
cell_beta_0p09_p_0p00,beta,14,1405234,0.09,0.0,1.0,0.38975783471649217,0.2204843305670156
cell_beta_0p09_p_0p00,beta,14,1405234,0.09,0.0,2.0,0.39606623685298803,0.20786752629402397
cell_beta_0p09_p_0p00,beta,14,1405234,0.09,0.0,4.0,0.3980159609124307,0.20396807817513865
cell_beta_0p09_p_0p00,beta,15,1505234,0.09,0.0,0.5,0.38545276824995056,0.22909446350009885
cell_beta_0p09_p_0p00,beta,15,1505234,0.09,0.0,1.0,0.3933246357387725,0.2133507285224549
cell_beta_0p09_p_0p00,beta,15,1505234,0.09,0.0,2.0,0.3964617370696358,0.20707652586072844
cell_beta_0p09_p_0p00,beta,15,1505234,0.09,0.0,4.0,0.39737569336297013,0.20524861327405977
cell_beta_0p09_p_0p00,beta,16,1605234,0.09,0.0,0.5,0.43308079368259167,0.13383841263481672
cell_beta_0p09_p_0p00,beta,16,1605234,0.09,0.0,1.0,0.43362094052940603,0.132758118941188
cell_beta_0p09_p_0p00,beta,16,1605234,0.09,0.0,2.0,0.433786103180568,0.13242779363886398
cell_beta_0p09_p_0p00,beta,16,1605234,0.09,0.0,4.0,0.43383357609356576,0.13233284781286841
cell_beta_0p09_p_0p00,beta,17,1705234,0.09,0.0,0.5,0.4203750537526718,0.15924989249465643
cell_beta_0p09_p_0p00,beta,17,1705234,0.09,0.0,1.0,0.42136578437142513,0.1572684312571498
cell_beta_0p09_p_0p00,beta,17,1705234,0.09,0.0,2.0,0.42011605301501365,0.1597678939699727
cell_beta_0p09_p_0p00,beta,17,1705234,0.09,0.0,4.0,0.41966628874604267,0.16066742250791466
cell_beta_0p09_p_0p00,beta,18,1805234,0.09,0.0,0.5,0.4585678036121593,0.0828643927756814
cell_beta_0p09_p_0p00,beta,18,1805234,0.09,0.0,1.0,0.4481102280964023,0.10377954380719549
cell_beta_0p09_p_0p00,beta,18,1805234,0.09,0.0,2.0,0.4460532233475158,0.1078935533049684
cell_beta_0p09_p_0p00,beta,18,1805234,0.09,0.0,4.0,0.44558271633770735,0.10883456732458525
cell_beta_0p09_p_0p00,beta,19,1905234,0.09,0.0,0.5,0.40737282418642257,0.18525435162715487
cell_beta_0p09_p_0p00,beta,19,1905234,0.09,0.0,1.0,0.40656953582190314,0.18686092835619378
cell_beta_0p09_p_0p00,beta,19,1905234,0.09,0.0,2.0,0.4058385673384002,0.18832286532319958
cell_beta_0p09_p_0p00,beta,19,1905234,0.09,0.0,4.0,0.40562728404231846,0.18874543191536308
cell_beta_0p09_p_0p00,beta,20,2005234,0.09,0.0,0.5,0.4175666682488133,0.1648666635023734
cell_beta_0p09_p_0p00,beta,20,2005234,0.09,0.0,1.0,0.42021581984890766,0.1595683603021847
cell_beta_0p09_p_0p00,beta,20,2005234,0.09,0.0,2.0,0.4197006590433492,0.1605986819133016
cell_beta_0p09_p_0p00,beta,20,2005234,0.09,0.0,4.0,0.41944109723093226,0.16111780553813548
cell_beta_0p09_p_0p00,beta,21,2105234,0.09,0.0,0.5,0.41803144848683166,0.16393710302633666
cell_beta_0p09_p_0p00,beta,21,2105234,0.09,0.0,1.0,0.4366515844953043,0.12669683100939144
cell_beta_0p09_p_0p00,beta,21,2105234,0.09,0.0,2.0,0.44366526831537706,0.11266946336924588
cell_beta_0p09_p_0p00,beta,21,2105234,0.09,0.0,4.0,0.4455657502678466,0.10886849946430675
cell_beta_0p09_p_0p00,beta,22,2205234,0.09,0.0,0.5,0.4280954716511362,0.14380905669772756
cell_beta_0p09_p_0p00,beta,22,2205234,0.09,0.0,1.0,0.4248884967205992,0.15022300655880158
cell_beta_0p09_p_0p00,beta,22,2205234,0.09,0.0,2.0,0.424051845001685,0.1518963099966299
cell_beta_0p09_p_0p00,beta,22,2205234,0.09,0.0,4.0,0.4237880698034875,0.152423860393025
cell_beta_0p09_p_0p00,beta,23,2305234,0.09,0.0,0.5,0.4100692715228257,0.17986145695434858
cell_beta_0p09_p_0p00,beta,23,2305234,0.09,0.0,1.0,0.42283258321945094,0.15433483356109817
cell_beta_0p09_p_0p00,beta,23,2305234,0.09,0.0,2.0,0.4268892739738154,0.14622145205236922
cell_beta_0p09_p_0p00,beta,23,2305234,0.09,0.0,4.0,0.4279498838892026,0.14410023222159488
cell_beta_0p09_p_0p00,beta,24,2405234,0.09,0.0,0.5,0.4105314570750166,0.17893708584996676
cell_beta_0p09_p_0p00,beta,24,2405234,0.09,0.0,1.0,0.41874953350538185,0.16250093298923632
cell_beta_0p09_p_0p00,beta,24,2405234,0.09,0.0,2.0,0.4226258101061916,0.15474837978761682
cell_beta_0p09_p_0p00,beta,24,2405234,0.09,0.0,4.0,0.4237911669547869,0.15241766609042617
cell_beta_0p09_p_0p00,beta,25,2505234,0.09,0.0,0.5,0.4128103287857726,0.1743793424284547
cell_beta_0p09_p_0p00,beta,25,2505234,0.09,0.0,1.0,0.41560612990257345,0.1687877401948531
cell_beta_0p09_p_0p00,beta,25,2505234,0.09,0.0,2.0,0.41643259987058184,0.1671348002588363
cell_beta_0p09_p_0p00,beta,25,2505234,0.09,0.0,4.0,0.41661234570753997,0.1667753085849201
cell_beta_0p09_p_0p00,beta,26,2605234,0.09,0.0,0.5,0.41032296253192674,0.17935407493614655
cell_beta_0p09_p_0p00,beta,26,2605234,0.09,0.0,1.0,0.41221402683540403,0.1755719463291919
cell_beta_0p09_p_0p00,beta,26,2605234,0.09,0.0,2.0,0.4137713475004027,0.1724573049991947
cell_beta_0p09_p_0p00,beta,26,2605234,0.09,0.0,4.0,0.4142584605035889,0.17148307899282225
cell_beta_0p09_p_0p00,beta,27,2705234,0.09,0.0,0.5,0.398879380217583,0.202241239564834
cell_beta_0p09_p_0p00,beta,27,2705234,0.09,0.0,1.0,0.41193623129979473,0.17612753740041054
cell_beta_0p09_p_0p00,beta,27,2705234,0.09,0.0,2.0,0.416804358057781,0.166391283884438
cell_beta_0p09_p_0p00,beta,27,2705234,0.09,0.0,4.0,0.4180294700998234,0.16394105980035326
cell_beta_0p09_p_0p00,beta,28,2805234,0.09,0.0,0.5,0.4309230416084215,0.138153916783157
cell_beta_0p09_p_0p00,beta,28,2805234,0.09,0.0,1.0,0.43124589278978526,0.13750821442042951
cell_beta_0p09_p_0p00,beta,28,2805234,0.09,0.0,2.0,0.43045325233104875,0.1390934953379025
cell_beta_0p09_p_0p00,beta,28,2805234,0.09,0.0,4.0,0.43015337923563723,0.13969324152872556
cell_beta_0p09_p_0p00,beta,29,2905234,0.09,0.0,0.5,0.4609261605297951,0.07814767894040972
cell_beta_0p09_p_0p00,beta,29,2905234,0.09,0.0,1.0,0.45698241445487436,0.08603517109025129
cell_beta_0p09_p_0p00,beta,29,2905234,0.09,0.0,2.0,0.4555095322307426,0.08898093553851485
cell_beta_0p09_p_0p00,beta,29,2905234,0.09,0.0,4.0,0.4551304694149734,0.08973906117005319
cell_beta_0p10_p_0p00,beta,0,6234,0.1,0.0,0.5,0.3563784919224737,0.28724301615505266
cell_beta_0p10_p_0p00,beta,0,6234,0.1,0.0,1.0,0.3659380737575753,0.2681238524848494
cell_beta_0p10_p_0p00,beta,0,6234,0.1,0.0,2.0,0.37013949968481163,0.2597210006303768
cell_beta_0p10_p_0p00,beta,0,6234,0.1,0.0,4.0,0.37129695622123143,0.25740608755753713
cell_beta_0p10_p_0p00,beta,1,106234,0.1,0.0,0.5,0.39435815252777384,0.21128369494445234
cell_beta_0p10_p_0p00,beta,1,106234,0.1,0.0,1.0,0.3927107714790931,0.21457845704181377
cell_beta_0p10_p_0p00,beta,1,106234,0.1,0.0,2.0,0.39301209413070637,0.21397581173858732
cell_beta_0p10_p_0p00,beta,1,106234,0.1,0.0,4.0,0.3931817194701439,0.21363656105971218
cell_beta_0p10_p_0p00,beta,2,206234,0.1,0.0,0.5,0.39396681117281995,0.2120663776543601
cell_beta_0p10_p_0p00,beta,2,206234,0.1,0.0,1.0,0.4122895081303881,0.17542098373922374
cell_beta_0p10_p_0p00,beta,2,206234,0.1,0.0,2.0,0.41717921903582905,0.1656415619283419
cell_beta_0p10_p_0p00,beta,2,206234,0.1,0.0,4.0,0.41837084214479736,0.16325831571040525
cell_beta_0p10_p_0p00,beta,3,306234,0.1,0.0,0.5,0.33974820737758793,0.3205035852448242
cell_beta_0p10_p_0p00,beta,3,306234,0.1,0.0,1.0,0.3549538759903502,0.29009224801929956
cell_beta_0p10_p_0p00,beta,3,306234,0.1,0.0,2.0,0.3590057580156715,0.28198848396865706
cell_beta_0p10_p_0p00,beta,3,306234,0.1,0.0,4.0,0.3598890848040919,0.28022183039181625
cell_beta_0p10_p_0p00,beta,4,406234,0.1,0.0,0.5,0.41635811771770825,0.1672837645645835
cell_beta_0p10_p_0p00,beta,4,406234,0.1,0.0,1.0,0.42104965369836406,0.1579006926032719
cell_beta_0p10_p_0p00,beta,4,406234,0.1,0.0,2.0,0.4241268216601194,0.15174635667976127
cell_beta_0p10_p_0p00,beta,4,406234,0.1,0.0,4.0,0.4250846632678417,0.14983067346431655
cell_beta_0p10_p_0p00,beta,5,506234,0.1,0.0,0.5,0.3927141515069288,0.21457169698614248
cell_beta_0p10_p_0p00,beta,5,506234,0.1,0.0,1.0,0.39824182168631855,0.20351635662736287
cell_beta_0p10_p_0p00,beta,5,506234,0.1,0.0,2.0,0.40105254730239703,0.197894905395206
cell_beta_0p10_p_0p00,beta,5,506234,0.1,0.0,4.0,0.4018431865069121,0.19631362698617583
cell_beta_0p10_p_0p00,beta,6,606234,0.1,0.0,0.5,0.3668343885183891,0.2663312229632217
cell_beta_0p10_p_0p00,beta,6,606234,0.1,0.0,1.0,0.38183703752368037,0.23632592495263932
cell_beta_0p10_p_0p00,beta,6,606234,0.1,0.0,2.0,0.38790755712523095,0.22418488574953813
cell_beta_0p10_p_0p00,beta,6,606234,0.1,0.0,4.0,0.3895365983190602,0.22092680336187964
cell_beta_0p10_p_0p00,beta,7,706234,0.1,0.0,0.5,0.4112297803749245,0.17754043925015095
cell_beta_0p10_p_0p00,beta,7,706234,0.1,0.0,1.0,0.41338855804712027,0.17322288390575943
cell_beta_0p10_p_0p00,beta,7,706234,0.1,0.0,2.0,0.41429917811739664,0.1714016437652067
cell_beta_0p10_p_0p00,beta,7,706234,0.1,0.0,4.0,0.41454781785089684,0.17090436429820635
cell_beta_0p10_p_0p00,beta,8,806234,0.1,0.0,0.5,0.37398684987762576,0.2520263002447485
cell_beta_0p10_p_0p00,beta,8,806234,0.1,0.0,1.0,0.3852728857863503,0.22945422842729937
cell_beta_0p10_p_0p00,beta,8,806234,0.1,0.0,2.0,0.3898208999873733,0.22035820002525344
cell_beta_0p10_p_0p00,beta,8,806234,0.1,0.0,4.0,0.39119943206091057,0.21760113587817886
cell_beta_0p10_p_0p00,beta,9,906234,0.1,0.0,0.5,0.3950314140770554,0.2099371718458892
cell_beta_0p10_p_0p00,beta,9,906234,0.1,0.0,1.0,0.40719396769099836,0.18561206461800328
cell_beta_0p10_p_0p00,beta,9,906234,0.1,0.0,2.0,0.4136906866177059,0.17261862676458822
cell_beta_0p10_p_0p00,beta,9,906234,0.1,0.0,4.0,0.41571566249544,0.16856867500911996
cell_beta_0p10_p_0p00,beta,10,1006234,0.1,0.0,0.5,0.4085382758235149,0.1829234483529702
cell_beta_0p10_p_0p00,beta,10,1006234,0.1,0.0,1.0,0.4081249690505715,0.18375006189885698
cell_beta_0p10_p_0p00,beta,10,1006234,0.1,0.0,2.0,0.40856028600894023,0.1828794279821195
cell_beta_0p10_p_0p00,beta,10,1006234,0.1,0.0,4.0,0.40867489888029795,0.18265020223940412
cell_beta_0p10_p_0p00,beta,11,1106234,0.1,0.0,0.5,0.37170862121892845,0.25658275756214305
cell_beta_0p10_p_0p00,beta,11,1106234,0.1,0.0,1.0,0.3818987315556156,0.23620253688876877
cell_beta_0p10_p_0p00,beta,11,1106234,0.1,0.0,2.0,0.3887510129141247,0.22249797417175052
cell_beta_0p10_p_0p00,beta,11,1106234,0.1,0.0,4.0,0.3909166920313596,0.21816661593728084
cell_beta_0p10_p_0p00,beta,12,1206234,0.1,0.0,0.5,0.3455506241824847,0.3088987516350306
cell_beta_0p10_p_0p00,beta,12,1206234,0.1,0.0,1.0,0.3584764684310556,0.28304706313788885
cell_beta_0p10_p_0p00,beta,12,1206234,0.1,0.0,2.0,0.36277559366336776,0.2744488126732645
cell_beta_0p10_p_0p00,beta,12,1206234,0.1,0.0,4.0,0.3639163398399694,0.27216732032006113
cell_beta_0p10_p_0p00,beta,13,1306234,0.1,0.0,0.5,0.3828283514161126,0.2343432971677748
cell_beta_0p10_p_0p00,beta,13,1306234,0.1,0.0,1.0,0.38851556616477984,0.22296886767044036
cell_beta_0p10_p_0p00,beta,13,1306234,0.1,0.0,2.0,0.38978203420921126,0.22043593158157748
cell_beta_0p10_p_0p00,beta,13,1306234,0.1,0.0,4.0,0.3901541986768566,0.21969160264628684
cell_beta_0p10_p_0p00,beta,14,1406234,0.1,0.0,0.5,0.37063329197648476,0.25873341604703054
cell_beta_0p10_p_0p00,beta,14,1406234,0.1,0.0,1.0,0.38448008872378314,0.23103982255243374
cell_beta_0p10_p_0p00,beta,14,1406234,0.1,0.0,2.0,0.38947453681041266,0.22105092637917473
cell_beta_0p10_p_0p00,beta,14,1406234,0.1,0.0,4.0,0.390783487298919,0.21843302540216208
cell_beta_0p10_p_0p00,beta,15,1506234,0.1,0.0,0.5,0.43106776810415653,0.13786446379168696
cell_beta_0p10_p_0p00,beta,15,1506234,0.1,0.0,1.0,0.42485549263049055,0.15028901473901893
cell_beta_0p10_p_0p00,beta,15,1506234,0.1,0.0,2.0,0.42323145994084765,0.1535370801183047
cell_beta_0p10_p_0p00,beta,15,1506234,0.1,0.0,4.0,0.42290497563113777,0.15419004873772446
cell_beta_0p10_p_0p00,beta,16,1606234,0.1,0.0,0.5,0.40640446573413774,0.1871910685317245
cell_beta_0p10_p_0p00,beta,16,1606234,0.1,0.0,1.0,0.4000039359461386,0.19999212810772277
cell_beta_0p10_p_0p00,beta,16,1606234,0.1,0.0,2.0,0.39946037631832015,0.20107924736335966
cell_beta_0p10_p_0p00,beta,16,1606234,0.1,0.0,4.0,0.3994397202570303,0.20112055948593943
cell_beta_0p10_p_0p00,beta,17,1706234,0.1,0.0,0.5,0.4133464155496187,0.17330716890076253
cell_beta_0p10_p_0p00,beta,17,1706234,0.1,0.0,1.0,0.41795008738191575,0.16409982523616853
cell_beta_0p10_p_0p00,beta,17,1706234,0.1,0.0,2.0,0.4195541509914703,0.1608916980170594
cell_beta_0p10_p_0p00,beta,17,1706234,0.1,0.0,4.0,0.4199703853653403,0.16005922926931937
cell_beta_0p10_p_0p00,beta,18,1806234,0.1,0.0,0.5,0.4268629669841718,0.14627406603165638
cell_beta_0p10_p_0p00,beta,18,1806234,0.1,0.0,1.0,0.4311885925849126,0.13762281483017474
cell_beta_0p10_p_0p00,beta,18,1806234,0.1,0.0,2.0,0.43137744955734036,0.1372451008853193
cell_beta_0p10_p_0p00,beta,18,1806234,0.1,0.0,4.0,0.43125303214330774,0.1374939357133845
cell_beta_0p10_p_0p00,beta,19,1906234,0.1,0.0,0.5,0.4146897531045079,0.1706204937909842
cell_beta_0p10_p_0p00,beta,19,1906234,0.1,0.0,1.0,0.4204442493723411,0.1591115012553178
cell_beta_0p10_p_0p00,beta,19,1906234,0.1,0.0,2.0,0.4204169506850786,0.15916609862984277
cell_beta_0p10_p_0p00,beta,19,1906234,0.1,0.0,4.0,0.4201839457698693,0.15963210846026146
cell_beta_0p10_p_0p00,beta,20,2006234,0.1,0.0,0.5,0.411062524000321,0.177874951999358
cell_beta_0p10_p_0p00,beta,20,2006234,0.1,0.0,1.0,0.4188492341594183,0.16230153168116335
cell_beta_0p10_p_0p00,beta,20,2006234,0.1,0.0,2.0,0.41990108016900307,0.1601978396619939
cell_beta_0p10_p_0p00,beta,20,2006234,0.1,0.0,4.0,0.42001673381580507,0.1599665323683899
cell_beta_0p10_p_0p00,beta,21,2106234,0.1,0.0,0.5,0.4495891571422518,0.10082168571549646
cell_beta_0p10_p_0p00,beta,21,2106234,0.1,0.0,1.0,0.4411289101220135,0.11774217975597305
cell_beta_0p10_p_0p00,beta,21,2106234,0.1,0.0,2.0,0.4379093994725064,0.1241812010549872
cell_beta_0p10_p_0p00,beta,21,2106234,0.1,0.0,4.0,0.4369242170866745,0.12615156582665096
cell_beta_0p10_p_0p00,beta,22,2206234,0.1,0.0,0.5,0.4271234512900366,0.14575309741992679
cell_beta_0p10_p_0p00,beta,22,2206234,0.1,0.0,1.0,0.4256555907752301,0.14868881844953988
cell_beta_0p10_p_0p00,beta,22,2206234,0.1,0.0,2.0,0.4241958405056564,0.15160831898868715
cell_beta_0p10_p_0p00,beta,22,2206234,0.1,0.0,4.0,0.42372652398228483,0.1525469520354304
cell_beta_0p10_p_0p00,beta,23,2306234,0.1,0.0,0.5,0.3862683699271288,0.2274632601457424
cell_beta_0p10_p_0p00,beta,23,2306234,0.1,0.0,1.0,0.3975730077428721,0.20485398451425582
cell_beta_0p10_p_0p00,beta,23,2306234,0.1,0.0,2.0,0.4007700793688613,0.19845984126227745
cell_beta_0p10_p_0p00,beta,23,2306234,0.1,0.0,4.0,0.40146568322162335,0.19706863355675325
cell_beta_0p10_p_0p00,beta,24,2406234,0.1,0.0,0.5,0.42480520059313076,0.1503895988137385
cell_beta_0p10_p_0p00,beta,24,2406234,0.1,0.0,1.0,0.4319289702720664,0.13614205945586724
cell_beta_0p10_p_0p00,beta,24,2406234,0.1,0.0,2.0,0.4350686699750112,0.1298626600499776
cell_beta_0p10_p_0p00,beta,24,2406234,0.1,0.0,4.0,0.43605503908584253,0.127889921828315
cell_beta_0p10_p_0p00,beta,25,2506234,0.1,0.0,0.5,0.39794814413641943,0.20410371172716113
cell_beta_0p10_p_0p00,beta,25,2506234,0.1,0.0,1.0,0.4103243375076662,0.17935132498466752
cell_beta_0p10_p_0p00,beta,25,2506234,0.1,0.0,2.0,0.4143644288656756,0.17127114226864878
cell_beta_0p10_p_0p00,beta,25,2506234,0.1,0.0,4.0,0.4154949123606182,0.16901017527876364
cell_beta_0p10_p_0p00,beta,26,2606234,0.1,0.0,0.5,0.4170207600658159,0.16595847986836818
cell_beta_0p10_p_0p00,beta,26,2606234,0.1,0.0,1.0,0.4058780609541436,0.18824387809171286
cell_beta_0p10_p_0p00,beta,26,2606234,0.1,0.0,2.0,0.4034489200473984,0.19310215990520316
cell_beta_0p10_p_0p00,beta,26,2606234,0.1,0.0,4.0,0.40291137931477405,0.19417724137045195
cell_beta_0p10_p_0p00,beta,27,2706234,0.1,0.0,0.5,0.4049947965164501,0.19001040696709987
cell_beta_0p10_p_0p00,beta,27,2706234,0.1,0.0,1.0,0.402946273318473,0.19410745336305404
cell_beta_0p10_p_0p00,beta,27,2706234,0.1,0.0,2.0,0.40330864251431386,0.1933827149713723
cell_beta_0p10_p_0p00,beta,27,2706234,0.1,0.0,4.0,0.40341131367650207,0.19317737264699586
cell_beta_0p10_p_0p00,beta,28,2806234,0.1,0.0,0.5,0.4428930897210987,0.11421382055780263
cell_beta_0p10_p_0p00,beta,28,2806234,0.1,0.0,1.0,0.4421380175989254,0.11572396480214919
cell_beta_0p10_p_0p00,beta,28,2806234,0.1,0.0,2.0,0.44222437465765035,0.11555125068469932
cell_beta_0p10_p_0p00,beta,28,2806234,0.1,0.0,4.0,0.44232619472620627,0.11534761054758744
cell_beta_0p10_p_0p00,beta,29,2906234,0.1,0.0,0.5,0.40189227651218107,0.1962154469756378
cell_beta_0p10_p_0p00,beta,29,2906234,0.1,0.0,1.0,0.4001282026926813,0.19974359461463742
cell_beta_0p10_p_0p00,beta,29,2906234,0.1,0.0,2.0,0.39924680763267933,0.2015063847346413
cell_beta_0p10_p_0p00,beta,29,2906234,0.1,0.0,4.0,0.39904171161229285,0.20191657677541427
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,0.5,0.35624951575592095,0.2875009684881581
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,1.0,0.3682292724288483,0.26354145514230337
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,2.0,0.37248511537194906,0.2550297692561018
cell_beta_0p11_p_0p00,beta,0,7234,0.11,0.0,4.0,0.37361675865246324,0.25276648269507357
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,0.5,0.43200553301280264,0.13598893397439474
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,1.0,0.44005857905382384,0.11988284189235232
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,2.0,0.44322469840369394,0.11355060319261213
cell_beta_0p11_p_0p00,beta,1,107234,0.11,0.0,4.0,0.4440962636924025,0.111807472615195
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,0.5,0.3860032756802843,0.22799344863943138
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,1.0,0.3880167974429758,0.22396640511404844
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,2.0,0.3900120053344864,0.21997598933102722
cell_beta_0p11_p_0p00,beta,2,207234,0.11,0.0,4.0,0.3907885135132151,0.21842297297356977
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,0.5,0.3410415094113567,0.3179169811772867
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,1.0,0.35369437236914014,0.29261125526171966
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,2.0,0.3580195301646619,0.28396093967067615
cell_beta_0p11_p_0p00,beta,3,307234,0.11,0.0,4.0,0.3591338898821389,0.28173222023572225
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,0.5,0.34844997118183274,0.30310005763633446
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,1.0,0.3601747930326836,0.2796504139346328
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,2.0,0.3630125881882247,0.2739748236235506
cell_beta_0p11_p_0p00,beta,4,407234,0.11,0.0,4.0,0.36361673162907004,0.27276653674185997
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,0.5,0.35439196780325266,0.2912160643934947
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,1.0,0.3627250139150552,0.2745499721698896
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,2.0,0.3654074580252199,0.2691850839495602
cell_beta_0p11_p_0p00,beta,5,507234,0.11,0.0,4.0,0.36612894335654156,0.2677421132869169
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,0.5,0.3727141969043808,0.2545716061912385
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,1.0,0.3815524206066614,0.2368951587866772
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,2.0,0.3849863116849621,0.23002737663007572
cell_beta_0p11_p_0p00,beta,6,607234,0.11,0.0,4.0,0.38593350952608413,0.22813298094783177
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,0.5,0.3970181708311682,0.20596365833766359
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,1.0,0.38872840692710187,0.22254318614579627
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,2.0,0.38741231929342224,0.22517536141315547
cell_beta_0p11_p_0p00,beta,7,707234,0.11,0.0,4.0,0.3871787669438979,0.22564246611220415
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,0.5,0.38582397768308885,0.22835204463382225
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,1.0,0.3938740623608928,0.2122518752782144
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,2.0,0.3967776451957499,0.20644470960850023
cell_beta_0p11_p_0p00,beta,8,807234,0.11,0.0,4.0,0.3975423271844794,0.20491534563104116
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,0.5,0.3829280510060555,0.234143897987889
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,1.0,0.39326588171117954,0.2134682365776409
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,2.0,0.39747827288823606,0.20504345422352785
cell_beta_0p11_p_0p00,beta,9,907234,0.11,0.0,4.0,0.39873044789682976,0.20253910420634053
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,0.5,0.3762520110022831,0.24749597799543382
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,1.0,0.38981828387932005,0.22036343224135987
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,2.0,0.39335639837388364,0.21328720325223274
cell_beta_0p11_p_0p00,beta,10,1007234,0.11,0.0,4.0,0.3941557504912854,0.21168849901742923
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,0.5,0.36469089307920266,0.2706182138415946
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,1.0,0.3688480468739932,0.2623039062520136
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,2.0,0.3695589126718437,0.2608821746563125
cell_beta_0p11_p_0p00,beta,11,1107234,0.11,0.0,4.0,0.3696136501913291,0.2607726996173418
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,0.5,0.3788826425961453,0.2422347148077094
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,1.0,0.3838496318705533,0.23230073625889333
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,2.0,0.38592916103088415,0.22814167793823176
cell_beta_0p11_p_0p00,beta,12,1207234,0.11,0.0,4.0,0.3866123031617343,0.22677539367653146
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,0.5,0.36167753088588217,0.2766449382282356
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,1.0,0.36847360932899836,0.2630527813420033
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,2.0,0.3713220701060307,0.2573558597879386
cell_beta_0p11_p_0p00,beta,13,1307234,0.11,0.0,4.0,0.37216904513487664,0.2556619097302467
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,0.5,0.3627702603967982,0.27445947920640357
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,1.0,0.3840991199345273,0.2318017601309454
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,2.0,0.3891022401101796,0.2217955197796409
cell_beta_0p11_p_0p00,beta,14,1407234,0.11,0.0,4.0,0.3901841940136707,0.2196316119726586
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,0.5,0.3717392849133788,0.2565214301732424
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,1.0,0.3884254799694223,0.2231490400611554
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,2.0,0.39359712684408193,0.2128057463118361
cell_beta_0p11_p_0p00,beta,15,1507234,0.11,0.0,4.0,0.39491125044698194,0.2101774991060361
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,0.5,0.4050615312275013,0.1898769375449973
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,1.0,0.4117606200719576,0.1764787598560849
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,2.0,0.413683357548139,0.17263328490372193
cell_beta_0p11_p_0p00,beta,16,1607234,0.11,0.0,4.0,0.4141509739649808,0.1716980520700384
cell_beta_0p11_p_0p00,beta,17,1707234,0.11,0.0,0.5,0.4105311797554942,0.17893764048901162
cell_beta_0p11_p_0p00,beta,17,1707234,0.11,0.0,1.0,0.4122805996820047,0.17543880063599057
