beta,cell_id,dataset_tag,dataset_id,ref_id,radius,n_samples,sampler_method,logZ_inf,logZ_inf_stripped,logZ_inf_full,logZ_CE,reference_prior_log_weight,theta_ref_norm,theta_ref_norm_sq,ess_inf,ess_frac,ce_ref,err_ref,weighted_ce,weighted_gamma_ce,unweighted_l2_penalty,weighted_l2_penalty,weighted_ce_l2_ratio,weighted_error,weighted_accuracy,weighted_h,split_logZ_per_P_diff,smc_completed,smc_step_count,smc_total_step_count,smc_resample_count,smc_min_cess_fraction,smc_mean_cess_fraction,smc_min_ess_fraction,smc_mean_mh_acceptance,smc_min_mh_acceptance,direction_mean_projection,direction_sd_projection,samples_path,theta_path,dataset_path,radial_derivative_methodology_id,dlogZ_inf_dr,dlogZ_inf_stripped_dr,dlogZ_inf_full_dr,dlogZ_dr_split0,dlogZ_dr_split1,split_dlogZ_dr_per_P_diff,weighted_prior_radial_score,weighted_ce_radial_score,weighted_variable_radial_score,weighted_total_radial_score,weighted_radial_grad_ce,weighted_total_radial_score_sd,ce_replay_max_abs_diff,ce_replay_mean_abs_diff
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,0,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-8.233400574409062,-8.233400574409062,-12.163001383755269,-8.108786586276384,-3.9296008093462076,141.42725380764557,20001.668119572198,1024.0,1.0,0.0021289364216490426,0.0,7.669670970179141,7.669670970179141,4.052912861795805,4.052912861795805,1.8923848678011763,0.38597679138183594,0.6140232086181641,3.9095086303408264,3.40234249889789e-05,True,2,4,2,0.7500000000854484,0.8052846155551439,0.7500000000854476,0.93310546875,0.90234375,0.0012042030648625373,0.020082646667362588,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_000/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_000/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-12.799042400901877,-12.799042400901877,-12.799042400901877,-12.802019580399755,-12.796065221404,2.339630253734741e-06,0.0033758951008069082,-12.302418296002685,-12.299042400901877,-12.799042400901877,0.2438633840301918,4.042806707841129,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,2,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.008006265653207948,-0.008006265653207948,-5.9937257158094095,-0.007956500848471215,-5.985719450156202,174.54888140946383,30467.312001295068,1023.9549508914539,0.9999560067299355,0.0027401641420640582,0.0,0.007941382133870667,0.007941382133870667,5.985762554640085,5.9857625428549515,0.0013267118561778044,0.0034845268629215514,0.9965154731370784,0.08499241861118981,1.6231829867581806e-07,True,1,2,0,0.9999512702427203,0.9999560067523714,0.9999512702427202,1.0,1.0,0.00019929371423519203,0.02013376145833059,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_002/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_002/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-2.0615751447918598,-2.0615751447918598,-2.0615751447918598,-2.0145514824265307,-2.10859880715719,3.6953762173147136e-05,0.000690730124880931,-2.052265874916741,-2.0515751447918604,-2.0615751447918598,0.04068082300123813,2.0511898502936914,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,3,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-18.33859615041099,-18.33859615041099,-23.744681052725984,-17.21837559678828,-5.406084902314994,165.88240459067177,27516.97215278332,1011.958881972895,0.9882410956766553,0.0027614775961037675,0.0,14.18777319162573,14.18777319162573,6.465242890748405,6.466206394073545,2.1941417157097263,0.44636864400836745,0.5536313559916326,5.312921240081427,0.00013055119455582692,True,6,11,5,0.7500000000166368,0.7926589315052482,0.750000000022921,0.8082386363636364,0.693359375,0.013349205011811848,0.022979487765441682,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_003/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_003/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-6.867933178228743,-6.867933178228743,-6.867933178228743,-7.022103072745861,-6.713763283711623,0.00012115512339262793,0.043252338827631936,-5.411185517056374,-5.367933178228742,-6.867933178228743,0.10726265194813717,5.3116747711275165,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,5,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.9984554299048713,-1.9984554299048713,-7.944225849592917,-1.993478792460548,-5.945770419688046,173.96543172772041,30263.971436212152,905.9047061491552,0.8846725645987844,0.002850531169831143,0.0,1.9281194101679815,1.9281194101679815,5.950259947047536,5.950237376102962,0.3240407547288106,0.13769334972952818,0.8623066502704718,1.9541479382314582,9.115390838166906e-06,True,1,2,0,0.8752612319660136,0.8847748608304901,0.8752612319660135,0.9853515625,0.978515625,0.0014803124937458056,0.019974824320841397,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_005/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_005/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-31.795500655621062,-31.795500655621062,-31.795500655621062,-31.95246430005765,-31.638537011184482,0.00012335060466529146,0.005330435850851675,-31.700831091471915,-31.69550065562106,-31.795500655621062,0.6283863676662431,5.5566602779650305,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,6,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-18.82263676705834,-18.82263676705834,-23.43320059836438,-15.70895936978748,-4.610563831306036,153.19193810820374,23467.769901347725,936.0801413399498,0.9141407630272947,0.0028580633017358586,0.0,13.131365638663794,13.131365638663794,7.669670700387799,7.665943187441058,1.7129484679949905,0.47536243426617764,0.5246375657338224,5.113683746183375,2.080646540386192e-05,True,5,10,4,0.7500000000012225,0.7832151256738819,0.7500000001103124,0.7720703125,0.634765625,0.00867976800828019,0.01936115940499175,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_006/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_006/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-4.520354936149757,-4.520354936149757,-4.520354936149757,-4.530262127474899,-4.510447744824615,7.785612043333294e-06,0.02784825754599161,-2.0482031936957483,-2.020354936149757,-4.520354936149757,0.04060029093291226,4.149191474485833,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,8,0.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-7.409436104208297,-7.409436104208297,-12.104300379587603,-7.2848972893041095,-4.694864275379307,154.58608980655623,23896.85916168067,1024.0,1.0,0.0028913640322981407,0.0,6.893091921694577,6.893091921694577,4.8194152297804775,4.8194152297804775,1.4302755817967887,0.3745231628417969,0.6254768371582031,3.705842006841987,2.265906519589543e-05,True,2,4,2,0.7500000000383195,0.81987413981395,0.7500000000383187,0.93212890625,0.9140625,0.0002930852221549945,0.020050587285040288,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_008/r_0p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_008/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-11.531144593395972,-11.531144593395972,-11.531144593395972,-11.303635091484297,-11.758654095307644,0.00017878939246496938,0.0008980911976578229,-11.032042684593627,-11.031144593395972,-11.531144593395972,0.2186814979868359,3.2084932813910907,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,10,0.01,1024,exact_shell_l2_vmf_adaptive_ce_smc,-0.007431450179412797,-0.007431450179412797,-6.366477129483969,-0.007381700043683104,-6.359045679304557,179.9098177078177,32367.542507660193,1023.9678213191819,0.9999685755070136,0.0030290271573554075,0.0,0.0073790533012440315,0.0073790533012440315,6.359090900984026,6.359090961084296,0.0011603943624020469,0.0020694357454099123,0.99793056425459,0.07883943315114379,1.7205122648420616e-07,True,1,2,0,0.9999646539957836,0.9999685755223926,0.9999646539957835,1.0,1.0,0.00013398750766304115,0.02032774353598248,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_010/r_0p01/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_010/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-1.6297369542558375,-1.6297369542558375,-1.6297369542558375,-1.5485047409955786,-1.7109691675160965,6.383670983124477e-05,0.00047182202583993674,-1.6202087762816775,-1.6197369542558377,-1.6297369542558375,0.03211641691193717,1.5974633596321044,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,11,1.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-23.48778536685133,-23.48778536685133,-29.834025425451184,-22.368395991657557,-6.346240058599855,179.72857841276456,32302.36189827326,1024.0,1.0,0.0030502149426384494,0.0,18.460861332714558,18.460861332714558,7.405581942931678,7.405581942931678,2.4928306073683633,0.457427978515625,0.542572021484375,6.066769956327948,4.9924004807239556e-06,True,6,12,6,0.7500000000032595,0.7749647885650054,0.7500000000032587,0.7635091145833334,0.572265625,0.01228637905131496,0.02235564578484773,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_011/r_1p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_011/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-6.032229620661745,-6.032229620661745,-6.032229620661745,-7.32931448391716,-4.7351447574063315,0.0010193201282950209,0.04377207711211741,-4.576001697773863,-4.532229620661746,-6.032229620661745,0.0907073091238999,7.41757035842699,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,13,0.1,1024,exact_shell_l2_vmf_adaptive_ce_smc,-1.1720307397710847,-1.1720307397710847,-4.867518423850084,-1.167045260351376,-3.695487684078999,137.14967120617573,18810.032311962106,975.360839806983,0.9525008201240068,0.003088804103673239,0.0,1.1411953043147482,1.1411953043147482,3.7006115331741363,3.700549773963106,0.30838534110367727,0.1325340281914465,0.8674659718085536,1.5017256127907825,1.9090437869239707e-06,True,1,2,0,0.9523190910646948,0.9525008548096017,0.9523190910646956,0.9794921875,0.9765625,-0.00045555619874072903,0.019666741018809112,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_013/r_0p10/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_013/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-20.535303289912925,-20.535303289912925,-20.535303289912925,-20.489276977122334,-20.581329602703512,3.616999040517826e-05,-0.0006208988410653774,-20.434682391071853,-20.43530328991292,-20.535303289912925,0.4050643279694143,3.636258789550387,0.0,0.0
0.05,cell_beta_0p05_p_0p00,dataset_000_seed_001234,0,14,2.5,1024,exact_shell_l2_vmf_adaptive_ce_smc,-19.480014277219766,-19.480014277219766,-23.85973093018248,-16.3657699664461,-4.379716652962715,149.30759446049694,22292.75776358022,867.8608729560607,0.847520383746153,0.0031141737687798623,0.0,13.514965320330056,13.514965320330056,7.481549881552951,7.481152389639613,1.8065352256487197,0.47271614512452936,0.5272838548754706,5.187023850250598,8.950704969205116e-05,True,5,10,4,0.7500000000147077,0.769512158564215,0.7500000000236398,0.7765625,0.609375,0.0031310319522780982,0.020479238565163312,02_dnn/04_sampling/smoke_runs/36_30_30_dense_backend_bakeoff_20260524_145951/raw_outputs/python_8shards_chunk256/sample_payloads/cell_beta_0p05_p_0p00/dataset_000_seed_001234/ref_014/r_2p50/samples.npz,02_dnn/03_reference_search/raw_outputs/36_beta_cell_30_dataset_30_reference/selected_references/cell_beta_0p05_p_0p00/dataset_000_seed_001234/width_048/selected_ref_payloads/ref_014/theta.npy,02_dnn/01_dataset_gen/raw_outputs/36_beta_cell_30_dataset/raw_datasets/cell_beta_0p05_p_0p00/dataset_000_seed_001234/dataset.npz,exact_shell_l2_vmf_ce_smc_radial_score_derivative_v1,-3.739154234619696,-3.739154234619696,-3.739154234619696,-3.9327878755783203,-3.5455205936610725,0.00015216789073369265,0.009425705329240757,-1.2485799399489366,-1.2391542346196958,-3.739154234619696,0.024749843653673706,4.254629065353299,0.0,0.0
