beta,cell_id,radius,ref_count,H_or_threshold,mode,Z_ratio,log_Z_ratio,ess_num,gate_count,weighted_error,weighted_h,dataset_tag,dataset_id,ref_id
0.05,cell_beta_0p05_p_0p00,2.5,1,6.0,absolute_h,0.9907455223859045,-0.009297566340523922,922.4814453538506,1002,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,8.0,absolute_h,1.0,0.0,936.0801413399498,1024,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,0.25,delta_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,0.5,delta_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,delta_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,2.0,delta_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,4.0,delta_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,2.5,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47536243426617764,5.113683746183375,dataset_000_seed_001234,0,6
0.05,cell_beta_0p05_p_0p00,0.5,1,1.0,absolute_h,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,2.0,absolute_h,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,4.0,absolute_h,0.9042968750000001,-0.1005975709532736,926.0000000000001,926,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,6.0,absolute_h,1.0,0.0,1024.0,1024,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,8.0,absolute_h,1.0,0.0,1024.0,1024,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,0.25,delta_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,0.5,delta_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,1.0,delta_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,2.0,delta_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,4.0,delta_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.5,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.3745231628417969,3.705842006841987,dataset_000_seed_001234,0,8
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,absolute_h,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,absolute_h,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,absolute_h,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,6.0,absolute_h,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,8.0,absolute_h,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,0.25,delta_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,0.5,delta_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,delta_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,2.0,delta_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,4.0,delta_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,1.0,relative_delta_ce_to_ref_ce,0.606375703178602,-0.5002555127743005,618.9994932340414,619,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,5.0,relative_delta_ce_to_ref_ce,0.9385390505821952,-0.06343081425042829,959.9887225449042,960,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,10.0,relative_delta_ce_to_ref_ce,0.99334932583264,-0.006672888448880698,1016.9730493300257,1017,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,50.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,0.01,1,100.0,relative_delta_ce_to_ref_ce,1.0,0.0,1023.9678213191819,1024,0.0020694357454099123,0.07883943315114379,dataset_000_seed_001234,0,10
0.05,cell_beta_0p05_p_0p00,1.5,1,1.0,absolute_h,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,2.0,absolute_h,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,4.0,absolute_h,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,6.0,absolute_h,0.44628906250000017,-0.806788414705248,457.00000000000017,457,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,8.0,absolute_h,1.0,0.0,1024.0,1024,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,0.25,delta_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,0.5,delta_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,1.0,delta_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,2.0,delta_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,4.0,delta_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,1.5,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.457427978515625,6.066769956327948,dataset_000_seed_001234,0,11
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,absolute_h,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,2.0,absolute_h,0.9996017230403804,-0.0003983562929530393,974.734874261455,1023,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,4.0,absolute_h,1.0,0.0,975.360839806983,1024,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,6.0,absolute_h,1.0,0.0,975.360839806983,1024,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,8.0,absolute_h,1.0,0.0,975.360839806983,1024,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,0.25,delta_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,0.5,delta_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,delta_ce,0.2836681690119528,-1.2599501429265514,219.34871259279785,221,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,2.0,delta_ce,0.9996017230403804,-0.0003983562929530393,974.734874261455,1023,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,4.0,delta_ce,1.0,0.0,975.360839806983,1024,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,0.1,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.1325340281914465,1.5017256127907825,dataset_000_seed_001234,0,13
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,absolute_h,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,2.0,absolute_h,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,4.0,absolute_h,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,6.0,absolute_h,0.9870675494939846,-0.013016802686879103,848.7388878858632,983,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,8.0,absolute_h,1.0,0.0,867.8608729560607,1024,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,0.25,delta_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,0.5,delta_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,delta_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,2.0,delta_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,4.0,delta_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,1.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,5.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,10.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,50.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
0.05,cell_beta_0p05_p_0p00,2.5,1,100.0,relative_delta_ce_to_ref_ce,0.0,-inf,0.0,0,0.47271614512452936,5.187023850250598,dataset_000_seed_001234,0,14
