experiment_id,mode,split_id,rule,dataset_path,n_train,n_test,input_dim,train_pos_fraction,k,edge_count,sigma_k,tv,baseline,nmstv
mnist10_single_dataset_10x10_box_n_train_512_60ref_lowtv_dense,final_single_dataset,0,low_tv_spectral_teacher,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_lowtv_dense_0p010_to_0p080/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,512,2048,100,0.5,8,3161,6.367058743944053,0.15922496090929647,0.5,0.31844992181859294
mnist10_single_dataset_10x10_box_n_train_512_60ref_lowtv_dense,final_single_dataset,0,low_tv_spectral_teacher,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_lowtv_dense_0p010_to_0p080/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,512,2048,100,0.5,16,6434,6.8302782236978885,0.1917302690342953,0.5,0.3834605380685906
mnist10_single_dataset_10x10_box_n_train_512_60ref_lowtv_dense,final_single_dataset,0,low_tv_spectral_teacher,02_dnn/08_mnist/runs/final/single_dataset_10x10_box_n_train_512_60ref_lowtv_dense_0p010_to_0p080/01_dataset_prepare/raw_datasets/split_000/low_tv_spectral_teacher/dataset.npz,512,2048,100,0.5,32,13070,7.380713551791086,0.2596294922120196,0.5,0.5192589844240392
