rule_id,rule_name,rule_label,rule_order,nmstv_mean,radius,n_units,d_delta_phi_energy_direct_dd_unit_mean,d_delta_phi_energy_direct_dd_unit_sem,d_phi_energy_direct_dd_unit_mean,d_phi_energy_direct_dd_unit_sem,derivative_source
rule_002,real_even_odd,even odd,2,0.1328125,0.44,30,-0.08441474900517344,0.001529578519416828,-0.08441474900517344,0.001529578519416828,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.45,30,-0.08070769932855501,0.0015401580807219775,-0.08070769932855501,0.0015401580807219775,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.46,30,-0.07668497006152589,0.0012997362254151032,-0.07668497006152589,0.0012997362254151032,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.47,30,-0.07757173884558877,0.0013951157218541714,-0.07757173884558877,0.0013951157218541714,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.48,30,-0.0772512852030126,0.0014764904930310637,-0.0772512852030126,0.0014764904930310637,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.49,30,-0.07381950665571614,0.001426944932762529,-0.07381950665571614,0.001426944932762529,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.5,30,-0.07165527506331267,0.0014364534864068088,-0.07165527506331267,0.0014364534864068088,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.51,30,-0.07016518978995784,0.0012931827287071512,-0.07016518978995784,0.0012931827287071512,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.52,30,-0.07283827478373643,0.0013614447082989371,-0.07283827478373643,0.0013614447082989371,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.53,30,-0.07087601877846082,0.0013900508737885243,-0.07087601877846082,0.0013900508737885243,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.54,30,-0.06730373680244482,0.0013645668344664274,-0.06730373680244482,0.0013645668344664274,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.55,30,-0.06710099074904777,0.001352572954963743,-0.06710099074904777,0.001352572954963743,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.56,30,-0.06580057662797882,0.001278673295138792,-0.06580057662797882,0.001278673295138792,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.57,30,-0.06780892947416599,0.0016293788980557811,-0.06780892947416599,0.0016293788980557811,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.58,30,-0.06407094722883355,0.0011638471833439591,-0.06407094722883355,0.0011638471833439591,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.59,30,-0.0630527737343997,0.0011833763660739796,-0.0630527737343997,0.0011833763660739796,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.6,30,-0.06210712200024177,0.0010164945429923635,-0.06210712200024177,0.0010164945429923635,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.61,30,-0.060145968101082886,0.0014327926498387273,-0.060145968101082886,0.0014327926498387273,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.62,30,-0.06098297293543611,0.0011121169069939836,-0.06098297293543611,0.0011121169069939836,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.63,30,-0.06077142694415757,0.0014560639166560257,-0.06077142694415757,0.0014560639166560257,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.64,30,-0.05968786504954945,0.0014329881935130028,-0.05968786504954945,0.0014329881935130028,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.65,30,-0.05846904664352168,0.0016870921167941302,-0.05846904664352168,0.0016870921167941302,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.66,30,-0.056176821158896564,0.0012977200448307513,-0.056176821158896564,0.0012977200448307513,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.67,30,-0.0570486345164112,0.0009777734088390437,-0.0570486345164112,0.0009777734088390437,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.68,30,-0.0561274607772687,0.0012477265392824939,-0.0561274607772687,0.0012477265392824939,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.69,30,-0.056776242182431234,0.001204034100183556,-0.056776242182431234,0.001204034100183556,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.7,30,-0.055318998053049566,0.0012566826610902265,-0.055318998053049566,0.0012566826610902265,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.71,30,-0.05538734631002066,0.001094528085363485,-0.05538734631002066,0.001094528085363485,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.72,30,-0.05211118990490685,0.0010601748154067557,-0.05211118990490685,0.0010601748154067557,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.73,30,-0.05096124860828877,0.0010687861134356337,-0.05096124860828877,0.0010687861134356337,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.74,30,-0.04997504952885952,0.001208626619286853,-0.04997504952885952,0.001208626619286853,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.75,30,-0.05193924304899331,0.0012596569784791422,-0.05193924304899331,0.0012596569784791422,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.76,30,-0.0503882456197081,0.0012177356541223264,-0.0503882456197081,0.0012177356541223264,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.77,30,-0.05036677462028763,0.0013779072270138615,-0.05036677462028763,0.0013779072270138615,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.78,30,-0.049297530570604556,0.0012688234596128743,-0.049297530570604556,0.0012688234596128743,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.79,30,-0.04871080307661303,0.0014497429768553318,-0.04871080307661303,0.0014497429768553318,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.8,30,-0.04971749760208209,0.001385067805063585,-0.04971749760208209,0.001385067805063585,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.81,30,-0.04990410927866399,0.0014683869946241384,-0.04990410927866399,0.0014683869946241384,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.82,30,-0.04670628221769664,0.0012517617758943799,-0.04670628221769664,0.0012517617758943799,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.83,30,-0.047220113092675174,0.0013036844620622557,-0.047220113092675174,0.0013036844620622557,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.84,30,-0.04616245592193221,0.0011463693818734102,-0.04616245592193221,0.0011463693818734102,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.85,30,-0.04637355602493039,0.0012356767347838813,-0.04637355602493039,0.0012356767347838813,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.86,30,-0.04683377858673965,0.0010933634095827496,-0.04683377858673965,0.0010933634095827496,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.87,30,-0.04566415948700384,0.0011421048222506902,-0.04566415948700384,0.0011421048222506902,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.88,30,-0.045006772951360706,0.001244154476017648,-0.045006772951360706,0.001244154476017648,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.89,30,-0.042962862196814534,0.0011279107001635415,-0.042962862196814534,0.0011279107001635415,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.9,30,-0.045319277134883366,0.001387098814629557,-0.045319277134883366,0.001387098814629557,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.91,30,-0.04537390976565269,0.0012569822700735371,-0.04537390976565269,0.0012569822700735371,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.92,30,-0.04179956840943244,0.0012384059357866946,-0.04179956840943244,0.0012384059357866946,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.93,30,-0.04275386534813875,0.0009223154325406672,-0.04275386534813875,0.0009223154325406672,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.94,30,-0.041496198425703214,0.0010009972692533215,-0.041496198425703214,0.0010009972692533215,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.95,30,-0.042760328471982544,0.0009521092220722781,-0.042760328471982544,0.0009521092220722781,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.96,30,-0.039968171125410935,0.001101056287847264,-0.039968171125410935,0.001101056287847264,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.97,30,-0.041074799923519624,0.001153742602880865,-0.041074799923519624,0.001153742602880865,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.98,30,-0.04211150266634882,0.0010088803099376428,-0.04211150266634882,0.0010088803099376428,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,0.99,30,-0.04048864390511988,0.0008739301918817583,-0.04048864390511988,0.0008739301918817583,sampling_time_direct_radial_score_derivative
rule_002,real_even_odd,even odd,2,0.1328125,1.0,30,-0.03940994107642575,0.0010372390076394769,-0.03940994107642575,0.0010372390076394769,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.01,30,-0.012088794388803026,0.0009491353536832028,-0.012088794388803026,0.0009491353536832028,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.02,30,-0.026368459485304738,0.0019101572923750337,-0.026368459485304738,0.0019101572923750337,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.03,30,-0.0435595051990679,0.0027395474717015708,-0.0435595051990679,0.0027395474717015708,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.04,30,-0.06274148614419633,0.0034534314716360226,-0.06274148614419633,0.0034534314716360226,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.05,30,-0.08207156481754754,0.0037542305550780156,-0.08207156481754754,0.0037542305550780156,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.06,30,-0.10001773627979742,0.00400674568359327,-0.10001773627979742,0.00400674568359327,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.07,30,-0.11493602591288722,0.004143173954560425,-0.11493602591288722,0.004143173954560425,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.08,30,-0.12970475955027977,0.004336352694755517,-0.12970475955027977,0.004336352694755517,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.09,30,-0.14488061208388417,0.00431535834859441,-0.14488061208388417,0.00431535834859441,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.1,30,-0.15385218037444762,0.004073882403603874,-0.15385218037444762,0.004073882403603874,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.11,30,-0.16276118726978883,0.0038781345260083854,-0.16276118726978883,0.0038781345260083854,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.12,30,-0.16799159675118283,0.003495158787530578,-0.16799159675118283,0.003495158787530578,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.13,30,-0.17083905054374565,0.003432937216671358,-0.17083905054374565,0.003432937216671358,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.14,30,-0.17897778924247768,0.0030849968301957104,-0.17897778924247768,0.0030849968301957104,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.15,30,-0.18129232947559573,0.0028140294302583754,-0.18129232947559573,0.0028140294302583754,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.16,30,-0.18382239022093463,0.0031256860346531787,-0.18382239022093463,0.0031256860346531787,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.17,30,-0.17959219528821754,0.002507738373031568,-0.17959219528821754,0.002507738373031568,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.18,30,-0.17860238702166903,0.002512351246155679,-0.17860238702166903,0.002512351246155679,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.19,30,-0.17453987332118437,0.0018939837662794745,-0.17453987332118437,0.0018939837662794745,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.2,30,-0.1731753552509985,0.0019323285177346241,-0.1731753552509985,0.0019323285177346241,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.21,30,-0.1711130881267885,0.0023858318272669226,-0.1711130881267885,0.0023858318272669226,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.22,30,-0.16268528416670444,0.00218966484866854,-0.16268528416670444,0.00218966484866854,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.23,30,-0.1634302814493008,0.0014635739756548218,-0.1634302814493008,0.0014635739756548218,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.24,30,-0.15951164427211292,0.0019329382310621097,-0.15951164427211292,0.0019329382310621097,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.25,30,-0.15705240370026666,0.002026203259557605,-0.15705240370026666,0.002026203259557605,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.26,30,-0.15417913938587238,0.0017395167771458865,-0.15417913938587238,0.0017395167771458865,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.27,30,-0.15018718017654392,0.0017242898528266404,-0.15018718017654392,0.0017242898528266404,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.28,30,-0.14805041424651844,0.00176986003059357,-0.14805041424651844,0.00176986003059357,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.29,30,-0.14120931553645918,0.001813229960538611,-0.14120931553645918,0.001813229960538611,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.3,30,-0.14105394265802082,0.0017090589074982617,-0.14105394265802082,0.0017090589074982617,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.31,30,-0.13564502836176776,0.0020602419039259527,-0.13564502836176776,0.0020602419039259527,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.32,30,-0.13592622977048804,0.0016354930363466972,-0.13592622977048804,0.0016354930363466972,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.33,30,-0.13188113528826415,0.0019277399922772204,-0.13188113528826415,0.0019277399922772204,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.34,30,-0.1309240467624546,0.001160802473877927,-0.1309240467624546,0.001160802473877927,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.35,30,-0.12350176891031098,0.0022487047820280437,-0.12350176891031098,0.0022487047820280437,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.36,30,-0.12557277546112613,0.0017053185302644785,-0.12557277546112613,0.0017053185302644785,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.37,30,-0.12278371980969044,0.0017745252141687553,-0.12278371980969044,0.0017745252141687553,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.38,30,-0.11821371418691147,0.0018112708333748418,-0.11821371418691147,0.0018112708333748418,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.39,30,-0.11496709978915792,0.0018558007593143704,-0.11496709978915792,0.0018558007593143704,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.4,30,-0.11566826115345523,0.0016495468229210206,-0.11566826115345523,0.0016495468229210206,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.41,30,-0.1140161079954038,0.0017010552422287363,-0.1140161079954038,0.0017010552422287363,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.42,30,-0.10969366905326264,0.0013360069114870636,-0.10969366905326264,0.0013360069114870636,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.43,30,-0.10872916322899363,0.0020227913831237965,-0.10872916322899363,0.0020227913831237965,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.44,30,-0.10782881829646886,0.0016500034055475744,-0.10782881829646886,0.0016500034055475744,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.45,30,-0.10515608665945365,0.0015978329460155784,-0.10515608665945365,0.0015978329460155784,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.46,30,-0.103345363474772,0.0016881150125507684,-0.103345363474772,0.0016881150125507684,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.47,30,-0.09735471542698095,0.0016314202548808813,-0.09735471542698095,0.0016314202548808813,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.48,30,-0.09839398389827293,0.0015268999737052663,-0.09839398389827293,0.0015268999737052663,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.49,30,-0.09793372521101176,0.001465816131930185,-0.09793372521101176,0.001465816131930185,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.5,30,-0.09141612382452527,0.0015453865247052497,-0.09141612382452527,0.0015453865247052497,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.51,30,-0.0935489561015998,0.0012964250205472778,-0.0935489561015998,0.0012964250205472778,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.52,30,-0.09213191230181374,0.001278623921945993,-0.09213191230181374,0.001278623921945993,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.53,30,-0.09223211087067654,0.0012727027886525815,-0.09223211087067654,0.0012727027886525815,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.54,30,-0.08800321399459997,0.0013418556981000837,-0.08800321399459997,0.0013418556981000837,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.55,30,-0.08930252484709762,0.0017781610945306406,-0.08930252484709762,0.0017781610945306406,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.56,30,-0.08648419273254597,0.0013751841001003557,-0.08648419273254597,0.0013751841001003557,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.57,30,-0.08586050448576091,0.001426423539287602,-0.08586050448576091,0.001426423539287602,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.58,30,-0.08439441190396633,0.0013030177639585894,-0.08439441190396633,0.0013030177639585894,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.59,30,-0.08338071242067778,0.0013822821716775082,-0.08338071242067778,0.0013822821716775082,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.6,30,-0.08174282808934619,0.0014181338744545422,-0.08174282808934619,0.0014181338744545422,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.61,30,-0.07822593286975961,0.0012589325280923727,-0.07822593286975961,0.0012589325280923727,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.62,30,-0.07885545760082126,0.0012645143703840596,-0.07885545760082126,0.0012645143703840596,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.63,30,-0.07772772708031966,0.0014948484082334876,-0.07772772708031966,0.0014948484082334876,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.64,30,-0.07652741158910904,0.0018429125099745775,-0.07652741158910904,0.0018429125099745775,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.65,30,-0.07574131032071883,0.001919718828452071,-0.07574131032071883,0.001919718828452071,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.66,30,-0.07341006064006024,0.001129538203129351,-0.07341006064006024,0.001129538203129351,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.67,30,-0.07446815225494278,0.0017111084454871184,-0.07446815225494278,0.0017111084454871184,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.68,30,-0.07220217511477503,0.0013380768152579119,-0.07220217511477503,0.0013380768152579119,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.69,30,-0.06826262549495075,0.0013476406891689873,-0.06826262549495075,0.0013476406891689873,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.7,30,-0.06886107861180692,0.0014144245961660792,-0.06886107861180692,0.0014144245961660792,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.71,30,-0.0695295316019621,0.0015102419729445885,-0.0695295316019621,0.0015102419729445885,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.72,30,-0.06727197805179537,0.0014411099631905574,-0.06727197805179537,0.0014411099631905574,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.73,30,-0.06845206247928237,0.001380878651763488,-0.06845206247928237,0.001380878651763488,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.74,30,-0.06774449717179845,0.0013883403011343178,-0.06774449717179845,0.0013883403011343178,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.75,30,-0.06733600941602862,0.0014538296545828554,-0.06733600941602862,0.0014538296545828554,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.76,30,-0.06516510327047902,0.0014916319452489956,-0.06516510327047902,0.0014916319452489956,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.77,30,-0.06544132313095084,0.0012805936153205142,-0.06544132313095084,0.0012805936153205142,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.78,30,-0.06295685985415798,0.001176779984357398,-0.06295685985415798,0.001176779984357398,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.79,30,-0.06123891959984635,0.0011916490104856346,-0.06123891959984635,0.0011916490104856346,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.8,30,-0.058492753787411075,0.0011067136716348574,-0.058492753787411075,0.0011067136716348574,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.81,30,-0.06043953565634567,0.0015960448468912598,-0.06043953565634567,0.0015960448468912598,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.82,30,-0.060170219780800796,0.0016646166574318974,-0.060170219780800796,0.0016646166574318974,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.83,30,-0.05916689981348542,0.0014861404526428717,-0.05916689981348542,0.0014861404526428717,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.84,30,-0.0565405710328827,0.0015510464310097632,-0.0565405710328827,0.0015510464310097632,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.85,30,-0.05746028136615206,0.0013407642543477524,-0.05746028136615206,0.0013407642543477524,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.86,30,-0.05506021466561682,0.001529054496697827,-0.05506021466561682,0.001529054496697827,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.87,30,-0.05610406996764127,0.0013020780988376838,-0.05610406996764127,0.0013020780988376838,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.88,30,-0.05844968177804885,0.001453537520820349,-0.05844968177804885,0.001453537520820349,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.89,30,-0.054084194338841804,0.001378664388313267,-0.054084194338841804,0.001378664388313267,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.9,30,-0.05359811402516217,0.001441907710080729,-0.05359811402516217,0.001441907710080729,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.91,30,-0.053074801454537655,0.0013403722671069547,-0.053074801454537655,0.0013403722671069547,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.92,30,-0.05168375889700409,0.0014185513846002016,-0.05168375889700409,0.0014185513846002016,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.93,30,-0.049825300192833225,0.0010438162445325979,-0.049825300192833225,0.0010438162445325979,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.94,30,-0.051651360729884334,0.0013003079394267039,-0.051651360729884334,0.0013003079394267039,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.95,30,-0.05125765857300245,0.0014192082126648937,-0.05125765857300245,0.0014192082126648937,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.96,30,-0.0510439931300479,0.0014061217428044518,-0.0510439931300479,0.0014061217428044518,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.97,30,-0.04995623008734982,0.0015662589456777256,-0.04995623008734982,0.0015662589456777256,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.98,30,-0.04841967927308445,0.0016167586737375697,-0.04841967927308445,0.0016167586737375697,sampling_time_direct_radial_score_derivative
rule_003,teacher_nn,teacher nn,3,0.27734375,0.99,30,-0.048613595428073156,0.0012054329564232368,-0.048613595428073156,0.0012054329564232368,sampling_time_direct_radial_score_derivative
