eta,radius,n_refs,phi_energy_raw_mean,phi_energy_raw_sem,d_phi_energy_raw_dd_mean,d_phi_energy_raw_dd_sem,d2_phi_energy_raw_dd2_mean,d2_phi_energy_raw_dd2_sem,positive_curvature_mean
0.25,1.0,90,-0.14952432952424544,0.00025190372283193346,-0.012372846400844541,0.006887459609838865,-0.05872190584539919,0.1207676528831292,0.4236564804263149
0.3,0.1,90,-0.02140658194137139,0.0002978205202688326,-0.5154568516061171,0.007031009348180915,-0.610715486907597,0.14165108104897411,0.24560214475328684
0.3,0.15,90,-0.047179424521677255,0.0005041837057615169,-0.545992625951497,0.006270404610257965,-0.2785235463033918,0.09420074235529138,0.2286396272115357
0.3,0.2,90,-0.0760058445365211,0.0007545512095605827,-0.5433092062364563,0.006267972956879167,1.1130126153909214,0.10316374066293951,1.1747265245743528
0.3,0.25,90,-0.10151034514532288,0.0008050512954502488,-0.434691364412405,0.0063709015812829775,2.438477749498309,0.10931896946403359,2.438477749498309
0.3,0.3,90,-0.11947498097776159,0.0007954415711694969,-0.29946143128662556,0.006318253673018183,2.570824599258546,0.11239499728590108,2.570824599258546
0.3,0.35,90,-0.13145648827398546,0.0006221103412620553,-0.17760890448655048,0.00711594625730001,1.9702620407537454,0.09692000993493569,1.9738352376327608
0.3,0.4,90,-0.13723587142641663,0.0006330580289607961,-0.10243522721125095,0.00610713438941743,1.1521424960835558,0.10429435304914446,1.2044697391260981
0.3,0.45,90,-0.14170001099511056,0.0004778702129023417,-0.06239465487819483,0.005611162658785263,0.6907182767629304,0.08977150465864829,0.7837064338988792
0.3,0.5,90,-0.1434753369142361,0.0003645140642867447,-0.03336339953495794,0.00500885374789378,0.2968750311570043,0.07408143508946945,0.455197591145614
0.3,0.55,90,-0.14503635094860634,0.00039646811167966077,-0.03270715176249442,0.00402044111208657,0.05497270689027182,0.07686872362022745,0.3285705284747762
0.3,0.6,90,-0.14674605209048552,0.0002985320573250987,-0.02786612884593076,0.003951218556898154,0.124168160322487,0.06336607926463073,0.2939428358499003
0.3,0.65,90,-0.14782296383319946,0.00033741419339171146,-0.020290335730245714,0.0032946407014095807,0.029366570601539767,0.06578932096492152,0.2567728224760243
0.3,0.7,90,-0.14877508566351008,0.00029094755140715155,-0.024929471785776754,0.0036833636211752317,0.010207181297675923,0.05695431893556947,0.21681052775467063
0.3,0.75,90,-0.15031591101177716,0.00024591749171374704,-0.019269617600478104,0.003410817802101811,0.13299487356193287,0.056993736994740696,0.2906930858587107
0.3,0.8,90,-0.1507020474235579,0.0002628813657236322,-0.011629984429583453,0.002938608768492098,0.019890212261032027,0.057991985110261116,0.22902175497867658
0.3,0.85,90,-0.1514789094547355,0.00026006460186998984,-0.017280596374374867,0.0034890220397726384,-0.06045741583713921,0.05217758116815533,0.16856737068426714
0.3,0.9,90,-0.1524301070609954,0.00022727247527465797,-0.017675726013297366,0.003224294584183853,0.03770234099484503,0.054680241288281854,0.22229522205857866
0.3,0.95,90,-0.1532464820560652,0.00023164855204149698,-0.013510362274890376,0.0026947725938825167,0.06982501364911485,0.08094553299305676,0.3420501389780034
0.3,1.0,90,-0.15378114328848447,0.0002207721684203416,-0.010693224648385888,0.006007918652656998,0.05634275253008971,0.10978973889675427,0.4256657647570841
0.35,0.1,90,-0.023307941253594682,0.00035283488265315207,-0.5662080687452093,0.006844338173899237,-0.6879710132776135,0.13782639454207432,0.21892298123592044
0.35,0.15,90,-0.05161834469085515,0.0005814091739615732,-0.60060661940909,0.0056756470154206195,-0.28279872987957366,0.09172690165457005,0.2167562391113288
0.35,0.2,90,-0.08336860319450369,0.0007680073226835757,-0.5944879417331667,0.0061275251298702205,1.290698975528356,0.09695855529031368,1.3411850864861685
0.35,0.25,90,-0.11106713886417183,0.0008977435541143022,-0.4715367218562544,0.006384733673381489,2.831243342777751,0.1097715298750274,2.831243342777751
0.35,0.3,90,-0.13052227538012912,0.0008639139892618311,-0.31136360745539166,0.006853194200608679,3.0000420314499845,0.1153963056302892,3.0000420314499845
0.35,0.35,90,-0.142203499609711,0.0007322591416032258,-0.1715325187112561,0.0073016272128768305,2.200467451824604,0.1020461506899012,2.200467451824604
0.35,0.4,90,-0.1476755272512547,0.0006726849490914218,-0.09131686227293118,0.006721165157070836,1.3421554825979567,0.10965706773357163,1.3850690142172988
0.35,0.45,90,-0.15133518583700412,0.0005825216776865218,-0.037316970451460395,0.006997810604211292,0.8600049693607531,0.09335347031515397,0.9333126575142114
0.35,0.5,90,-0.15140722429640074,0.0004349333203509089,-0.005316365336855902,0.00513898881417817,0.23896879064532794,0.09685703597224084,0.4859268998993006
0.35,0.55,90,-0.1518668223706897,0.0003906172217052147,-0.013420091386927631,0.0043052387095372825,-0.049091958059648506,0.07772967818908316,0.2719113998359906
0.35,0.6,90,-0.1527492334350935,0.0003701146398438686,-0.010225561142820775,0.004159258474193859,0.011373719948548359,0.0710634224327457,0.2524790259844344
0.35,0.65,90,-0.1528893784849718,0.00034691141638772507,-0.01228271939207281,0.0038270952699303797,-0.025878068109129026,0.07105623319571916,0.24605450908911278
0.35,0.7,90,-0.15397750537430074,0.00036812917706629985,-0.01281336795373368,0.003793825547557041,0.06612527727785808,0.06677286357166509,0.2726721577205246
0.35,0.75,90,-0.15417071528034518,0.00030372778835687246,-0.0056701916642869854,0.003902257177463138,0.03827757209171911,0.06511386556623287,0.2664825986478439
0.35,0.8,90,-0.15454452454072945,0.00031257108452036926,-0.008985610744561766,0.0036019073907139656,-0.05806015855097731,0.0652197623765856,0.22294153755843824
0.35,0.85,90,-0.15506927635480136,0.0002704142026362291,-0.011476207519384716,0.0036889605365056466,0.019292347000722583,0.060570281899254515,0.23983433813262742
0.35,0.9,90,-0.15569214529266795,0.00021332131098417777,-0.007056376044489493,0.0032804554811969974,-0.0409204580158064,0.05569884399192098,0.19064510492528197
0.35,0.95,90,-0.15577491395925028,0.00026025069835194773,-0.015568253320965323,0.002949586858975669,-0.22424757265795509,0.08458189901900905,0.2141723478734593
0.35,1.0,90,-0.1572489706247645,0.00024261842066880657,-0.02948113331028501,0.006292766305990354,-0.27825759978639353,0.11443896861852483,0.31398685887435457
0.4,0.1,90,-0.023939246729763847,0.0003724416403091028,-0.6195624809805891,0.008009741970214068,-0.7758306132523487,0.14562146408931984,0.22230765741833117
0.4,0.15,90,-0.05491737077879329,0.0006439923188847031,-0.6583540116432065,0.007295420710314474,-0.4085386668235903,0.10685634879828305,0.23515910156642283
0.4,0.2,90,-0.0897746478940845,0.0009877703421770888,-0.6604163476629481,0.007181862476037429,1.5209810042877439,0.13011758624423295,1.5888426354134142
0.4,0.25,90,-0.12095900554508811,0.0010479466270748748,-0.5062559112144323,0.007886516304801793,3.5560530614788726,0.13088651416266617,3.5560530614788726
0.4,0.3,90,-0.14040023901552773,0.000944012697653137,-0.3048110415150609,0.007697533392845298,3.6110784298510574,0.13548870790902318,3.6110784298510574
0.4,0.35,90,-0.1514401096965942,0.0008104377403400281,-0.14514806822932666,0.008511337321364434,2.539386705201006,0.1254218002130498,2.5423700303013708
0.4,0.4,90,-0.15491504583846036,0.0006715160481647239,-0.05087237099496028,0.008713464436592907,1.299483435655692,0.12346310393083186,1.3865301173121474
0.4,0.45,90,-0.15652734679609026,0.0005651762458719371,-0.015199724663757363,0.006751647644940532,0.4545984502668209,0.11849716212320162,0.7136339742600816
0.4,0.5,90,-0.15643501830483608,0.00046350127255531323,-0.005412525968278211,0.004967115810242202,0.1250968202653703,0.10092025445525675,0.428799624967484
0.4,0.55,90,-0.15706859939291806,0.00039094150265139995,-0.002690042637220337,0.0049171264156833575,0.1307843557500229,0.07267218601836205,0.34064128881417227
0.4,0.6,90,-0.15670402256855812,0.0003344443016235962,0.007665909606724059,0.004027101004243023,0.04717450154593795,0.0684186181383865,0.28311911119134886
0.4,0.65,90,-0.15630200843224568,0.0003120829688327321,0.0020274075173734203,0.0034328290963647097,-0.18799099180266698,0.06215804911170408,0.1444480128855403
0.4,0.7,90,-0.15650128181682074,0.0003241342035564273,-0.011133189573542618,0.0031194580804724493,-0.07812522273273183,0.06233582617562129,0.19615390741219943
0.4,0.75,90,-0.15741532738959996,0.00023870054272240727,-0.005785114755899721,0.003608175180399441,0.059497616106533494,0.050184379555706725,0.22690793474415974
0.4,0.8,90,-0.1570797932924107,0.00023588364945811564,-0.005183427962889263,0.0028511347377086498,-0.05932626438006331,0.0537391306377487,0.1801596021149628
0.4,0.85,90,-0.15793367018588886,0.00023515366689146308,-0.011717741193906034,0.0026957745210208365,-0.03151446867178827,0.04659705924710566,0.1635323870269645
0.4,0.9,90,-0.15825156741180132,0.00022000986841254818,-0.008334874830068069,0.0025977950918294685,0.03072805223119185,0.04700202963739765,0.19648979595018173
0.4,0.95,90,-0.15876715766889565,0.00021561381536343123,-0.00864493597078684,0.002891539349640902,0.013568080303798845,0.07077537615500869,0.2598553828024003
0.4,1.0,90,-0.15911606100888007,0.00020430543423319514,-0.00697806679968818,0.005351745906793515,0.03333738342197312,0.08888311704568957,0.3487178698912175
